SECT_EGT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
7512;20662.0443661865;20810.6426811289;22224.2759987926;24021.7466044023;20566.3630395794;18685.2638179049;17981.2781127367;21136.5246677845;21632.7488729116;21070.5381309108;22613.5666093249;23287.5895945719;22168.965482968;21461.8412902318;21461.8412902318;21176.3033302822;21406.7942444769;21406.7942444769;20044.838790659;20044.838790659;19757.8103609811;19444.0094772336;19127.4887503593;22346.5395275625
7513;27694.3418917648;26776.003066644;25316.1238154379;23924.72642421;23978.2721308055;23305.0261260612;21337.2010499335;19905.1109274296;23244.6242884461;23758.1333263664;25892.0190190935;27598.7310870886;27278.8575612811;27278.8575612811;27461.3052541997;27461.3052541997;27676.2324010399;27676.2324010399;27131.7211916046;27131.7211916046;27455.4430189279;26516.7263369833;28729.6387620174;26731.9717810495
7514;22741.9487853084;19131.4225179317;17201.288992904;22064.015747516;22055.1906719373;21473.3999966568;22013.9772927382;21069.7170720473;21704.1687920013;20659.1767546375;20067.380042142;20515.9193944456;20515.9193944456;21060.1269212967;20749.2900835644;20749.2900835644;20323.0517006806;20323.0517006806;21845.9632088191;21845.9632088191;21845.9632088191;22652.7587545948;22572.6902005456;22383.3065980833
7701;7888.50022691346;7724.86900042552;8230.92454534088;8868.70481342672;8868.70481342672;9490.13053891747;8578.26976209696;8146.72517701027;8146.72517701027;8411.55553382594;7634.57617726656;7099.32570279488;7099.32570279488;7272.78801668266;7102.53232273228;7102.53232273228;7102.53232273228;7102.53232273228;7102.53232273228;7341.27349857455;7341.27349857455;7341.27349857455;6805.76141980566;7341.01189427735
7702;13016.4800943653;13611.9214358392;13577.4438617412;12897.0231371749;9246.03137938585;8481.99380629594;7998.30189653211;7987.78043507441;7829.07424249112;10823.6440768094;10211.6820976089;12940.9299130577;12940.9299130577;12940.9299130577;12420.7952274382;12420.7952274382;12420.7952274382;12281.9788475966;12962.3995721628;12962.3995721628;12962.3995721628;12962.3995721628;13412.9592854211;12725.4573805342
7703;8499.41440385029;8174.19352909435;8575.9046129953;7794.52331819535;6818.18850316808;6852.78346711699;8096.39249639912;9484.81822140008;9672.85709229975;9006.73938848623;7960.52773687061;7989.97055209768;7989.97055209768;8232.60695242987;8232.60695242987;8232.60695242987;8232.60695242987;8232.60695242987;8500.76408180591;8500.76408180591;8181.80577801153;7767.84436111319;7479.67376681185;8004.86591173678
7704;11426.0189487307;11816.176339839;13012.0032622594;12153.774807657;10668.4245164199;10668.4245164199;11948.5784315536;11992.3566334896;12509.7698699156;13224.0389382932;14125.725741475;14125.725741475;14555.3970367508;14682.5105706306;14682.5105706306;14682.5105706306;14682.5105706306;14682.5105706306;14997.2434563897;14997.2434563897;14997.2434563897;14254.5904397341;13771.8482593981;11972.9356363596
7705;3937.76394350536;3547.60655239711;2937.15492580619;2937.15492580619;3497.77422524139;3497.77422524139;3312.89121681485;3193.05127946092;3377.93428788746;4251.64633920612;3370.11675287426;3370.11675287426;3370.11675287426;3000.36681866235;3000.36681866235;3000.36681866235;3000.36681866235;3000.36681866235;3000.36681866235;3000.36681866235;2768.05167751194;2768.05167751194;3649.5812638438;4159.57859230598
7706;5978.50916021033;5725.97656380556;5725.97656380556;5256.75500352343;5379.57397979614;6043.27826368462;6322.92657431703;6723.74803893969;7106.55507829715;7603.01739609063;7554.59580050431;7542.99074232584;7677.55401182748;7677.55401182748;7677.55401182748;7677.55401182748;7677.55401182748;7799.99366735873;7622.43136698096;7622.43136698096;7444.43311024079;6494.36894946965;7565.73140261937;6558.9446385867
7707;8008.05833369593;8510.87504200123;8881.81294507735;10117.6417573902;10117.6417573902;8175.50454241754;8259.64536643181;7685.38028422054;8451.30796855267;10255.2309588221;9841.8131863097;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11641.9135881619;11386.5751298048;10592.1729937312;8864.69895256649;9209.61035217822
7708;5843.45067163947;4713.41302365935;3256.81531680109;2579.30283466004;2688.72222851586;2195.84095682043;2195.84095682043;3720.3186030699;4939.93316618153;5714.3834840678;5135.71881079167;6857.70960764986;6857.70960764986;7002.08561222826;7002.08561222826;7002.08561222826;7002.08561222826;7002.08561222826;6583.30838946272;6583.30838946272;5843.89163163717;6042.1075265086;6202.74947912929;5667.49900465761
7709;5165.16487950149;5812.54009517761;6886.11725733907;5327.13168119891;5030.32084991741;6097.06403954811;6575.36631439013;6285.90663835501;6509.08359269742;6428.44256236875;7786.681762539;6858.10770881088;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;7154.91854009237;6277.18368609344;6284.10816795661;5165.16487950149
7710;5643.16461239134;5533.32399358821;6017.96032923562;6017.96032923562;6384.43619685142;5867.45586942187;6367.12889106412;6367.12889106412;5372.55091975192;6013.19981380478;6135.63946933604;6135.63946933604;5838.82863805454;5838.82863805454;5838.82863805454;5838.82863805454;5838.82863805454;5716.38898252329;5716.38898252329;5716.38898252329;5419.57815124179;5075.74008847043;5639.59598969766;6287.24690466127
7711;8305.94838922359;6764.71213000492;8514.65596886314;8234.38602864755;6940.74932365693;9312.6449692558;8834.97592069742;8572.71193078435;7022.63261275025;9025.08205654824;7981.38558744006;8419.13083774972;8051.41394416984;7923.42006422782;7549.78837431177;7768.39938685798;7549.78837431177;7549.78837431177;7115.36106763958;7115.36106763958;7403.42138146947;7356.02808825104;7756.63643821423;8305.94838922359
7712;12840.698611463;12749.4737189754;12350.3675522831;12168.7593176325;12168.7593176325;11053.4878710193;11191.5073378669;13072.2068008876;12674.9408881252;12034.0745254632;14144.3920214656;13706.6467711559;13770.7603315495;14202.3575446778;14575.9892345939;14575.9892345939;14575.9892345939;14575.9892345939;14295.3011610336;14295.3011610336;13596.3077057796;13596.3077057796;12631.0556258434;12840.698611463
7713;5484.63014902167;5484.63014902167;5560.67440795011;5245.68290312211;5350.7769736665;5552.90909307351;5912.35814643263;5814.54205639195;5645.59627210963;5755.82519830745;5824.12178263207;5895.29776723955;5895.29776723955;5971.34202616798;5971.34202616798;5971.34202616798;5971.34202616798;6047.38628509642;5975.28979966948;5899.24554074105;5780.34831456005;5604.92226813126;5587.50508379098;5499.28655987356
7714;9423.89897559064;9148.85501263118;9072.81075370275;9198.63376794353;9020.93982178044;10017.7407702596;10315.6231489165;9330.84103014278;9500.62503331023;10377.4485188546;10795.9628481694;11077.5082775796;11077.5082775796;11077.5082775796;11077.5082775796;11077.5082775796;11077.5082775796;11077.5082775796;10850.2405105044;10926.2847694328;10926.2847694328;10154.2667346329;8511.47166991188;9119.80140070068
7715;6059.65396991251;6096.13485602157;6096.13485602157;6096.13485602157;6096.13485602157;6113.09694748372;6122.06464072559;6496.78591483744;6435.68551560301;6892.79790852113;6995.24980614654;6995.24980614654;6925.22144941677;7148.76644079437;7148.76644079437;7148.76644079437;7148.76644079437;7148.76644079437;7035.9304176826;7035.9304176826;6846.59214997134;6527.35892728038;6390.80047019512;6694.89804508508
7716;8886.30555251585;7879.21146181668;8421.81533585553;8522.11460163105;8131.36092289152;7875.96236064985;8051.10734244302;8459.91331188201;8072.74709397567;8389.91628360425;9147.64193409549;9434.2763759745;9434.2763759745;9434.2763759745;9267.66020628716;9267.66020628716;9410.22695990494;9410.22695990494;10005.7321000887;10005.7321000887;9840.00869373369;9489.44555599577;9018.32467335152;9047.38338602743
7801;3987.69649634694;4478.01487717754;4478.01487717754;4597.21663034561;4192.2347713782;4520.07168758545;5513.70071578097;4192.2347713782;3618.26957692391;3428.80152454484;4438.18948593454;4233.65121090327;3798.22844396787;3798.22844396787;3798.22844396787;3798.22844396787;3798.22844396787;3798.22844396787;4147.10983016112;4147.10983016112;4147.10983016112;4336.57788254019;3987.69649634694;3987.69649634694
7802;11114.3393729167;9570.48602914055;9570.48602914055;9729.6178129674;8720.78773356001;8259.27551446718;8180.4186957864;10003.3385722423;10647.9030411034;11305.4390723629;11061.0664737294;13693.2400676714;13693.2400676714;14353.1394749783;16254.0013468129;16254.0013468129;16254.0013468129;16254.0013468129;16254.0013468129;16254.0013468129;16254.0013468129;16254.0013468129;12737.3693659061;10622.3783363736
7803;10974.6000729127;11206.4611505889;11513.3117002617;10717.0170615937;10717.0170615937;10048.6395854322;10549.3137995061;9019.54516025076;8828.58836381831;9060.44944149453;11470.9092773723;8958.64727498156;8958.64727498156;8958.64727498156;8958.64727498156;10658.42581425;10658.42581425;10658.42581425;10658.42581425;10658.42581425;10658.42581425;10658.42581425;11644.3416730658;9929.97479588267
7804;4992.04334111287;4090.972686308;4566.70635732688;4854.0269394418;4854.0269394418;4509.87568479173;4945.60907825475;5707.50793076363;7309.8842521685;6705.93359331107;6980.15809646138;9299.75416173721;8999.77647412474;7727.21857695837;7727.21857695837;7727.21857695837;7727.21857695837;7727.21857695837;7865.23497862944;7865.23497862944;7865.23497862944;7521.08372397937;7710.47574559561;6566.25647710438
7805;14723.3178150756;14723.3178150756;14486.6676170672;13471.6927312198;15047.91259978;15280.2083232257;13141.8429391991;15124.3754159662;13470.6656793518;12328.4209412647;12151.7737688106;10920.2387689118;10920.2387689118;13304.0575985949;13304.0575985949;13304.0575985949;13304.0575985949;13304.0575985949;13304.0575985949;13304.0575985949;13304.0575985949;13378.2124256;12719.555275318;13103.6502973464
7806;12025.9506692891;12360.4163724426;11098.5326244003;11397.3002462448;11155.0423709163;10073.6668947344;8354.4892792619;9655.51068462492;10038.1353988753;10724.572777324;11175.2365463303;10606.7655894231;11336.9322719254;11487.5039703609;11487.5039703609;11487.5039703609;11487.5039703609;11487.5039703609;11336.9322719254;11336.9322719254;10933.3574916545;10858.6902111533;11693.3306817253;11724.2050633326
7807;10163.3287814987;9993.39921069968;10394.9845354411;9947.69657597557;9716.45123962074;10346.9688181699;11693.1151891944;12155.3142597072;13041.4740718865;12389.6325314862;13019.3954204092;13420.9807451506;13802.7055739048;13802.7055739048;13802.7055739048;13802.7055739048;13802.7055739048;13607.1303001455;13251.4572050248;12757.2125058534;12757.2125058534;10755.6522227363;10294.2570963264;10163.3287814987
7808;6987.30661718753;6987.30661718753;7978.61629439706;8470.42289258635;7525.12138294999;7846.73700487785;7017.86840289958;6598.99264576736;4824.54395663274;6039.7461192879;7788.54530421171;7788.54530421171;7788.54530421171;8639.92290565622;9280.51205680792;9280.51205680792;9280.51205680792;9280.51205680792;9142.49565513685;9142.49565513685;9142.49565513685;8839.909507341;8492.93189205259;7808.35881001756
7809;6497.32473120321;5812.27239191764;5273.5607645686;5962.7446917765;6647.79703106207;8159.15284005308;8889.26347204997;7923.43592814003;8603.35486159125;7850.55179669128;8431.95616563382;9717.45574917978;9717.45574917978;9717.45574917978;9717.45574917978;9717.45574917978;9717.45574917978;9717.45574917978;10047.3777752221;10047.3777752221;9108.33699669409;8160.52389922122;7779.93370262019;6827.80354869964
7810;2895.60310015773;3157.1215194799;2989.91195093511;2989.91195093511;3157.1215194799;3340.09846368544;3340.09846368544;3724.57991579907;3099.74362551706;3488.90411224502;3920.3926776885;4098.90486134627;4098.90486134627;4098.90486134627;4098.90486134627;4098.90486134627;4098.90486134627;4098.90486134627;4019.69927912672;4019.69927912672;4019.69927912672;3433.95940218429;3256.42812091812;3256.42812091812
7811;6788.42960307674;6685.28775749389;6685.28775749389;6727.51737855518;6808.53226603473;8615.17164278088;7732.34724644494;8857.6542957873;9157.80482231092;8706.39143472002;9286.57221537129;9986.22053753991;9986.22053753991;9986.22053753991;10648.6642685667;8948.8857292982;8948.8857292982;8948.8857292982;8948.8857292982;8948.8857292982;9277.10057303049;10211.0184854071;9234.48811777521;7509.57000934159
7812;19411.8606224561;19048.7529604252;17974.5940514526;17815.7837580445;18120.6091507617;17195.0052634479;14511.3490053741;13475.4520297058;14736.6247262263;16186.479046008;17582.3937046585;18244.8374356853;17950.87421048;18590.4770695412;20600.3583323167;20600.3583323167;20600.3583323167;20600.3583323167;19960.7554732556;19960.7554732556;19960.7554732556;18756.5390207647;17989.27296648;15747.9305168996
7813;6670.220040314;6323.81808064148;6262.81533120044;6373.17059954959;6561.49809798991;6217.21293734814;5543.91348988293;5348.38859424171;5578.62275205965;6408.45065205494;8288.41081093599;8372.9492002081;8672.54704941905;8742.39509745456;8742.39509745456;8742.39509745456;8742.39509745456;8742.39509745456;8412.47307141227;8412.47307141227;8996.90434150721;8774.42269068123;7206.77982389283;6538.73377858602
7814;2404.28875666653;2125.00104797446;2164.51658948106;2125.67907939792;2328.02136317729;2474.75045246877;2645.17319666096;2259.76489855483;2790.87412457077;2869.74038697953;2981.60495952246;3005.91208558725;3120.35049378368;3085.67382177387;3085.67382177387;3085.67382177387;3120.35049378368;3120.35049378368;3120.35049378368;3120.35049378368;3120.35049378368;3069.48780082924;2371.7160729577;2611.22226254044
7815;5212.58382124298;4633.12701609761;5053.67279402817;5242.66927115825;3235.94739309695;3235.94739309695;3235.94739309695;3340.3068362701;3416.95136283764;3728.91894154772;4053.28171183876;4126.95742638018;4126.95742638018;4161.63409839;4161.63409839;4161.63409839;4126.95742638018;4126.95742638018;6029.31986126833;6029.31986126833;6029.31986126833;5450.27740669517;5286.2595357844;5138.3098279851
7816;12933.0550328979;13556.3151124876;13779.3078687459;12274.2153954981;14185.1253134733;14771.6338956157;12803.1892879298;12730.3481856014;11848.3590990221;11348.9796131738;10741.1633896157;11253.3189922032;11253.3189922032;11069.378233348;11069.378233348;11069.378233348;11069.378233348;11069.378233348;11069.378233348;11069.378233348;10741.1633896157;11025.9529745663;10991.3745313296;12308.7118076873
9101;13985.0483346469;15087.0085147367;13696.861378294;13359.1822128467;12449.4001903302;13594.9455244915;13724.050409922;12501.4472972091;13110.8847272163;10532.8703820346;10600.4301441213;10600.4301441213;10243.5252442828;10243.5252442828;10497.7728668017;10497.7728668017;10497.7728668017;10497.7728668017;10380.2245415491;10380.2245415491;10243.5252442828;10104.2462550258;9748.74726362445;13520.0819266813
9102;4849.3861113033;4856.05692976188;5034.67154130013;5222.30285416802;4119.60610649342;4402.79064696495;4232.36790277275;4346.80631096918;4356.15787351263;4475.38920355955;5592.35760806671;4798.65581133706;5019.8030969227;5447.97533488265;5447.97533488265;5841.22188956934;5841.22188956934;5841.22188956934;5841.22188956934;5841.22188956934;5671.91648094654;6340.00638773935;5108.29662846511;4716.72659868727
9103;7938.66957677564;7774.32565311853;7938.66957677564;8175.9413249106;8175.9413249106;8175.9413249106;8011.59740125349;8209.9212315302;8209.9212315302;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8385.24124606279;8579.25034378571;8341.97859565075;8341.97859565075;7935.55685971074;8311.84561324551;8311.84561324551
9104;6098.38402930114;6098.38402930114;6146.69123026085;5870.09545916204;5994.49777113125;3595.67943654415;4451.75267892142;5832.26909506839;5124.32210254426;5592.29142045675;5889.75699726465;5889.75699726465;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5179.67788482576;5694.11841686352;5694.11841686352;5567.66774120506
9105;8577.83343042922;7096.31683823345;7517.3902259393;7573.6433352878;8710.56321267734;9899.95519543102;10247.2469204872;8458.4350300996;9591.04163342539;8514.75672571851;7635.87488612591;7897.4366773493;8530.36085560463;8268.79906438123;8268.79906438123;8268.79906438123;8268.79906438123;8268.79906438123;8268.79906438123;8268.79906438123;8268.79906438123;8243.00165586447;8413.96592226635;8746.58437674291
9106;13702.6378348017;11586.2516963873;12918.2660970131;13241.2188500687;13764.6636386195;13131.954816089;12818.4083228755;12388.3699314643;12677.8739144354;14289.280265608;14395.3623976549;13761.5367761584;14202.2562598404;14765.0044479981;14765.0044479981;14765.0044479981;14765.0044479981;14765.0044479981;14528.1840183972;14528.1840183972;14528.1840183972;13682.6922595242;14181.3414224222;13740.6219387403
9107;7603.9931209489;7471.73746349217;7471.73746349217;7471.73746349217;8362.99348863441;7744.40260206304;7518.45984060835;7913.63284212185;8424.44222629878;9208.67484034285;10573.588733363;11715.7022542549;12334.2931408262;12204.7216470204;12204.7216470204;12204.7216470204;12204.7216470204;12204.7216470204;12204.7216470204;12204.7216470204;11550.8473321583;10806.2228572284;8803.27851387428;8063.79103407319
9108;7116.74839984185;7116.74839984185;6676.23839877378;6676.23839877378;6186.41790396785;6186.41790396785;6186.41790396785;6532.13628463593;6489.72674516099;6954.27992689599;7618.62714292122;7361.54991198812;7361.54991198812;7217.44779785028;7335.70864894178;7335.70864894178;7335.70864894178;7474.52502878338;7246.8728879896;7246.8728879896;7246.8728879896;7148.78822688997;6946.63447428431;7116.74839984185
9109;3460.23278658361;3460.23278658361;3460.23278658361;3554.62415539782;3257.99251329491;3257.99251329491;2596.77010147192;3543.86737766026;3751.96528332355;3751.96528332355;3954.84170264566;3954.84170264566;3954.84170264566;3954.84170264566;3818.14240537942;3818.14240537942;3818.14240537942;3818.14240537942;4045.7945461732;4045.7945461732;4045.7945461732;3678.84368562746;3953.49265679982;4066.39741839176
9110;10040.8404354648;9289.94920807022;8921.49808023747;9177.77494801362;9359.67042042052;9404.72907321636;8954.94684598022;8923.29752048187;10277.7768741137;11108.539410303;11517.6016664746;11901.6646007216;12356.3965273893;12356.3965273893;12356.3965273893;12356.3965273893;12356.3965273893;12356.3965273893;12356.3965273893;12201.3154409734;11969.9298661993;12012.2996323999;11629.6458095722;11806.5459555209
9111;10009.7453379795;10897.4383505869;10978.1041154846;9597.15675707101;10411.9228540328;9922.14652250516;10142.6654404577;10700.4024014674;10020.7276848115;9269.31340993719;9703.32144202417;9738.58831075987;9738.58831075987;9738.58831075987;9738.58831075987;10662.6853339974;10511.9639453147;10511.9639453147;10511.9639453147;10511.9639453147;10407.258161513;9680.54459870406;10850.2913962135;11203.2009578056
9112;4260.99103555622;4835.89738559647;4849.74883026023;4418.52451004202;4176.53706123096;4071.88983814041;4165.91082529653;4028.87822710456;4632.92587965089;4916.96368782372;4619.49811101582;4781.86014766702;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;5079.32572447491;4355.07228279554;3709.41789318242;3603.07603199519
9113;5867.7546500758;6418.55525672177;6982.06782317603;6929.6927197353;5708.70617912393;6203.70780211342;5913.58797519989;6579.36309465005;8246.38076868157;5958.26691446853;5545.52156073461;5545.52156073461;5705.60203803816;5854.85835046028;5854.85835046028;5854.85835046028;6005.57973914297;6005.57973914297;6005.57973914297;6005.57973914297;5854.85835046028;5545.52156073461;5777.32288413499;5713.18670695984
9114;6463.42578250767;6321.26128874364;5924.65959265736;5924.65959265736;6044.19423282687;6438.37321747744;6696.4150800696;6863.73316548476;6158.34831242912;7062.68084863711;6628.00168826356;6645.08317788947;6103.3056333653;6222.52846907055;6096.82863254735;6096.82863254735;6096.82863254735;6096.82863254735;5811.26799479407;5811.26799479407;5811.26799479407;5811.26799479407;5587.7222844208;6691.41304472108
9201;11031.7793807652;11779.1065931286;12060.7524536739;11971.8060370319;11159.2466361767;12992.8986541847;12318.652841724;14629.4455196404;13606.7745278408;12872.8486614313;12212.8789312328;12338.8228559874;14806.2734479076;14597.2576614344;14471.3137366798;14471.3137366798;14471.3137366798;14322.3261355017;14547.4632672041;14681.7228184657;14681.7228184657;12546.4241991186;11364.3088929848;10197.3592640713
9202;11251.3363049027;9291.20557547332;7405.06527141342;9141.75589917824;9009.55550144869;11221.2016018224;10594.4667080452;8579.99352330859;10392.3520005119;10884.0309813562;8870.45997228647;9012.15226708483;9455.07365934658;9455.07365934658;10859.8391053728;10859.8391053728;10859.8391053728;10859.8391053728;10859.8391053728;10859.8391053728;10859.8391053728;10239.8459415211;10615.4820134794;9523.06097993706
9203;22825.3802186112;20072.3414136002;21087.1259679277;20631.3764074974;21236.5537367967;22032.4415763163;19928.3983994191;20103.0735742153;20375.9301090844;23371.9049289448;23257.3193601669;23168.1331761482;23168.1331761482;22640.1858088563;22295.4809444422;22295.4809444422;22295.4809444422;22295.4809444422;22640.1858088563;22640.1858088563;21194.2363508068;20849.5314863927;22755.1415463269;22788.4462564262
9204;17740.3740264716;19317.2920356523;19558.7673203243;17590.2691915271;16173.1724982284;16715.6014021818;16890.6800269293;15386.7534697266;14944.6407479941;13800.4866771646;13101.6992714477;13306.237546479;13984.1850127564;14890.4770508839;14890.4770508839;13862.540818057;13862.540818057;13862.540818057;13862.540818057;13862.540818057;13658.0025430257;13400.8286647997;14534.8042723484;17098.3099961497
9205;14274.6946581905;14576.6711616062;15849.6167037172;16476.7807553204;17435.5871115351;17506.0308229509;16204.3385799957;15173.976719356;9345.75838181075;4802.80943760901;5249.76219892171;5456.73026631837;5531.32821792918;6812.60683562814;6335.43440544634;6335.43440544634;6335.43440544634;6335.43440544634;5979.66047117233;5979.66047117233;5979.66047117233;5979.66047117233;7100.73540772047;10906.4401527928
9206;9878.68693030108;10355.2767867671;9028.06526427589;9838.78246979054;7725.95801526419;6972.48968253437;9723.91999372367;10061.4901520805;10090.0165700212;9574.01377007097;12147.263813201;11384.9015143581;11085.3036651471;11690.6630396141;11393.6514096681;11393.6514096681;11393.6514096681;11393.6514096681;11122.5799783979;11122.5799783979;11327.1182534291;10851.5059966302;9303.52518630623;9093.9722597958
9207;10772.8708960607;8953.11442331713;8126.9056506388;7284.89242709401;7919.70149535671;5040.42507285741;8215.71502276956;7963.33415885004;8896.00922413929;11579.3942229119;12038.892931645;13815.5279185378;13114.8086144688;13114.8086144688;13430.2356350521;13430.2356350521;13430.2356350521;13430.2356350521;13077.0244109885;13077.0244109885;13077.0244109885;12061.8753439496;10706.0206770882;9552.74100425754
9208;8683.21869821694;10165.7465382699;9866.70007134931;10902.9767293772;10408.0597782626;11499.6865374389;10706.2461421564;9853.2647383277;9949.86861753322;11063.4637695998;11310.6937823686;11502.6319385199;11502.6319385199;10549.978009467;9992.60227635781;10163.0194586813;10163.0194586813;10163.0194586813;10327.766082492;10327.766082492;10327.766082492;10604.7437615364;10119.1226228891;8776.50230287939
9209;11785.8886467985;11508.0555103176;10934.0043797241;10191.3509684422;9614.05439098333;9783.63858436039;12139.9154494814;12070.2092756069;14229.2150004604;13408.1155113776;13933.6575566722;12994.1212390658;12994.1212390658;12994.1212390658;12994.1212390658;13291.1328690119;13739.2234898722;13739.2234898722;12952.4630799807;12952.4630799807;12952.4630799807;11832.0986335556;11203.8045583426;11196.9241183303
9210;12154.1687060856;9307.48398139016;9596.47732420496;10090.6666906667;9575.64759381911;10308.4904603258;11141.9731865342;10067.8232832415;9901.46245451588;10909.2434124098;11166.3504674094;12714.6146776249;12714.6146776249;12714.6146776249;12714.6146776249;12714.6146776249;12714.6146776249;12714.6146776249;12379.1156197883;12379.1156197883;12379.1156197883;12614.6981244411;13399.5643473153;10313.2747904482
9211;6589.43344906558;5907.46264461091;5907.46264461091;5907.46264461091;7411.29843851016;7087.74756703772;7087.74756703772;8267.23644376018;8554.52712214476;8854.08686739035;9325.51318686524;9325.51318686524;9325.51318686524;8844.53293995044;8844.53293995044;8844.53293995044;8844.53293995044;8844.53293995044;9325.51318686524;9325.51318686524;9325.51318686524;9033.88245044926;8573.17391763342;7134.43390832509
