CODE_SEC;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
9411;33,61215506;32,53830902;30,88711363;31,82675711;30,58363052;30,56715906;30,8393441;30,61624159;31,84328458;33,75172643;35,1018884;33,96721326;36,31045909;36,65255284;36,51555195;36,4614912;36,39335723;36,39335723;35,29055265;34,95305842;34,9989787;36,23488522;36,56548015;32,80518672
9412;26,40732471;26,69190118;24,27848567;28,4170969;27,61845171;27,8208517;25,26854872;24,9287752;29,96138017;28,8689453;29,54301554;30,711482;29,3748151;28,77615604;29,87915159;30,01469979;30,01469979;30,54289164;28,42258387;28,06726708;30,58221428;29,4960674;27,47386479;27,15776644
9413;30,33925774;31,31858806;31,20547783;32,07697623;27,80494678;27,45143458;29,08977695;30,43256678;33,49704655;33,32768633;31,72389147;29,54962864;30,77855889;30,70789741;31,31706925;31,58549135;31,48685029;31,48685029;31,51060578;32,60761794;32,33940011;29,92973266;31,62361247;27,61875426
9414;26,85157223;27,73547155;27,3329318;26,65408718;29,33190517;31,19841589;33,02751466;29,23450253;28,29067135;29,0150389;30,5310017;31,32805555;32,32284948;31,7647332;32,14625031;31,96043199;32,19823421;32,01659906;32,5374293;32,42593293;31,94806954;31,07269833;29,27737072;27,95025375
9501;32,6610183;30,694842;30,62029256;31,16183342;31,80221046;29,71997178;29,14161474;29,7555474;32,49685475;32,30130734;34,56829345;33,52306665;33,93214718;34,73101305;34,77673444;34,35862651;34,05729333;33,95202727;35,43867621;35,45212129;35,07399323;34,34878443;34,11029658;32,58120739
9502;34,20607534;37,0503987;37,54784392;36,15161891;37,29030448;39,06542329;35,60055523;34,87443846;33,47001731;36,03900322;36,16219904;35,33409701;34,51749225;34,25380425;35,30011684;35,28805709;34,44248448;33,6947942;32,5387783;32,13483944;33,17800375;31,69750135;32,10203733;36,68344356
9503;32,65462759;35,25421883;34,19601958;34,70593762;34,87365411;35,57095939;38,7616828;38,85962336;37,11015867;37,48065268;34,80730957;36,10702605;34,97642564;35,37886365;36,54567023;36,12495977;35,64340019;35,86739405;35,65578535;35,51841796;34,7082739;32,47352076;34,03155211;30,85572664
9504;32,20187348;31,66461398;25,90381729;25,5003178;24,74664013;25,78141264;29,37915091;31,88058364;31,8701683;33,98775038;36,91216778;34,10345256;34,42008212;33,98793119;33,86510197;32,59770867;32,29085054;32,15336844;32,79264136;33,07976224;32,04430585;32,94447086;32,64137852;31,08814701
9505;28,94378055;31,51748434;32,26270669;32,13758993;27,663756;30,04128931;28,48487295;27,0280987;30,00080549;33,86418006;37,34290936;36,69087169;38,4964781;37,15448834;35,42560716;35,9415732;36,08344236;36,21734609;36,67029676;36,18803446;36,9544803;36,80380693;31,96881732;32,16270827
9506;33,1530043;32,37039185;33,77717557;30,7849995;33,98702494;33,94157459;31,93864884;32,09924719;30,5693232;30,61111049;29,13176758;29,30319179;29,4341791;28,35170309;28,4816514;28,4816514;28,78064707;28,73208734;29,58617372;29,32425188;30,23583599;30,28475099;29,1707428;32,25960445
9507;24,87567921;20,40549497;22,02857686;23,31530557;23,85328935;23,63138065;25,02247297;26,40038416;31,37907935;32,20820288;31,78690668;31,86757386;31,26041059;32,11723747;32,89279729;32,78057284;32,78057284;32,68344563;32,18382204;32,50402522;32,09597966;31,31472422;28,04839881;25,46808671
9508;33,06618491;34,0048249;35,28612525;34,64716615;34,23894904;33,5265887;36,2207388;39,08532716;39,9980663;39,11285522;40,89933701;41,06933991;41,35763142;41,55444155;40,70710838;40,70710838;40,51367221;40,72457837;40,90947757;40,37062674;39,91282458;39,31682255;33,93971767;34,08525171
9509;37,49083387;34,19868705;33,05329671;33,08490365;32,27361283;32,42347058;26,90422717;28,68024209;30,41981052;28,57288409;29,74466426;29,3415039;28,22868315;28,33629501;27,18443752;27,60531647;27,87921905;27,87921905;27,62569509;27,69841234;27,53826146;28,21972703;30,31086929;33,99013407
9510;37,8255436;37,02270181;41,47504596;37,84690637;38,22189872;38,95233777;40,75174924;43,1560875;36,88492183;33,46577938;34,8087326;35,99307133;36,75908588;36,79169253;36,84411423;36,57597178;36,70456631;36,90355357;36,47398165;36,47398165;36,82280831;35,83189401;38,38365415;39,22779269
9511;32,09461914;33,404868;31,51719583;32,65814494;37,22252714;38,10977346;39,38770907;38,45312818;36,30563679;34,78341887;34,21806285;33,14444091;32,52264203;32,12121298;31,53186948;31,41945027;31,71011448;32,09779919;32,87572564;32,87572564;32,74168208;32,86002872;30,26955512;32,99604453
9512;25,56918295;26,23687359;27,50213524;27,83786979;26,78578181;28,60047538;28,76236841;24,39857188;22,24489152;27,88289837;29,01207997;28,57741806;28,50990281;27,20951094;27,97338314;27,77687183;27,85273668;27,85273668;28,18464529;28,18464529;27,37322896;26,40519614;20,660585;24,74716798
9513;30,62913289;27,95525761;27,69684788;27,48771345;29,64368335;30,91407032;32,04078234;30,10184982;26,72200139;25,52799963;27,31160821;27,98216323;28,29334963;28,06229023;27,88710163;28,22655167;28,55097613;28,30334696;28,44017963;28,14430184;27,75135667;27,84282406;32,43539138;33,3016863
