CODE_SEC;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
7501;40.7954819672618;40.45278622664;40.9029738048568;41.502814041604;40.7263232281016;41.8233748404634;43.3684666761538;43.4808283598739;50.3472035771676;52.6003307472052;56.2442344247833;54.0782945352068;54.4572954060023;54.2950552590853;55.2461133412694;56.2168922165369;55.8120235974684;56.0275616199748;55.5079306301631;55.5079306301631;54.1314574821091;52.689457131885;49.9610836021436;45.1345958621515
7502;42.1066696213095;39.8436162424649;40.2627610560825;39.5613628648645;40.342421328321;43.3948273565705;41.9182711957163;44.5038169612828;47.3276262469175;50.3321723329374;53.9955908541763;56.1224452451563;55.7669816035064;58.1400014866964;57.2795517695366;57.7121113022577;57.9543950898265;58.7355522274513;59.0619366493599;58.9015454985006;58.636222626025;55.4565986906568;48.0068080145839;41.8965758102548
7503;37.7178870876126;37.1676441353231;36.6267628043433;38.5362259181092;39.9524561756448;38.796008767257;40.7029538787911;41.6625621701895;46.5848478942185;52.1822481610623;53.0271374434151;52.2852306613221;52.0082881866046;52.2724844716327;52.165635167513;51.8819323989746;52.4510282958459;52.5156541283247;52.3708181232295;52.3708181232295;50.862592564026;45.9558683309337;40.7792620521637;34.522822051069
7504;34.9646038387173;36.6510825234633;35.0580458133674;34.8714791053859;32.9259796149497;32.6118256840084;34.1571773011448;36.78887960625;35.2384008986925;40.9134500694025;40.5225705638729;41.812269401608;42.734810944968;43.3494031096481;44.2758024160246;45.7291289061013;46.3660680029509;45.67188706895;47.0436061686977;46.8239936624248;46.9161139234753;45.0992970898649;41.5291974193549;39.1001038218494
7505;49.1811897753373;47.1374140052407;44.9162209512856;45.2175300054878;43.5158191858181;42.1220701676811;42.7642976721236;44.7769330201583;45.1555025947542;50.1823689237829;53.8134313865017;52.4289377544476;52.1639306673196;51.2160198714555;51.3910737601751;50.5707905173272;51.7748848465307;51.9328044637875;50.6120725524406;50.6120725524406;50.7443221067328;51.8286165989604;49.9703325268293;47.8640787238823
7506;27.6017578690455;28.2392673786753;28.6915091528626;27.7820671970653;26.6774488343038;26.5877418402051;25.7818034334877;29.2090681128123;31.934930534983;37.7804623196906;41.9307235702868;42.6097479460601;43.3605641016139;44.8672260378735;44.683836227888;43.9662020173976;43.2504053263158;43.3649689604431;43.2520668388834;43.2520668388834;42.8176013802501;40.2371330730919;36.7860885380173;29.8105421466613
7507;36.0752022389702;33.7339467753836;34.1654862237665;38.7617389597034;38.425926803682;36.8355043364505;38.5949602832764;38.8833606239515;41.3275063638953;44.3434005269714;42.8329912609873;41.731681766846;42.4312061668569;43.0392297998555;42.7619623770857;42.5056244379849;42.8672253620671;43.5563291448863;41.7098074761761;41.6463608217027;41.7721686329088;40.9747887839736;38.9728423939429;34.309926814795
7508;46.8421092755555;47.5588940305801;42.6341773437537;42.7021894098235;45.4602987467398;47.3914906012025;46.595965387253;49.805981751718;47.2383731154261;47.7103842093442;52.6581736778245;53.2695606002879;53.8916843561051;52.9024531185579;53.3071728614477;56.1465347579177;56.3741871520865;56.1111452982407;56.0495940423084;56.279219314898;56.3539781285795;56.4688714038564;54.5038994540079;46.3905421958765
7509;44.956650086762;44.2618677540914;40.9343077702353;42.1914513020846;41.9381837884643;43.1082275070255;43.5335212328988;46.6344570207823;49.1038190618645;47.2589657671368;53.4302012339701;56.7682686555945;57.0841928261375;57.5471790839003;56.9224363467449;56.5969572912529;56.9189955815628;56.8706222461193;56.6599880000699;56.262557548432;55.833200235856;56.8815925590728;53.5287531767909;44.7931921346476
7510;42.8655386779686;44.1235821385945;42.4946280188136;41.0593854462624;40.0707434237121;40.5829039928826;43.8450433705337;44.2071230793416;47.2593391365655;51.153077224471;53.9205310882466;51.7058938683358;52.7024749104375;53.9448581962424;53.9482272329782;55.2249169397601;55.3271397634806;55.2587911212819;55.1899608079653;55.7130914952718;54.8264189872582;53.502609801168;49.2366580278084;45.3633686572549
7511;38.2460588201181;38.7430071571392;38.4409079720676;39.1630576298371;37.7136373216015;36.5990245352579;40.0186153577677;40.8132610680562;44.7950734528131;43.8197977686589;43.6821402444284;43.8288247104732;47.4653927553896;47.3982126732837;47.9346246174348;47.1227655176121;46.7320674674138;47.2803412924935;46.149554607616;46.2494139868158;45.4874320879592;45.1715246959425;42.5427606592901;36.6497250036926
7512;32.6048116677694;32.3857267007265;31.5836639091852;29.7200329859774;29.7613315298984;27.1710519574684;28.3127237830637;32.6282905036119;34.5797171836703;36.8073391540407;43.7896220859099;44.0277182874593;44.9380070352598;45.5765791598367;45.5997266449697;45.9261919750447;45.8283460119914;45.226361925329;44.4611252610637;44.5614133030479;44.7486494797337;44.6152333592302;41.6888752657266;34.4051958047443
7513;25.7493190053308;25.1956263749048;23.0267187690011;22.0321338805768;22.1802816687117;24.0381932124001;24.2787533505459;27.675646510987;27.5533657271557;27.4632990170459;28.966739445945;30.1199866632817;31.3634703161937;29.5506821134911;29.4026202245566;29.4286962305868;29.6986134921546;29.6986134921546;29.8249397147267;29.8249397147267;29.6990812162477;28.974243487;26.823535805139;26.5832266714697
7514;26.9789318332618;27.1272039771057;28.9932421659795;26.3372923753515;28.0898947856226;29.0370279297577;26.079501421529;24.5138340376405;26.0412120072802;27.9251818946617;28.3328270313229;30.5791009650497;30.8226867962086;32.0705587978424;32.3818219175865;32.8007020805743;32.9703740161142;32.5053181762708;30.7770638932994;30.854397325788;31.1527681185993;30.2440381800285;28.1560724191225;27.06025823261
7701;9.76150722022039;9.69026998665693;10.768790359375;9.72835938302147;10.3521596322337;10.3078440652186;9.86500937346292;9.51482350601559;9.31252451965482;10.2841285445573;12.9076276455566;15.2096918298503;14.1851948524093;13.7642957171035;14.611511828218;14.8135273071657;14.6628050350291;14.6628050350291;14.6390262107602;14.3937922782005;14.8780696668033;14.0243295956072;8.62085888314234;9.29249112450176
7702;25.3757892420837;25.4324653518006;25.6545769074493;26.4873489523626;26.4687348078825;26.4074165823803;25.2339715137317;24.9167909229235;26.1648801360428;23.1257162846856;22.7854424616287;22.0307882546909;23.4039171689111;23.5864891117479;24.1052497159586;23.664887057269;23.1241301724509;23.2040085155757;23.3605673697184;23.4864139604349;23.4626867360303;23.144960576268;22.7184732636841;25.8884989192195
7703;12.7986564831309;13.268958510481;13.8250093306587;11.95823694169;12.1015855505846;13.9252908886426;13.2747795713887;13.487254969509;16.9763731606425;15.3717937969087;13.2863113430537;11.8136757927935;11.3661381393892;11.38242973866;11.24681070373;11.2021973063234;11.3653445420931;11.6480607476671;12.0516726362999;12.0747576029884;11.5807455671988;11.9250573974852;10.0597811163719;10.9604322063875
7704;10.045847298159;10.0226585801085;9.25365317356311;9.43833586451896;10.1007269269361;9.54319144926744;9.69332657529645;10.482472204543;10.0078796417271;10.293212894011;7.96142520645135;7.68905082293378;8.05325891657234;7.26698038453911;7.74175579311587;7.74175579311587;7.74175579311587;7.74175579311587;7.67692990051958;7.66938717998711;7.83489467618009;8.42826841580844;8.38769133331149;9.94423470977358
7705;10.4555697023638;10.613030577816;10.1188642316517;10.7515718385323;9.71936067719449;9.5745782898038;10.29088263117;9.74268250832812;11.3163303481031;8.7825037031836;11.0387433403625;10.59327138093;6.65834830693745;6.81276227243768;6.65888775624827;6.61003859973525;6.61003859973525;6.61003859973525;6.91796338018373;7.03870025614872;7.46482792320309;7.6134311320299;10.9453522292194;9.30973188064969
7706;5.98396374729254;6.07957573805376;6.09484002640491;4.97070148950475;5.58239026543291;6.03688546278937;5.41277451033241;5.13447190391578;5.16512291781957;4.55287679921019;5.03395510648747;5.07750367606726;5.28371868057383;5.56810475444191;5.33221234215944;5.30785427155788;5.27378106941884;5.26054503540628;4.94876810727368;5.03725434515259;5.22577195117724;5.09291206345739;4.83430952212186;6.17198557897308
7707;7.25759529125169;6.89189964364247;7.40924376186049;6.91008672045653;6.9524860694485;6.95489327980399;7.28697462336307;7.29968099389855;5.11730303869348;5.10965596918793;4.45370579085554;4.57387011869449;4.55391976494649;4.57150027718815;4.73019645479191;4.7137708176311;4.7137708176311;4.7137708176311;4.79600849102043;4.88769172775996;5.0041345704555;5.07270639108698;5.02337719825206;6.20127196999142
7708;12.8818822634802;13.536854147798;16.9186557026692;20.3645645623791;19.4994569031038;17.7080674484925;18.6114982727337;14.9127998684584;12.1977115271636;10.2997888702308;15.0374783758467;12.770065745178;15.3479284857834;15.5869767265051;15.6964977887482;15.2796618896739;15.4771311974609;15.4771311974609;15.0368459750701;15.073188669031;15.9911685420399;16.0979589579832;18.3198008456897;13.4126752821378
7709;9.20454592059877;11.9557547088349;13.2973432948428;12.5649329392654;9.86264137029243;11.1150575829338;7.54451942579442;6.39466329284104;5.35217667944054;5.16135509985353;5.26974958264213;5.73426610580645;6.04040312844307;7.19933052329041;7.19933052329041;7.19933052329041;7.7714564928149;7.41475108508672;7.42043433583892;7.48854639900637;6.94981690434979;6.3395198025609;5.73173252723321;8.18663083190403
7710;12.1064157893878;12.0102475653161;11.1571642525856;10.554170396951;9.41454978696079;7.01738188102251;7.12438256890121;7.88149798212917;7.29513765725543;9.39396413868616;12.1076459521005;13.5776793636451;13.8313087188848;13.3293607262199;14.8423110083532;14.8918425556892;14.7542354093978;14.8439512986793;14.5129748306347;14.5011078362699;14.4880474371129;14.1369780853128;15.8960976993533;10.9262756707945
7711;14.4156371629573;12.4232518645578;12.5941810102681;12.2107992176219;12.2869787790648;12.3422889666033;12.2832789868739;12.7300908671898;14.6902785123199;13.1345473633904;13.6113439359585;15.7617051208286;15.9078453117501;15.1946901840913;15.3887414285485;15.3301538043537;15.3714814889247;15.3714814889247;15.871964171801;15.9107850693621;15.9056782856354;14.9907639579832;15.3856792223381;13.6731122668651
7712;12.9621869973116;12.2641884032065;10.8532193229592;13.8281031157457;14.142350203466;12.1704444272645;14.9380393361878;16.4008304855686;13.2873636482011;14.8784297295537;15.2493365252686;15.4478009614043;15.2684429996303;14.9594619019626;14.7496031772152;14.7496031772152;14.7496031772152;14.7966346220608;14.8726652774519;15.0343682030624;15.3459678810943;15.6701179349175;12.2405425030779;9.50111674798046
7713;3.95714092259641;6.04186192754221;5.1163499356073;5.88752712404779;5.96824159758319;5.74985822435924;4.57687285776933;5.02161018588422;3.88286574176224;4.28591284197527;4.39527366960556;4.70860456645306;4.69665309147122;4.66761065849271;4.69732342967877;4.71683638639142;4.66963989729678;4.6694664478228;5.93380667922137;5.98326636176284;6.15201171728032;6.21510326858509;5.38845907567125;4.37102881982523
7714;15.5830476348134;17.2648366673505;16.2442011095204;16.1849986699194;16.5621083354455;18.158502564492;17.4081553438262;15.3843334819641;14.7784058328229;14.8182416143985;15.1512457140234;14.8323306100335;14.591764157851;15.0896215194401;15.3809353398197;15.3809353398197;15.3155439701727;15.3155439701727;15.4803784187317;15.1475382332305;15.4498920955033;16.197244872183;16.7151844357065;16.202652569709
7715;6.45427386793578;6.39782718599951;4.72230454260484;4.59508552679614;6.67867455346327;7.02389746752373;6.84486120949286;6.22919166242774;5.52151590666094;5.8714209565942;5.44990879279284;5.58085253120595;5.36090239850961;5.5303334587587;5.42224090232938;5.38894054335459;5.38894054335459;5.38682588749243;5.09445446392108;5.13803487256284;5.25715889489753;5.21811469669166;5.25250845577922;5.63756431628696
7716;12.8307206517212;13.5697830454755;12.3325775297448;11.9136112513671;11.7291285752267;13.1620604339811;13.3058287589622;11.2113077260499;10.0648183506244;10.9487707818131;7.94599674015319;7.69628011311538;7.71981564906464;7.63247712452614;7.8699933601053;7.96442667933755;7.96941372508889;7.96941372508889;8.0501829824127;8.11283627672987;8.16248506836861;8.23072442700123;7.77546127981233;11.3514810260063
7801;28.9610931382797;30.5129348929295;27.8914799063989;28.0073575734496;24.7693847000199;24.753766630505;26.166073908793;25.3354666682483;23.9199811425979;24.0677427739333;30.6832232021192;31.2662962285506;33.6585594933598;32.8740664296955;32.1045937288003;32.861199895834;32.5087685767003;32.5087685767003;32.3704270195453;32.571454304404;33.3964867135992;33.6146444094978;36.0314385124262;31.8376793366851
7802;36.4626965932048;37.1409147296231;36.5008240461981;36.2987583089104;36.3413979154804;37.5055419725245;37.0690258910278;33.8403362883781;31.8608824364069;35.3047011844374;36.3389275391671;40.2828635827371;39.1279861487901;42.076852828995;41.8709554573057;41.4075341770202;41.4075341770202;41.4075341770202;40.5398347243696;40.3333342610187;40.3322689406719;41.5108185192293;41.3298588206447;34.9660705384208
7803;19.0101403100135;20.7726921505255;22.9862519545924;20.887401155376;22.0789030139608;24.3307471529049;23.1220839288632;24.224917152683;24.4784240879526;24.7287691656301;28.0731702127291;28.6014689604966;27.3313442066351;28.9288386755771;28.679035045025;29.02765149284;29.1805434518919;29.1805434518919;28.6078013901978;28.6078013901978;28.6291144880729;27.521658103874;25.8567034078442;19.4971324862853
7804;16.5548687931519;12.9401569587273;9.31410793761179;10.1036859544404;11.3224430118167;13.0849392006353;12.6404586500136;14.7154588804901;13.9455778125871;23.3191652267081;24.9660986633141;24.0678385726694;22.9727839508885;24.9408467340012;25.4659854226625;25.6920468888091;25.6920468888091;25.6920468888091;24.0372319997808;24.162770481528;24.0932249846534;24.5678049617471;22.945131049492;16.5131926731292
7805;18.0208114116017;17.0793256448375;17.1144611897431;16.5134952716642;14.6848358588213;14.3373947667168;16.3826876990705;17.1426499227381;13.7037410696176;13.3294289230286;15.9799319638334;13.7266490263944;13.8324734128862;18.1781586596203;18.2493293081398;18.2493293081398;18.1868516079044;18.1868516079044;18.8328168628165;18.8328168628165;19.2172187663424;18.9519683296747;18.8687834904057;14.983896359635
7806;11.1184595172814;11.15257124478;11.5901109906404;12.4804632177895;12.8703486332931;12.4244129898747;11.776117097106;10.9139551387234;10.7149688067927;9.01441221118631;9.00953373872614;11.0270949978991;10.9428393979206;10.7690598588101;9.73789009984172;9.97277411555078;10.6207933246284;10.8526244295208;10.3158028689219;10.2221193252476;10.3448610004021;11.1594646604814;11.1344048179851;10.586009862338
7807;7.77633413326221;5.65277626115204;7.8464408203555;8.33235396428086;8.35413604939888;8.51707807771051;7.54195528681199;6.24882777054195;4.90397600891397;6.35946369482871;5.97561316922556;6.51234519353634;5.68029420180551;5.59445271993353;5.59419802684121;5.58842243273064;5.58842243273064;5.61145966535167;5.55899354927526;5.66061443753969;5.86580337008258;6.48733438405704;6.67448871975751;8.27884910756767
7808;9.25479564428283;11.8008006411323;9.37909457806439;9.55649000019009;8.33179826224288;8.74852403110549;9.13222038271521;8.87576637065547;9.21264686545661;7.7898560984168;7.98194122564686;7.76183232004158;8.44574136629339;8.74137531639134;8.64080510319763;8.57964018392335;8.54471724672447;8.51247383631894;7.94405266622202;7.58635104504105;7.84072249101803;7.62449763026421;7.55599715085941;9.16564775266183
7809;23.7373234899453;23.3749488414397;20.8492507582958;20.2877236408473;21.6013706638945;20.8821696008273;23.9860946966384;23.0947375377353;22.5176554376463;18.7937652378361;18.9029111151356;17.8540974695839;18.1965735307535;18.1772269102062;18.6528136043348;19.8461676471609;19.2399132445662;20.1534061168556;20.8761007196793;20.7867278559709;21.3798372875262;21.3890571625451;21.2494970286371;19.9431756224439
7810;18.7814231093764;18.5680220565722;17.8916401563703;21.5711776266461;23.2682281208459;24.7860255836344;25.077295387715;21.4888437462542;22.3233812287624;20.501037191062;18.9596837093761;20.1719364120076;20.3765397466863;21.008122344123;21.0332298071872;21.0332298071872;21.0332298071872;21.0332298071872;20.4626683990827;20.4626683990827;20.7228732813353;20.0308770126643;19.8364075990364;20.2900466101722
7811;30.9841467733184;31.7545640668181;28.1530159130284;28.9963866558715;28.7622295154503;29.2436596008924;33.514977114178;31.493393605251;28.6376231783152;28.4913240730824;29.5222890054279;29.2069528759424;29.6091018403599;28.4270310643999;27.710648702111;28.5140290100453;28.3427971924341;28.2353715936424;31.110240496775;31.110240496775;31.0013591938318;31.8760339995082;30.7133203853361;31.1405588589985
