"district","hour","sex1","sex2"
"7706","7am",19078.223,22810.68
"7707","7am",23155.085,23681.16
"7708","7am",27145.112,34917.54
"7709","7am",22552.8,24755.19
"7710","7am",27883.981,33636.09
"7711","7am",33302.182,42886.6
"7712","7am",23522.227,27288.88
"7713","7am",11674.472,14640.32
"7714","7am",28231.884,35260.24
"7715","7am",13773.522,17055.72
"7716","7am",32028.2,35823.79
"7801","7am",36339.114,37367.62
"7802","7am",27613.772,32461.37
"7803","7am",37538.631,47263.09
"7804","7am",20867.484,22735.27
"7805","7am",37915.708,40090.85
"7806","7am",35337.627,42099.97
"7807","7am",16698.931,25050.24
"7808","7am",20668.15,28457.47
"7809","7am",25669.936,30979.38
"7810","7am",9644.422,11470.79
"7811","7am",34347.115,40272.9
"7812","7am",55544.327,66522.17
"7813","7am",17811.047,17899.27
"7814","7am",10423.204,10772.03
"7815","7am",13646.74,19398.57
"7816","7am",45024.906,53788.17
"9101","7am",27339.765,30062.53
"9102","7am",18566.703,26724.5
"9103","7am",27585.183,28637.22
"9104","7am",22550.406,24310.59
"9105","7am",35555.954,37728.18
"9106","7am",32505.159,40446.54
"9107","7am",33400.834,43901.65
"9108","7am",22058.5,30110.31
"9109","7am",32353.998,30333.81
"9110","7am",24869.272,30547.47
"9111","7am",31147.303,28134.23
"9112","7am",20999.347,22689.74
"9113","7am",35178.628,38404.2
"9114","7am",16929.45,22584.62
"9201","7am",54046.228,56245.76
"9202","7am",35103.093,44517.5
"9203","7am",61381.329,76234.63
"9204","7am",44231.493,44700.55
"9205","7am",47072.445,54494.59
"9206","7am",42727.854,48505.82
"9207","7am",36603.529,43857.87
"9208","7am",41137.187,48113.36
"9209","7am",58148.853,66289.2
"9210","7am",52520.941,61083.42
"9211","7am",29499.916,41087.55
"9212","7am",33966.085,39364.51
"9302","7am",19012.562,23920.96
"9303","7am",45545.627,55034.82
"9304","7am",52512.35,57475.14
"9305","7am",34388.931,40015.31
"9306","7am",38660.968,49791.02
"9307","7am",29351.734,41742.09
"9308","7am",25216.923,28262.43
"9309","7am",36421.776,47111.37
"9310","7am",41011.487,52053.32
"9311","7am",50905.37,57737.61
"9312","7am",76057.515,77789.38
"9402","7am",44223.697,56979.22
"9403","7am",50517.629,60429.33
"9404","7am",28400.629,36817.3
"9405","7am",33743.999,30565.51
"9406","7am",32425.396,40770.63
"9407","7am",45234.338,57909.29
"9408","7am",28861.743,40743.71
"9409","7am",63590.337,73282.26
"9410","7am",18806.763,22866.76
"9411","7am",21470.031,24244.18
"9412","7am",15177.676,17706.77
"9413","7am",24121.77,27712.76
"9414","7am",12493.821,14863.55
"9501","7am",30692.053,35307.69
"9502","7am",25335.838,31701.51
"9503","7am",19218.335,25580.71
"9504","7am",23244.334,23579.24
"9505","7am",25566.664,31278.8
"9506","7am",21760.414,28287.83
"9507","7am",29785.003,33872.91
"9508","7am",39443.971,46380.82
"9509","7am",24969.601,30576.63
"9510","7am",32031.58,37232.2
"9511","7am",32033.242,40997.35
"9512","7am",26042.952,41026.09
"9513","7am",24294.322,24220.34
"7501","8am",55913.216,44185.842
"7502","8am",69818.794,76239.598
"7503","8am",57317.288,51343.338
"7504","8am",40252.867,45561.814
"7505","8am",55159.991,59677.609
"7506","8am",55983.436,67015.159
"7507","8am",66296.433,81324.543
"7508","8am",47681.935,60662.236
"7509","8am",80313.638,105841.367
"7510","8am",56681.802,74821.608
"7511","8am",59684.987,74484.048
"7512","8am",71408.399,76538.609
"7513","8am",63539.689,70813.816
"7514","8am",63213.954,73823.017
"7701","8am",45479.929,48111.121
"7702","8am",49141.823,53232.721
"7703","8am",35382.926,34272.221
"7704","8am",26488.89,35317.845
"7705","8am",16144.678,22677.03
"7706","8am",18264.385,20786.98
"7707","8am",19579.675,23083.255
"7708","8am",22596.795,30772.702
"7709","8am",23670.136,21022.644
"7710","8am",24828.088,31985.338
"7711","8am",29061.873,38437.07
"7712","8am",20734.545,27513.329
"7713","8am",11279.642,13606.355
"7714","8am",23699.275,30451.028
"7715","8am",12714.303,15703.815
