"district","hour","act1","act2","act3","act4","act5"
"9106","6am",77689.85,1645.3802,0,0,1064.4787
"9107","6am",82028.38,970.6691,0,0,0
"9108","6am",54597.17,255.0537,0,0,117.94561
"9109","6am",62441.61,1088.0319,0,0,1168.75629
"9110","6am",57646.33,1006.4738,0,0,0
"9111","6am",57045.01,2822.7341,0,0,0
"9112","6am",46380.9,563.6601,0,0,192.06403
"9113","6am",75411.27,839.6649,0,0,0
"9114","6am",41464.34,554.4074,0,0,0
"9201","6am",107711.76,1656.3127,0,0,1022.89349
"9202","6am",78310.86,1576.1004,0,0,243.28977
"9203","6am",134922.4,1564.2148,324.998,0,738.06394
"9204","6am",81238.89,2755.4662,0,0,0
"9205","6am",96372.45,2140.0558,571.41967,0,1038.27681
"9206","6am",91138.52,1639.3163,0,0,290.40694
"9207","6am",81686.6,431.3019,0,0,453.62295
"9208","6am",86033.43,2185.2137,0,0,0
"9209","6am",126344.57,2510.8012,0,0,0
"9210","6am",114637.2,1023.9186,558.77316,0,0
"9211","6am",71608.49,207.0148,0,0,0
"9212","6am",72529.06,873.1936,0,0,977.99114
"9302","6am",41785.78,1095.6589,0,0,874.16254
"9303","6am",99684.08,2059.9769,0,0,0
"9304","6am",113845.56,974.3777,0,0,0
"9305","6am",77859.98,522.3487,0,0,0
"9306","6am",91462.28,911.7427,0,0,320.25413
"9307","6am",75486.09,923.3545,0,0,0
"9308","6am",55119.98,2282.8058,0,0,0
"9309","6am",81781.12,4295.78,0,0,594.82702
"9310","6am",97697.14,2577.3778,0,0,238.83629
"9311","6am",111172.62,2464.9045,492.65386,0,168.419
"9312","6am",152066.84,3721.9047,0,0,503.6882
"9402","6am",99968.12,1123.105,0,0,1383.13687
"9403","6am",108460.82,1828.6512,0,0,0
"9404","6am",63300.41,3082.7267,0,0,0
"9405","6am",56619.11,8188.8829,0,0,458.27114
"9406","6am",71832.91,1711.1363,0,0,0
"9407","6am",105502.68,1082.2054,0,0,607.45655
"9408","6am",71474.73,480.7448,0,0,1152.15724
"9409","6am",137815.48,2441.2297,0,0,547.56638
"9410","6am",44079.9,0,0,0,492.25853
"9411","6am",46096.19,1489.2086,0,0,268.3507
"9412","6am",32572.6,1937.103,0,0,0
"9413","6am",54052.98,1286.7334,0,0,0
"9414","6am",29100.78,289.4597,0,0,370.11316
"9501","6am",68969.37,278.2666,0,0,479.76414
"9502","6am",57178.86,2815.3151,0,0,0
"9503","6am",47078.61,585.0514,0,0,378.29466
"9504","6am",48659.72,144.4684,0,0,132.08192
"9505","6am",53995.04,4379.43,0,0,0
"9506","6am",48602.24,1764.1427,0,0,0
"9507","6am",67573.4,1396.9538,0,0,0
"9508","6am",88709.94,899.3656,0,0,0
"9509","6am",60995.5,718.6721,0,0,527.35817
"9510","6am",73284.51,1361.4779,0,0,467.13436
"9511","6am",77498.18,182.5433,0,0,0
"9512","6am",68892.16,0,0,0,626.0234
"9513","6am",50277.66,998.4392,0,0,152.55653
"7501","7am",79750.17,6749.6979,0,0,1176.01304
"7502","7am",127040.83,8959.6862,194.48272,0,1674.00552
"7503","7am",77020.68,11686.0002,0,516.6412,1497.16723
"7504","7am",72523.12,8168.9718,0,0,3845.64493
"7505","7am",116435.67,2305.6333,0,0,998.24706
"7506","7am",112111.05,12229.3608,0,0,1435.2376
"7507","7am",137696.21,8340.8852,275.3483,573.4426,2034.73595
"7508","7am",104415.39,5734.7646,0,469.3227,1444.83993
"7509","7am",177105.44,5942.3406,99.40297,674.3663,454.23289
"7510","7am",124898.37,6205.93,0,0,1511.3092
"7511","7am",130401.12,5381.0945,0,0,0
"7512","7am",149680.21,4212.381,0,0,593.77231
"7513","7am",129208.58,4060.9356,0,0,675.03508
"7514","7am",141590.67,4961.1372,0,0,1550.28621
"7701","7am",85995.65,11291.3676,87.21615,0,100.29924
"7702","7am",102877.87,5065.9012,600.31069,0,1135.09373
"7703","7am",65854.33,6728.8481,0,0,679.15257
"7704","7am",63061.37,1272.7453,72.09649,0,457.78986
"7705","7am",41681.46,828.4982,595.66484,0,0
"7706","7am",40064.48,1452.3915,0,0,211.38603
"7707","7am",45541.31,1208.038,0,0,86.89713
"7708","7am",58838.22,2449.7269,0,0,774.71047
"7709","7am",42358.73,4688.051,0,0,0
"7710","7am",57836.98,2307.7211,0,0,1375.36914
"7711","7am",71233.11,4693.5252,0,0,262.15094
"7712","7am",50080.72,679.9727,0,0,50.40954
"7713","7am",24854.92,1352.2131,0,0,107.66162
"7714","7am",60968.89,2337.5072,0,0,185.73248
"7715","7am",30250.85,492.8307,85.56566,0,0
"7716","7am",63202.42,4488.4872,0,0,161.07783
"7801","7am",70824.35,2342.7085,0,0,105.95148
"7802","7am",59068.9,639.5173,0,0,366.72681
"7803","7am",81919.39,2171.0757,0,0,711.25902
"7804","7am",40723.74,2472.0585,0,0,406.96367
"7805","7am",75191.52,2083.5869,172.1934,0,168.58888
"7806","7am",70852.43,6051.9223,0,0,368.85861
"7807","7am",40270.79,1099.113,0,0,191.68779
"7808","7am",47724.04,1244.5546,0,0,157.02489
"7809","7am",54825.49,1534.1222,0,0,289.70849
"7810","7am",20801.68,313.526,0,0,0
"7811","7am",70707.01,2676.3055,0,0,1236.70196
"7812","7am",117324.98,3571.9391,0,0,1169.57742
"7813","7am",33641.81,2068.5081,0,0,0
"7814","7am",20772.74,319.4609,0,0,0
"7815","7am",29762.9,1380.0432,0,0,1902.36243
"7816","7am",90910.27,7243.8529,235.63029,0,234.32818
"9101","7am",52481.11,4132.5509,0,0,296.34045
"9102","7am",41901.51,1900.3953,0,0,283.35454
"9103","7am",55508.63,598.5491,0,0,115.22525
"9104","7am",45326.04,1330.6328,0,0,204.32359
"9105","7am",68198.69,5085.442,0,0,0
"9106","7am",68148.59,2697.172,0,0,2105.93048
"9107","7am",74886.65,2218.4669,0,0,197.3651
"9108","7am",51441.28,609.5923,0,0,117.94561
"9109","7am",59307.49,2310.8762,0,0,1069.44492
"9110","7am",53847.98,1347.1798,0,221.5872,0
"9111","7am",52427.72,6607.7405,125.11517,0,0
"9112","7am",42305.73,1191.2962,0,0,192.06403
"9113","7am",70674.96,2636.6966,0,0,0
"9114","7am",38846.72,667.3426,0,0,0
"9201","7am",99320.68,9279.0634,0,0,1692.24273
"9202","7am",75186.6,4008.9575,181.74004,0,243.28977
"9203","7am",128670.85,7681.7129,324.998,0,938.40027
"9204","7am",78749.72,9620.4057,0,0,561.91408
"9205","7am",94196.38,5760.9512,571.41967,0,1038.27681
"9206","7am",87089.09,3631.9148,0,0,290.40694
"9207","7am",79411.92,595.8512,0,0,453.62295
"9208","7am",84981.61,4142.597,0,0,350.50715
"9209","7am",119938.11,4120.4374,0,0,379.50421
"9210","7am",110317.48,2553.4719,733.40894,0,0
"9211","7am",68420.25,2167.216,0,0,0
"9212","7am",68644.88,2851.2747,282.37679,0,1316.48316
"9302","7am",37823.82,3298.6534,667.80401,0,874.16254
"9303","7am",96658.54,3921.9,0,0,0
"9304","7am",106898.14,3089.3441,0,0,0
"9305","7am",72116.65,2287.5937,0,0,0
"9306","7am",83727.83,3304.0714,0,790.8212,629.26893
"9307","7am",70002.65,1091.1686,0,0,0
"9308","7am",50050.35,2990.3749,0,0,0
"9309","7am",74188.38,7572.4572,0,0,1150.38803
"9310","7am",88530.44,4148.1473,0,0,238.83629
"9311","7am",102482.91,5498.997,492.65386,0,168.419
"9312","7am",143193.15,9547.9142,0,0,1105.82798
"9402","7am",95587.76,3584.6441,0,302.7648,1383.13687
"9403","7am",104299.3,6363.2395,284.41516,0,0
"9404","7am",59167.05,6050.8834,0,0,0
"9405","7am",53707.68,9840.1783,0,0,586.67361
"9406","7am",66455.17,6067.318,200.66947,0,472.86936
"9407","7am",98881.48,3929.582,0,0,332.56483
"9408","7am",66448.66,2004.6321,0,0,1152.15724
"9409","7am",131338.1,4986.9324,0,0,547.56638
"9410","7am",38347.29,2521.6748,0,0,593.53034
"9411","7am",41023.04,3769.4338,230.36089,0,533.96697
"9412","7am",29985.95,2378.5866,0,0,0
"9413","7am",48791.25,2885.7582,0,0,157.51686
"9414","7am",26264.1,723.1486,0,0,370.11316
"9501","7am",64015.63,1504.352,0,0,479.76414
"9502","7am",53160.51,3757.3726,0,0,119.46161
"9503","7am",43065.7,1355.0558,0,0,378.29466
"9504","7am",45402.67,1106.2813,0,0,132.08192
"9505","7am",49341.01,7259.125,0,0,0
"9506","7am",46463.39,2903.6221,0,0,681.22558
"9507","7am",61916.57,1741.34,0,0,0
"9508","7am",82566.86,2958.5511,299.38426,0,0
"9509","7am",53780.75,1238.125,0,0,527.35817
"9510","7am",67510.21,1470.3729,0,0,283.19271
"9511","7am",72209.99,820.6075,0,0,0
"9512","7am",64956.03,1486.9953,0,0,626.0234
"9513","7am",45663.3,2390.0477,0,0,152.55653
"7501","8am",72659,24692.6411,1046.89523,0,1700.52604
"7502","8am",111478.21,24128.6411,9317.89075,0,2013.04403
"7503","8am",67290.35,35856.2426,3103.88976,0,2219.84783
"7504","8am",62358.66,16430.2533,776.78998,0,4958.94036
"7505","8am",105030.04,6490.3673,2034.13001,0,544.96559
"7506","8am",94309.83,25086.4877,1150.61981,0,1873.63777
"7507","8am",121678.34,20268.6636,2862.31449,0,2811.65562
"7508","8am",94167.53,11538.6332,901.78598,0,1736.21685
"7509","8am",160319.25,21874.8033,1582.1899,0,2042.65092
"7510","8am",109815.53,18629.2031,896.5675,0,1298.77937
"7511","8am",114128.91,15525.8175,1784.5005,0,1404.1076
"7512","8am",133927.36,11305.5097,155.4522,346.63121,741.15265
"7513","8am",112079.73,15793.8835,2468.34344,0,2296.5468
"7514","8am",125944.67,6648.4516,2210.59684,0,2233.25505
"7701","8am",70787.45,20730.8484,269.28779,0,831.4111
"7702","8am",84512.41,13137.5294,2137.98612,0,2824.66717
"7703","8am",49926.95,15967.3871,774.05774,0,1379.88258
"7704","8am",55063.47,5043.7858,331.69671,0,1034.68237
"7705","8am",33514.77,3540.9456,1335.33946,0,0
"7706","8am",33467.52,4120.1049,311.16906,0,185.7025
"7707","8am",36353.68,4892.6415,679.0551,0,336.27825
"7708","8am",48664.17,2795.1933,210.89285,0,774.71047
"7709","8am",35268.21,9052.2277,372.34307,0,0
