"district","hour","occ1","occ2","occ3","occ4","occ5"
"9407","4am",63725.09,7144.8605,6925.2406,22247.571,7116.844
"9408","4am",41467.16,5233.03,4757.3102,18449.779,4244.567
"9409","4am",86816.23,9302.5797,8298.4984,29046.829,7560.533
"9410","4am",27381.7,3998.4209,2241.6578,8822.869,2905.432
"9411","4am",27636.23,2976.1148,3712.9079,9411.863,5019.977
"9412","4am",21609.66,2971.492,2444.5296,5291.801,2187.981
"9413","4am",29970.44,4205.4326,4829.6713,10654.333,5519.935
"9414","4am",17701.32,2399.0203,1173.5032,6332,2587.787
"9501","4am",44785.05,9657.3826,5366.5441,9082.92,4900.146
"9502","4am",35273.55,4880.1327,4182.5245,10256.202,5274.554
"9503","4am",30574.81,1928.1056,3903.2176,10471.273,2589.196
"9504","4am",31913.75,3075.0922,1655.3983,10893.6,3267.986
"9505","4am",33090.45,4428.9501,1636.6214,11620.236,6125.525
"9506","4am",28176.92,3922.7992,6542.3551,8101.134,5386.808
"9507","4am",33010.88,6405.264,8403.663,10985.606,11181.701
"9508","4am",52038.65,6520.6992,8339.8769,16183.017,10752.79
"9509","4am",39109,4289.4085,3731.6889,11931.722,4404.295
"9510","4am",44781.34,3795.1855,4376.7179,15091.119,6310.074
"9511","4am",45967.23,3601.5057,4321.8944,19297.214,4647.135
"9512","4am",41069.76,5344.9767,4172.3973,14480.561,6071.39
"9513","4am",30774.41,2115.6108,2243.9312,11274.806,4710.215
"7501","5am",52135.24,8785.7185,6269.2876,14901.23,1411.586
"7502","5am",70409.26,18599.4645,6249.7738,28918.371,8619.664
"7503","5am",47839.39,8231.1029,4841.5585,12914.442,5798.14
"7504","5am",51170.35,6919.5601,8822.3402,10466.181,4898.679
"7505","5am",72249.68,11346.6239,10439.7218,18717.193,9325.145
"7506","5am",70518.32,9934.6127,7445.2183,23336.086,5628.301
"7507","5am",82114.76,19252.582,9818.8633,26118.077,8003.924
"7508","5am",60422.49,12451.1443,5945.8048,23171.07,6062.492
"7509","5am",104714.42,20302.5794,7528.0792,38648.081,14392.217
"7510","5am",64790.83,12588.2438,6207.4454,30910.502,15836.765
"7511","5am",76531.28,12766.4739,9193.1271,25294.562,10573.97
"7512","5am",91272.51,12953.7656,12840.1782,25519.373,13196.482
"7513","5am",75063.67,13701.9491,13905.4696,25703.984,13181.058
"7514","5am",83279.64,11428.4348,14333.323,28535.46,12505.215
"7701","5am",66521.45,10364.6314,6049.5264,12925.853,6130.742
"7702","5am",70000.14,6993.0955,7577.6663,17897.614,9750.542
"7703","5am",51611.93,5228.5049,4352.1741,13932.716,4380.93
"7704","5am",38377.55,4245.2846,4027.8843,15110.131,8974.308
"7705","5am",31146.04,3765.0154,3225.3704,8932.868,1730.66
"7706","5am",26065.01,2042.0682,3524.4131,11868.622,3395.102
"7707","5am",27934.25,1624.6848,3664.3658,12825.369,5645.816
"7708","5am",44727.46,4607.2577,3907.0631,15659.017,3899.473
"7709","5am",32339.32,3007.2627,1842.5047,11314.38,2562.894
"7710","5am",39815.06,2990.7645,4428.6756,13251.438,4589.943
"7711","5am",46049.11,7013.3795,4551.6502,15319.373,5409.742
"7712","5am",29202.6,3467.2985,3707.4341,12748.595,5674.142
"7713","5am",13577.76,1539.7748,2141.2742,8317.495,3728.538
"7714","5am",35773.32,6263.7263,3280.6341,17262.345,4596.742
"7715","5am",18668.17,969.2264,2037.2901,9085.381,3309.43
"7716","5am",50912.07,5687.3323,4477.5662,9617.941,4602.456
"7801","5am",50171.54,5891.3523,2516.2775,15719.966,3170.988
"7802","5am",32441.3,5725.53,3318.1216,15090.967,7243.042
"7803","5am",52181.81,8447.7699,4777.8861,18429.868,6210.175
"7804","5am",24378.77,2582.124,3040.2089,12561.2,3772.585
"7805","5am",47228.58,4896.7946,5082.286,14799.549,9131.242
"7806","5am",45785.42,5408.1778,4861.7492,19034.515,7407.039
"7807","5am",20790.93,4305.4427,4890.0778,12294.109,5462.067
"7808","5am",34860.68,3561.1455,2982.6056,9298.202,5143.282
"7809","5am",39385.53,3785.3785,3657.8538,12255.951,3790.94
"7810","5am",12258.11,1284.0852,1323.904,6025.143,2767.701
"7811","5am",44685.51,3059.7396,2550.2621,20786.385,5374.93
"7812","5am",69486.03,11708.5026,5479.6885,30075.145,9777.609
"7813","5am",20659.78,2729.9255,2395.1966,7307.107,3816.352
"7814","5am",13495.92,1275.6675,905.3433,5360.325,1626.361
"7815","5am",20339.84,1499.372,1382.8836,8483.791,4503.511
"7816","5am",71780.67,8087.5417,5005.8643,13233.82,6492.111
"9101","5am",34254.94,5491.9846,5086.9284,8039.239,4957.47
"9102","5am",28415.22,1994.3959,1940.9893,11337.079,3223.287
"9103","5am",37360.61,2330.6167,3545.0156,15135.235,3972.301
"9104","5am",29962.57,2008.9646,1726.4978,11726.878,4090.597
"9105","5am",47421.07,5417.5626,4178.4734,13492.202,5043.004
"9106","5am",46107.54,6189.1201,5497.6947,17265.822,6896.613
"9107","5am",49313.25,5301.6569,4790.7421,20568.931,5315.982
"9108","5am",31529.38,4199.9122,3209.8286,12563.404,4383.102
"9109","5am",39935.42,2939.0287,3655.1651,16170.361,3137.773
"9110","5am",34069.8,4100.4518,4697.102,11374.553,6220.171
"9111","5am",35324.04,4950.7345,3298.1345,10819.568,4229.037
"9112","5am",28581.61,2635.1573,2893.5466,10977.491,2434.738
"9113","5am",45878.9,6290.8541,3700.5949,17732.871,3607.424
"9114","5am",22658.25,4041.6272,1874.9395,10242.347,3201.58
"9201","5am",63668.7,8245.6776,9237.332,20160.014,9286.999
"9202","5am",47575.61,5944.1049,6558.8638,15456.108,5370.04
"9203","5am",80935.76,8074.922,9811.3166,27526.284,12240.794
"9204","5am",50443.45,6553.5631,6805.4994,13819.671,6846.414
"9205","5am",65111.6,7747.2957,6383.5773,15707.793,5444.155
"9206","5am",57886.47,5402.8076,4951.4474,17288.936,6736.251
"9207","5am",48683.56,6657.226,3766.1547,18005.378,5750.446
"9208","5am",51489.39,7223.0987,5110.8879,18033.481,6278.24
"9209","5am",81915.67,9971.865,7554.9897,24202.128,5434.996
"9210","5am",67406.65,8352.9714,5727.9577,26212.577,8064.717
"9211","5am",42337.5,4735.5405,4744.453,15390.717,4373.921
"9212","5am",43186.02,6063.147,2819.8593,16753.302,4973.555
"9302","5am",26150.72,2906.6868,2209.7895,11339.312,3337.455
"9303","5am",53350.59,7656.8008,10005.179,18101.828,12657.838
"9304","5am",65265.74,7638.7381,12698.0332,20500.061,9563.599
"9305","5am",41720.72,6964.8386,8151.8608,14992.345,9343.918
"9306","5am",54420.7,6135.3828,6080.2178,21688.521,5013.857
"9307","5am",37743.28,5393.4668,6204.0157,14417.103,14993.281
"9308","5am",30852.1,4104.5286,5365.5796,11537.648,6792.441
"9309","5am",48469.63,6290.5106,8304.9862,13886.471,10922.826
"9310","5am",54938.91,7426.2184,9543.4078,18583.499,12634.869
"9311","5am",57896.13,12079.6229,13242.5182,20527.131,15518.948
"9312","5am",82269.24,12374.7575,19696.143,23563.172,22975.571
"9402","5am",55742.5,9909.4694,9232.0799,20297.319,10068.44
"9403","5am",61236.13,12241.4657,8042.6419,19268.186,7914.871
"9404","5am",37384.58,5141.416,5104.7825,12301.244,6329.792
"9405","5am",39709.45,3993.1563,3500.2162,13112.18,3759.356
"9406","5am",42522.1,7707.2709,6378.0881,13875.282,5788.887
"9407","5am",62829.73,7144.8605,6925.2406,22247.571,7116.844
"9408","5am",41818.1,5233.03,4757.3102,18449.779,4244.567
"9409","5am",86687.54,9302.5797,8298.4984,29046.829,7560.533
"9410","5am",27053.27,3998.4209,2241.6578,8822.869,2905.432
"9411","5am",27486.04,2876.7118,3712.9079,9411.863,5019.977
"9412","5am",21565.65,2971.492,2444.5296,5291.801,2187.981
"9413","5am",30865.8,4205.4326,4829.6713,10654.333,5519.935
"9414","5am",17652.39,2399.0203,1173.5032,6332,2587.787
"9501","5am",44181.5,9657.3826,5366.5441,9082.92,4900.146
"9502","5am",35664.9,4880.1327,4182.5245,10256.202,5274.554
"9503","5am",30767.33,1928.1056,3903.2176,10471.273,2589.196
"9504","5am",31472.77,3075.0922,1655.3983,10893.6,3267.986
"9505","5am",33110.32,4428.9501,1636.6214,11620.236,6125.525
"9506","5am",27504.66,3687.3705,6542.3551,8101.134,5386.808
"9507","5am",32648.58,6405.264,8403.663,10985.606,11181.701
"9508","5am",51190.7,6520.6992,8339.8769,16183.017,10752.79
"9509","5am",38941.6,4289.4085,3731.6889,11931.722,4404.295
"9510","5am",44781.34,3795.1855,4376.7179,15091.119,6310.074
"9511","5am",45967.23,3601.5057,4321.8944,19297.214,4647.135
"9512","5am",41069.76,5344.9767,4172.3973,14480.561,6071.39
"9513","5am",30929.46,2115.6108,2243.9312,11274.806,4710.215
"7501","6am",54571.37,8460.7205,6269.2876,14901.23,1411.586
"7502","6am",70971.1,18599.4645,6249.7738,28918.371,8619.664
"7503","6am",50097.88,8231.1029,4841.5585,12914.442,5798.14
"7504","6am",50027.72,6661.3248,8822.3402,10466.181,4898.679
"7505","6am",72420.48,11346.6239,10439.7218,18717.193,9325.145
"7506","6am",70726.81,9635.2285,7445.2183,23336.086,5628.301
"7507","6am",81002.73,19252.582,9818.8633,26118.077,8003.924
"7508","6am",60599.39,12451.1443,5945.8048,23171.07,6062.492
"7509","6am",104732.43,20401.9824,7528.0792,38648.081,14392.217
"7510","6am",66825.28,12588.2438,6207.4454,30910.502,15836.765
"7511","6am",78682.99,12766.4739,9193.1271,25294.562,10573.97
"7512","6am",91189.4,12953.7656,12840.1782,25519.373,13196.482
"7513","6am",75657.69,13701.9491,13905.4696,25703.984,13181.058
"7514","6am",80407.58,11428.4348,14333.323,28535.46,12505.215
"7701","6am",63254.4,10364.6314,6049.5264,12925.853,6130.742
"7702","6am",68362.53,6993.0955,7577.6663,17897.614,9750.542
"7703","6am",52494.33,4972.5638,4352.1741,13932.716,4380.93
"7704","6am",36871.75,4245.2846,4027.8843,15110.131,8974.308
"7705","6am",28503.1,3622.2266,3225.3704,8932.868,1730.66
"7706","6am",24373.28,2042.0682,3524.4131,11868.622,3395.102
"7707","6am",26733.94,1624.6848,3664.3658,12825.369,5645.816
"7708","6am",40548.33,4607.2577,3907.0631,15659.017,3899.473
"7709","6am",32782.95,3007.2627,1842.5047,11314.38,2562.894
"7710","6am",39801.45,3062.8724,4428.6756,13251.438,4589.943
"7711","6am",46074.26,7013.3795,4551.6502,15319.373,5409.742
"7712","6am",28089.89,3467.2985,3707.4341,12748.595,5674.142
"7713","6am",12775.51,1539.7748,2141.2742,8317.495,3728.538
"7714","6am",34627.48,6263.7263,3125.7947,17262.345,4596.742
"7715","6am",17894.91,969.2264,2037.2901,9085.381,3309.43
"7716","6am",48673.28,5687.3323,4477.5662,9617.941,4602.456
"7801","6am",48230.56,5891.3523,2516.2775,15719.966,3170.988
"7802","6am",31949.03,5725.53,3318.1216,15090.967,7243.042
"7803","6am",52115.38,8447.7699,4777.8861,18429.868,6210.175
"7804","6am",24512.52,2582.124,3040.2089,12561.2,3772.585
"7805","6am",46182.58,4896.7946,5082.286,14799.549,9131.242
"7806","6am",44812.55,5408.1778,4861.7492,19034.515,7407.039
"7807","6am",19145.76,4305.4427,4890.0778,12294.109,5462.067
"7808","6am",33048.91,3561.1455,2982.6056,9298.202,5143.282
"7809","6am",38093.17,3549.7482,3448.9236,12255.951,3790.94
"7810","6am",11961.04,1284.0852,1323.904,6025.143,2767.701
"7811","6am",44954.03,3059.7396,2550.2621,20786.385,5374.93
"7812","6am",69199.82,11708.5026,5479.6885,30075.145,9777.609
"7813","6am",21018.35,2729.9255,2395.1966,7118.026,3816.352
"7814","6am",13001.76,1275.6675,905.3433,5360.325,1626.361
"7815","6am",19756.38,1499.372,1382.8836,8483.791,4503.511
"7816","6am",68637.88,7877.8032,5005.8643,13233.82,6492.111
"9101","6am",34889.5,5491.9846,5086.9284,8039.239,4957.47
"9102","6am",27757.77,1994.3959,1940.9893,10973.01,3223.287
"9103","6am",36618.57,1782.9945,3545.0156,15135.235,3972.301
"9104","6am",29532.44,2008.9646,1726.4978,11726.878,4090.597
"9105","6am",46515.8,5417.5626,4178.4734,13492.202,5043.004
"9106","6am",44403.15,6189.1201,5497.6947,17265.822,6896.613
"9107","6am",47021.74,5301.6569,4790.7421,20568.931,5315.982
"9108","6am",30403.48,4199.9122,3209.8286,12563.404,4383.102
"9109","6am",38796.07,2939.0287,3655.1651,16170.361,3137.773
"9110","6am",32260.52,4100.4518,4697.102,11374.553,6220.171
"9111","6am",36570.27,4950.7345,3298.1345,10819.568,4229.037
"9112","6am",28316.47,2514.3776,2893.5466,10977.491,2434.738
"9113","6am",44919.19,6290.8541,3700.5949,17732.871,3607.424
"9114","6am",22658.25,4041.6272,1874.9395,10242.347,3201.58
"9201","6am",63460.94,8245.6776,9237.332,20160.014,9286.999
"9202","6am",46801.14,5944.1049,6558.8638,15456.108,5370.04
"9203","6am",79571.37,8399.92,9811.3166,27526.284,12240.794
"9204","6am",49969.21,6553.5631,6805.4994,13819.671,6846.414
"9205","6am",64839.38,7747.2957,6383.5773,15707.793,5444.155
"9206","6am",58688.8,5402.8076,4951.4474,17288.936,6736.251
"9207","6am",48392.32,6657.226,3766.1547,18005.378,5750.446
"9208","6am",51572.94,7223.0987,5110.8879,18033.481,6278.24
"9209","6am",81691.39,9971.865,7554.9897,24202.128,5434.996
"9210","6am",67265.15,8352.9714,5727.9577,26212.577,8064.717
"9211","6am",41997.24,4735.5405,4744.453,15390.717,4373.921
"9212","6am",42794.61,6063.147,2819.8593,16753.302,4973.555
"9302","6am",24091.72,2906.6868,2209.7895,11339.312,3337.455
"9303","6am",52969.98,7656.8008,10005.179,18101.828,12657.838
"9304","6am",63951.97,7638.7381,12698.0332,20500.061,9563.599
"9305","6am",38929.36,6964.8386,8151.8608,14992.345,9343.918
"9306","6am",53350.1,6135.3828,6080.2178,21688.521,5013.857
"9307","6am",35401.58,5393.4668,6204.0157,14417.103,14993.281
"9308","6am",29602.59,4104.5286,5365.5796,11537.648,6792.441
"9309","6am",47888.85,6290.5106,8304.9862,13886.471,10922.826
"9310","6am",52325.36,7426.2184,9543.4078,18583.499,12634.869
"9311","6am",52930.38,12079.6229,13242.5182,20527.131,15518.948
"9312","6am",77682.79,12374.7575,19696.143,23563.172,22975.571
"9402","6am",53284.89,9669.8145,9232.0799,19664.654,10068.44
"9403","6am",60693.75,12241.4657,8042.6419,19268.186,7914.871
"9404","6am",37781.25,4866.0677,5104.7825,12301.244,6329.792
"9405","6am",40901.36,3993.1563,3500.2162,13112.18,3759.356
"9406","6am",39794.52,7707.2709,6378.0881,13875.282,5788.887
"9407","6am",62303.59,7144.8605,6925.2406,22247.571,7116.844
"9408","6am",40422.94,5233.03,4757.3102,18449.779,4244.567
"9409","6am",86595.83,9302.5797,8298.4984,29046.829,7560.533
"9410","6am",26603.78,3998.4209,2241.6578,8822.869,2905.432
"9411","6am",27007.27,2876.7118,3712.9079,9411.863,5019.977
"9412","6am",21130.03,2869.1688,2444.5296,5291.801,2187.981
"9413","6am",30130.34,4205.4326,4829.6713,10654.333,5519.935
"9414","6am",17340.15,2326.9123,1173.5032,6332,2587.787
"9501","6am",40965.74,9657.3826,5121.2152,9082.92,4900.146
"9502","6am",35400.76,4880.1327,4182.5245,10256.202,5274.554
"9503","6am",28985.16,1928.1056,3903.2176,10323.892,2589.196
"9504","6am",30044.2,3075.0922,1655.3983,10893.6,3267.986
"9505","6am",34563.13,4428.9501,1881.9503,11620.236,6125.525
"9506","6am",26648.71,3687.3705,6542.3551,8101.134,5386.808
"9507","6am",31994.12,6405.264,8403.663,10985.606,11181.701
"9508","6am",47812.92,6520.6992,8339.8769,16183.017,10752.79
"9509","6am",37589.03,4289.4085,3731.6889,11931.722,4404.295
"9510","6am",45064.9,3795.1855,4376.7179,15091.119,6310.074
"9511","6am",45812.97,3601.5057,4321.8944,19297.214,4647.135
"9512","6am",39175.2,5344.9767,4172.3973,14480.561,6071.39
"9513","6am",30978.22,2115.6108,2243.9312,11274.806,4710.215
"7501","7am",56633.06,8460.7205,6269.2876,14901.23,1411.586
"7502","7am",74222.91,18599.4645,6249.7738,28918.371,9232.954
"7503","7am",58935.25,8231.1029,4841.5585,12914.442,5798.14
"7504","7am",54302.51,6661.3248,8822.3402,10466.181,4285.389
"7505","7am",70235.03,11346.6239,10439.7218,18393.034,9325.145
"7506","7am",79410.95,9635.2285,7445.2183,23336.086,5628.301
"7507","7am",84684.15,19527.9302,9818.8633,26118.077,8003.924
"7508","7am",63513.64,12451.1443,5945.8048,22681.496,6062.492
"7509","7am",103305.43,20401.9824,7528.0792,38648.081,14392.217
"7510","7am",66821.54,12588.2438,6207.4454,31161.612,15836.765
"7511","7am",77954.08,12766.4739,9193.1271,25294.562,10573.97
"7512","7am",90338.82,12381.0496,12840.1782,25729.832,13196.482
"7513","7am",68167.69,13701.9491,13905.4696,25703.984,12105.642
"7514","7am",79033.02,11428.4348,14333.323,28535.46,12505.215
"7701","7am",63302.4,9696.8274,6049.5264,12295.04,6130.742
"7702","7am",67160.96,7292.3899,7577.6663,17897.614,9750.542
"7703","7am",48006.67,3717.6462,4352.1741,14088.073,4380.93
"7704","7am",32883.16,3822.8168,3526.4888,15110.131,8974.308
"7705","7am",26177.86,3038.8631,3225.3704,8932.868,1730.66
"7706","7am",21630.11,1470.6541,3524.4131,11868.622,3395.102
"7707","7am",23676.29,1288.0999,3664.3658,12825.369,5382.113
"7708","7am",33989.84,4607.2577,3907.0631,15659.017,3899.473
"7709","7am",28927.05,2661.1618,1842.5047,11314.38,2562.894
"7710","7am",36002.75,3062.8724,4428.6756,13435.825,4589.943
"7711","7am",44242.7,6665.3163,4551.6502,15319.373,5409.742
"7712","7am",25421.05,3209.4741,3707.4341,12799.004,5674.142
"7713","7am",10874.4,1389.2325,2141.2742,8181.355,3728.538
"7714","7am",32414.27,6108.2741,2986.4451,17262.345,4596.742
"7715","7am",15769.82,643.8026,2037.2901,9013.081,3309.43
"7716","7am",43803.44,5350.5851,4477.5662,9617.941,4602.456
"7801","7am",44885.47,5891.3523,2516.2775,15719.966,3170.988
"7802","7am",28697.48,5725.53,3318.1216,15090.967,7243.042
"7803","7am",48850.28,7207.6394,4777.8861,17755.739,6210.175
"7804","7am",21953.03,2582.124,2733.8207,12561.2,3772.585
"7805","7am",43924.49,5068.988,5082.286,14799.549,9131.242
"7806","7am",42081.5,4307.921,4606.6241,19034.515,7407.039
"7807","7am",15838.57,3264.3559,4890.0778,12294.109,5462.067
"7808","7am",28775.99,2770.7036,3137.445,9298.202,5143.282
"7809","7am",33821.46,3332.0458,3448.9236,12255.951,3790.94
"7810","7am",10231.91,1138.1091,1323.904,5653.589,2767.701
"7811","7am",43086.11,2822.3292,2550.2621,20786.385,5374.93
"7812","7am",65025.55,11708.5026,5479.6885,30075.145,9777.609
"7813","7am",19893.5,2324.8533,2395.1966,7118.026,3816.352
"7814","7am",12102.22,1200.9909,905.3433,5360.325,1626.361
"7815","7am",17640.22,1284.9882,1382.8836,8483.791,4253.423
"7816","7am",66856.97,7224.3122,5005.8643,13233.82,6492.111
"9101","7am",34369.14,5054.0309,4982.4145,8039.239,4957.47
"9102","7am",26109.68,2376.1424,2609.0793,10973.01,3223.287
"9103","7am",31951.2,1782.9945,3545.0156,15135.235,3807.958
"9104","7am",27074.62,2008.9646,1726.4978,11726.878,4090.597
"9105","7am",44998.54,5417.5626,4178.4734,13492.202,5043.004
"9106","7am",37413.12,5731.1416,5497.6947,17265.822,6896.613
"9107","7am",41597.64,5029.1846,4790.7421,20568.931,5315.982
"9108","7am",27865.38,3936.6648,3209.8286,12563.404,4383.102
"9109","7am",36884.79,2939.0287,3655.1651,16071.049,3137.773
"9110","7am",29519.08,3824.3715,4478.5739,11374.553,6220.171
"9111","7am",37352.67,4339.4641,2630.0446,10730.318,4229.037
"9112","7am",25128.33,2254.9879,2893.5466,10977.491,2434.738
"9113","7am",42390.12,6151.8253,3700.5949,17732.871,3607.424
"9114","7am",20153.57,4041.6272,1874.9395,10242.347,3201.58
"9201","7am",63354.81,7919.3825,9237.332,20160.014,9620.447
"9202","7am",46446.34,5789.2363,6558.8638,15456.108,5370.04
"9203","7am",80900.17,7733.2135,9466.6118,27275.173,12240.794
"9204","7am",54665.42,6553.5631,6805.4994,13819.671,7087.89
"9205","7am",66284.21,7747.2957,6383.5773,15707.793,5444.155
"9206","7am",57095.71,5402.8076,4951.4474,17288.936,6494.776
"9207","7am",46415.81,6523.6065,3766.1547,18005.378,5750.446
"9208","7am",52604.84,7223.0987,5110.8879,18033.481,6278.24
"9209","7am",77274.07,9971.865,7554.9897,24202.128,5434.996
"9210","7am",64474.98,8527.6072,5727.9577,26212.577,8064.717
"9211","7am",40769.2,4735.5405,4744.453,15390.717,4373.921
"9212","7am",42126.51,6063.147,2438.3106,16753.302,4973.555
"9302","7am",22605.67,3574.4908,2209.7895,11206.117,3337.455
"9303","7am",52163.56,7299.6064,10005.179,18101.828,12657.838
"9304","7am",59545.76,7638.7381,12271.7949,20500.061,9563.599
"9305","7am",35606.95,6964.8386,7496.1937,14992.345,9343.918
"9306","7am",49107.82,6135.3828,6080.2178,21688.521,5013.857
"9307","7am",30952.96,5082.0231,6204.0157,13861.542,14993.281
"9308","7am",25792.81,3990.8781,5365.5796,11537.648,6792.441
"9309","7am",43793.48,6069.8154,8304.9862,14442.032,10922.826
"9310","7am",45673.81,6815.2858,9543.4078,18730.879,12301.421
"9311","7am",47514.11,11840.2769,13242.5182,20527.131,15518.948
"9312","7am",75811.43,12330.4641,19696.143,23563.172,22445.685
"9402","7am",52719.65,8963.6099,9232.0799,19664.654,10068.44
"9403","7am",62577.32,12121.5927,8042.6419,19268.186,7914.871
