"district","hour","age1","age2","age3","age4"
"001","12am",2770.1395,969.0288,2466.8172,0
"002","12am",2025.9454,1395.8001,3027.1869,0
"003","12am",1440.398,1055.4395,3019.1109,0
"004","12am",0,0,1031.1325,0
"005","12am",909.9964,0,576.9939,0
"006","12am",1824.4634,760.7859,1820.1776,0
"007","12am",0,0,945.6051,0
"008","12am",0,0,0,0
"009","12am",3409.9776,1296.2702,5212.9441,579.2759
"010","12am",0,0,873.3478,0
"011","12am",0,724.0978,1611.5965,0
"012","12am",0,0,0,0
"013","12am",0,714.2629,2160.9275,0
"014","12am",0,0,779.2997,0
"015","12am",0,0,0,0
"016","12am",0,0,731.4921,0
"017","12am",1710.8677,0,2153.2417,0
"018","12am",0,0,1928.8088,0
"019","12am",1413.7586,891.3561,2814.6507,0
"020","12am",0,0,0,0
"021","12am",0,0,0,0
"022","12am",2231.025,1166.4249,4951.9079,0
"023","12am",1460.6644,1411.5556,3439.8841,0
"024","12am",0,0,829.6997,0
"025","12am",8411.1211,2358.179,2684.5743,0
"026","12am",0,0,1112.096,0
"027","12am",1103.8596,1804.5046,5398.5607,0
"028","12am",2019.3263,1940.6207,3737.8652,0
"029","12am",0,871.1199,1258.3362,0
"030","12am",894.8393,0,587.1253,0
"031","12am",0,0,0,0
"032","12am",0,1031.1263,2590.3857,0
"033","12am",1382.4957,803.7262,2628.4721,407.9951
"034","12am",0,0,733.9095,0
"035","12am",0,703.7068,1878.943,0
"036","12am",0,0,946.1081,0
"037","12am",0,0,720.6221,0
"038","12am",0,0,0,0
"039","12am",0,0,0,0
"040","12am",581.8347,622.3676,2130.9411,0
"041","12am",0,0,1460.5068,0
"042","12am",0,0,0,0
"043","12am",0,852.3405,1941.1169,0
"044","12am",0,0,647.2208,0
"045","12am",0,0,0,0
"046","12am",0,0,0,0
"047","12am",0,0,1246.9713,0
"048","12am",0,0,0,0
"049","12am",0,0,0,0
"050","12am",0,0,0,0
"051","12am",0,0,0,0
"052","12am",0,0,0,0
"053","12am",0,0,0,0
"054","12am",0,588.0372,862.097,0
"055","12am",0,0,0,0
"056","12am",0,0,0,0
"057","12am",0,0,0,0
"058","12am",0,0,0,0
"059","12am",0,0,965.5665,0
"060","12am",1255.2241,0,1046.6638,0
"061","12am",0,0,0,0
"062","12am",0,0,0,0
"063","12am",0,0,0,0
"064","12am",0,0,0,0
"065","12am",0,0,0,0
"066","12am",0,0,0,0
"067","12am",0,0,0,0
"068","12am",0,0,0,0
"069","12am",0,0,0,0
"070","12am",0,0,1110.6137,0
"071","12am",0,0,962.2627,0
"072","12am",0,0,1007.3326,0
"073","12am",0,0,1062.8857,0
"074","12am",0,0,2055.6097,0
"075","12am",1024.1722,0,1393.4543,0
"076","12am",0,0,0,0
"077","12am",0,0,0,0
"078","12am",0,0,1286.9841,0
"079","12am",0,0,681.6032,0
"080","12am",0,0,0,0
"001","1pm",2531.1233,1058.192,2354.1707,0
"002","1pm",1313.6091,1446.6474,3088.1242,681.348
"003","1pm",1600.3348,1066.0527,3734.4514,0
"004","1pm",0,0,1121.4427,0
"005","1pm",1210.9595,0,845.7263,0
"006","1pm",1534.4544,986.2981,1690.0632,0
"007","1pm",0,0,833.6553,0
"008","1pm",0,0,0,0
"009","1pm",3589.0113,1767.441,5196.0839,0
"010","1pm",0,0,773.0212,0
"011","1pm",0,1092.8042,1884.5413,0
"012","1pm",0,0,0,0
"013","1pm",0,923.4296,2502.6385,0
"014","1pm",0,0,886.2346,0
"015","1pm",0,0,0,0
"016","1pm",0,0,816.22,0
"017","1pm",1585.9476,693.8915,2353.4711,0
"018","1pm",0,0,2177.1337,0
"019","1pm",1717.6821,897.5686,3104.5435,0
"020","1pm",0,0,588.975,0
"021","1pm",0,0,0,0
"022","1pm",2195.9108,1103.1565,5620.5718,0
"023","1pm",1734.8166,1434.2747,3759.9336,0
"024","1pm",0,0,1030.7027,0
"025","1pm",9326.7309,2220.4494,2894.3156,0
"026","1pm",0,0,1310.8135,0
"027","1pm",1152.2682,2035.2545,6236.5648,0
"028","1pm",2883.5435,1779.5548,4415.4888,0
"029","1pm",0,883.9795,2091.8657,0
"030","1pm",954.0543,0,690.6754,0
"031","1pm",0,0,0,0
"032","1pm",0,1078.9742,3037.268,0
"033","1pm",1563.5406,0,2416.4788,388.9808
"034","1pm",0,0,1001.3707,0
"035","1pm",0,568.1455,2725.5122,0
"036","1pm",0,0,1045.9425,0
"037","1pm",0,0,965.7469,0
"038","1pm",0,0,494.8262,0
"039","1pm",0,0,791.1676,0
"040","1pm",508.0774,626.2809,2005.5773,0
"041","1pm",0,0,1417.567,0
"042","1pm",0,0,0,0
"043","1pm",0,978.771,2101.8338,0
"044","1pm",0,0,1040.4689,0
"045","1pm",0,0,0,0
"046","1pm",0,0,0,0
"047","1pm",0,0,1398.0997,0
"048","1pm",0,0,0,0
"049","1pm",0,0,0,0
"050","1pm",0,0,0,0
"051","1pm",0,0,0,0
"052","1pm",0,0,0,0
"053","1pm",0,0,0,0
"054","1pm",0,0,967.0583,0
"055","1pm",0,0,0,0
"056","1pm",0,0,0,0
"057","1pm",0,0,0,0
"058","1pm",0,0,0,0
"059","1pm",0,0,1138.6176,0
"060","1pm",1266.5833,0,1037.1176,0
"061","1pm",0,0,0,0
"062","1pm",0,0,0,0
"063","1pm",0,0,0,0
"064","1pm",0,0,0,0
"065","1pm",0,0,0,0
"066","1pm",0,0,0,0
"067","1pm",0,0,0,0
"068","1pm",0,0,0,0
