"district","hour","occ1","occ2","occ3","occ4","occ5"
"028","9am",8347.8498,3240.03789,635.0208,1387.3914,198.56289
"029","9am",4461.2837,646.08892,707.0053,1754.0476,250.47059
"030","9am",1692.2879,1145.67409,265.8888,1231.9808,202.21066
"031","9am",2537.4729,117.15474,470.837,1951.3,606.4183
"032","9am",6401.7649,329.29457,987.6285,2198.4032,661.62719
"033","9am",4890.0853,1566.06865,1192.3459,2673.6195,369.82026
"034","9am",2005.027,128.60176,182.8634,717.7772,148.16064
"035","9am",5034.0643,373.24789,577.0041,2520.9092,40.64422
"036","9am",2137.2684,169.91099,249.2011,1806.3469,408.70231
"037","9am",3801.3559,160.67825,490.477,2131.6207,610.47205
"038","9am",1495.9135,66.70137,337.0224,2097.342,199.43867
"039","9am",1602.2837,223.76855,245.8674,945.0624,244.57483
"040","9am",5045.6455,1737.72609,980.9227,3581.6515,644.51538
"041","9am",2567.5502,456.49107,269.9882,1541.3497,290.16457
"042","9am",818.7182,401.41082,174.7215,851.6202,179.83831
"043","9am",3637.0188,332.38874,269.558,2369.4188,327.81001
"044","9am",1626.9665,395.34706,274.1826,1972.1419,160.91679
"045","9am",1680.2234,218.37151,344.0949,1381.4391,135.84465
"046","9am",1591.9306,223.10865,413.6293,1292.6907,72.17712
"047","9am",3701.9776,386.75155,438.799,1602.6829,267.1309
"048","9am",1480.5673,203.75181,512.1089,1383.1129,157.48689
"049","9am",1331.0017,0,593.9985,1129.8593,325.70345
"050","9am",913.9891,50.71026,247.7043,488.6798,124.59534
"051","9am",744.6722,190.0875,0,932.9907,159.24617
"052","9am",1993.6793,71.95139,114.5999,1361.4498,302.31795
"053","9am",1301.6135,112.2531,554.3029,1282.7102,559.30841
"054","9am",2661.9966,491.51053,252.9429,1629.2203,373.14532
"055","9am",1609.6346,32.33603,271.1297,1085.788,207.7204
"056","9am",2184.6249,287.03059,670.0125,3070.1305,298.1482
"057","9am",1287.3878,209.22395,110.9257,919.3425,216.87279
"058","9am",1647.1238,356.42872,403.6588,1502.3724,237.0115
"059","9am",3904.1019,173.61663,1259.9701,4163.0382,941.65206
"060","9am",3248.6995,1518.17692,674.6817,1310.9709,475.31893
"061","9am",2794.9082,261.72565,391.6634,1839.9135,919.33404
"062","9am",2315.9904,147.97577,758.393,1823.2762,283.76247
"063","9am",1028.473,0,141.8755,733.8493,68.46356
"064","9am",1979.4471,0,230.7342,1885.6597,443.22313
"065","9am",3174.6647,300.40823,292.0288,2055.8005,324.2671
"066","9am",1966.5132,64.84859,564.105,1745.0303,549.95331
"067","9am",3333.4787,104.16568,690.6294,2117.2906,823.52292
"068","9am",3070.8843,212.7135,926.9792,1925.8807,342.5932
"069","9am",1786.2287,75.64071,180.0281,853.8327,179.72298
"070","9am",4381.3259,558.09681,950.3664,3108.4113,543.47508
"071","9am",4285.4546,235.44303,587.7819,2477.0296,1032.09094
"072","9am",2409.6112,43.39723,973.8025,2170.2326,631.95749
"073","9am",4664.4693,394.55895,1646.7271,4392.8957,1456.6144
"074","9am",3458.7876,554.67328,1147.8709,2881.2799,1096.86483
"075","9am",5898.3754,1293.52025,2029.3591,4076.6313,1089.42311
"076","9am",1448.1844,49.81657,820.3068,2351.7156,263.97794
"077","9am",1826.7753,0,863.883,2771.9381,465.50958
"078","9am",4891.758,1045.13351,1022.5781,2699.4191,710.30751
"079","9am",5289.5232,1398.68756,252.9875,3066.8994,430.97921
"080","9am",1942.9836,200.07049,518.3577,2497.9797,443.2521
"001","10am",4143.336,4756.73323,946.2985,1084.7065,171.70972
"002","10am",3728.2301,1214.97791,686.8529,1350.8173,115.28502
"003","10am",6460.3685,2155.58817,1388.2126,2409.2426,914.17429
"004","10am",1589.4937,446.71385,253.0997,850.4008,460.97856
"005","10am",2094.9137,1885.53364,486.809,635.9164,196.41696
"006","10am",3543.8777,4106.31887,1012.3873,1627.6259,631.90829
"007","10am",2030.6865,675.89922,434.4889,1371.8318,330.75794
"008","10am",507.6848,145.57732,165.2853,1017.3784,169.784
"009","10am",7746.6258,4273.42247,1236.357,2315.6499,335.24642
"010","10am",2559.8918,284.01519,667.9532,1141.4189,133.44286
"011","10am",4682.9073,420.01247,931.3543,1877.7098,522.83013
"012","10am",2346.7902,135.93776,871.0052,2510.4135,467.3726
"013","10am",4879.4594,242.74011,545.7946,1314.7299,370.00587
"014","10am",3463.0133,469.73254,962.2505,2350.5853,427.27964
"015","10am",811.6432,387.09211,381.6404,1121.994,208.13689
"016","10am",1812.5255,400.42634,210.9363,1178.6032,116.56799
"017","10am",3911.4748,2435.34378,785.6218,2033.0619,852.0311
"018","10am",3794.4558,750.96891,1667.0467,1333.0407,957.13757
"019","10am",5128.6738,2057.30952,971.9815,1257.8557,980.28675
"020","10am",1415.8236,280.49706,1089.0258,787.7679,1006.74656
"021","10am",1091.3563,516.63239,619.0265,711.9279,140.26412
"022","10am",7080.3991,6070.38253,597.0364,1751.6216,295.82698
"023","10am",6622.2985,2502.98572,540.4852,440.4964,294.76101
"024","10am",1834.1352,219.00426,1341.0277,1220.2434,668.52482
"025","10am",4974.6337,16232.17328,367.1596,412.0918,120.48687
"026","10am",2904.612,554.96323,321.7959,1031.1725,182.71054
"027","10am",10183.7154,833.19729,624.0469,909.0154,304.34997
"028","10am",8090.0102,3257.06158,888.5154,1455.9243,159.02543
"029","10am",4335.6193,704.58556,702.3018,1265.0265,322.28693
"030","10am",1581.4243,1185.74704,265.8888,1520.9922,106.59398
"031","10am",2551.0427,58.57737,470.837,1980.6465,525.74245
"032","10am",6168.8175,329.29457,1255.7821,2295.7605,673.3321
"033","10am",5218.7812,1686.28189,903.6861,2732.7145,609.29315
"034","10am",2042.7885,128.60176,214.3413,831.0332,105.55065
"035","10am",4839.4646,513.52475,589.2282,2321.8013,203.29511
"036","10am",2136.5478,117.78314,230.4479,1638.001,397.2451
"037","10am",3920.3904,160.67825,446.5697,1814.1086,578.81571
"038","10am",1353.2268,118.82922,375.8906,1913.0213,199.43867
"039","10am",1655.7265,223.76855,240.3198,803.336,282.08094
"040","10am",5317.2609,1700.11708,941.8621,3950.1727,627.37922
"041","10am",2603.678,456.49107,300.8915,1574.3668,273.80821
"042","10am",1048.6057,479.23971,237.9748,887.8946,200.98094
"043","10am",3758.0233,332.38874,392.8687,2617.2434,461.36881
"044","10am",1742.655,346.99354,274.1826,1925.387,160.91679
"045","10am",1781.5859,282.97478,407.6853,1406.5972,135.84465
"046","10am",1540.2395,223.10865,452.3576,1392.3893,72.17712
"047","10am",3597.1566,336.13825,426.0303,1807.8669,267.1309
"048","10am",1465.4934,137.29807,459.4652,1365.0295,157.48689
"049","10am",1281.0911,50.6133,558.3398,1069.5952,325.70345
"050","10am",890.7006,50.71026,270.9927,453.2492,124.59534
"051","10am",700.4232,157.1727,0,974.8137,117.49983
"052","10am",1913.016,71.95139,114.5999,1289.1671,239.811
"053","10am",1308.837,112.2531,590.3014,1215.2227,497.53253
"054","10am",2452.0239,398.68947,252.9429,1355.6235,358.44995
"055","10am",1618.0875,32.33603,235.1312,1039.1012,130.02232
"056","10am",2288.9238,287.03059,519.6786,2889.8674,232.80845
"057","10am",1268.7059,161.50754,110.9257,856.549,189.42708
"058","10am",1835.3451,356.42872,403.6588,1603.7586,311.10318
"059","10am",3775.1377,173.61663,996.9001,3977.3617,970.67378
"060","10am",3230.585,1518.17692,735.7979,1536.7315,401.86311
"061","10am",2644.0296,261.72565,669.5077,1777.7689,1070.48794
"062","10am",2279.3245,147.97577,745.0085,1755.5397,346.26942
"063","10am",1025.3998,0,141.8755,727.8551,47.37368
"064","10am",1890.8227,79.77282,152.9051,1843.8316,400.67101
"065","10am",2937.7652,300.40823,335.3402,1924.762,324.2671
"066","10am",1899.8232,64.84859,564.105,1638.2964,505.96977
"067","10am",2985.3127,104.16568,690.6294,2340.67,849.84529
"068","10am",2932.14,212.7135,925.1847,2061.5816,425.16393
"069","10am",1843.3317,75.64071,212.2874,839.015,189.72817
"070","10am",4568.697,558.09681,1297.0742,3070.1362,543.47508
"071","10am",4027.4113,235.44303,789.7171,2385.9245,1159.64275
"072","10am",2684.8864,43.39723,792.6085,2138.0538,557.22118
"073","10am",4959.4307,488.75838,1462.1273,4156.0053,1462.50219
"074","10am",3390.5098,554.67328,1163.5681,3169.8186,991.19612
"075","10am",5743.4398,1346.71113,1683.775,3812.512,1142.67096
"076","10am",1481.1382,49.81657,729.3011,2205.8751,325.286
"077","10am",1754.0307,0,920.745,2643.0489,465.50958
"078","10am",5242.4858,1045.13351,922.4046,3092.832,754.29105
"079","10am",5144.1115,1398.68756,252.9875,3193.5929,430.97921
"080","10am",2227.0166,200.07049,518.3577,2470.7097,528.79617
"001","11am",4505.6536,4869.16813,849.4463,976.9187,131.57011
"002","11am",3939.5725,1725.06392,625.1748,1152.9481,279.94385
"003","11am",6265.3749,2245.52746,1340.2047,2148.426,527.26072
"004","11am",1533.8428,517.32569,373.9234,882.0186,475.04103
"005","11am",2149.176,1676.89896,503.1773,862.3271,468.18866
"006","11am",3812.4452,4151.15313,1311.7408,1794.0762,446.10314
"007","11am",2353.3014,660.16874,417.757,1473.7679,381.78572
"008","11am",618.2709,114.00338,207.25,880.8778,147.9376
"009","11am",7889.9749,4041.98217,1054.5878,2365.7658,334.05928
"010","11am",2912.2716,284.01519,612.2285,1273.1427,133.44286
"011","11am",4480.9647,381.59297,805.4055,1585.8543,435.02104
"012","11am",2509.4706,135.93776,631.9048,2601.7193,531.8974
"013","11am",4305.9278,253.11239,619.7549,1061.2917,462.07574
"014","11am",3607.4667,469.73254,922.0804,2242.1571,648.42033
"015","11am",966.7699,442.65649,449.3473,1098.4089,146.35223
"016","11am",1810.2745,361.91491,169.5358,1381.0582,116.56799
"017","11am",3724.5603,2452.88938,639.113,1874.4405,705.2756
"018","11am",4002.9643,634.75741,1742.5518,1393.7092,945.99351
"019","11am",4989.4068,2177.78817,927.6417,1050.7814,680.14198
"020","11am",1552.044,332.78407,1244.9776,1062.0727,1367.15808
"021","11am",1019.8068,627.99427,614.4884,788.2028,178.68362
"022","11am",6746.4045,6519.20944,354.8178,1915.8853,345.3051
"023","11am",6302.6184,2438.5348,480.2996,636.7154,288.8098
"024","11am",1795.7052,277.14254,1240.7748,1349.6913,650.6295
"025","11am",5122.7266,14376.58201,462.749,389.8698,120.48687
"026","11am",2762.0896,654.57462,283.4863,958.1221,251.05486
"027","11am",9797.4294,738.7094,518.6882,989.9681,312.36376
"028","11am",7587.5146,3126.80915,714.2065,1494.3223,94.2417
"029","11am",4252.8273,704.58556,467.3091,1517.6952,406.73087
"030","11am",1449.7058,1163.71577,300.9818,1157.7629,106.59398
"031","11am",2886.9475,58.57737,470.837,2156.3336,494.65498
"032","11am",6014.5104,329.29457,823.8476,2177.2692,412.85024
"033","11am",4906.8575,1696.28958,921.0129,3150.6656,680.79161
"034","11am",1985.4868,128.60176,198.4495,647.2605,137.24707
"035","11am",5179.4295,568.6037,644.4991,2218.8443,99.55035
"036","11am",2101.2679,117.78314,176.0372,1819.2616,243.31657
"037","11am",3970.1651,160.67825,490.477,1955.8518,594.38126
"038","11am",1395.1744,118.82922,316.0952,1856.3707,199.43867
"039","11am",1807.2756,174.94938,347.8542,804.7266,243.66144
"040","11am",5124.3938,1714.36819,959.6737,3822.3506,526.76744
"041","11am",2358.7127,456.49107,515.4874,1628.7613,344.02573
"042","11am",1060.7551,392.95303,268.0325,965.8915,224.45988
"043","11am",3458.685,332.38874,629.5924,2250.2933,423.7127
"044","11am",1990.6697,444.69313,361.5124,1861.4927,160.91679
"045","11am",1664.4366,209.82697,476.3602,1388.0959,135.84465
"046","11am",1505.9855,312.00247,446.9504,1443.1942,72.17712
"047","11am",4192.4863,386.75155,426.0303,1627.0323,307.77512
"048","11am",1359.0578,174.02583,512.1089,1328.5191,157.48689
"049","11am",1203.5385,0,593.9985,1195.214,325.70345
"050","11am",986.1589,50.71026,275.9406,483.4975,131.30276
"051","11am",749.0024,196.32626,0,956.5675,159.24617
"052","11am",1815.0716,71.95139,114.5999,1295.5605,239.811
"053","11am",1553.5469,112.2531,653.8053,1370.5444,645.11228
"054","11am",2704.9244,398.68947,177.4322,1303.9363,302.59603
"055","11am",1569.9535,32.33603,221.1144,985.8958,287.37755
"056","11am",2428.9625,287.03059,465.1479,3201.9013,232.80845
"057","11am",1502.2728,247.79422,110.9257,814.9698,128.17569
"058","11am",1991.6095,426.85455,403.6588,1780.6171,311.10318
"059","11am",3296.2301,188.20245,1058.3089,3425.6497,1022.31566
"060","11am",3202.372,1433.16527,725.189,1372.2204,324.16503
"061","11am",2635.4791,261.72565,796.1981,2093.8148,1197.17834
"062","11am",2408.2564,147.97577,814.4854,1876.4018,437.335
"063","11am",1144.7262,0,141.8755,805.5694,47.37368
"064","11am",1940.1694,79.77282,152.9051,1978.3862,361.90437
"065","11am",2592.0021,300.40823,395.1356,1980.7026,324.2671
"066","11am",2131.6446,64.84859,467.7117,1678.506,622.32046
"067","11am",2899.9675,104.16568,685.2937,2149.9008,729.41079
"068","11am",3084.4585,212.7135,925.1847,1971.8018,471.08505
"069","11am",1727.6347,112.94592,286.972,888.5161,157.35403
"070","11am",4548.073,558.09681,1099.4829,3236.1081,551.54047
"071","11am",4072.4066,203.06006,926.0147,2356.8324,1310.04922
"072","11am",2818.5784,43.39723,806.5778,2104.9212,440.72092
"073","11am",4230.7809,582.95781,1775.1255,3966.8728,1212.39925
"074","11am",3930.6012,517.36807,1066.8116,3533.0016,1318.48697
"075","11am",5686.1049,1346.71113,1566.9851,3795.0502,1026.07454
"076","11am",1409.53,49.81657,667.9931,2236.5193,325.286
"077","11am",1932.1622,0,920.745,3000.7542,465.50958
"078","11am",5241.5413,1015.78945,1018.7979,2578.8339,637.94036
"079","11am",4727.758,1398.68756,252.9875,3204.9959,430.97921
"080","11am",2076.6733,200.07049,518.3577,2502.0179,528.79617
"001","12am",4121.002,4491.41062,1003.0998,551.8659,69.27096
"002","12am",4446.4765,2484.85132,568.2054,1262.1466,323.45223
"003","12am",6460.4137,2383.75083,1361.4472,2050.3308,538.5844
"004","12am",1916.4128,644.84467,527.0618,1101.8627,533.68949
"005","12am",1767.8582,1408.01856,596.0976,813.1177,318.22266
"006","12am",3602.0337,4097.74272,1203.4336,1801.9653,570.29588
"007","12am",2320.6047,931.65296,476.6129,1358.1393,381.78572
"008","12am",645.9814,145.03687,222.2673,953.4905,184.80135
"009","12am",8113.6088,3686.76901,908.3695,2622.7108,375.77259
"010","12am",2715.6724,368.29908,586.7094,1355.019,133.44286
"011","12am",4088.0448,307.51519,738.0985,1490.93,435.02104
"012","12am",2689.5117,284.03869,697.7833,2709.4199,585.63352
"013","12am",4040.7325,346.09674,567.2793,1211.2534,462.07574
"014","12am",3618.5346,381.51394,866.297,2225.2356,511.62386
"015","12am",1169.9146,348.65724,449.3473,1290.8299,169.82552
"016","12am",2062.209,349.11599,244.2247,1359.0047,116.56799
"017","12am",3338.6653,2230.12106,483.3447,1793.7928,681.80231
"018","12am",3925.4889,757.56008,1696.4977,1666.9223,915.91939
"019","12am",4500.4921,1531.44698,993.9379,1053.5516,684.60288
"020","12am",1574.1243,874.20404,1301.9209,1142.0166,1325.66898
"021","12am",1113.6022,883.88116,689.6932,1046.3374,208.75774
"022","12am",6559.5154,6733.74946,562.2445,1719.9143,244.7992
"023","12am",5760.0968,2243.04532,428.2532,693.3015,294.76101
"024","12am",1976.0365,386.24301,1350.2462,1315.686,844.83376
"025","12am",4646.4362,13168.67845,367.1596,478.8229,120.48687
"026","12am",3232.9152,810.93363,226.2066,989.9337,236.03751
"027","12am",8687.6339,765.2777,492.1229,1031.5846,349.15093
"028","12am",7482.28,3666.99608,831.0814,1254.7635,53.56276
"029","12am",3758.9581,557.19563,450.1938,1595.9499,290.658
"030","12am",1715.4652,1188.6286,300.9818,1269.0523,198.6852
"031","12am",3466.553,58.57737,426.9128,2055.556,494.65498
"032","12am",5095.6899,329.29457,743.9193,1913.2149,578.89981
"033","12am",5719.1192,1766.71541,776.8226,3028.149,464.44082
"034","12am",1937.0061,128.60176,198.4495,706.5021,177.92601
"035","12am",4467.0435,649.84104,510.0343,2057.1517,97.64245
"036","12am",2294.6072,231.1458,176.0372,1941.9222,357.52569
"037","12am",3932.4382,224.09051,490.477,1933.7117,610.47205
"038","12am",2058.6567,205.26839,239.2111,1811.3446,199.43867
"039","12am",1664.3837,218.27871,347.8542,943.1067,243.66144
"040","12am",5373.8918,1619.2447,1008.0716,3354.6574,495.13339
"041","12am",2776.519,585.21534,300.8915,1415.9153,290.16457
"042","12am",1042.2752,338.57786,308.6565,678.8204,187.67271
"043","12am",4102.97,332.38874,679.3664,2122.1752,370.70658
"044","12am",1932.7722,476.36368,349.062,1728.1273,160.91679
"045","12am",1722.3206,145.2237,451.0833,1412.0744,84.83047
"046","12am",1587.2981,312.00247,602.3442,1443.1942,72.17712
"047","12am",3461.3794,336.13825,438.799,1505.7272,267.1309
"048","12am",1799.4853,224.63913,512.1089,1293.7885,157.48689
"049","12am",1695.7735,0,620.219,1185.2514,325.70345
"050","12am",1129.7677,50.71026,275.9406,487.1394,148.93746
"051","12am",870.4905,240.34124,0,913.6104,159.24617
"052","12am",1909.7688,112.85435,114.5999,1333.48,217.67091
"053","12am",1520.4581,112.2531,653.8053,1794.4719,559.30841
"054","12am",3037.2575,469.81963,177.4322,1441.7293,302.59603
"055","12am",1795.352,80.90571,221.1144,1120.5193,287.37755
"056","12am",2153.6412,287.03059,519.6786,3297.4199,232.80845
"057","12am",1499.2785,280.47313,154.0354,930.0847,247.25133
"058","12am",2019.7727,385.6062,403.6588,1874.4038,344.16241
"059","12am",3154.1116,103.1908,963.5088,3500.7657,1022.31566
"060","12am",3345.3889,1370.50184,873.1531,1364.6467,387.65623
"061","12am",3065.9067,292.75153,731.3726,2181.5332,1143.4384
"062","12am",2654.7896,147.97577,859.4601,2031.0476,498.87948
"063","12am",1200.7495,36.71273,141.8755,872.7345,68.46356
"064","12am",2276.128,79.77282,152.9051,1994.1657,386.82179
"065","12am",2735.6963,300.40823,395.1356,2019.5275,324.2671
"066","12am",2222.2739,64.84859,564.105,1751.0763,574.12384
"067","12am",4035.9107,142.69907,685.2937,2309.5109,768.75628
"068","12am",3262.8194,212.7135,925.1847,2027.4081,471.08505
"069","12am",1652.4713,112.94592,286.972,956.3898,124.74923
"070","12am",4844.1485,540.40458,1099.4829,3075.7166,584.14527
"071","12am",4246.9362,232.40412,996.0869,2449.8985,1067.72279
"072","12am",3075.0937,146.49623,782.7244,2157.9463,536.36075
"073","12am",4087.7378,488.75838,1760.777,4190.6726,1393.6678
"074","12am",4553.6844,396.67598,1242.3895,3575.0077,1190.44737
"075","12am",4057.9731,1068.19152,1484.0172,3630.2568,972.84559
"076","12am",1459.9604,207.98647,786.275,2365.6764,325.286
"077","12am",2178.106,0,920.745,2968.7864,465.50958
"078","12am",4806.5913,967.65969,927.5691,2541.4689,637.94036
"079","12am",5059.5328,1352.44875,221.6026,3256.0836,430.97921
"080","12am",2265.5265,336.44959,571.5179,2551.1998,528.79617
"001","1pm",3922.238,4232.36481,1067.9758,546.069,69.27096
"002","1pm",4353.6024,1626.44321,633.92191,1589.4099,323.45223
"003","1pm",6716.1578,2117.5954,1305.36657,2023.9488,829.68345
"004","1pm",1798.1581,694.99047,435.57631,1108.3269,533.68949
"005","1pm",1894.12,1616.55053,474.98408,770.3504,96.33384
"006","1pm",3380.531,3938.57957,1231.18459,1646.4488,500.81496
"007","1pm",2207.5593,1196.20188,476.6129,1346.5269,330.75794
"008","1pm",678.7256,129.40767,171.9113,819.5549,184.80135
"009","1pm",7793.7353,4099.03767,875.78387,2542.2206,616.22309
"010","1pm",2445.5617,205.18261,544.24262,1355.019,133.44286
"011","1pm",4468.165,453.01006,986.96709,1598.8693,435.02104
"012","1pm",2591.9471,224.12004,623.34281,2658.5508,585.63352
"013","1pm",4401.3467,361.57894,719.32225,1227.892,462.07574
"014","1pm",3555.6934,338.56576,868.6522,1749.592,511.62386
"015","1pm",1122.4046,410.5654,359.46677,1243.5484,169.82552
"016","1pm",2060.2989,377.30593,210.93628,1384.5296,48.1566
"017","1pm",3428.9688,2175.70615,422.5251,1469.2866,941.92036
"018","1pm",4194.7063,547.87361,1725.72112,1489.3188,848.80864
"019","1pm",4461.984,1930.33122,864.70383,1159.6122,947.86819
"020","1pm",1935.9652,282.00174,1290.59058,1142.0166,1284.01393
"021","1pm",1013.0879,674.15559,654.35987,1070.2393,148.6095
"022","1pm",7069.3396,6353.54026,608.74385,1903.158,244.7992
"023","1pm",6066.4991,2539.41542,493.21214,687.8047,332.27684
"024","1pm",2089.7108,391.38744,1254.12704,1216.9454,899.64889
"025","1pm",4968.1893,13748.6215,251.54256,559.0514,42.83143
"026","1pm",3243.7159,1060.49434,250.05896,1238.4486,236.03751
"027","1pm",9588.197,746.96502,681.04065,1160.7722,400.17871
"028","1pm",7193.6499,4493.60425,802.4474,1545.9615,53.56276
"029","1pm",4246.9663,443.97005,481.61388,1693.5117,343.24479
"030","1pm",1342.8419,1199.45231,388.04113,1310.8702,138.57698
"031","1pm",2810.5504,24.31997,120.69763,2007.936,533.96372
"032","1pm",5184.372,406.65101,915.91897,2014.689,644.45045
"033","1pm",4860.1143,1801.7622,665.92882,3262.1963,341.40093
"034","1pm",2059.4849,128.60176,216.44327,702.6127,158.3559
"035","1pm",4924.1644,618.50587,548.08531,2091.3877,142.65333
"036","1pm",2031.2674,381.82633,176.03718,1763.6727,341.88115
"037","1pm",3736.2939,334.06324,394.77191,2097.2151,610.47205
"038","1pm",1655.23,246.556,204.628,1655.0281,198.09819
"039","1pm",1910.5206,287.70786,313.50505,929.48,223.37984
"040","1pm",5070.4874,1277.58032,856.35235,3048.3699,495.13339
"041","1pm",2453.9934,646.9392,269.9882,1406.5765,290.16457
"042","1pm",1151.7194,391.45403,308.65652,634.4854,187.67271
"043","1pm",4010.4318,332.38874,936.52413,2123.9737,310.1233
"044","1pm",2529.1641,476.36368,339.83247,1842.0552,160.91679
"045","1pm",1814.834,145.2237,507.18622,1423.8657,84.83047
"046","1pm",1485.5713,140.98907,602.3442,1348.7585,27.16624
"047","1pm",3663.6412,336.13825,476.46891,1415.4799,208.30476
"048","1pm",1520.3099,224.63913,538.67423,1138.7936,98.18189
"049","1pm",1536.1537,0,593.99853,1159.7179,426.06645
"050","1pm",984.4316,37.67922,258.3059,529.5439,131.30276
"051","1pm",751.7972,240.34124,0,935.4126,159.24617
"052","1pm",1794.0116,112.85435,114.59989,1287.446,217.67091
"053","1pm",1118.0408,0,554.25559,1816.5498,461.25611
"054","1pm",2979.933,534.20609,177.43224,1444.9508,317.02723
"055","1pm",1853.663,80.90571,221.11438,1086.5808,287.37755
"056","1pm",2356.2509,287.03059,416.75517,3287.2219,232.80845
"057","1pm",1272.9385,277.31821,154.03544,754.9806,247.25133
"058","1pm",1898.3167,356.42872,474.08466,1742.2978,344.16241
"059","1pm",3154.1396,378.2263,966.20094,3242.0692,640.80989
"060","1pm",2772.974,1502.87012,850.47977,1267.2768,580.27564
"061","1pm",3154.2737,156.54323,580.21872,2232.3977,795.6476
"062","1pm",2724.3,147.97577,827.86987,2086.4941,498.87948
"063","1pm",1113.1283,36.71273,77.54103,815.7029,68.46356
"064","1pm",2104.5904,126.01163,184.49539,1896.0763,344.26967
"065","1pm",2912.8574,300.40823,395.13562,1861.74,324.2671
"066","1pm",2156.6981,64.84859,564.10497,1667.245,574.12384
"067","1pm",3537.1282,168.74626,685.29369,2099.7079,768.75628
"068","1pm",2843.5535,212.7135,925.18473,1804.2426,471.08505
"069","1pm",1624.1088,159.01511,294.66447,917.2649,124.74923
"070","1pm",4679.5268,540.40458,993.79132,3147.6141,392.88771
"071","1pm",4318.7104,232.40412,874.31612,2531.0892,1133.39065
"072","1pm",2677.729,103.099,848.39223,1987.4116,536.36075
"073","1pm",3593.8911,438.54084,1902.60597,4377.4748,1393.6678
"074","1pm",3990.5077,438.10086,1330.17851,3389.6629,1190.44737
"075","1pm",5914.0004,1016.52721,1539.98981,3740.8969,972.84559
"076","1pm",1642.2092,49.81657,908.8911,2393.9239,288.9057
"077","1pm",2013.4116,0,920.74499,3111.0794,465.50958
"078","1pm",5395.0861,893.50105,822.75939,2564.9936,637.94036
"079","1pm",4986.2967,1352.44875,355.75637,3250.6953,430.97921
"080","1pm",2235.5324,336.44959,571.51789,2479.1914,528.79617
"001","2pm",3831.3899,3730.49404,1209.62747,540.9366,167.14948
"002","2pm",3609.2885,1566.92141,1137.95469,2068.3828,182.28154
"003","2pm",6077.3477,1928.50138,1279.05461,2081.0488,727.042
"004","2pm",1519.8679,528.07173,409.71591,886.2625,533.68949
"005","2pm",2034.8746,1581.30438,588.54294,936.4613,179.04335
"006","2pm",3367.5859,3672.46598,830.87542,1511.0959,359.10812
"007","2pm",1982.4322,1176.62393,651.38251,1124.6388,457.17807
"008","2pm",682.8025,113.74499,129.37069,897.1168,133.15947
"009","2pm",7663.2334,4627.73143,1033.19105,3006.1887,540.42401
"010","2pm",1900.2854,314.23608,616.16952,1328.0363,103.50586
"011","2pm",4402.2465,453.01006,999.834,1589.1888,593.78249
"012","2pm",2435.0108,149.93937,613.23075,2484.4492,409.4841
"013","2pm",4765.572,361.57894,524.32292,1142.9199,499.95631
"014","2pm",3728.99,547.08877,1014.46098,1681.5557,511.62386
"015","2pm",1199.2744,425.99341,330.61613,1294.6059,288.60835
"016","2pm",1872.1525,415.81736,141.18262,1073.4853,48.1566
"017","2pm",3586.6074,2176.44807,531.62346,1530.1635,910.79034
"018","2pm",3729.2108,667.4173,1492.71024,1620.4469,813.15755
"019","2pm",4493.0354,1907.92188,801.49011,1143.6573,854.72113
"020","2pm",2070.3444,210.14475,1376.25704,930.8623,1321.62845
"021","2pm",909.8949,508.83676,623.05169,725.6101,148.6095
"022","2pm",6233.8318,5646.89518,678.24121,1989.6818,306.39217
"023","2pm",6529.1077,2568.29564,531.25692,561.6944,288.97059
"024","2pm",2407.4331,397.7588,1208.48394,1304.1568,975.25528
"025","2pm",5325.1691,14849.80114,273.74211,403.7776,42.83143
"026","2pm",3222.4995,881.02906,284.30002,1071.377,274.06178
"027","2pm",9809.7865,684.62363,344.12072,1158.6956,331.85351
"028","2pm",8092.2677,4950.93289,793.51569,2199.8877,133.53901
"029","2pm",4438.7611,433.60453,425.56515,1573.6017,341.42955
"030","2pm",1794.4074,1223.777,243.70878,1338.3089,241.58177
"031","2pm",2915.2697,50.36716,213.90492,1607.7272,533.96372
"032","2pm",5568.9384,479.44277,1060.39444,2033.3754,685.03406
"033","2pm",4976.1775,1767.34883,735.94197,3119.5131,397.14358
"034","2pm",2031.4128,167.75532,216.44327,701.7591,136.52876
"035","2pm",5058.464,467.91358,797.94434,2467.713,215.35136
"036","2pm",1907.8572,243.41495,491.27466,1729.6914,243.31657
"037","2pm",3796.4456,443.53559,199.64321,2025.0189,610.47205
"038","2pm",1602.7734,127.72678,162.25657,1839.7091,247.40058
"039","2pm",1917.2243,311.45512,313.50505,930.4369,248.95727
"040","2pm",4511.3727,1269.72623,856.35235,2797.9904,516.22327
"041","2pm",2708.7427,702.02251,210.73848,1334.504,378.11935
"042","2pm",1074.6876,366.40269,249.25019,780.6534,219.60471
"043","2pm",4294.3334,527.20339,773.84123,2391.579,391.7297
"044","2pm",2368.435,413.54921,272.65487,1952.3435,160.91679
"045","2pm",1836.409,145.2237,579.69296,1313.2345,84.83047
"046","2pm",1748.6591,140.98907,425.48988,1269.6352,72.17712
"047","2pm",3652.347,222.09914,528.11267,1454.9245,291.5721
"048","2pm",1502.1669,224.63913,554.18872,1082.053,98.18189
"049","2pm",1248.4953,0,423.32033,1050.5713,363.74468
