"district","hour","occ1","occ2","occ3","occ4","occ5"
"035","8am",62.87497,4.1911316,4.702782,27.72586,0.5052524
"036","8am",43.6909,7.4490755,3.538876,38.448314,6.8728371
"037","8am",53.29508,2.2898249,6.989785,28.725472,8.699834
"038","8am",39.75521,1.6840969,7.754972,44.821888,5.9838332
"039","8am",46.32445,6.3448719,11.091861,30.393364,5.8454557
"040","8am",45.1627,15.0827214,7.968383,28.253764,3.5324286
"041","8am",48.03266,10.0900134,5.147171,30.666678,6.0634796
"042","8am",39.09733,13.0009263,10.858739,29.472605,7.5704
"043","8am",52.58365,4.7591492,4.929755,32.274912,5.4525336
"044","8am",44.12346,8.1083602,6.439727,37.838144,3.4903103
"045","8am",42.84455,7.044683,11.291128,35.5369,3.2827413
"046","8am",44.34906,5.7020155,10.571175,36.883893,2.4938529
"047","8am",56.27967,5.6152274,7.855081,25.787572,4.4624519
"048","8am",45.19763,6.5571307,12.39399,32.112759,3.7384899
"049","8am",41.95226,0,15.111795,34.117306,8.8186389
"050","8am",52.11584,2.4637562,14.271939,25.389046,5.7594173
"051","8am",38.70632,8.7043686,0,45.297206,7.2921016
"052","8am",51.71846,1.8765579,2.98887,37.161622,6.2544897
"053","8am",30.52484,0,13.669834,41.768454,14.0368682
"054","8am",47.4153,10.2515239,4.877381,29.613798,7.8419935
"055","8am",50.34333,4.5325652,8.321489,29.093408,7.7092043
"056","8am",33.15749,4.4135806,7.990937,50.858171,3.5798236
"057","8am",44.77088,11.2632979,3.769153,32.556324,7.6403456
"058","8am",43.29505,8.0466092,7.609348,34.56121,6.4877847
"059","8am",38.81873,1.7703696,11.366221,37.286177,10.7584972
"060","8am",45.29134,20.6332486,11.180419,17.626435,5.2685608
"061","8am",43.76528,3.9475535,6.840473,31.580574,13.866124
"062","8am",44.01378,2.5256677,14.130179,30.815438,8.5149331
"063","8am",54.42506,0,6.071399,35.560065,3.9434711
"064","8am",46.19604,0,4.718457,40.382327,8.7031769
"065","8am",51.17534,4.8831173,5.718881,32.951725,5.2709418
"066","8am",39.6373,2.2244965,11.102547,34.787326,12.2483273
"067","8am",47.0543,0.8421116,10.39834,30.518575,11.1866777
"068","8am",45.20608,3.2221857,14.041888,31.785076,5.744773
"069","8am",58.62512,2.023148,6.550085,28.592931,4.2087189
