"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"025","5am",0,21.90827,20.36128,57.73045
"026","5am",5.614602,18.6932,19.36412,56.328075
"027","5am",0.7726978,40.66811,26.8953,31.663893
"028","5am",1.3997628,23.13728,42.87357,32.589389
"029","5am",2.4122989,29.70679,33.78747,34.093442
"030","5am",1.5000148,23.41423,30.76934,44.316408
"031","5am",10.2911251,33.31082,37.84838,18.549676
"032","5am",2.2140432,28.62369,37.83877,31.323493
"033","5am",3.6330969,35.24608,33.50396,27.616861
"034","5am",2.7144685,28.83806,35.27421,33.173262
"035","5am",1.8343985,32.71671,34.15666,31.292225
"036","5am",4.151911,26.16832,37.45088,32.228883
"037","5am",2.4392943,42.22694,31.73808,23.595686
"038","5am",5.6546027,21.79747,41.20149,31.34643
"039","5am",1.9846641,22.77256,38.45151,36.79127
"040","5am",4.0534662,24.04065,31.0902,40.815685
"041","5am",3.9438576,23.45455,28.50215,44.09944
"042","5am",5.1187167,28.4906,34.87398,31.516699
"043","5am",10.5958003,27.55429,32.17192,29.677995
"044","5am",9.3908507,49.12699,28.77012,12.712042
"045","5am",1.6277563,46.68244,29.57783,22.111977
"046","5am",2.5197653,35.29233,34.32811,27.859791
"047","5am",6.0567553,34.50496,30.46041,28.977876
"048","5am",8.3244307,36.67612,29.69853,25.300917
"049","5am",3.1574598,32.36205,40.08254,24.397949
"050","5am",5.8550718,37.29564,35.56178,21.287516
"051","5am",5.4986458,36.19445,24.85058,33.45633
"052","5am",4.2808793,26.75627,26.03433,42.928518
"053","5am",8.0741866,26.86589,29.68,35.379922
"054","5am",7.0424374,44.89857,29.08915,18.969835
"055","5am",5.7717651,36.34971,33.10907,24.769457
"056","5am",6.8367242,37.98707,38.65022,16.525988
"057","5am",1.8333645,23.72729,34.41188,40.027467
"058","5am",5.2183037,56.99721,22.57201,15.212479
"059","5am",8.6333241,50.77261,25.32337,15.270693
"060","5am",11.7452052,42.55552,32.73162,12.967651
"061","5am",8.3875446,36.92374,32.48741,22.2013
"062","5am",1.4747001,39.51711,27.02843,31.97976
"063","5am",2.4950166,27.51528,35.01383,34.975872
"064","5am",4.7645077,32.50999,32.38362,30.34188
"065","5am",8.9212767,38.36058,26.88506,25.833082
"066","5am",5.0202676,38.6005,25.67537,30.70386
"067","5am",8.6666978,39.18411,36.90715,15.242037
"068","5am",6.5433834,43.23711,36.12442,14.095081
"069","5am",4.9531109,42.66524,37.79048,14.59117
"070","5am",9.0838336,42.15795,31.66884,17.089376
"071","5am",12.7495087,60.05288,20.13762,7.059994
"072","5am",8.9359866,52.89031,24.74686,13.426837
"073","5am",6.128942,49.98827,25.90026,17.982523
"074","5am",11.2029329,45.64114,26.06154,17.094392
"075","5am",10.5777391,53.52866,22.85151,13.042096
"076","5am",15.8333973,47.11732,27.49746,9.551822
"077","5am",15.1013396,27.64652,39.88498,17.367159
"078","5am",14.0413902,38.76458,29.18138,18.012648
"079","5am",15.7963318,41.32053,25.51268,17.370462
"080","5am",22.9712914,32.48659,29.05129,15.490836
"001","6am",0,17.50352,29.31858,53.1779
"002","6am",0,12.68555,37.15956,50.154884
"003","6am",2.7362201,24.48098,27.0464,45.736398
"004","6am",3.4200413,32.90544,31.84685,31.827665
"005","6am",3.3590893,19.52821,29.2921,47.8206
"006","6am",7.8488875,14.37787,27.0308,50.742438
"007","6am",0,15.44058,28.12887,56.430552
"008","6am",5.7376026,29.68231,26.93815,37.641943
"009","6am",2.7864741,28.83664,31.03439,37.342502
"010","6am",1.8499685,29.23888,35.68048,33.230674
"011","6am",2.4386591,54.59375,28.47331,14.494281
