SECT_EGT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
7501;22.5564999331747;23.7188333071973;22.5128825657351;21.7666324571877;22.3464031680205;22.5914365787713;20.8896061888507;21.1394665046576;19.1096882116649;17.6247524527552;13.0167175693886;13.6861925233525;13.7051080610136;14.9724745548896;16.2845368593272;15.3338175786341;15.3239111140664;15.2580973020337;16.5439529324746;16.5439529324746;17.7303804838818;18.8884430640057;18.7746602943666;20.9125456363016
7502;18.7794793218046;17.6121167341878;18.3031168800831;17.2613783079465;17.15079874604;17.6089579832255;17.4541779040227;17.9913709538806;14.8541714332423;14.3029474337295;12.8845557824235;11.2100320871097;11.6640277247911;10.1915583859802;8.59180433324465;8.32560072522106;9.8014500369818;9.97520450846121;9.60589264687256;9.85137079628312;9.80699515256492;9.21291820755164;11.2816526001447;15.9347913306023
7503;21.8549956466802;22.8134552685636;23.2496569939029;22.6979227124468;23.5408157158919;23.3038695561668;21.4802740735618;21.9078963633866;19.2245486659534;15.5960633838762;14.9045428080438;14.2261701260731;14.8971165894081;15.4195261832613;13.4352810247331;13.9759424165799;14.2497249021945;14.3623809818844;13.2933592108573;13.2933592108573;12.9105241731783;15.1948869229501;16.4519779290887;21.3684836764621
7504;20.0223087826404;18.9759326666126;17.5095777161933;18.0963680119475;19.0934295545171;20.1253405620656;19.8501563946808;21.778335297384;20.4650837823466;17.8024581523224;17.5766908726019;16.9832332433091;16.2265688796081;17.0594824672855;15.8993709319094;16.7133380754051;16.8706443371686;16.867301357255;15.1347139055374;15.5308884272766;14.5862422267978;14.1838067435989;14.6352025565434;18.8694335798613
7505;15.2212703556506;15.9007682501353;16.3454780673625;16.18193439582;13.9794084062619;15.706115659692;17.0983703120628;14.5481997476531;12.8804125576418;14.1331196872473;15.5327050711463;15.022748211684;14.7088730201046;14.0685322662076;13.4287873356319;13.6581743678901;14.3564004520233;14.3093884903648;13.45417257868;13.45417257868;13.3852828705214;13.1660139939115;13.1020541411874;14.5595041584221
7506;25.0637825505862;25.355120277601;24.2837036446005;22.734160660079;22.6669360894112;23.042761362385;21.3892312152538;20.425632119656;22.0781677947259;22.0853128329778;24.6656774089235;24.992579620505;24.1886689474054;21.1524702203155;22.0950360633492;21.670613853709;22.0859714970491;22.0413852903549;22.5213012183181;22.5213012183181;22.2301992233096;22.692318552122;23.6117346751652;25.1463697700208
7507;18.2558228703555;18.7801600002679;17.7638633968066;17.7546520619015;17.6067053102941;17.3724265529363;16.0778312929222;16.750200178393;16.0268367240047;16.1761267204664;18.7608902840511;18.8688827204197;18.7606361632731;17.7244312867142;18.498645599991;19.2349236688369;19.113948945565;18.9806877409189;19.3027587727053;19.425510957165;19.5338688465436;19.6766344490432;20.1781844397812;18.8093716898559
7508;19.0615185858407;17.5729247130877;17.9108736242552;19.4420087579427;19.843409943796;19.389144911756;20.9289692782132;20.2260586168438;19.5127867185773;20.324850824992;18.8611024800549;15.6881520734999;16.6746911593696;18.4217136730538;19.3580261452491;17.3923088514586;17.6275354951416;18.0118852634269;18.9373441408743;19.0149270901315;18.9824131832613;19.7078898977234;19.8693554535853;22.4640226088908
7509;17.0763074697954;16.9225639043149;17.9060512140402;17.418124089565;16.0949001107253;16.7945750953367;17.9470802424743;18.3581199733238;18.192903679753;17.1717315289304;15.5723539347843;14.3393693568175;13.2404047563707;12.79623016215;13.5953276042467;12.4733110714454;12.4144805461551;12.4889162186273;11.881766947732;12.4998551329866;12.4913446486055;12.2628778646428;14.6517746159402;16.5590109164016
7510;10.9865637841715;11.9215650929709;12.2852546040298;12.5311894731331;13.8272555287846;12.1734972702326;12.6023869387406;12.705791306522;12.5698558376266;11.5200462230246;10.524410376255;9.88887808619986;9.00209951034407;9.12444239817845;10.1464939496332;9.93454617611998;9.86619855820116;9.96394442616889;9.39533466836039;9.48439050044616;9.33344665428166;8.48018135395019;9.66290075936999;10.0768353952158
7511;16.4305335159756;16.3379345545526;17.8311780954704;16.1393303402327;17.865768015939;18.0718404694758;14.4581538118268;14.058927405288;13.2671611324585;13.9574410378318;13.7311647172244;13.8056648232707;12.4403130797756;12.2938532005776;11.9278933186172;11.1986240557634;10.8880055013387;11.1146711485719;10.6902437473577;10.3293503864886;10.3540827230306;10.5634674049721;13.4975385697966;16.0146047343994
7512;12.377476068223;12.7910552572153;12.7452542111802;12.8116490293291;11.9887839284572;11.6774927689501;11.8522874043565;12.240727860702;12.0360609364401;10.5529580080269;11.2667200995328;10.9134301319308;10.6014886355619;10.3878922793125;9.53531406136282;9.82856936638971;9.6002728395411;9.68522175326162;8.18503643237252;8.20349888181688;8.81105344058613;9.18180964633986;9.6029791883218;10.6492117251213
