CODE_SECT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
7705;12782.3055296695;13219.3169729917;13035.1762947529;14052.065081979;13783.5566983167;14132.7037341204;13932.0068549215;13317.6919824758;13976.1054522977;16814.5241977222;18577.5441031195;19181.947700435;19478.2085415376;19478.2085415376;19799.3962815886;19799.3962815886;19799.3962815886;19799.3962815886;19671.5732486467;19116.1130397251;18069.9157312631;17802.3210722263;16765.0227818478;13565.4185463157
7706;11486.9444597235;11183.0189032838;11387.7395074922;11143.977202644;11506.7270598116;11534.397066338;12217.1656545341;13104.3638093791;14279.2037981955;16035.4393280529;16888.2362170498;16827.161132184;16661.5183993789;16661.5183993789;16706.4172347195;16706.4172347195;17018.8013389547;17018.8013389547;16292.1778047942;15453.6699164102;15046.4948002382;13741.9565379895;12705.0217124603;11836.5126279691
7707;14534.4843676043;14599.8025730623;14169.4205577321;14837.9386982669;14333.1431392475;14401.3949841998;14911.7479504786;15827.924158806;15634.6101490195;15659.7862099508;16401.3053123102;16401.3053123102;16632.1578843537;16632.1578843537;17210.6762872277;17396.4087672451;17396.4087672451;17396.4087672451;16173.833827777;15865.2297481849;15391.13947961;13995.22584293;13207.0365392089;14554.7257847131
7708;6947.01670562358;8682.19212731559;8213.61519903395;7866.36517051791;9547.92131635235;9637.06521678357;9788.86920978793;10701.6622702058;14984.5996226142;18422.5263612347;14885.3354668355;15362.4542763674;15758.0509526236;15355.8808076258;15355.8808076258;15574.5958276724;15574.5958276724;15574.5958276724;14608.9447674719;14608.9447674719;11754.6399222617;9052.92391308453;8506.25220393629;6373.48456285243
7709;16097.0709469302;17192.5978943067;16499.1858645188;17317.5397820736;16476.1341879998;14903.1130195663;16642.3516516184;17250.1036350958;17222.9152043659;16612.0894554987;17546.0369951405;17890.1379280351;17546.0369951405;17274.2204524065;17274.2204524065;17274.2204524065;17274.2204524065;17274.2204524065;17664.5019259359;17195.7644961765;18519.3885305467;16765.6522811537;16567.3165755242;18317.4386708546
7710;16763.4241678243;16384.8559432551;17142.8556941321;16881.2946165215;15951.8430195024;17541.7775442039;17027.8458465986;16507.4456218599;17284.6108134935;19167.4077013331;20526.067009825;21919.4800436925;21617.26180979;21564.4701255397;21928.6938870725;21258.0959593545;21847.3612591495;21847.3612591495;22517.9591868674;22835.2055082022;22907.3134659416;21304.3866715624;19672.8882259342;17990.9780186928
7711;22905.567108163;21987.3789972144;23442.2971121908;23593.8306587156;24888.045097616;23670.6936982253;21628.4585969896;23834.7681828509;23104.8928297499;24321.5654027104;23949.7151637118;23599.2974599362;24114.912032771;25410.4632971922;24114.912032771;24114.912032771;24114.912032771;24114.912032771;23993.8009235858;23457.2659297945;22072.1774165749;21625.8392530988;22590.0547560899;21426.8838731036
7712;11193.4159279694;11670.1394904659;10161.7789280014;9124.8863776446;8657.59613871475;8709.56832503049;10203.4175315756;10222.2903013037;9990.39962401074;11472.6466851146;12152.5691453076;10667.565846973;11619.1099862568;11877.2125880834;12279.3827330812;12279.3827330812;12279.3827330812;12279.3827330812;13295.2393942687;13044.3430190799;13044.3430190799;11639.2237567066;11944.1283981454;11808.3057336504
7713;7545.83892524119;8100.64643608476;7471.72533157375;6918.65386121058;7076.39179766208;7221.72135002911;7567.11463841408;7945.7842920819;8542.10861427809;8428.50499796685;8930.84095266773;8966.94274951018;9338.37628520802;9560.79980940073;9373.2904845677;9251.43457283236;9251.43457283236;9176.49095857592;9054.89557613449;8926.36251720103;8590.04843335117;7561.02847624438;7517.4411264268;7528.15877254217
7714;12737.4159078319;12162.6918711547;12945.8443990804;12058.4186457212;12192.2817372458;12751.8998091495;12763.8163768624;12340.7312920617;12484.8759145884;14612.1400487302;15289.9424890992;15417.527890163;15417.527890163;15279.7748600445;15279.7748600445;15279.7748600445;15279.7748600445;15279.7748600445;14901.473609016;15288.6071941133;14426.1179823775;13925.0773727694;11968.4702263545;11535.9396849491
7715;10112.3929615546;10146.48699609;10581.3085150024;10942.6983000658;11560.8958062393;11142.6051735152;10884.4062346679;10484.3207327755;11035.1321510924;11939.2011621135;12171.3707820093;12011.8116069992;12234.2899135206;12259.4260727396;12392.0818601385;12392.0818601385;12392.0818601385;12283.0074679054;12477.9757321341;12364.114962092;11905.9649363891;11276.8091757028;10403.2564077061;10616.4215935593
7716;15804.0362656431;15676.5894774751;17037.6555671214;16687.4092022377;16520.0994859128;15585.622879256;16131.9304813305;16266.6230021114;18317.0547665146;19013.9191659941;21224.3882604966;21704.8741623061;21404.2774802867;21830.2097562801;22095.6720852509;22095.6720852509;21905.5376152023;21905.5376152023;21510.9340058708;21239.5346368563;20270.2494060483;17732.892263063;15509.4555378986;15681.0436532886
7801;14786.2784574265;13153.300949487;16321.0929363076;16648.1419470965;17833.2940039541;16697.1759433594;16316.0411784203;16700.4902438646;19123.716206906;19469.7359653423;21612.6229319718;20929.8319928083;20072.0497443944;23775.5504570545;23775.5504570545;23775.5504570545;24633.3327054684;24633.3327054684;24703.1407278201;24703.1407278201;24225.6848109469;22196.8650317746;16463.1490274968;15065.4707598056
7802;3932.89727846128;3570.87798448035;3570.87798448035;5761.58801916832;5433.80279038581;5433.80279038581;4346.54587387689;3081.01655561153;3318.42690482232;4130.99148897127;4180.71871019586;5043.34838097635;5043.34838097635;2782.31371170283;2782.31371170283;2782.31371170283;2782.31371170283;2782.31371170283;2782.31371170283;2782.31371170283;2489.26164733786;2553.23570479787;3424.85607524041;2872.48435200688
7803;14356.0166459474;14307.711109294;12970.4772236272;13415.7275770226;13622.2433238167;12944.4831131612;16086.6653374521;13212.3658696572;12942.9247743201;13935.3553415854;14202.2423669632;11719.0624006021;12340.4458060321;12134.2185817637;12134.2185817637;11630.2265186371;11630.2265186371;11630.2265186371;13242.0274663832;13242.0274663832;12712.8004221284;11793.0179389136;13702.2036068472;13950.3023304811
7804;7977.43218063016;8345.77378973754;7943.64822086241;8260.88852827811;9188.50987336308;7133.86960200211;7133.86960200211;8482.66911395658;7695.01875788812;9368.08600462906;9776.82964012724;9776.82964012724;10169.8287125376;10169.8287125376;10169.8287125376;10169.8287125376;10169.8287125376;10169.8287125376;9649.49205292396;9407.5002956576;9319.24884662897;8783.3125336148;7762.92826865376;8516.59303958609
7805;15935.216797682;15601.7245282916;15166.556800855;16290.6911039988;15140.6074222408;14822.1230297669;13225.9299597251;13904.3696181066;13418.2943444888;14686.5057223158;17763.8780793441;18420.9664188845;18225.3911451252;17403.1120365054;17403.1120365054;17403.1120365054;17403.1120365054;17403.1120365054;16863.4426049791;16863.4426049791;16504.9124230667;17359.5860323469;17299.8897081575;16627.5631664838
7806;22742.313201567;22025.950668196;22028.3174186487;20301.1533415348;19536.3827783932;19138.396075212;20039.3791252771;20967.6964684968;23136.6101648455;24212.2414836374;24904.7383093753;25803.8383077953;25838.3785191491;26372.443434791;26372.443434791;26940.1341420429;27506.7013407545;27506.7013407545;26972.2031943888;27391.2118457761;27082.1289238683;25318.3922515587;22851.2121483376;22596.4677122966
7807;11646.3827677367;12043.3493458246;10657.0092735985;9481.85127060807;11175.8033788116;11229.9557742829;10851.8802200757;9986.72451290804;10470.2393363045;11740.4101769996;10774.4947531532;11402.2608079344;11783.7741011872;11930.2201911466;11930.2201911466;11533.2816144382;11533.2816144382;11533.2816144382;11331.3075496922;10965.8027051337;10630.2317908423;9634.64052008489;9284.18428640735;9855.11390284615
7808;11846.7501281043;11463.1570374655;12261.1950494908;13001.0210377644;12830.9647237982;13157.5894780114;12132.7211799849;13998.1044156542;14086.327789004;15293.9205457014;16879.6601130843;16883.7279250364;16883.7279250364;16486.7893483281;16486.7893483281;16883.7279250364;16883.7279250364;16883.7279250364;17361.8059792754;17050.9079445481;15239.9738638335;14437.935606892;14369.2554266788;14281.11242983
7809;10944.5022555551;10922.9477542716;10996.474845236;10010.0446661523;10808.4418502597;10487.7911731457;9977.28018193867;9306.06223627014;10513.2067065105;9878.15750399687;12681.4518872554;11622.2428503125;11968.7017019704;11968.7017019704;11968.7017019704;12434.5906345863;12434.5906345863;12434.5906345863;11595.3869700002;11863.4320295398;11554.8256536928;11143.6360567319;11976.8020078983;11559.2625780527
7810;2657.19906678959;2348.46188739031;2665.41134127908;2615.01917582593;2444.09634294121;2072.54257347274;2313.36662564722;3436.60710552101;3607.52993840573;3916.67170948533;4533.08253302914;4744.71173849094;4744.71173849094;4744.71173849094;4744.71173849094;4744.71173849094;4744.71173849094;4744.71173849094;4336.06463433164;4336.06463433164;4336.06463433164;3781.66318317254;3644.31494967201;2785.5191734051
7811;7193.09242199001;6377.89716473961;5830.26492809128;8056.91919782551;8350.36618956487;9597.32584812008;9053.79218427771;9322.01052915785;10520.2571142243;12394.5058722643;10387.2559953344;12989.2653261918;13096.4294202062;14124.9357530944;13808.6530552288;13808.6530552288;13808.6530552288;13808.6530552288;12374.8899258652;12374.8899258652;12646.9082988079;10941.9830401434;8245.74251546216;5744.70080597302
7812;20325.6666365185;22636.7157146916;22404.708579905;21998.4087613428;22275.4035269682;22863.6223331909;18713.3379485945;18922.0821371286;13123.2382879965;10646.4047796159;11736.4268279382;12131.7664339228;11859.7115248057;11859.7115248057;11752.8806218213;11752.8806218213;11434.2722167591;11434.2722167591;11839.5290132345;11839.5290132345;11839.5290132345;11701.0405354061;14773.3155916053;18230.2205049024
7813;5722.9683521431;6588.69789012185;6430.25950780355;5526.30334768568;5012.80911655932;4929.6159613067;4684.42963589647;5681.19941532438;6249.98940322528;6223.47455168383;7187.2464725416;6790.51985252252;6398.6790827872;6224.8882284139;6224.8882284139;6451.56081419444;6451.56081419444;6451.56081419444;5988.23803040554;5988.23803040554;5914.0567009375;6182.48061738012;6018.77009567408;5884.45704799839
7814;2553.68707802383;2536.82528627112;2527.9862660132;2854.84671132473;2995.32150012171;2874.69745374895;2237.29044683068;2335.50415503702;2333.22213982286;2304.37652836877;2656.99712174528;2625.19238018457;2317.56372335285;2413.92293216907;2413.92293216907;2413.92293216907;2413.92293216907;2413.92293216907;2464.78562512351;2464.78562512351;2273.81727504949;2248.85358019772;2192.67930288216;2283.82824820906
7815;5801.02448835144;4972.24421014213;6389.20415064571;6836.24055603052;6728.1642141128;6962.63039045707;7264.68279141233;6802.96394137871;7377.12168111717;7151.51209970885;7935.18522591355;7935.18522591355;8242.81388274527;8416.60473711857;8416.60473711857;8416.60473711857;8416.60473711857;8416.60473711857;8159.19863272326;8159.19863272326;7905.87608750006;7138.80352132092;5221.17367123353;5763.2606777666
7816;20831.6291774301;20610.9387369663;20445.9332682882;21947.3417479983;20781.0706193682;21960.7481395915;23373.4907540323;25022.2079207597;25653.0398553851;24407.3628253334;25851.9891951502;26037.0866097075;25589.5500221354;25589.5500221354;25728.1856666805;25728.1856666805;25728.1856666805;25728.1856666805;24335.7232119565;24067.6781524169;21672.2602677713;20105.9133252626;19329.1823791742;19919.273334047
9101;20811.4516700183;20059.5138293229;20786.1699615021;21804.0493628718;21576.1916958422;20666.2092992249;20216.2667748025;19849.6170839666;15052.5033922986;14379.5303894601;14843.0304936111;14815.294219096;14825.8215709225;14576.9252931301;14576.9252931301;14576.9252931301;14576.9252931301;14719.7619938904;14986.3469174996;15504.6352768763;16352.0798318848;16515.5168927715;15736.8002613018;18221.4129827604
9102;9695.55042606343;8603.04929648009;8157.44919517875;8537.29677126685;8189.08651382015;8087.90084112153;7683.78282137455;8064.58195326473;9277.4680516556;10436.4867929471;10524.2937455269;10252.2760690794;10752.6820497322;11222.0368451901;11494.9077633131;11656.5805782391;11656.5805782391;11656.5805782391;11567.3943942204;11567.3943942204;11546.6586197082;10580.1699670175;9753.83675468464;8212.64148834239
9103;12786.9811769391;14447.1905405145;14503.6354520569;14686.662166415;14108.3966905455;15481.6594811005;15504.9253485783;16650.9854488228;17846.1837866265;19315.5215785798;20609.0909642945;20800.0962397267;20210.6426812517;19917.0937149897;19411.9726188696;19411.9726188696;19411.9726188696;19681.165928995;18986.6958530585;18454.3818489164;17888.090590412;15848.3696670848;13601.8044943622;13915.9117532698
9104;6739.57980790375;7113.65354227316;6906.12059154732;7752.31182804922;7723.01049899723;6550.41939583863;9112.91505551836;8095.18601774619;7645.48801161738;9649.46277756914;10256.9522138742;10314.8230522196;9870.32495246822;9870.32495246822;9263.91090250425;9263.91090250425;9263.91090250425;9263.91090250425;9148.6856568711;8826.79046143087;8848.02518744643;8915.54176522139;7192.12774171137;7138.47413810175
9105;19056.7620356457;19343.9099369354;18707.7704506726;17839.8271641133;18753.5915704158;17564.9281703841;17274.0133398872;18463.6966183519;21248.082832626;21122.8731350305;23204.8898131514;23737.274633443;20003.4095163908;21404.3364797701;22385.8884700577;22180.8415579245;22385.8884700577;22385.8884700577;22278.0810835552;22550.29994226;21917.8624822845;21300.1699291391;18168.1032424317;16964.8361066954
9106;22357.1612285747;22189.92052057;22345.9804552314;20947.6595259836;22295.7549856988;21431.1481432765;21027.6499978103;20229.6302763554;22144.4478599439;25102.7620873971;24606.0779024495;26595.1878329089;26613.9721272373;26056.4834315491;26414.5768120009;26908.4303961932;26908.4303961932;26908.4303961932;27241.6843244953;27374.165959588;26027.5283927002;23298.6988948733;24043.0629997997;22042.6404715019
9107;14295.8452666636;14642.7085215851;15192.6861444945;14515.8919555456;15232.9615486339;14568.4027061372;14605.2064726936;14664.6186845144;17009.311404314;17429.1656250062;17662.4337169186;19299.4610542573;18547.6033472853;18736.3383935255;18470.8760645547;18470.8760645547;18470.8760645547;18470.8760645547;18346.2352814898;18346.2352814898;17745.025264751;16747.4318661658;16726.0235544688;15219.0573965934
9108;10785.8142556288;10750.2723868676;10628.3333888274;11844.4707877121;12525.9258022107;12626.0252338252;11026.6403497407;11808.2296692922;11523.2244899658;13699.7380811269;12778.3564672622;10998.0472280323;11363.3314943537;11755.9469909015;11755.9469909015;11939.0434082149;12109.2638939247;12109.2638939247;11935.0379390504;11935.0379390504;11060.9438382227;9974.30770475853;9456.38704197839;9573.36912066075
9109;15438.039188754;15171.2190532429;14390.2886214624;13861.8116849783;12892.4865225109;12573.026523851;14401.9899444969;15146.5285417556;16291.5414841704;17543.5281603846;15678.0245267996;16844.4267848347;17383.942533331;17233.1494170822;17363.4827799497;17927.1186139686;17927.1186139686;18566.8106070243;18948.7518603719;18948.7518603719;18266.9839955365;18332.133392531;16964.8722879505;15642.3106897954
9110;16548.4842383594;16700.2894414836;16382.5739740818;16719.8323524244;17262.2222458998;17799.6101757782;18035.4888721042;18304.3843379391;19350.3730002444;20236.8166738408;21758.2119878604;20855.2190677191;21177.4774987289;21529.2288793948;21529.2288793948;21346.1324620814;21819.5006808265;21819.5006808265;22021.8049021294;21193.2959130238;20532.6779623145;19324.4876907317;17050.5040442499;17378.6871002007
9111;17050.2997915964;16418.3317110898;16232.5421322902;18313.0720279408;16923.2438779277;18060.669630184;16594.3228687704;14831.3857588456;14325.0406566752;14579.2745973936;13535.9352950729;13596.6515397854;14550.6431309788;13579.1790853761;13904.0178334286;13904.0178334286;14631.9613441499;14631.9613441499;14569.9297924715;15211.3800192464;16291.1814321262;16837.154629397;16860.322981509;17085.450116036
9112;10346.3833329815;10604.0158728537;10367.8887067984;10297.5086339936;9343.12768553305;9702.93059867451;9215.94213708591;10175.5923368606;10232.9562045565;10074.5024462651;12460.9546219282;11273.1588743352;11863.2270068554;11746.5270930803;11574.2685664295;11574.2685664295;10250.7072027763;10250.7072027763;10089.7559472376;10089.7559472376;10144.4676624598;9394.18887971836;8972.80290032234;9658.71040277979
9113;16689.2797794611;17413.7840285246;17498.8355657953;16656.6980300979;16438.410165063;16072.2760156526;15630.9062265118;16002.4248436383;14218.3602261735;14840.0602882802;13763.9733622231;13785.7203139356;16254.3747504984;16405.3244039712;14958.6855656844;14846.8174652812;14846.8174652812;14846.8174652812;14806.9840846283;14929.0265931646;14318.7829812209;14396.3120923641;12946.4162725982;15761.3353704146
9114;5679.60062783367;5930.7658685;5679.60062783367;5679.60062783367;5968.97015772474;6358.01812054011;7087.40132662468;7333.78906806755;6667.21129441719;7477.53716333814;7487.82159723546;7766.77245395897;7766.77245395897;7498.34853751634;7618.9725838891;7618.9725838891;7618.9725838891;7618.9725838891;7887.39650033172;7887.39650033172;7887.39650033172;6882.37667930252;7059.43518178127;5890.31273739793
9201;23507.2472849706;25494.7001393461;27203.6205852167;27415.4218286666;22983.9361062768;23182.5730919333;22342.8337104077;25721.4353419956;24638.0291893728;25700.812685058;26406.1351387653;24360.8343499481;24589.9492144796;25069.3831599015;24729.9864787091;24729.9864787091;24787.9878785324;24787.9878785324;24215.5812926408;24215.5812926408;24781.995380555;25723.1280336727;24145.453819213;24156.0248876455
9202;13459.4950829023;13198.6629196244;14158.3877803036;13596.0417134124;14126.1192567463;15188.6237096522;13713.2911061781;13711.4339721851;15353.679085763;16984.3139665464;17395.1869026882;18881.9695579587;18541.5468534153;18850.9506561107;19457.4620734827;19457.4620734827;19902.9496379725;19902.9496379725;20033.8730134057;20033.8730134057;18480.9465951692;17527.1633981361;15444.3638217716;13338.2669133509
9203;30806.187742752;30158.0185017685;30030.3824010805;29129.048098386;27251.7847084774;28939.7095278857;26513.8971235472;23192.5353922598;24774.0329900344;21683.9988902243;24058.5279252693;24694.9051698951;23422.9749394651;23193.1307405683;22453.4317459228;23045.2619289554;23045.2619289554;23045.2619289554;23359.1425717939;23672.0937323094;23753.6524142957;24542.6068967429;25077.362603044;26903.7558094942
9204;24262.6849141279;24845.9853998613;23098.5582086396;21823.3302220561;24628.9193946345;21462.8610091981;20758.9048772908;21135.8762335902;20250.2766450943;18031.0674400862;17650.9258252776;18302.8968032115;14570.9869832282;14570.9869832282;14617.4301805905;14617.4301805905;14617.4301805905;14617.4301805905;14648.5393826883;14287.0096805223;13492.1463951413;18679.4243057816;19476.3137517642;23448.0997134123
9205;22942.1674876246;26413.2537775077;26475.4336066838;26458.6173735943;27210.5949692739;26630.6728673917;24601.8292106609;21998.3739495641;18714.619656978;16306.3797191234;15101.8988521369;14251.0560612807;14503.3675235071;14897.2049824315;14697.646423575;14489.8842684341;14489.8842684341;14489.8842684341;13933.6793968358;13933.6793968358;13078.8061767623;13251.9643674252;15624.6047211801;18779.3842326231
9206;17729.4360126787;17731.9162846889;18451.3849266851;18809.2144055656;17827.8082081863;17134.8169648354;14583.8074308769;13197.5687147707;12818.2432801305;14019.1241078373;14817.6319131753;14817.6319131753;18027.6345371669;17001.4839816492;16736.223417932;16736.223417932;16736.223417932;17024.7264734197;17652.7414108339;18014.2711129999;18315.6636625634;17233.629200191;17260.876292516;16970.4575446939
9207;8428.74173923381;9245.60567716276;9226.82596502055;9833.28107520979;9096.82808405932;9654.83070442736;9942.48524733611;8985.78916182649;8909.95759684596;6569.37667103206;6058.47191855535;6827.74792306454;6278.56491318668;5862.24942531779;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6200.54632347247;6212.98748581718;6417.41342025363
9208;12132.9258049578;11007.3080730633;11722.2779767666;12084.751212381;11371.4542476911;12479.3148931119;11078.4264366816;11131.0538562764;9950.65324956472;9227.26199940453;8264.19312214818;8958.05756280497;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9117.9940256909;9428.61503682825;9428.61503682825;9901.54156899563;10691.4477077933;10266.3551284465;9986.46419694895
9209;16100.1854621218;16655.8418239343;16586.7448142761;16159.8150045776;15749.8316676266;16085.9341892766;14609.8201811308;17158.6837420595;18620.7679903787;18882.7573685806;18573.1904248513;18619.4031718173;17877.2573688846;17162.5025249564;16824.2056268018;16824.2056268018;16824.2056268018;16824.2056268018;15481.317836119;15481.317836119;15458.6591423845;14784.8912001316;15458.0939666259;16680.3011307359
9210;18742.6223894094;18697.1880129166;18697.1880129166;18502.6491883681;18948.3243978234;19439.5560210882;19892.8916910018;18610.0345814043;20170.7777750136;20019.3363716061;19178.7837183743;18197.7221423295;18883.6430597822;18977.7134423357;17997.9162801828;18982.3752735756;18982.3752735756;19468.3188515362;18574.6095873968;18574.6095873968;18833.4005577141;17087.1144757223;18811.4192317642;19449.6715220173
9211;14779.3787790945;15362.06813517;15093.5299744393;14259.5054240105;14357.2176964922;15721.9452149366;14382.7776057079;16075.7675271232;14024.5041534257;13983.7758890969;13802.9436970394;13772.1248031247;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14853.0104784539;14576.1061851267;14576.1061851267;14783.1210347563;14470.8536425509;16443.1683769149;17719.4967863753
