CODE_SECT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
9304;26927.5203619785;25177.4124611978;26701.2086610406;26354.62674996;25708.5638569375;25701.9899028153;26769.2888951083;24337.8750699823;21385.091959692;21077.2611706135;19295.6986315489;18205.9505687981;18313.6192102988;17862.0297051122;17286.9771866492;18087.9380399855;18087.9380399855;18362.719274844;18635.1258794385;18635.1258794385;18030.2493185495;18532.445359525;16674.0126078464;21783.3009628487
9305;8151.31273376131;7687.99198804144;6508.41991229905;8297.52358364058;8796.50558729885;9532.26922024932;9491.52979823225;10526.6446941867;9506.96110305503;12344.6952238492;12188.8689565911;11455.0159847858;11455.0159847858;12111.1819699156;12111.1819699156;12421.6328490035;12552.2134751962;12552.2134751962;12799.2843891462;12799.2843891462;12623.4660265443;12268.7655317109;9237.30543173491;7690.40585525105
9306;14331.0304180784;13701.486917808;16032.757837631;15714.3901325166;17027.2864446577;17172.5985244066;16450.7086075196;16337.4788176325;17981.0264066107;19942.5223543154;21636.3197573787;21435.4031127242;22278.1107545411;21836.2408373532;22888.6783559423;22134.2497000859;22406.5770058566;22406.5770058566;22301.1552916852;22301.1552916852;22301.1552916852;21758.2630703567;18244.764202736;15755.0634957074
9307;11139.3965058712;10190.2484303782;9804.3992593841;10261.8662704685;11165.0917404319;12554.6986308321;13398.6142429902;12648.6318966337;14303.3512395322;13949.8505350212;15190.5486667036;16953.2152960245;15873.4056753769;16403.6116527382;14983.4717196329;14987.2479194053;14987.2479194053;14987.2479194053;15055.0547877926;15055.0547877926;14849.0617588974;14256.6447831057;12076.6504612143;11443.2659609995
9308;4891.33791179014;5184.22775295176;5244.90506232087;7009.75417162237;6893.18399261135;5624.97183777677;5269.78551094618;4375.22006408401;7119.8747574608;8986.77721558703;7701.85401536371;9024.96397266839;9024.96397266839;8904.39678320458;8904.39678320458;9103.73931480069;9103.73931480069;9103.73931480069;8319.76907504613;8319.76907504613;8319.76907504613;7933.95387201982;7473.2675542881;5547.29587018727
9309;16541.9213634377;18507.7332405866;17238.9273230037;17859.9494475241;15627.5670104955;15861.6455333208;14966.064056249;12899.5741628887;12746.7978277128;10488.2360987289;13634.8594001179;13308.9488272225;13492.6072297663;13768.5779440914;13768.5779440914;13868.7788102037;13868.7788102037;13868.7788102037;15142.5948511408;15142.5948511408;15340.7750864963;14543.1654670653;13850.0718004107;16378.0229973566
9310;12862.8972116188;14519.7324836761;13692.0863204125;13002.5259159858;12591.3567922626;11845.2780787119;12589.8955994422;11975.8042150013;11668.4261760599;15546.0892984932;16569.0933468034;16569.0933468034;16124.6491451549;15725.8287044306;16576.1413040825;16576.1413040825;16576.1413040825;16576.1413040825;16538.970485425;16538.970485425;16538.970485425;15051.8311608142;15784.4636858513;14278.6062017861
9311;16537.3452964254;16165.4607256305;16919.8773933012;16546.3443872135;14524.2428704845;14864.6168988543;16694.2016855651;16614.374134807;15079.6721459917;17927.9735424465;16546.6859661191;16976.2258798262;16724.8690753758;17731.6210286016;17731.6210286016;17620.7358096605;17821.6114705534;17821.6114705534;17257.2404895188;17257.2404895188;17257.2404895188;15882.4422256946;15355.5825711424;16348.8211884823
9312;39519.3347389873;41139.8941168199;38075.6608896411;37613.5430958157;41980.1980846005;44201.843775432;42391.1447454672;36124.1158008287;25697.2138556073;21156.7846260857;20719.2164012398;20375.1513426651;21806.0435048285;23502.7210668137;23785.4784238807;23271.2392000111;23692.6708146021;24002.4563058292;23887.5262793811;23887.5262793811;23419.8528905737;24417.5682706395;30422.3549541158;35594.3213028399
9402;27281.3312277737;25783.1378989811;24549.5177682849;22997.8761348175;21398.0983351472;21524.8968761012;20966.7692758581;21021.7886666122;22289.6519300679;20687.343464651;22711.4835990773;23801.4618131464;24123.1382800099;24663.8203062635;24008.3676451131;24289.9326541708;24289.9326541708;24289.9326541708;24544.4600118479;23861.6795719433;22989.3597571583;23123.3832886573;21671.8352627903;23545.6985425676
9403;23433.0860449117;22799.1146781421;22806.4294982125;22232.5536868908;23506.3026622182;24660.4719537793;23749.4735122433;26039.5021133272;23299.2065408247;22323.0168248078;22041.2158509644;24213.96686697;24867.9973820012;24655.4176844213;25191.8634417152;25191.8634417152;25847.7707295945;25847.7707295945;25701.1109826518;25701.1109826518;25286.1223500531;24854.4341616089;23747.1865633093;25778.3970863974
9404;13596.2718833926;12066.9323756958;12960.5683203558;11416.7456574685;13537.3751830813;13421.6392198883;11866.0152825231;11956.8749783623;11393.1470381919;12465.1423366219;13339.4533651877;14216.4629739714;14537.6062365728;13835.8574061985;13568.9758012122;13619.9211370381;13111.8632560787;13111.8632560787;12577.9445857212;12958.373902804;12683.0256078001;12836.5887769892;12523.4986974165;11948.7746832292
9405;16033.0159936654;17609.6132699145;16928.5050707086;17509.5074406696;17414.149800083;17929.5145850057;16395.1125876435;14541.8013366329;14950.7768581566;15322.0112151215;17096.4520044321;14834.7120550388;14331.7810041547;15870.9777319752;15969.3006417341;16115.5820997417;16623.6399807012;17406.930380058;19423.5128103904;20819.7856655012;20819.7856655012;18618.3478482739;16615.4460578001;16810.3920279586
9406;18496.855706276;19697.1064895662;19255.2312801887;18773.5107593573;20064.1805071975;18671.6548310193;17848.3536816967;17827.8990313011;16940.4632920096;15409.6741624939;15309.1540803981;14882.2624539273;14697.7679727036;14859.9641396956;15171.737719999;15063.2715222748;15063.2715222748;15063.2715222748;15325.3169222448;15033.7082618809;14797.2313809846;13821.2436061525;14971.8520631451;16622.4381479633
9407;21737.0894415233;22308.3107295576;20801.7193209037;21473.164291651;19779.9735491134;21647.0985335502;23174.8041804259;23024.0590241482;20345.1528889464;18353.5667311758;22721.9156558299;25606.8151717339;28313.3936682401;28398.5531484589;29098.9391389866;29255.3020075849;29255.3020075849;29255.3020075849;28524.4236424327;28524.4236424327;29185.8253687821;28702.8996102139;24089.444658019;20275.0728661534
9408;15497.6026427858;15664.0858449346;16246.7798633857;15669.1872708627;16756.0823003819;15930.9664017845;16767.3021481308;15413.6624263157;16096.4971711797;18083.3050333959;21083.1356708987;22153.1737850507;24342.0674213167;24667.6178026549;24667.6178026549;25080.517351047;25502.324806501;25124.7688082342;24946.4073199348;24816.600428999;24816.600428999;23632.06017222;22353.4509185118;15582.5958802711
9409;39909.095049365;36171.3848228341;30890.4453227856;31564.2461138128;31988.3301273705;32702.0477776499;29633.8132325615;31147.6915313851;40258.0305929512;44766.7600074831;46080.8352559746;45822.3939787985;46175.8439847786;46175.8439847786;46175.8439847786;46175.8439847786;46175.8439847786;46175.8439847786;44489.2292190517;44842.0752267299;45078.5521076262;42978.7481069144;41258.2973320034;40677.9660272243
9410;7419.94038875038;7183.25818390318;6921.50072002042;7040.54869551131;6917.19820030962;7290.71970792397;7274.59221363794;6548.19602208159;6249.18906530989;7815.97656612195;7968.31826348703;8568.77643329848;8854.36013135654;8857.54470891662;8950.59223468612;8950.59223468612;9077.27276977104;9454.82876803789;9550.91242379841;9550.91242379841;9550.91242379841;9452.84198270142;6778.58662372817;8121.37448323915
9411;8688.21997146243;9397.21520400329;9734.81470108562;9686.19867215393;8187.49615575324;9315.84654287081;9632.45122317945;7257.977170966;6104.29718542046;8023.07518126485;7163.9164500089;7163.9164500089;7254.86874111278;7680.70125262331;7680.70125262331;7869.2814626456;7869.2814626456;7869.2814626456;7071.82146168206;7071.82146168206;7071.82146168206;7654.44147856848;6922.98327850553;8147.11906196047
9412;5954.3237728876;4683.64410963666;4451.7146497413;4364.83257144329;4097.40139120095;4123.58063767625;3612.60503135654;4709.03110673258;4177.3042606292;5907.12512711299;7705.82147631245;8295.14744408045;8627.57007106571;8818.2776458841;7871.08357517204;7871.08357517204;7871.08357517204;8134.06739259986;8134.06739259986;8134.06739259986;8134.06739259986;7858.64986046471;6873.91386775224;6044.61936519446
9413;4070.00382166983;4198.93959434645;4001.78258188551;4001.78258188551;6415.16329169226;4154.90523131517;4464.12576254315;4079.01734603837;5623.9095001137;7069.80174967696;8365.81127380196;9287.93279420858;9362.63527518935;9602.08756294756;10234.2806212319;10234.2806212319;10234.2806212319;10234.2806212319;9812.38834087571;9812.38834087571;9424.6129954794;8979.56937990125;4672.38651129888;3760.6214898445
9414;3381.43140870124;3210.19151767615;3500.13851642602;4457.29792646511;4367.72478067235;4670.46350422847;4400.97525053753;4450.02804556646;4857.45198373364;5209.48412677929;6616.12568720019;7192.53867968249;7192.53867968249;7192.53867968249;7409.71568970541;7510.46989584046;7510.46989584046;7510.46989584046;7575.88728407366;7575.88728407366;7501.18480309289;6985.88556564846;5524.58920412834;4028.85820451835
9501;18018.2105098235;17209.2521680634;17617.8061589161;17068.7263428752;16909.7416823232;17194.5280632718;17944.6517696866;16747.7927372844;16278.0899351211;20320.1851041443;17712.8016614521;17580.6842457004;18628.6161725119;18663.0200817347;18846.9617306451;18846.9617306451;19221.5132534964;19221.5132534964;19108.6474718122;19108.6474718122;18734.0959489609;18326.294457099;17476.8453570262;17283.7853512656
9502;12407.6193591385;12537.0436743331;12106.6408598646;11197.5865267699;11597.8906682577;14706.9843715785;14629.7402367273;13435.9064932205;10586.0690701611;11051.0888110539;13073.8075715046;13063.58015361;12667.1295168047;12809.7385970227;13713.3994333707;13713.3994333707;13713.3994333707;13713.3994333707;13375.2037223282;13375.2037223282;13265.556512995;12903.1323256721;11162.9762278509;12231.7038846738
9503;9612.06679982806;9725.87434700365;9168.34201058856;8761.76025268253;7649.24161885215;7903.14254195233;7906.33123349573;8748.36892107567;10565.4946162877;12579.3800498202;13974.5436163283;14700.055370109;14922.9963913007;14951.3974208962;14996.0408024632;14996.0408024632;15310.4965807235;15310.4965807235;14886.3282595518;14886.3282595518;13978.7022875052;12123.6747006115;10208.028445544;9667.11527094075
9504;6218.36281020126;5929.65878678823;5902.98307176342;6302.20996837209;6066.60851290341;6191.38621604422;6598.85647368712;7380.54339787407;8223.14158743524;10431.6631997562;10248.2397042597;12967.0916016638;12154.2423314898;12154.2423314898;12154.2423314898;12456.8153408227;12456.8153408227;12456.8153408227;12456.8153408227;12456.8153408227;12305.2472750336;10807.7799287529;9617.3124322612;6820.58782428959
9505;12832.7943944902;15334.9054287605;15645.3285260473;13830.3648442826;15297.5081176671;13477.1844898634;13275.8558617038;11992.3471169574;10354.0420648148;7555.15179468601;8392.24917308218;9245.44759879787;9245.44759879787;9245.44759879787;9391.84247898281;9391.84247898281;9391.84247898281;9391.84247898281;9178.23105563134;9308.03794656716;10033.4081885084;10017.0507351973;10751.0068516736;13363.2122528708
9506;6063.70522317003;4962.34061046069;4769.68695832783;4718.83617232724;4665.1709801492;4388.03196141624;5107.09017340369;6091.57507719691;3173.66600007777;5416.80413965219;5868.4522992576;5564.38445833308;5564.38445833308;5309.4739855436;5884.59334967578;5884.59334967578;5884.59334967578;5884.59334967578;5693.34456204683;5693.34456204683;5693.34456204683;5832.02409871897;4737.25865626554;5416.22985299887
9507;6643.0954916632;6608.89853784767;7970.75795464947;6660.0073895299;7203.7280789053;9005.8396564664;10322.7437749348;7737.13512150204;7812.24983613233;6856.03558529073;6981.32393563309;6633.31797850591;6633.31797850591;6153.70493285801;5576.75213776601;5576.75213776601;5576.75213776601;5576.75213776601;5706.55902870183;5706.55902870183;5896.2583786593;5694.43358265331;4295.43780298315;5963.3283864425
9508;14542.1806395842;13284.7537517876;12885.5367713838;14356.8427251917;14782.0717592781;14595.3893713876;11588.7516023943;11339.852172203;10172.4981279641;11209.9221487112;12104.9206951554;12019.4531806611;12043.6789057034;11874.3464590749;12010.7981021084;12010.7981021084;12010.7981021084;12010.7981021084;12010.7981021084;12010.7981021084;12010.7981021084;11711.2215368895;11527.9422774599;12758.6263435141
9509;11258.4603244199;10714.8372799883;11266.544752009;11114.3303017215;11612.7871539936;10969.6229484313;12558.1010124864;14204.7961211847;14690.5974916953;17652.8919329857;18769.7430672377;19648.9564484957;19770.0039711488;19942.3404670158;19715.2976363788;19491.2793604527;19491.2793604527;19491.2793604527;20066.3270686356;20066.3270686356;20066.3270686356;18328.7388862872;14469.6778035046;11483.9858413125
9510;9342.04527962914;10174.7340437779;9691.82321050843;10238.3291024924;11308.9921681195;11115.6733561607;9104.27325733737;11125.1690343002;14003.8420532996;16449.8937667181;18508.2478274663;20820.4357793859;19966.0603337979;19966.0603337979;19631.0998883358;19855.1181642619;19855.1181642619;19855.1181642619;19425.2987187036;19425.2987187036;19262.0356255967;17613.9178140603;13665.9075432059;11435.638412302
9511;9428.10720372976;10602.5278785919;9992.13734696647;9893.44169644125;8434.02383366638;8519.77293180152;9694.79996120926;12344.0690180356;14352.8172076909;16997.6467351071;19222.0425801544;21083.5032297175;22708.0906665802;22708.0906665802;23289.9646919993;23195.4359645126;23195.4359645126;23195.4359645126;23195.4359645126;23195.4359645126;23195.4359645126;20798.482516189;16757.9810367387;10838.9723131885
9512;9347.51863633695;9065.39834205305;7637.97330178093;6594.18630265934;7565.93501891039;9013.07831355627;8421.65332832576;8646.43126778618;11372.3797737792;13523.5411507601;15824.0943021697;16855.2299385337;17107.6716732295;17369.7011687561;17602.5464849857;17602.5464849857;17602.5464849857;17602.5464849857;17602.5464849857;17602.5464849857;17602.5464849857;16563.7805195967;13393.3248044082;9615.62486432039
9513;8213.07444771115;8667.71808249551;8752.53559659745;9308.72355997302;7854.04400552575;7578.19607449507;7867.21667696009;9458.41249636951;9852.52153081798;11688.6963306694;13723.0307885858;14862.1759025015;16053.7399391582;16267.3929908963;16506.6834571782;16506.6834571782;16603.515929178;16603.515929178;16807.8365633041;16807.8365633041;16807.8365633041;15694.3334774148;10906.0354297065;8425.80142054505
