SECT_EGT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
9210;27850.069012552;26928.4431924759;27609.8292880587;24810.0083870002;25627.8883575513;23269.0021265349;24353.5357678053;25167.9915592194;21740.4459218544;27800.929380199;35394.6708898595;36484.095148585;36215.3563210668;35788.529203381;36699.0852748912;36782.729847522;36782.729847522;36782.729847522;37005.6013484823;37139.2873065322;36459.8146010407;35784.9373940442;31101.6571533484;24687.3550597054
9211;13364.5817699644;14307.7596340953;14943.4478992191;15573.5932578666;14912.5505573851;14020.7665698289;13655.8163502712;14719.8036007886;14292.2728122958;12076.5756550109;12944.3805405463;13177.5117389262;13784.5132873767;13281.9224725506;13546.0718302148;13281.9224725506;12784.1529627165;12784.1529627165;12605.0723752974;12605.0723752974;12605.0723752974;12238.2441881494;12675.9409742413;13838.0842912742
9212;15823.7914564915;16007.9742278236;15953.9656717639;16211.8848926861;15625.3047326329;16275.0938590348;14607.5807497242;13856.3278073986;13165.5269466206;13573.5610706162;13439.18944095;13803.9290095335;13623.7545787687;14185.3489888739;15414.4604375944;15414.4604375944;15414.4604375944;16040.9164100749;16408.1274892104;16408.1274892104;16408.1274892104;16408.1274892104;15923.3223698617;16221.8379134158
9302;1956.33036654914;1956.33036654914;2178.64575697943;2178.64575697943;1736.37261328083;1736.37261328083;2382.2753524336;2465.28516156084;2639.43674108194;2484.35577403299;3197.17388067118;3197.17388067118;3330.33594470472;2906.31242148151;2906.31242148151;2906.31242148151;2906.31242148151;2906.31242148151;3358.745921699;3358.745921699;3358.745921699;3781.81356139941;3513.82688874795;2764.24132123046
9303;10983.4324841122;11796.7611460013;10525.617832545;10274.1862686037;11488.7948746224;11093.5518515163;11820.9061395431;10469.7245347794;8789.86632679678;9543.55137810654;9143.58105772465;11148.9542378607;11390.8660210912;9074.79639083733;9466.04525912913;9466.04525912913;9466.04525912913;9466.04525912913;9466.04525912913;9466.04525912913;9466.04525912913;9793.28150562761;9871.48187329632;8318.74414463765
9304;17896.9397354665;16834.4639343462;16075.3372756832;14148.1929882156;13350.9017954703;13652.2960212412;12979.8048555645;15510.7799466127;14112.5505443981;10456.7701675565;11612.8288056165;9882.82486842755;10769.0122850767;12519.8627694152;12519.8627694152;12971.4797517462;12971.4797517462;12971.4797517462;12616.4590472061;12616.4590472061;12616.4590472061;12261.4383426661;12100.5365840731;12764.3441697113
9305;4335.4724203084;4247.28943439527;4489.66248925112;5586.86195107899;5662.54362577238;5165.60914992848;4650.1170043286;4650.1170043286;3304.63507354788;4597.73947492124;4347.97061360979;4564.3615317459;4791.62596554218;5780.73332574707;5649.43759579853;5876.70202959481;7415.60750561989;7415.60750561989;6953.03919254963;6953.03919254963;6953.03919254963;6953.03919254963;4950.59030377461;5284.36602493217
9306;5211.82960032811;5211.82960032811;5987.89929641987;5627.95274731887;4990.42314593882;4828.18797674451;4326.20499674765;5981.77370022176;7476.28793834402;8318.85867270075;10716.7716064645;11800.4619026894;11992.8239323516;11411.1166161236;11653.4896709795;10764.4093888897;10764.4093888897;10764.4093888897;10764.4093888897;10764.4093888897;10764.4093888897;9821.55146084155;8116.50162335773;4150.37416093019
9307;1396.75085014431;1730.0987720877;1556.7428694234;1880.03338481461;1402.94245076521;1674.04528102363;1674.04528102363;1476.17420783556;1344.04980806895;1571.74888584966;1741.74846076562;1741.74846076562;2112.97155785837;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;2733.48951242792;1756.67760172778;2017.26880471386
9308;3927.91334859336;4084.54803840387;3898.78153992746;3243.54374758763;3243.54374758763;3377.63442768707;3072.30264909065;3390.2184967709;3049.14030309777;2674.51404472441;1920.40350800729;2755.22513518365;3003.43425490239;4320.34769882744;4320.34769882744;4320.34769882744;4320.34769882744;4320.34769882744;4320.34769882744;4320.34769882744;4320.34769882744;4209.43441740546;4198.12203513885;3557.64839092784
9309;7257.51402727201;5806.44065574094;5655.04449958015;6708.27121914029;5946.99838027864;4771.17971403108;5885.33052441228;6160.17693708412;6665.00174326747;7680.82234886668;6969.55125109887;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5957.74871793552;5462.5237969273;4692.45246324723;6883.53382949011
9310;3510.21176527301;3510.21176527301;3987.56435709069;4426.72712974975;4426.72712974975;3803.51326261185;3943.45717520961;3803.51326261185;3923.24125163956;5028.89891722747;4407.37068532112;4561.10523361052;4894.69061436437;4894.69061436437;4894.69061436437;4714.29890548328;4714.29890548328;4714.29890548328;4714.29890548328;4714.29890548328;4714.29890548328;4601.70624809201;3776.75292223162;3843.79714602686
9311;6659.44188700066;7118.6709178048;6967.4696377228;5769.09593301937;5080.13180289029;5411.52583518506;5875.36599665845;7165.50314780066;7244.99364630395;5799.46027310624;6281.17569826238;5941.47200697679;5941.47200697679;5517.041348243;6155.25882984027;5777.53233432427;5777.53233432427;5777.53233432427;5446.13830202949;5446.13830202949;5446.13830202949;5238.30005372894;4896.96722513864;6286.7245024745
9312;30289.2597320251;30060.1464046318;29838.1652628157;30955.6690685961;31305.3346315558;32425.5177443092;31791.313429416;30722.4132423707;24541.5851592075;13731.5562857164;11732.5718304841;9626.3050574246;9745.37147855214;9567.64089289805;9430.55185158431;9430.55185158431;9430.55185158431;9430.55185158431;9192.63587035432;9192.63587035432;9192.63587035432;8986.83208179498;9455.70713237809;16576.3460941011
9402;6042.68560323968;7355.51614427222;6947.61470392833;6165.61527814776;6566.30237306113;7901.15379670968;8864.17703937252;7844.05566232941;8852.65559135007;10819.9218136217;10378.4228612844;10858.3302166586;9744.87013000441;9853.2040235166;9853.2040235166;11149.8156134859;11149.8156134859;11149.8156134859;11682.0461037472;11682.0461037472;11682.0461037472;11682.0461037472;8663.82288143266;7195.67076819387
9403;18739.865360225;17492.1378244867;17210.1247521426;15325.5227281326;16867.2064543839;15890.2484667214;16209.7840600096;16673.0592749634;16518.154271624;16416.2949708869;15239.316870961;15835.408068524;15563.9179565499;16261.5093330102;17087.4334150076;16388.5284421443;18049.2281994086;18049.2281994086;17887.7935674685;17887.7935674685;17887.7935674685;17731.9940784157;16905.8512090194;15323.8647481387
9404;5741.7691274843;6283.73879961507;6170.09768481837;5883.16393412831;5750.72745286664;7654.4254572298;6588.59538415635;6146.79103669679;4047.29644023163;4551.2400264854;5179.54756945934;5784.1460166255;6115.54849547022;5886.94247355432;5886.94247355432;5886.94247355432;5886.94247355432;5886.94247355432;5886.94247355432;5886.94247355432;5886.94247355432;6316.69950103035;6183.27661836985;6902.08022588876
9405;10788.3656400465;10850.5898344857;11149.5134709397;11063.3125992698;11670.2649206644;11342.7892751991;11163.8126724834;9390.83839993497;12003.4575367107;7109.93648286805;7757.23086794762;5986.90628426379;6555.37986495053;6819.52922261467;6112.23773486399;6543.0572074899;6543.0572074899;6543.0572074899;6319.18737886797;6319.18737886797;6452.10105467643;6452.10105467643;5162.0049819716;8686.43627649481
9406;12824.2571573683;12598.8296373536;12417.2540355041;12252.7258502955;13403.8554261493;13322.8319156993;14089.8800592088;11814.1042400202;8923.40614114719;7070.69780450432;6361.24491101733;6947.67337096292;6878.25297851824;6680.43149995913;6927.86513122432;7153.87411147819;7153.87411147819;7153.87411147819;7379.88309173206;7379.88309173206;7153.87411147819;6927.86513122432;6416.47356554439;10801.1868832095
9407;13834.4589961769;14438.8049065889;14412.498888633;13138.2262719553;13015.439355752;12684.9691618254;12478.2007908923;15054.9604775316;15140.8529883341;14016.9199945882;15029.1496782662;16013.8471272647;17597.1197822386;18184.824332785;17800.2693416236;18111.9570429765;18111.9570429765;18407.386415675;18407.386415675;18407.386415675;18680.4731505208;18680.4731505208;17504.937943812;11132.1003728242
9408;12939.3936896292;13220.6598988224;12982.4153637353;11247.2689588026;10603.4785788039;11411.810738966;11147.0974158704;12668.3897381392;12339.7344270642;14042.2453939071;14628.4222800837;14424.5650723459;15060.6019551512;15561.8419965838;15561.8419965838;15693.1377265323;15798.6388822279;15693.1377265323;15682.5963842563;15682.5963842563;15682.5963842563;14795.4464561404;12664.1311486547;14261.8534359836
9409;20280.5841797323;19420.9600192663;20194.0432891456;20921.2892640685;19001.5651280446;20121.6705022862;17988.061869449;20290.549817441;19974.7024214849;21657.1657394887;29363.5744152366;32602.5795913767;33575.0088152321;33784.1360470365;35771.9002088486;36251.8550608953;36251.8550608953;36251.8550608953;35861.3819331397;35861.3819331397;35338.7904682621;33244.5646339531;27712.2390919364;20315.8325406131
9410;5029.03549286453;4741.24302455357;4923.06053403453;5189.14305871186;4689.2632479021;3871.05375045483;4127.98390536698;3273.19743401113;3689.50387166384;4237.26751132936;4017.33204234581;4006.66086995774;4237.2755219683;4351.49840534579;4782.83505449353;4782.83505449353;4782.83505449353;4782.83505449353;4782.83505449353;4782.83505449353;4782.83505449353;4117.89061689413;4412.24550381684;3894.0999921676
9411;3203.31219498921;2640.08803971385;2649.83618036838;2980.51331870711;3202.27486101959;2980.51331870711;3200.6297884764;3271.69242317184;3194.890225401;3616.21375255766;3505.58970177291;3725.70617154221;3880.83941989574;3880.83941989574;4022.20310825868;4022.20310825868;4022.20310825868;4022.20310825868;4022.20310825868;4022.20310825868;4022.20310825868;3717.08802578853;4205.44646860984;3570.68486360603
9412;1611.16668555003;1147.02613622641;1611.16668555003;1147.02613622641;1279.93981203486;1279.93981203486;1279.93981203486;1412.85348784332;2112.43345806265;2163.43958511926;3261.58052611688;3973.444369489;3973.444369489;4106.35804529746;4562.24122346567;4562.24122346567;4562.24122346567;4562.24122346567;4070.82113736606;4070.82113736606;3937.9074615576;3937.9074615576;2620.36283723608;1147.02613622641
9413;2694.92839217008;2278.75112391775;2507.31163739539;2597.77946240697;2928.13772749252;2928.13772749252;1895.47231259225;2251.88831318406;2480.4488266617;2939.26223839532;1942.08258273943;3420.45626825906;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3589.25551407618;3358.48424337623;2847.68225231722;4149.80929849309
9414;2779.97146138008;2213.82963096122;2291.92354791874;2728.65509874247;2532.37962057585;2392.60341373763;2145.16397375185;2314.62485311751;2820.10052374592;3062.899065932;3566.34495225486;3827.05280687101;3562.90344920686;3646.66585088631;3548.10514634762;3548.10514634762;3442.60399065203;3548.10514634762;3464.34274466818;3464.34274466818;3464.34274466818;3568.38882964879;2768.8495295375;2574.53142050563
9501;6591.42917281688;7380.15605666662;6866.58360863846;6703.19884740279;6372.64021383097;6313.02464231851;6773.92663274486;4714.44220173485;4720.40774515898;3690.64765364534;4214.1643001285;5684.88567976648;5946.58620910027;5081.19119686009;5081.19119686009;4912.32753224488;5174.02806157867;5598.77301373658;4921.41516526421;4921.41516526421;4659.71463593042;4659.71463593042;4035.70075651072;5924.2620771038
9502;6593.56848325591;6349.64286662709;6694.10080073529;4497.98094321036;5320.6651958583;4365.1173698513;4862.33225015178;3765.77002907382;4487.16661302915;2948.80607575115;3835.09143353758;3757.4845104638;3981.55041317318;3981.55041317318;3981.55041317318;3981.55041317318;3981.55041317318;3981.55041317318;4167.85313585916;4167.85313585916;4167.85313585916;4167.85313585916;3884.83460685409;4012.29989253718
9503;1918.41443552932;1660.22815313167;1891.7937846498;2334.06240101758;2334.06240101758;2896.48801707453;2501.73184478561;2502.49086964847;2699.2911525232;3228.16635520248;2804.36657894219;2804.36657894219;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3430.44253833841;3082.07508387235;2418.22711671821;1921.79875880142
9504;1896.17070566326;2043.3408304295;2318.38696819039;1982.13144795324;3045.18474746788;3022.23161196539;2536.34780963375;2549.94608333146;3259.67101261541;3885.79947537141;4662.33941443499;4719.41487123942;4858.93290334428;4989.53584878635;4989.53584878635;6391.33971577992;6391.33971577992;6391.33971577992;6391.33971577992;6391.33971577992;6391.33971577992;6234.23172845669;4251.40659435307;2409.48369778911
9505;3554.52790699868;3554.52790699868;3554.52790699868;3263.85598837285;3675.02052958768;3675.02052958768;2997.08155589645;3259.85428148939;3341.47488363179;3009.00069650527;2348.41755656977;2697.06115642312;2417.13739246907;2417.13739246907;2417.13739246907;1618.9347747889;1618.9347747889;1618.9347747889;1898.85853874295;1898.85853874295;1898.85853874295;2256.60963685016;2256.94163031283;2694.15923607355
9506;2387.61598125713;2992.11376821545;3717.93887286418;2966.90208972904;2241.07698508031;2241.07698508031;1881.9454079683;2344.7323271706;2511.29961235683;2056.28693307599;2470.40459827263;2470.40459827263;2330.88656616777;2330.88656616777;3056.7116708165;3056.7116708165;3056.7116708165;3056.7116708165;3056.7116708165;3056.7116708165;3056.7116708165;3056.7116708165;3764.03842087926;3573.20324092
9507;2341.50269829214;2624.20092871441;2341.50269829214;2954.51417347069;2365.90933579847;2431.49859213392;2365.90933579847;2365.90933579847;1729.60433685137;1729.60433685137;1266.74684727205;1266.74684727205;1266.74684727205;1266.74684727205;1266.74684727205;1266.74684727205;1266.74684727205;1266.74684727205;1452.84838190997;1452.84838190997;1452.84838190997;1452.84838190997;1752.89786061992;2341.50269829214
9508;5449.05845633265;6462.53375525629;5363.62558318303;4789.74041682728;6215.78262064342;6233.72067402116;6233.72067402116;6023.85342788469;4181.66220493873;4487.13781800448;4620.49214884137;4620.49214884137;4867.91165109702;4867.91165109702;5195.70906670233;5195.70906670233;5195.70906670233;5195.70906670233;5431.01294597631;5431.01294597631;5431.01294597631;4725.62950699112;5406.02488432558;5022.61778089976
9509;920.831828756656;1965.51983142781;1558.55616572805;3221.77863428672;2543.60756703673;2499.13125589448;2958.4859477969;2789.17848170004;2469.78076462765;4901.72666339593;5451.1672462084;6279.47880059132;5700.00581388141;4748.13130899086;4748.13130899086;3464.48302781535;3464.48302781535;3464.48302781535;3586.32143715014;3586.32143715014;3586.32143715014;3010.26207932094;2048.42219027612;1291.87935697281
9510;4321.91912094243;3717.42133398412;5106.06652426982;5312.86692762911;5724.15113577921;3819.41357303285;3654.00055979957;3179.3676449025;2993.40198013425;3073.01646178699;5556.17855825879;6806.52886983474;8118.61757833824;8437.48123863846;8437.48123863846;8059.85388510514;7798.15335577135;7798.15335577135;7479.28969547113;7479.28969547113;7479.28969547113;7479.28969547113;5529.54740491103;3946.01050625497
9511;8679.79179840581;8484.98447711948;7428.88091532906;9070.08155072019;6290.0906240853;7489.83165027936;7473.48100031828;6413.90889049482;6130.98162494377;9761.50211074492;11212.312750848;10529.6281293749;9822.03720782968;9727.62137377264;11501.4817253236;12518.5361037067;12518.5361037067;12518.5361037067;12518.5361037067;12518.5361037067;12518.5361037067;12518.5361037067;10034.5315180832;9084.8825806829
9512;8519.9989790192;8519.9989790192;8369.91667570003;7813.40247300644;6679.68669914397;7167.45901750474;7668.07022273998;9347.36602803466;9767.79751295394;9529.36129513712;9459.0511957187;10486.3058903633;10486.3058903633;10928.0391373434;10197.1673638011;10366.0310284163;10366.0310284163;10366.0310284163;10639.1177632621;10639.1177632621;10366.0310284163;10366.0310284163;9825.14362060529;9088.54749364504
9513;3297.13620696229;3942.10526974886;3915.76457419944;3960.15333732178;3258.84187644026;2769.19473808416;2571.18805513924;3049.72804227566;3334.84171338484;5410.67016169912;5787.12818601892;5964.05690762566;4967.40265053204;5531.80927395549;5531.80927395549;5531.80927395549;5531.80927395549;5531.80927395549;5531.80927395549;5531.80927395549;5531.80927395549;5103.69295077369;3356.88162429733;2804.96354324033
