"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"013","9am",538.601,1675.2429,3123.7433,1768.9403,551.45314
"014","9am",635.90851,1922.7786,3095.4309,1774.8077,442.1445
"015","9am",340.96952,355.0361,1076.04,605.3244,335.29282
"016","9am",224.2091,756.6469,1117.8569,899.199,501.2007
"017","9am",1142.17374,1242.937,1925.6585,2773.2272,1404.99859
"018","9am",1729.39072,3152.4847,2078.6355,1696.8023,755.85234
"019","9am",1649.23981,1859.8838,2650.8907,2936.7114,1083.32264
"020","9am",1432.43138,1176.6619,1241.2472,496.8449,171.18738
"021","9am",269.46103,438.0063,1122.1252,572.431,296.93707
"022","9am",868.87142,1188.4977,3065.8297,3163.3373,2297.5681
"023","9am",849.05121,1386.6725,2745.0046,2700.6777,1192.16841
"024","9am",1245.32741,1741.5249,1855.5186,1236.8549,40.2698
"025","9am",1321.93063,904.0472,2880.638,3254.0628,1949.06531
"026","9am",170.91835,781.981,1251.0048,1509.8418,1273.15478
"027","9am",998.50103,1321.9146,3543.7255,3822.1854,2623.97394
"028","9am",664.71775,1121.5789,5518.5107,2954.1044,1382.40461
"029","9am",440.83225,1598.1127,2359.1513,2558.3515,787.6883
"030","9am",357.5742,511.8227,1882.6328,1415.46,520.74094
"031","9am",595.85193,1106.2037,2091.5737,1193.5018,747.06527
"032","9am",571.73981,2165.0104,3709.9818,2786.4438,1315.54693
"033","9am",920.23262,1712.6306,4572.5447,2374.3445,1244.83034
"034","9am",209.16008,479.3569,1555.707,621.7069,395.764
"035","9am",1183.2371,1361.3942,2848.4169,2195.6309,829.86822
"036","9am",603.99285,975.1428,1358.0327,1107.5334,726.72796
"037","9am",379.84929,2041.9288,2216.8096,1430.4318,1225.73007
"038","9am",401.29261,462.034,1642.7225,1247.6506,475.2226
"039","9am",263.13805,273.6841,1284.6446,802.6874,594.07346
"040","9am",1197.29828,2089.1917,3400.1666,3433.4803,1603.5174
"041","9am",637.14453,905.7091,1245.2652,1336.2599,953.3341
"042","9am",274.15846,251.3928,1127.9696,495.7019,251.0391
"043","9am",229.66095,494.8838,2721.3081,2191.3052,1086.44195
"044","9am",285.00093,624.3804,1423.6823,1445.7977,568.66176
"045","9am",312.79429,752.3745,1924.9985,610.3754,159.43094
"046","9am",221.19404,687.8855,1513.8249,786.4894,522.70776
"047","9am",319.35823,924.3561,2477.3185,2254.6426,429.44575
"048","9am",560.08669,1037.2112,1112.1438,1064.165,153.75008
"049","9am",314.37719,734.3074,1171.218,962.9566,197.7039
"050","9am",129.58598,435.5652,642.0796,467.2853,113.48348
"051","9am",192.20403,298.5989,800.5593,383.7111,384.96624
"052","9am",377.82306,723.7223,1284.6179,1025.7599,470.36615
"053","9am",828.42027,617.9292,1630.6293,662.9566,209.26289
"054","9am",567.5295,1302.845,2247.9005,969.567,250.82703
"055","9am",270.50961,552.6762,1688.9264,366.107,430.77752
"056","9am",536.12601,1013.9236,2379.0398,2032.1237,652.76283
"057","9am",279.5114,295.2872,842.7667,946.8185,379.36883
"058","9am",568.39566,1443.8054,1039.0073,796.5668,302.67963
"059","9am",1403.92025,2902.869,3904.6076,2155.527,508.25156
"060","9am",705.37251,1489.7719,3230.8964,1290.8006,682.55892
"061","9am",565.3884,1870.559,2475.4646,1331.8277,219.82495
"062","9am",432.24564,912.7603,1929.8547,1534.7602,519.77705
"063","9am",61.69821,368.548,991.5974,380.2168,207.49972
"064","9am",581.39634,865.3894,1473.9098,1430.2235,233.80886
"065","9am",367.68672,1674.6381,2150.117,1649.9628,426.58478
"066","9am",424.51958,1218.9456,1562.2325,1495.534,477.88794
"067","9am",451.48996,2989.9592,1690.3203,1700.854,308.31292
"068","9am",927.19401,1534.5248,2680.4948,1488.4297,86.93186
"069","9am",347.26283,763.6744,1179.0909,671.5443,261.87977
"070","9am",1028.61697,2895.1667,3142.5359,2516.2551,458.9269
"071","9am",1308.67196,2581.4684,3353.1631,1318.0177,165.39876
"072","9am",1504.48744,1334.0389,1962.5477,1256.8236,645.99032
"073","9am",2177.91889,2837.5006,3734.7259,3229.4565,1003.04842
"074","9am",1910.79699,1502.0778,2767.4746,1909.5515,1034.38945
"075","9am",2273.62458,4911.2493,3945.5565,2581.049,817.65884
"076","9am",1025.2274,1386.3496,1394.0682,1214.188,231.7387
"077","9am",506.95309,1066.8703,2068.5401,1504.9232,898.76321
"078","9am",587.59697,850.5591,5519.0463,2402.4,1080.20956
"079","9am",183.41278,1695.8641,5787.8098,1744.3872,1015.78762
"080","9am",96.55482,672.2171,2528.7212,1522.7411,1027.70447
"001","10am",881.00881,937.2619,1534.3203,2183.6866,2043.45863
"002","10am",519.14072,693.9233,1568.5857,2578.4801,1149.358
"003","10am",1070.14565,2016.2133,4444.4739,3593.0971,1867.29954
"004","10am",650.71511,467.2386,757.9673,1203.4906,443.11671
"005","10am",303.41535,373.4205,1039.4034,1543.7585,1492.50614
"006","10am",728.64627,1049.1506,1932.6191,2937.7569,1324.06256
"007","10am",583.33706,461.6159,1526.8623,1053.7822,683.62411
"008","10am",363.78488,191.1406,633.5311,677.7747,117.076
"009","10am",678.07958,1685.2597,5382.3265,4929.867,2490.84756
"010","10am",291.78275,1487.8888,1545.6703,586.3936,896.68254
"011","10am",870.26616,1847.7046,3447.1957,1776.3919,566.99865
"012","10am",969.68842,918.8871,2216.9835,1698.555,592.68775
"013","10am",473.31851,1565.8934,2923.191,1750.4018,587.2448
"014","10am",696.41525,1835.8779,2563.8484,2076.9171,475.06772
"015","10am",379.28089,355.0361,1150.7959,581.1549,389.64437
"016","10am",224.2091,807.6232,1205.0798,850.918,528.90305
"017","10am",1180.00454,1407.0983,2110.9869,2842.7963,1407.96792
"018","10am",1617.63265,2557.4115,1940.5171,1441.9349,605.4845
"019","10am",1547.56451,1913.9958,2754.9636,2936.0377,1011.25549
"020","10am",1608.90683,1363.2135,935.7251,595.9089,240.28923
"021","10am",269.46103,543.2332,921.9109,742.2647,311.32518
"022","10am",819.44848,1284.8918,3203.4086,3098.204,2471.74114
"023","10am",811.11207,1288.4426,2795.5177,3046.7831,1206.78755
"024","10am",1044.47142,1474.2792,1905.8419,905.4845,79.3304
"025","10am",1321.09731,790.9062,3435.4206,3261.1832,2063.21686
"026","10am",266.50771,623.9652,1185.6182,1394.3254,1297.07068
"027","10am",950.58944,1572.3485,3625.1344,3696.4545,2652.14163
"028","10am",664.71775,1157.3505,5452.9429,2948.211,1537.28955
"029","10am",505.46462,1537.3205,1932.0805,2415.5648,667.24603
"030","10am",235.89686,618.2352,1884.2872,1494.2206,536.09615
"031","10am",486.21401,1092.3336,2273.2619,1103.6681,682.3817
"032","10am",934.2158,2253.4482,3377.8193,2806.7083,1320.7995
"033","10am",1139.35299,1779.0157,4713.7941,2463.4725,1268.23817
"034","10am",148.07759,456.8951,1622.533,690.6103,397.13755
"035","10am",1047.46927,1333.59,2966.6958,2119.2658,764.11491
"036","10am",532.1892,902.5694,1478.2433,1058.6926,548.33048
"037","10am",478.33372,1847.3342,2314.64,1511.3665,870.44958
"038","10am",437.11554,317.0792,1688.3439,1109.5405,440.83171
"039","10am",301.8393,345.5394,1219.7585,667.5382,627.22709
"040","10am",1213.65464,2074.7509,3670.9373,3822.4957,1525.75555
"041","10am",659.3583,979.4834,1230.4689,1361.9195,930.17458
"042","10am",364.42263,397.9618,1164.8823,536.3725,311.60467
"043","10am",291.82108,593.8948,2898.3556,2424.2596,1140.96737
"044","10am",265.70859,656.469,1370.8709,1478.4501,568.66176
"045","10am",353.19537,752.3745,2008.2587,603.374,232.88215
"046","10am",221.19404,852.7068,1480.8748,796.4066,467.65518
"047","10am",319.35823,959.051,2434.1098,2319.5318,378.63001
"048","10am",493.63295,995.1314,1116.1617,886.8868,153.75008
"049","10am",278.55426,734.3074,1178.6898,931.7463,162.04521
"050","10am",129.58598,426.7076,673.8317,408.9602,113.48348
"051","10am",150.45769,345.7011,876.3754,383.1017,227.31665
"052","10am",348.77028,677.5419,1199.9709,991.2769,449.27627
"053","10am",814.02547,768.6256,1406.3429,541.3954,283.80632
"054","10am",510.53127,1270.9903,1761.0798,954.1546,250.82703
"055","10am",176.96066,480.6792,1827.3225,327.8195,344.28443
"056","10am",320.45236,1082.2005,2347.2036,1850.1971,722.28466
"057","10am",252.06569,327.8172,903.0433,837.9432,266.24585
"058","10am",642.48734,1462.478,1075.2491,1001.3832,332.55634
"059","10am",1329.82857,2497.9014,3697.3477,2132.6094,624.04339
"060","10am",847.88248,1354.9252,3317.9165,1468.7686,654.17511
"061","10am",565.3884,2176.5371,2639.3751,1107.7908,189.94824
"062","10am",476.41421,986.9051,1881.5509,1465.9292,463.31849
"063","10am",23.68684,398.6839,941.9876,386.4548,228.5896
"064","10am",581.39634,826.6228,1443.0435,1328.7955,233.80886
"065","10am",367.68672,1604.6948,1896.3617,1540.0723,535.54734
"066","10am",378.46813,1160.1195,1513.9282,1439.9278,469.26858
"067","10am",461.99142,2989.9592,1806.243,1541.7189,242.55961
"068","10am",858.18534,1617.0956,2760.5895,1472.5059,86.93186
"069","10am",347.26283,889.3746,1174.8403,726.5181,285.81601
"070","10am",1047.77869,3197.508,3024.2481,2827.5175,440.25315
"071","10am",1727.36596,2581.4684,3153.8636,1037.9192,184.07251
"072","10am",882.28783,1334.0389,2001.6117,1584.2742,645.99032
"073","10am",2323.50419,2475.7242,3909.723,3280.0443,967.21302
"074","10am",1717.3393,1988.9621,2567.2612,1912.3682,1068.64888
"075","10am",2564.34807,4321.406,3884.5989,2398.6664,891.57867
"076","10am",1025.2274,1234.1425,1389.4686,1195.4566,231.7387
"077","10am",506.95309,1049.3497,2091.9489,1297.4011,955.62521
"078","10am",675.56405,1271.5667,5392.5245,2697.2331,1059.63268
"079","10am",103.53861,1607.2243,5838.182,1843.8108,1015.78762
"080","10am",96.55482,730.4912,2480.3461,1630.3764,1128.12411
"001","11am",728.53586,839.8829,1705.7772,2273.7306,2205.85108
"002","11am",440.29027,894.6431,2149.8075,2698.0221,862.71343
"003","11am",724.51148,1578.2695,4021.77,3619.5932,1908.0651
"004","11am",791.2395,505.6466,725.5633,1199.1764,449.13533
"005","11am",604.51128,447.1948,1180.2776,1476.2062,1546.8423
"006","11am",814.12208,1212.3019,2259.4283,3211.5302,1073.87467
"007","11am",530.64508,438.4597,1710.2066,1359.0978,729.65904
"008","11am",316.92983,176.1232,741.5618,566.2828,161.59598
"009","11am",827.25992,1643.169,5322.1602,4582.5819,2819.75846
"010","11am",260.93472,1557.6659,1691.2031,698.3042,1048.25906
"011","11am",790.087,1843.5755,3078.7918,1461.8168,566.99865
"012","11am",865.76994,965.6826,2248.7591,1743.7733,643.30353
"013","11am",538.601,1035.7409,2747.1093,1795.6747,627.42786
"014","11am",810.0837,1912.8738,3010.527,1803.7032,327.93454
"015","11am",336.92437,375.9395,1394.1674,600.4489,382.51475
"016","11am",170.5689,760.7657,1241.961,1070.6737,531.56721
"017","11am",904.1142,1190.6603,1897.3046,2844.1945,1431.17334
"018","11am",1683.92238,2755.5502,2088.3753,1440.4694,550.4424
"019","11am",1289.02278,1411.324,2607.0475,3037.7269,934.2957
"020","11am",2102.3923,1528.79,1256.4264,554.1531,281.45736
"021","11am",269.46103,659.847,880.1766,808.0464,307.03208
"022","11am",669.03333,1362.7901,2884.0167,3115.3163,2516.78221
"023","11am",865.83766,1339.6107,2678.2921,2950.6249,1131.36794
"024","11am",995.78144,1598.4653,2148.3809,748.3121,0
"025","11am",1222.97084,818.4252,3032.1079,3090.5542,2190.2991
"026","11am",266.50771,569.5395,1072.4133,1489.6697,1188.87216
"027","11am",1077.06918,1521.7041,3347.2049,3722.8763,2425.13577
"028","11am",586.47142,1083.8513,5069.7596,2901.2234,1431.03317
"029","11am",551.56226,1411.5656,1936.3293,2468.6799,708.8675
"030","11am",235.89686,510.8069,1846.1855,1173.0026,542.98922
"031","11am",548.00054,1118.7112,2606.9137,1084.6672,760.07122
"032","11am",877.21757,1946.96,3311.4586,2659.8659,932.27431
"033","11am",1125.86893,1951.2715,4765.9128,2132.2661,1512.94098
"034","11am",139.73451,424.321,1449.3421,660.3231,416.26312
"035","11am",1008.07167,1589.8764,3004.5199,2187.8844,705.14107
"036","11am",378.26067,988.625,1466.8414,982.8399,685.08289
"037","11am",449.7307,2055.9056,2342.4357,1511.1129,913.92989
"038","11am",401.29261,340.4615,1533.6447,1152.6249,490.38879
"039","11am",345.6579,381.3659,1150.0323,756.6087,701.47309
"040","11am",1086.76704,1960.1283,3455.0147,3746.933,1616.10808
"041","11am",659.3583,1254.6948,1148.3176,1305.2659,888.01057
"042","11am",249.08317,270.4542,1335.2156,628.8124,349.07476
"043","11am",337.28109,482.5644,2493.3116,2220.164,1348.75669
"044","11am",330.32465,656.469,1385.7358,1896.5398,520.7141
"045","11am",312.79429,913.7712,1818.733,612.4455,232.88215
"046","11am",221.19404,766.9009,1646.723,787.1252,496.9318
"047","11am",436.727,990.4722,2497.2131,2613.602,409.84033
"048","11am",588.9997,1073.9389,1041.8787,871.555,110.98279
"049","11am",289.93599,734.3074,1119.6294,980.4202,194.16153
"050","11am",159.98024,409.8664,758.2133,448.3874,113.48348
"051","11am",192.20403,316.6632,909.962,389.2664,286.08971
"052","11am",377.82306,760.3131,1205.8485,829.3793,401.92124
"053","11am",780.46016,680.0384,1823.099,808.8989,332.81465
"054","11am",510.53127,1210.4166,1830.3825,1015.2744,250.82703
"055","11am",270.50961,555.7199,1568.5995,354.7892,392.58505
"056","11am",320.45236,1139.9153,2637.2586,1954.5326,667.72114
"057","11am",338.35237,308.7557,899.5354,960.8704,296.62439
"058","11am",712.91317,1594.5794,1196.0977,1051.6795,362.43305
"059","11am",1442.91132,2468.6162,3063.0674,1894.9178,509.23464
"060","11am",620.36086,1288.9423,3301.4453,1389.2547,628.66107
"061","11am",598.95371,2513.966,2823.8755,1017.4397,285.68091
"062","11am",565.55754,988.4696,2143.8748,1490.709,495.84343
"063","11am",23.68684,346.5249,941.9876,635.6545,228.5896
"064","11am",581.39634,865.3894,1453.7272,1424.4799,233.80886
"065","11am",328.86191,1565.9281,1701.75,1662.514,455.28165
"066","11am",508.35084,1015.5513,1547.9024,1603.7955,578.10071
"067","11am",461.99142,2775.4143,1623.6707,1536.9516,242.55961
"068","11am",904.10646,1684.3098,2811.5202,1416.8996,86.93186
"069","11am",347.26283,896.8852,1043.906,783.621,239.51082
"070","11am",945.98301,3185.4672,3167.7639,2743.3399,450.57348
"071","11am",1623.33294,2966.5121,3201.2666,1001.8525,161.94974
"072","11am",1042.25843,1204.2255,2018.2015,1559.4933,622.05258
"073","11am",1872.04806,1953.3705,3920.8318,3310.1702,1089.62532
"074","11am",1900.63072,2432.7345,2932.6907,1918.0139,1216.48854
"075","11am",2727.66928,4206.3405,3793.009,2387.0031,638.39314
"076","11am",1025.2274,1234.1425,1349.875,1168.0059,196.5108
"077","11am",465.03746,1105.4988,2197.3356,1537.3895,1070.05861
"078","11am",686.9187,963.9242,5391.249,2497.6989,1110.43003
"079","11am",103.53861,1512.8784,5439.4293,1931.9589,1015.78762
"080","11am",96.55482,730.4912,2511.6543,1557.2124,1050.94475
"001","12am",543.28456,845.4157,1426.3629,2039.5041,2105.308
"002","12am",414.79273,1145.6393,2696.4178,2500.0542,1221.5357
"003","12am",720.6442,1867.4491,4118.2512,3786.5303,1393.5465
"004","12am",891.72727,568.1262,1212.439,1315.0335,625.3751
"005","12am",408.92578,371.7572,1114.3878,1196.5073,1329.7944
"006","12am",750.2353,1127.7245,2285.6607,2846.2349,1494.4489
"007","12am",530.14618,397.3075,1611.9105,1321.2847,878.0621
"008","12am",273.28985,220.7771,807.0136,665.9319,166.4715
"009","12am",771.08119,1449.1203,5076.6192,4804.9683,2914.2598
"010","12am",246.75433,1441.6997,1920.2911,693.5524,712.9069
"011","12am",618.62266,1875.438,2784.8519,1434.2896,466.2516
"012","12am",899.28304,1089.5,2432.8275,1917.9611,535.0731
"013","12am",547.22754,1035.1147,2576.5764,1768.3347,742.5756
"014","12am",780.75947,1448.6522,2996.0811,1779.9724,573.005
"015","12am",391.50062,375.9395,1357.8147,870.1598,426.1469
"016","12am",223.45006,731.755,1437.877,1126.2799,494.0431
"017","12am",890.00544,969.4161,1975.4537,2380.4912,1219.2661
"018","12am",1691.26409,2962.0158,2013.0143,1289.0906,602.1995
"019","12am",1356.48995,1430.6155,2273.7656,2329.0964,1142.0575
"020","12am",2439.58395,1735.5581,1532.1593,550.6275,116.2115
"021","12am",265.74277,717.4511,994.4538,1065.875,278.0971
"022","12am",1051.39077,1041.3914,2911.2872,3229.448,2263.427
"023","12am",849.84937,1303.7575,2460.9688,2864.038,885.3168
"024","12am",1116.91954,1651.656,2215.5066,1063.7973,39.0606
"025","12am",1007.20957,661.9603,2826.0658,2626.7078,2218.6301
"026","12am",170.91835,694.8143,1159.0107,1932.5451,1151.6686
"027","12am",1102.57302,1647.1797,3030.006,3228.353,1999.5634
"028","12am",586.47142,1176.7633,4897.8507,3027.5245,1390.411
"029","12am",378.36964,1547.2301,2061.267,2168.1189,517.9563
"030","12am",270.98985,527.7533,1688.9377,1408.6555,884.5664
"031","12am",486.21401,1309.678,2913.4656,1197.2888,646.6212
"032","12am",842.33921,1397.0616,3375.6461,2195.5164,820.4596
"033","12am",1181.40213,1927.5769,4513.2555,2575.1546,1690.5011
"034","12am",139.73451,369.216,1491.0135,632.4311,509.0286
"035","12am",1021.73911,1649.7637,2497.2271,1637.9558,851.975
"036","12am",429.69021,1158.4221,1739.783,856.3359,860.9904
"037","12am",389.19039,1843.5413,2173.8916,1762.5954,1166.0239
"038","12am",401.29261,456.0249,1795.0471,1253.4388,640.6205
"039","12am",301.8393,420.0672,1399.985,788.6185,420.1162
"040","12am",1058.44845,1921.0602,2599.8712,3895.9736,2005.9856
"041","12am",675.71466,855.08,1433.4347,1273.076,1083.5694
"042","12am",212.296,214.9002,1098.4734,636.7923,314.0889
"043","12am",393.52239,582.6383,2840.0355,2382.622,1196.1945
"044","12am",284.54853,616.7202,1378.8694,1662.7867,674.8159
"045","12am",261.78011,935.977,1723.3151,709.6383,232.8822
"046","12am",266.20492,627.7924,1839.6616,869.938,551.9844
"047","12am",359.75931,941.0172,2073.4739,2357.5533,285.1502
"048","12am",588.9997,1339.6462,1269.1425,834.8941,110.9828
"049","12am",314.37719,634.2256,1440.2671,1273.6125,164.465
"050","12am",216.86686,459.2635,713.6133,529.439,135.6335
"051","12am",233.95037,311.2297,892.5274,450.1461,328.8778
"052","12am",391.50482,703.4008,1096.7639,1133.0741,401.9212
"053","12am",773.0939,870.7614,1969.1581,894.1837,272.1098
"054","12am",566.85855,1241.8104,2031.3525,1172.4469,346.2196
"055","12am",270.50961,586.8073,1741.4793,428.9802,523.0184
"056","12am",320.45236,1068.1716,2656.4225,1992.319,557.2426
"057","12am",377.11516,384.519,894.6992,1084.1824,370.6073
"058","12am",699.92963,1723.4161,1159.3611,1051.6795,441.8332
"059","12am",1357.89967,2079.8738,3530.7564,1679.8289,483.5745
"060","12am",803.17743,1566.2019,3138.207,1385.2211,620.0918
"061","12am",598.95371,2596.8331,2961.7465,1281.0479,231.941
"062","12am",697.47445,1149.5674,2170.0182,1679.2492,495.8434
"063","12am",61.69821,466.25,928.5294,672.3673,228.5896
"064","12am",608.23713,981.7727,1548.7213,1509.5841,241.4783
"065","12am",367.68672,1676.6638,1867.9607,1529.2618,455.2817
"066","12am",460.15422,1265.6463,1418.55,1662.3771,658.3694
"067","12am",501.33691,3221.7052,2048.8923,1999.5258,242.5596
"068","12am",904.10646,1598.7967,2884.6496,1621.8266,128.3558
"069","12am",322.7647,865.1803,1039.1287,881.4354,170.8889
"070","12am",945.98301,2858.8895,3437.21,2951.068,450.5735
"071","12am",1623.33294,2745.6275,3619.0131,835.3887,256.2372
"072","12am",946.97536,1359.4422,2344.6602,1662.4662,617.1131
"073","12am",2232.19699,2041.6461,4140.2667,2946.8284,938.5852
"074","12am",1887.15483,2664.5261,2907.8129,2359.0845,1173.9155
"075","12am",2192.66459,4002.2074,2705.2884,1969.2591,675.3539
"076","12am",1227.59051,1504.5301,1246.0798,1255.0897,196.5108
"077","12am",465.03746,1069.2137,2283.6326,1741.3531,1148.0032
"078","12am",686.9187,595.6973,5236.5468,2133.3759,1268.0649
"079","12am",103.53861,1876.7142,5395.6861,1917.1051,1015.7876
"080","12am",96.55482,866.8703,2677.1218,1610.3727,1123.5124
"001","1pm",618.15604,837.9105,1456.9328,1934.6428,1889.3483
"002","1pm",359.02689,1004.723,2401.993,2487.2054,1343.57915
"003","1pm",1096.74216,1772.6929,4079.1151,3998.7707,1585.80886
"004","1pm",791.95234,505.6466,1183.9951,1373.1311,567.69935
"005","1pm",339.73931,355.077,1062.6832,1386.7349,1365.8323
"006","1pm",754.93683,977.1475,2365.5309,2672.7177,1120.35224
"007","1pm",451.66674,396.7647,1699.3064,1174.9223,860.84605
"008","1pm",132.92025,253.2857,711.1559,763.3762,105.56924
"009","1pm",996.83101,1715.742,5267.8531,4367.434,2738.10958
"010","1pm",317.25056,1386.245,1794.606,520.9199,589.01606
"011","1pm",869.31048,1798.1751,3029.768,1665.6832,588.73055
"012","1pm",762.55462,1043.2369,2476.0772,1827.0759,535.07313
"013","1pm",543.39393,1345.9982,2700.0438,1781.3578,901.76654
"014","1pm",780.75947,1570.7303,2791.3183,1337.5499,519.03446
"015","1pm",391.50062,304.9921,1360.6488,794.0539,400.02087
"016","1pm",223.45006,630.0551,1594.3647,912.9026,641.2489
"017","1pm",1166.2361,901.7536,1505.0215,2591.9379,1202.4514
"018","1pm",1795.40631,2468.5972,2251.3914,1505.8715,685.10529
"019","1pm",1426.90915,1618.7995,2325.5743,2532.2424,982.47543
"020","1pm",2075.34481,1682.6579,1489.9218,520.8646,287.39888
"021","1pm",235.66865,559.924,1053.7576,899.0023,301.99902
"022","1pm",923.6248,1120.6545,3222.914,3552.1606,2303.89997
"023","1pm",945.51578,1437.5304,2546.3343,2806.6498,1089.83157
"024","1pm",1207.67691,1297.2144,2232.4695,1080.3473,181.9618
"025","1pm",1092.53864,795.6063,2920.8728,2830.2079,2340.68102
"026","1pm",170.91835,848.4766,1359.22,1825.8108,1220.37837
"027","1pm",990.65445,1604.6343,3450.2532,3718.7442,2503.62203
"028","1pm",606.04153,1671.6651,5171.4687,2722.7396,1163.46075
"029","1pm",462.55731,1478.7295,2041.0599,2546.4172,775.76798
"030","1pm",470.9079,506.6449,1499.6248,1308.7484,701.94621
"031","1pm",455.09692,999.7979,2306.8001,1140.1651,646.62119
"032","1pm",853.10552,1379.4762,3332.2619,2556.2465,965.33402
"033","1pm",918.1485,2007.8059,4367.3042,2214.1771,1626.42424
"034","1pm",156.84926,423.6812,1599.21,662.8754,443.05338
"035","1pm",1078.96038,1602.7066,2600.478,2155.575,746.99335
"036","1pm",579.90261,821.141,1464.0347,881.8435,886.94341
"037","1pm",324.66672,2009.1208,1936.6282,1849.5246,1105.44027
"038","1pm",428.25799,556.3902,1649.6802,1053.1528,304.56341
"039","1pm",281.5577,496.1424,1384.1176,888.7816,598.96527
"040","1pm",918.19806,1806.502,2545.4635,3603.5202,1645.04174
"041","1pm",637.14453,819.1072,1229.4065,1329.9641,1004.20865
"042","1pm",212.62832,214.9002,1193.9439,593.7113,348.41931
"043","1pm",331.36226,877.8357,2700.825,2457.3369,1213.41553
"044","1pm",246.86865,1021.3204,1499.7384,1732.7269,818.17655
"045","1pm",280.62005,935.977,1876.0352,698.4859,232.88215
"046","1pm",176.18316,709.1642,1756.0917,709.9969,391.95858
"047","1pm",201.70595,962.0252,2111.2296,2545.6911,287.16031
"048","1pm",582.82536,1118.8128,1119.6521,684.534,136.75875
"049","1pm",567.42451,696.0649,1449.3481,955.979,200.33159
"050","1pm",130.23826,522.233,715.3283,441.6958,94.08892
"051","1pm",192.20403,344.2727,916.0042,410.7702,256.589
"052","1pm",391.50482,764.6252,977.5727,1052.3385,378.83242
"053","1pm",665.97484,832.9876,1570.8343,747.206,272.10979
"054","1pm",527.54981,1198.6568,1958.0213,1306.7819,392.39285
"055","1pm",270.50961,601.2458,1935.9431,395.7473,428.58354
"056","1pm",320.45236,1070.8013,2756.2749,1843.3302,645.34807
"057","1pm",377.11516,301.7032,867.9159,885.6542,274.13562
"058","1pm",779.03163,1370.8415,908.841,1363.3586,441.83316
"059","1pm",781.43152,2079.3708,3431.988,1879.294,566.04283
"060","1pm",1012.86929,1468.4498,2826.841,1112.7571,639.05327
"061","1pm",631.88376,2491.1622,2836.5388,1215.016,0
"062","1pm",653.30588,1149.5674,2222.9551,1753.9777,505.71317
"063","1pm",61.69821,401.7663,818.5533,599.5753,266.85406
"064","1pm",608.23713,888.4666,1457.529,1467.6071,233.60356
"065","1pm",367.68672,1618.7078,2005.7573,1512.9089,411.16768
"066","1pm",460.15422,1174.7848,1475.4648,1588.8323,616.45374
"067","1pm",501.33691,2721.4079,1818.0963,2022.0337,242.55961
"068","1pm",904.10646,1449.0117,2404.9883,1541.6273,195.56997
"069","1pm",298.26657,887.5653,1095.6902,813.2613,170.88892
"070","1pm",820.39331,3061.8947,3180.5409,2604.6404,586.58128
"071","1pm",1476.64634,2808.2203,3639.2816,1064.9596,187.3536
"072","1pm",998.06522,1425.1101,2230.795,1447.4024,283.6556
"073","1pm",2006.12186,2205.1358,3726.4511,3167.2539,917.33766
"074","1pm",1907.18468,2289.5559,2866.8712,2274.6185,1034.95583
"075","1pm",2657.68358,4406.0721,3533.0502,2069.2704,957.12667
"076","1pm",1069.42061,1532.7776,1516.6844,1252.9698,196.5108
"077","1pm",465.03746,1105.4988,2138.2487,1815.71,1160.34353
"078","1pm",552.7649,918.8423,5488.1516,2105.4689,1288.42688
"079","1pm",282.20041,1815.1604,5323.5324,1917.1051,1026.36272
"080","1pm",140.72339,903.3628,2869.6435,1423.2318,1059.821
"001","2pm",388.486,1175.7068,1470.5002,1924.5536,1839.90968
"002","2pm",387.31835,780.4035,2520.2371,2553.7686,1348.34651
"003","2pm",1112.6329,1691.2977,3831.2126,3210.7268,1770.13232
"004","2pm",859.97065,531.8099,829.4455,1153.3412,468.62189
"005","2pm",240.31156,355.077,1144.8233,1911.6331,1270.86615
"006","2pm",573.87166,914.1328,2112.2777,2339.6808,1241.4098
"007","2pm",575.09799,456.0652,1597.5615,1091.6383,766.146
"008","2pm",132.92025,238.2683,670.5506,716.3989,146.03813
"009","2pm",1050.45266,2007.6849,5569.4746,4520.1566,2549.08088
"010","2pm",270.97386,1330.9913,1319.1126,567.6748,658.57383
"011","2pm",1121.61524,2027.471,2720.7691,1674.1949,481.56906
"012","2pm",597.83384,902.2258,2380.8501,1598.1219,626.92881
"013","2pm",595.69146,1455.5759,2667.6053,1885.0527,749.36398
"014","2pm",903.16103,1656.6821,2738.9484,1662.9265,519.03446
"015","2pm",397.19296,324.4202,1594.9236,767.946,400.02087
"016","2pm",170.5689,650.1957,1327.1709,799.0757,486.06578
"017","2pm",1088.74093,920.721,1400.1282,2953.0332,1391.40212
"018","2pm",1445.40599,2382.1384,2272.3683,1481.3561,574.07707
"019","2pm",1291.65454,1534.1436,2312.3328,2566.4542,1017.74204
"020","2pm",2200.78506,1513.3252,1369.9859,592.7084,287.39888
"021","2pm",269.46103,490.1963,871.9092,670.7139,268.94071
"022","2pm",889.28431,923.2018,3000.2168,2991.4533,2498.17043
"023","2pm",862.45635,1305.1127,2626.5262,2961.5613,1353.49471
"024","2pm",1386.21574,1429.4859,2613.8847,919.95,117.44916
"025","2pm",1370.22792,853.2091,2810.0761,3082.9551,2320.30206
"026","2pm",106.40832,680.3376,1520.0063,1582.6429,1184.3633
"027","2pm",794.88378,1328.1918,3529.9336,3726.6691,2702.49768
