"district","hour","act1","act2","act3","act4","act5"
"037","5am",92.32227,7.2505532,0,0,0.4271818
"038","5am",97.56544,2.4345605,0,0,0
"039","5am",96.81817,1.5144106,0.9370515,0,0.7303637
"040","5am",97.43787,1.3368984,0,0,1.2252361
"041","5am",98.24085,1.0776555,0,0,0.6814984
"042","5am",100,0,0,0,0
"043","5am",98.86892,1.1310781,0,0,0
"044","5am",99.03686,0.9631394,0,0,0
"045","5am",98.482,0.6955872,0,0,0.8224171
"046","5am",98.58556,1.4144412,0,0,0
"047","5am",98.09613,0.7381178,0,0,1.1657514
"048","5am",99.30153,0.6984688,0,0,0
"049","5am",98.74454,1.2554649,0,0,0
"050","5am",95.81221,3.4301639,0,0,0.7576257
"051","5am",99.27512,0.7248761,0,0,0
"052","5am",99.47924,0.5207554,0,0,0
"053","5am",99.35944,0.6405609,0,0,0
"054","5am",94.12494,5.186192,0,0,0.6888636
"055","5am",95.15841,3.0605049,0.6456795,0,1.1354092
"056","5am",95.0229,4.389688,0,0,0.587414
"057","5am",94.95203,3.8846061,0,0,1.1633616
"058","5am",99.53995,0,0,0,0.4600498
"059","5am",97.36825,2.6317519,0,0,0
"060","5am",97.13797,2.1488599,0,0,0.7131695
"061","5am",98.05742,1.9425833,0,0,0
"062","5am",96.64392,3.3560843,0,0,0
"063","5am",98.87372,1.1262797,0,0,0
"064","5am",99.49367,0.5063266,0,0,0
"065","5am",98.578,0.7525616,0,0,0.6694397
"066","5am",97.50315,0.8726488,0,0,1.6242028
"067","5am",97.32577,2.6742348,0,0,0
"068","5am",96.3261,2.9583325,0,0,0.7155682
"069","5am",96.20531,3.7946944,0,0,0
"070","5am",95.4956,4.504403,0,0,0
"071","5am",96.86442,3.1355808,0,0,0
"072","5am",93.06535,6.934653,0,0,0
"073","5am",96.71258,0.6917738,0,0,1.5622761
"074","5am",96.24191,2.5971433,0,0,1.1609514
"075","5am",96.90055,3.0994492,0,0,0
"076","5am",100,0,0,0,0
"077","5am",99.33537,0,0,0,0.6646318
"078","5am",96.61762,1.7652156,0,0,1.6171675
"079","5am",98.04345,1.9565471,0,0,0
"080","5am",99.39822,0,0,0,0.6017766
"001","6am",92.65968,3.3687831,0,0,3.971532
"002","6am",94.17276,0.9984811,0,0,4.82876
"003","6am",94.48778,3.7321372,0,0.2089411,1.5711425
"004","6am",99.4451,0,0,0,0.5548953
"005","6am",94.08223,4.332954,1.3307978,0,0.2540193
"006","6am",97.80841,0.7288086,0,0,1.4627807
"007","6am",96.65887,1.8651546,0,0,1.4759787
"008","6am",100,0,0,0,0
"009","6am",88.41844,8.9576158,1.6662044,0,0.573228
"010","6am",98.84063,0.5974455,0,0,0.5619236
"011","6am",92.76523,5.5300943,0,0.9237194,0.7809547
"012","6am",96.91603,2.7507001,0,0,0.3332741
"013","6am",85.32303,14.1117383,0,0,0.5652339
"014","6am",97.13079,2.8692145,0,0,0
"015","6am",97.83713,1.091914,0,0,1.0709556
"016","6am",96.65223,3.3477673,0,0,0
"017","6am",97.03096,2.9690398,0,0,0
"018","6am",98.67229,0.717707,0,0,0.6100069
"019","6am",94.35367,3.6109961,0.6758898,0,0
"020","6am",99.36874,0.6312599,0,0,0
"021","6am",98.8853,1.1146985,0,0,0
"022","6am",88.6507,9.2865593,0.8243508,0,1.2383871
"023","6am",87.65779,9.9771632,0,0,2.3650453
"024","6am",98.50576,1.0657779,0,0,0.4284607
"025","6am",95.16369,3.8972834,0,0,0.9390314
"026","6am",96.3088,1.1387315,0,0,2.5524685
"027","6am",90.64295,8.4948112,0,0,0.8622345
"028","6am",92.83792,6.8547997,0,0,0.3072838
"029","6am",92.82424,6.8992435,0,0,0.2765208
"030","6am",93.94107,5.0595588,0,0,0.9993752
"031","6am",92.12746,7.4257996,0,0,0.4467452
"032","6am",86.58672,13.4132756,0,0,0
"033","6am",97.31478,2.2004476,0,0,0.4847725
"034","6am",96.18773,3.8122696,0,0,0
"035","6am",88.80574,11.1942574,0,0,0
"036","6am",92.31148,5.8035549,0,0,1.8849628
"037","6am",88.85145,9.3842568,0,0,0.8299631
"038","6am",97.10897,2.8910266,0,0,0
"039","6am",95.27084,3.0029391,0.9700987,0,0.7561215
"040","6am",96.86014,1.9134087,0,0,1.2264479
"041","6am",96.3654,2.2446522,0,0,0.6944662
"042","6am",97.21812,0.9364358,0,0,1.8454441
"043","6am",95.81101,4.1889868,0,0,0
"044","6am",97.52316,2.4768364,0,0,0
"045","6am",97.83579,1.3164243,0,0,0.8477816
"046","6am",98.51674,1.4832602,0,0,0
"047","6am",96.21616,2.6025945,0,0,1.1812444
"048","6am",99.23305,0.7669484,0,0,0
"049","6am",98.69013,1.3098666,0,0,0
"050","6am",93.71562,4.7907248,0,0,0.7657055
"051","6am",98.17407,1.825925,0,0,0
