"district","hour","cs1","cs2","cs3","cs4","cs5"
"080","5am",199.16422,1039.4186,3429.0415,1375.6545,1344.6694
"001","6am",106.66152,635.5444,527.5108,1151.3491,1157.9164
"002","6am",230.06083,103.9627,290.1333,1160.6802,781.2387
"003","6am",374.49745,1161.1972,2756.9088,3005.0123,2965.3598
"004","6am",531.84386,531.1296,1186.6841,1310.7166,953.3972
"005","6am",117.92794,417.875,656.9588,1431.5327,1319.331
"006","6am",375.62176,605.1846,1140.1037,2662.7495,2075.049
"007","6am",283.31471,410.9465,1077.4961,2169.8575,1945.1489
"008","6am",184.56213,217.9,1007.3315,962.9377,540.3558
"009","6am",154.11353,778.3161,1889.976,3064.2769,1823.6225
"010","6am",133.44286,762.3883,1759.6371,1437.4643,1039.5294
"011","6am",578.99227,1275.7662,2553.1984,2281.6237,557.0342
"012","6am",533.34955,807.0759,2338.3707,2408.1026,1682.0808
"013","6am",399.92956,1339.2637,1813.5014,2186.124,1328.7203
"014","6am",475.90835,1271.1663,3009.2931,3181.8957,1652.6955
"015","6am",192.71979,386.6817,1020.8852,1517.7145,1092.8132
"016","6am",48.1566,507.3185,1339.8474,1281.7798,1708.4031
"017","6am",480.12147,606.8756,1647.1437,1567.9778,1743.1572
"018","6am",892.92598,2965.441,2198.1568,1876.4115,1202.5623
"019","6am",650.27074,1537.6407,1700.225,1087.2861,458.759
"020","6am",1206.75494,1630.8648,2282.1532,515.6374,0
"021","6am",207.78259,675.7,964.7991,1195.7134,902.1446
"022","6am",473.70266,386.2941,1739.4723,2208.0842,1107.2633
"023","6am",319.56016,264.6753,2011.3887,1665.1589,1023.0788
"024","6am",578.48315,1004.2944,2315.6667,1109.1103,710.9686
"025","6am",196.58887,243.8433,944.4187,865.648,1061.5883
"026","6am",199.21478,403.1331,1621.0134,1640.0622,1976.1717
"027","6am",310.27336,878.749,1571.9899,1502.6015,1372.6566
"028","6am",53.56276,388.912,2716.0471,2575.7888,1350.1691
"029","6am",277.72561,798.8032,1906.04,1881.5669,1506.2829
"030","6am",230.6682,286.822,1078.2176,1207.7033,1347.1362
"031","6am",416.48855,802.181,2203.9817,2452.9349,1796.2404
"032","6am",429.4368,832.1344,2297.7701,2065.1268,1587.6692
"033","6am",412.01295,945.6188,3185.8426,2489.9328,2561.6318
"034","6am",113.07985,287.2804,775.8671,572.6653,648.897
"035","6am",256.9505,1239.6378,1873.9586,1811.8423,1634.9908
"036","6am",293.14202,907.8816,1407.5537,1645.5618,1547.786
"037","6am",172.61217,1435.4947,2510.3552,2031.5731,1896.1071
"038","6am",245.78261,166.4267,1593.4957,2044.5734,1237.3639
"039","6am",240.50452,308.3363,1046.8525,1407.2894,1359.952
"040","6am",539.98057,1093.7931,1768.8407,3150.7831,2975.5506
"041","6am",222.5595,502.9524,1206.4542,1318.2355,1870.0657
"042","6am",169.62551,236.236,1056,931.4213,800.8458
"043","6am",189.61475,313.7402,2094.8144,2032.121,1721.7475
"044","6am",166.14608,416.2903,1615.1456,1407.7045,709.3115
"045","6am",256.08009,591.362,1866.673,1792.6105,1009.2231
"046","6am",168.25184,306.4029,1788.6481,1393.2377,1591.8276
"047","6am",117.65228,717.0325,1899.592,2219.9889,1208.0412
"048","6am",288.80281,816.2726,1727.6677,1519.4081,612.3142
"049","6am",218.29013,356.3277,1416.9191,1844.5446,954.3609
"050","6am",109.19066,319.26,1063.5017,986.8459,463.2852
"051","6am",143.46735,143.361,818.0084,730.8042,998.7688
"052","6am",205.5715,486.0296,960.8537,1862.4775,1606.2211
"053","6am",438.48569,641.9929,1834.9468,2136.9431,1636.0813
"054","6am",260.29317,922.9225,2303.3756,1665.2866,877.2435
"055","6am",164.46023,465.8911,1646.4492,1027.338,1167.9286
"056","6am",219.2386,495.0674,2761.7296,2386.1755,1030.3138
"057","6am",200.71693,174.5907,862.755,1078.7991,1087.959
"058","6am",414.58824,1278.3275,1952.181,1946.7827,1023.1881
"059","6am",664.48993,1543.6176,3873.6771,2881.5333,1274.0912
"060","6am",385.45283,851.3977,2771.9057,1268.9558,1008.3836
"061","6am",344.31528,1363.9055,2469.4706,2805.9305,1686.2575
"062","6am",328.73723,749.4817,2091.5401,3418.7458,2063.5026
"063","6am",44.77672,287.578,932.4268,1054.5364,975.6836
"064","6am",238.62146,593.1166,2463.2378,2811.2614,882.4372
"065","6am",186.89871,1019.6637,1872.4232,2702.3825,1130.9818
"066","6am",281.98985,769.6374,1603.933,2871.9233,980.3921
"067","6am",397.76161,2218.6638,2235.9799,3922.5552,1433.4217
"068","6am",573.9524,1015.5655,2405.0538,2610.0153,729.7851
"069","6am",149.24736,615.4774,1228.084,1580.2483,633.0398
"070","6am",355.56136,2252.5276,3031.0864,4051.7002,1455.1348
"071","6am",816.03601,2399.2953,3456.3814,2272.0341,583.5579
"072","6am",506.32694,1362.6339,2498.3674,1544.8928,906.5282
"073","6am",1000.98078,2107.182,4056.8765,3133.7408,1061.2237
"074","6am",1072.80122,1943.5389,3105.4865,2300.9896,1463.9216
"075","6am",1401.44977,2586.0883,3613.4538,2323.458,1539.963
"076","6am",500.81137,905.8353,1570.3265,2115.6453,537.6553
"077","6am",465.03746,1160.3183,2965.29,2538.2923,1534.0883
"078","6am",488.27524,464.2389,4506.3232,2033.9609,1087.1909
"079","6am",103.53861,1120.092,5284.2996,2159.3651,1337.9685
"080","6am",199.16422,714.8225,3297.1815,1383.4811,1344.6694
"001","7am",106.66152,677.9158,576.402,1261.6977,1152.8233
"002","7am",230.06083,214.8891,399.0604,1068.096,702.6994
"003","7am",374.49745,808.9568,3008.2996,3326.2935,2929.5883
"004","7am",490.72053,480.4583,1275.0321,1361.63,870.4158
"005","7am",117.92794,266.7211,694.8851,1329.224,1347.3052
"006","7am",375.62176,657.7661,1338.4407,2828.7947,1689.5832
"007","7am",283.31471,308.7354,1031.4881,1950.5001,1826.0183
"008","7am",184.56213,121.3246,999.1447,903.2107,384.3444
"009","7am",154.11353,609.3698,2310.5748,3261.198,2202.4325
"010","7am",133.44286,607.8369,1741.8886,1466.8331,989.1113
"011","7am",578.99227,1274.8614,2738.8662,2362.3473,509.4442
"012","7am",533.34955,807.0759,2209.2555,2162.9642,1682.0808
"013","7am",399.92956,933.0068,1907.0714,2094.5799,1354.0355
"014","7am",456.48696,1215.7628,2678.9923,2096.343,1515.7627
"015","7am",192.71979,261.6081,922.0195,1196.0195,974.1197
"016","7am",48.1566,480.6365,1309.4286,1086.9781,1392.7533
"017","7am",480.12147,451.5922,1285.5321,1798.7749,1896.6394
"018","7am",892.92598,2815.0568,2231.408,2182.4228,1116.9078
"019","7am",650.27074,1336.4272,1613.3605,1235.1043,827.1707
"020","7am",1206.75494,1497.3381,2265.0515,621.29,188.2897
"021","7am",268.32731,645.6258,964.7991,1079.055,672.6536
"022","7am",378.1133,507.4414,2001.7824,2299.6056,1602.4804
"023","7am",319.56016,313.2888,2152.5673,1629.4364,1336.2382
"024","7am",578.48315,932.486,2312.5581,1169.544,663.5375
"025","7am",292.17823,151.8898,989.1467,1018.7649,1305.4083
"026","7am",199.21478,515.7092,1413.6327,1414.8582,1700.6891
"027","7am",310.27336,1153.8897,1855.1176,1638.9722,1747.8725
"028","7am",53.56276,260.6883,3022.5645,2638.141,1681.9189
"029","7am",277.72561,873.7704,1994.6664,1905.0184,1603.6876
"030","7am",230.6682,263.5041,1392.0612,1202.1955,1373.1401
"031","7am",416.48855,608.0856,2039.179,2188.0272,1525.5553
"032","7am",429.4368,988.5683,2267.9378,2642.617,1716.0103
"033","7am",412.01295,1008.6691,2725.901,2444.7678,2340.2098
"034","7am",113.07985,437.6528,972.1029,473.4597,641.6838
"035","7am",256.9505,1713.3202,2001.1568,1917.1602,1721.9642
"036","7am",293.14202,745.6774,1203.5161,1512.7662,1513.3147
"037","7am",119.1985,1350.8165,2380.1778,2095.7657,1738.432
"038","7am",245.78261,123.4655,1133.4356,1813.3112,793.3899
"039","7am",240.50452,274.2423,930.3379,1238.1166,1055.5084
"040","7am",539.98057,1123.4555,1944.7378,2894.4544,2302.3909
"041","7am",222.5595,497.5526,1308.2369,1091.3666,1565.4114
"042","7am",169.62551,150.2841,785.6009,994.5018,584.7582
"043","7am",189.61475,318.5781,2164.7931,2026.1001,1678.989
"044","7am",166.14608,282.9054,1514.6911,1369.967,509.6534
"045","7am",256.08009,632.7485,1690.4536,1563.4347,848.118
"046","7am",168.25184,312.1175,1618.5437,1348.6707,1103.8063
"047","7am",117.65228,725.7855,1830.8845,2121.2591,977.9461
"048","7am",288.80281,712.7341,1548.7612,1384.5034,827.1953
"049","7am",218.29013,402.9639,1196.6605,1630.9622,771.2515
"050","7am",109.19066,306.229,751.5149,890.8534,463.2852
"051","7am",143.46735,183.9889,768.4359,586.791,809.7005
"052","7am",205.5715,477.7282,708.1004,1668.8662,1154.8347
"053","7am",438.48569,417.1789,1565.1965,1730.5757,1133.3408
"054","7am",260.29317,1160.7885,1993.955,1356.7739,759.4986
"055","7am",164.46023,434.8036,1587.9195,1008.2957,931.5713
"056","7am",219.2386,721.5434,2507.431,2137.7779,863.4752
"057","7am",200.71693,133.9647,680.4376,1022.8458,690.9413
"058","7am",414.58824,1212.7712,1950.8934,1564.2546,969.6551
"059","7am",664.48993,1691.0963,4023.8943,2811.6583,1175.2159
"060","7am",385.45283,745.3514,2782.0602,1254.0368,946.209
"061","7am",344.31528,1441.0476,2267.8212,2520.2496,1152.6394
"062","7am",328.73723,591.4826,2050.1231,2206.6638,1867.9615
"063","7am",44.77672,263.8912,877.0585,829.382,874.5265
"064","7am",238.62146,475.4811,2107.9632,2448.6566,782.1615
"065","7am",186.89871,1165.7845,1796.2366,2605.5184,1043.8204
"066","7am",281.98985,592.8581,1461.3183,2268.9758,980.3921
"067","7am",397.76161,2126.4252,2056.3089,3397.57,1045.604
"068","7am",573.9524,1096.1434,2425.7621,2507.5163,521.9272
"069","7am",149.24736,603.1739,1287.3512,1213.71,600.4349
"070","7am",355.56136,1930.5542,2968.1254,3476.8331,1088.1909
"071","7am",816.03601,2318.8279,3188.7337,2358.8832,441.531
"072","7am",506.32694,1176.4269,2270.7274,1229.2869,990.6433
"073","7am",1104.05238,2200.7769,4329.2035,3346.5364,1047.6527
"074","7am",1072.80122,1859.2362,2921.6676,2351.0187,1512.2
"075","7am",1298.37817,2701.3864,3455.8047,2649.0507,1459.6299
"076","7am",500.81137,905.8353,1570.3265,2066.7746,685.6436
"077","7am",465.03746,1208.261,2537.2585,1957.6718,1332.0081
"078","7am",488.27524,507.6231,4270.8848,2026.1545,1081.3767
"079","7am",103.53861,1120.092,5074.4576,2163.7752,1197.1682
"080","7am",199.16422,783.6514,2819.0162,1383.4811,1128.416
"001","8am",106.66152,731.7903,854.0758,1660.9483,1695.57
"002","8am",230.06083,214.8891,901.0185,1232.7618,792.9244
"003","8am",524.46345,1279.9148,3584.2261,3254.3894,2792.0259
"004","8am",531.84386,506.4778,1294.4155,1147.0743,837.5914
"005","8am",117.92794,266.7211,891.8134,1111.4532,1254.2462
"006","8am",301.7066,566.6063,1418.0649,2643.755,1136.446
"007","8am",357.22987,343.2679,1211.2713,1625.6058,1161.7861
"008","8am",184.56213,121.3246,964.9082,789.3052,304.8455
"009","8am",154.11353,588.0628,3056.7563,4188.3167,2529.1118
"010","8am",133.44286,824.5616,1755.3657,1254.2478,973.1913
"011","8am",578.99227,1303.1516,2576.2609,2754.6104,961.3885
"012","8am",533.34955,704.3905,1816.4067,1725.0864,1479.2026
"013","8am",291.22946,1225.955,2185.3741,2227.0183,1430.1656
"014","8am",337.55417,1189.5977,2767.7339,2019.8754,1285.8289
"015","8am",169.2465,261.6081,874.1926,1109.859,634.7181
"016","8am",48.1566,562.1849,1090.6677,1015.9494,866.4499
"017","8am",465.76396,634.8035,1457.6273,1921.9961,1851.1702
"018","8am",742.26948,2381.1356,2493.9037,2264.3818,1334.9755
"019","8am",688.20988,1486.3109,2218.4407,2079.4574,1799.1737
"020","8am",1225.77172,1215.885,1844.5698,920.8471,171.1874
"021","8am",200.80884,587.9613,707.5004,692.3934,546.3059
"022","8am",378.1133,549.4316,2154.1057,2925.553,2323.0846
"023","8am",387.04813,396.8904,2591.5599,1855.4228,2154.297
"024","8am",521.52723,950.6951,2181.9824,1438.2935,424.9773
"025","8am",383.03625,139.8502,1214.108,1615.3099,2423.2684
"026","8am",199.21478,515.7092,1144.8158,1055.6017,1476.0382
"027","8am",388.08282,1064.4557,2358.3637,3098.4056,3939.8003
"028","8am",53.56276,282.6651,3974.9578,2491.4815,2174.1631
"029","8am",241.00226,916.0408,2188.79,2168.1705,1634.0085
"030","8am",173.66997,184.2867,1341.1473,1150.8895,1148.6195
"031","8am",486.91438,837.2528,1723.0059,1853.8834,1081.4803
"032","8am",429.4368,1202.647,2289.9444,3015.5197,2283.4704
"033","8am",422.92652,964.7897,3290.3123,1906.5016,1576.4937
"034","8am",102.16628,364.0749,1077.1546,825.5539,914.6753
"035","8am",125.224,1529.1746,1933.7174,2648.198,1543.6654
"036","8am",293.14202,711.0671,1157.1646,1280.7158,1216.4856
"037","8am",119.1985,1268.4108,2118.4784,1942.9334,1551.4077
"038","8am",245.78261,137.4383,977.0359,1684.524,881.6832
"039","8am",240.50452,274.2423,915.7937,977.6603,929.1421
"040","8am",539.98057,1271.5024,1999.415,3275.338,2762.1095
"041","8am",222.5595,467.4619,1035.8664,1246.3849,1377.3013
"042","8am",169.62551,150.2841,726.9732,987.4189,302.221
"043","8am",189.61475,196.6893,2075.8911,2108.0401,2140.4857
"044","8am",166.14608,236.1225,1744.7003,1439.0382,701.2089
"045","8am",256.08009,615.2002,1245.0248,1181.0639,597.3186
"046","8am",168.25184,404.8969,1342.4537,943.9688,968.6886
"047","8am",117.65228,733.4317,1990.9183,2099.7562,802.1363
"048","8am",288.80281,712.7341,1413.781,1123.2255,652.9669
"049","8am",218.29013,469.5531,1213.1936,1298.5193,493.7967
"050","8am",78.7964,229.585,691.7287,734.0004,273.429
"051","8am",143.46735,169.9298,680.3012,506.7708,526.3036
"052","8am",205.5715,557.607,873.0389,1348.0075,816.3363
"053","8am",438.48569,457.3403,1527.6691,1301.4717,838.7076
"054","8am",317.2914,749.7905,1777.3013,1305.4126,604.8423
"055","8am",164.46023,434.8036,1445.7632,842.4395,773.68
"056","8am",219.2386,834.9088,2438.2269,2064.9892,793.9182
"057","8am",170.33839,133.9647,612.0317,906.168,696.3068
"058","8am",344.16241,1029.7333,1801.312,1062.8754,751.7086
"059","8am",664.48993,1824.579,3800.1955,2894.6118,882.1048
"060","8am",385.45283,745.3514,2574.7685,1171.63,1134.0879
"061","8am",344.31528,1196.5409,2089.0443,2488.2464,505.7195
"062","8am",328.73723,793.4201,1883.5659,1599.5772,1168.1081
"063","8am",44.77672,226.9345,681.7704,835.4038,584.7972
"064","8am",238.62146,336.9453,1546.1499,2235.6595,578.3229
"065","8am",143.58728,1063.1433,2024.0403,2144.6171,651.1912
"066","8am",281.98985,652.1006,1486.6077,2046.5556,881.4114
"067","8am",397.76161,1801.3006,1783.867,2755.26,633.3065
"068","8am",528.03128,1096.1434,2230.144,2251.0933,521.9272
"069","8am",149.24736,670.4743,1327.868,1238.8923,424.6395
"070","8am",355.56136,1873.7008,2897.5657,3116.0845,907.8746
"071","8am",690.71521,2027.1682,3137.2911,2735.5205,411.2355
"072","8am",631.64774,1372.4686,2157.7103,1289.5922,915.4457
"073","8am",1104.05238,1954.2571,4442.3875,3435.6449,972.3663
"074","8am",1015.19875,1973.3143,2629.2867,2495.0528,1576.754
"075","8am",1355.98064,2939.9969,3573.5538,2981.4178,1580.9753
"076","8am",500.81137,905.8353,1401.0231,1875.1614,685.6436
"077","8am",465.03746,1058.0656,2119.6348,1770.9743,988.1296
"078","8am",531.58667,601.1193,4725.7023,2100.3117,1280.7962
"079","8am",103.53861,1047.6546,4969.9116,2022.7075,1243.6704
"080","8am",199.16422,644.9471,2647.3782,1169.6572,892.3898
"001","9am",146.80113,549.06132,1230.189,2193.5423,2051.0089
"002","9am",210.67879,452.85568,1236.0843,1525.2802,1402.6786
"003","9am",431.3629,1241.37404,4053.1463,3160.1016,2592.5514
"004","9am",531.84386,523.14758,1138.0803,1050.6539,657.6317
"005","9am",117.92794,386.97398,749.6183,1107.4725,1138.7585
"006","9am",520.17531,636.05725,1280.3789,2356.3124,1483.5934
"007","9am",234.35052,354.87622,1372.2376,1312.4483,1177.0372
"008","9am",132.92025,153.10397,819.2822,832.8899,290.2263
"009","9am",116.38372,588.06278,3654.6616,4456.2363,2441.2037
"010","9am",133.44286,930.83645,1949.2077,1165.8655,930.2207
"011","9am",578.99227,1103.21756,2938.7636,2942.5337,1058.0436
"012","9am",563.72809,660.20008,1606.3931,1759.664,1341.5042
"013","9am",230.72272,1430.41549,2278.0922,2089.3866,1553.6405
"014","9am",290.58173,1269.51703,2752.0651,2118.0115,1186.9311
"015","9am",154.40842,242.17996,776.6365,718.2496,530.1147
"016","9am",48.1566,623.76236,969.707,1046.1123,618.4331
"017","9am",678.48684,791.78532,1649.7768,2140.0311,2079.844
"018","9am",732.15776,2657.78213,2257.467,2184.8713,1344.0376
