"district","hour","sex1","sex2"
"022","2pm",6517.9018,8337.14
"023","2pm",5221.7939,5666.418
"024","2pm",2638.1726,3855.796
"025","2pm",10159.3333,10789.402
"026","2pm",2619.2133,3241.168
"027","2pm",6679.6447,5704.362
"028","2pm",6992.2129,9314.896
"029","2pm",4179.465,3239.573
"030","2pm",2280.1685,2653.362
"031","2pm",2735.8995,2636.347
"032","2pm",4750.2477,5120.921
"033","2pm",5186.0491,6031.095
"034","2pm",1460.837,1844.166
"035","2pm",4564.8389,4478.941
"036","2pm",2157.1545,2496.775
"037","2pm",3710.6557,3464.605
"038","2pm",1898.2439,2145.548
"039","2pm",1742.1964,2040.971
"040","2pm",4906.7746,5147.425
"041","2pm",2376.4194,3087.397
"042","2pm",1064.6237,1625.975
"043","2pm",4529.1411,3963.399
"044","2pm",2438.0297,2833.057
"045","2pm",1922.899,2084.552
"046","2pm",1615.9521,2179.563
"047","2pm",2831.2584,3380.218
"048","2pm",1333.3178,2249.896
"049","2pm",1493.7356,1745.608
"050","2pm",901.8369,1147.363
"051","2pm",864.6379,1038.642
"052","2pm",1763.0929,1852.102
"053","2pm",2094.2591,2274.373
"054","2pm",3171.6152,2225.056
"055","2pm",1608.6035,1996.498
"056","2pm",3331.6726,3555.902
"057","2pm",1200.746,1451.515
"058","2pm",1858.6289,2628.626
"059","2pm",3762.0292,5913.766
"060","2pm",2821.9694,3887.172
"061","2pm",3152.4259,3784.754
"062","2pm",3316.5804,3172.852
"063","2pm",985.5689,1035.264
"064","2pm",2055.624,2402.722
"065","2pm",2954.9539,2972.142
"066","2pm",2429.957,2399.987
"067","2pm",4159.1935,3703.385
"068","2pm",2836.9622,3432.472
"069","2pm",1830.9063,1437.191
"070","2pm",4568.8076,5781.604
"071","2pm",3306.1632,4955.505
"072","2pm",2913.3402,3314.366
"073","2pm",5613.4727,6761.99
"074","2pm",4154.3854,5712.838
"075","2pm",7416.2788,6379.513
"076","2pm",2648.5136,2451.111
"077","2pm",2759.9717,3788.693
"078","2pm",3818.7525,6894.021
"079","2pm",5022.6801,5608.178
"080","2pm",3120.7037,3288.917
"001","3pm",3884.7719,5514.784
"002","3pm",3804.2902,6003.406
"003","3pm",5253.8754,6312.704
"004","3pm",1498.585,2145.05
"005","3pm",2678.3354,2741.259
"006","3pm",4003.1534,5970.248
"007","3pm",2238.164,3004.525
"008","3pm",922.2897,1072.066
"009","3pm",7331.6393,9791.024
"010","3pm",2262.2677,2742.188
"011","3pm",4311.8029,4424.128
"012","3pm",3046.6031,3767.525
"013","3pm",3913.7385,3618.924
"014","3pm",3632.3137,4007.998
"015","3pm",1203.1855,2404.025
"016","3pm",1723.9031,1865.055
"017","3pm",3587.4129,4791.73
"018","3pm",4449.4606,4377.394
"019","3pm",3796.5542,4916.101
"020","3pm",2322.4545,3841.394
"021","3pm",1562.9509,1418.611
"022","3pm",6463.6378,7908.541
"023","3pm",5575.7445,5477.244
"024","3pm",2441.5367,3652.73
"025","3pm",9861.4753,10417.747
"026","3pm",2670.6285,3625.975
"027","3pm",6773.3125,5669.289
"028","3pm",6947.2527,9717.525
"029","3pm",3850.4712,3373.391
"030","3pm",2182.3804,2400.265
"031","3pm",2324.7549,2921.103
"032","3pm",4923.4631,5467.326
"033","3pm",5412.9466,6277.166
"034","3pm",1428.9773,1746.17
"035","3pm",4143.8019,4558.153
"036","3pm",2433.0711,2834.656
"037","3pm",3607.8543,3210.933
"038","3pm",1819.8283,2037.837
"039","3pm",1867.2368,1952.389
"040","3pm",5073.0775,5022.621
"041","3pm",2530.7662,3251.034
"042","3pm",1111.1643,1821.131
"043","3pm",4329.8194,3566.149
"044","3pm",2228.724,2609.502
"045","3pm",1876.8498,2018.527
"046","3pm",1543.2154,2093.088
"047","3pm",2745.8207,3347.179
"048","3pm",1672.3319,2359.405
"049","3pm",1532.0898,2054.916
"050","3pm",807.2396,1053.401
"051","3pm",932.1934,1027.623
"052","3pm",1907.8864,1892.232
"053","3pm",2212.5977,2526.913
"054","3pm",2794.0417,2243.115
"055","3pm",1617.4885,1838.207
"056","3pm",3326.2038,3617.845
"057","3pm",1265.7558,1444.672
"058","3pm",2098.8447,2973.523
"059","3pm",3807.8755,5786.974
"060","3pm",2859.3794,3965.67
"061","3pm",3170.1314,3437.363
"062","3pm",3145.9859,2822.639
"063","3pm",1008.8017,1146.475
"064","3pm",2214.1335,2197.984
"065","3pm",2958.0516,3133.473
"066","3pm",2646.6677,2569.046
"067","3pm",4090.226,3512.249
"068","3pm",2785.6368,3615.165
"069","3pm",1481.3256,1609.82
"070","3pm",4943.6537,5521.16
"071","3pm",3700.4102,4603.176
"072","3pm",2559.2979,3329.336
"073","3pm",5879.6499,6829.802
"074","3pm",3693.9594,5506.891
"075","3pm",7241.8705,6564.775
"076","3pm",2744.4981,2500.305
"077","3pm",2940.0992,3828.318
"078","3pm",3313.0583,7248.851
"079","3pm",5340.2657,5440.586
"080","3pm",3140.2265,3202.507
"001","4pm",4196.0758,5332.347
"002","4pm",3142.1778,4958.19
"003","4pm",5207.1107,6223.834
"004","4pm",1474.4011,2252.556
"005","4pm",2164.0223,2219.179
"006","4pm",4136.6612,5406.174
"007","4pm",2759.8111,3161.092
"008","4pm",972.9047,1177.525
"009","4pm",6303.8288,8633.265
"010","4pm",2043.4003,3133.438
"011","4pm",4164.7915,3839.079
"012","4pm",3102.2866,3418.422
"013","4pm",4096.4418,3479.09
"014","4pm",3387.2724,4448.916
"015","4pm",1389.0523,2714.307
"016","4pm",1860.7787,1869.655
"017","4pm",3716.11,4745.742
"018","4pm",4745.5348,4930.298
"019","4pm",4148.1777,4563.192
"020","4pm",2455.9796,3588.474
"021","4pm",1845.163,1295.106
"022","4pm",6182.4602,7719.692
"023","4pm",4737.7365,4615.09
"024","4pm",2307.125,3543.02
"025","4pm",9123.0031,8877.071
"026","4pm",2599.3552,4080.34
"027","4pm",6501.5522,5474.316
"028","4pm",6549.4275,8167.38
"029","4pm",3798.5314,3439.994
"030","4pm",2092.5552,2232.504
"031","4pm",2644.3843,3328.986
"032","4pm",5381.3026,4935.711
"033","4pm",5310.9221,5499.988
"034","4pm",1389.7343,1704.15
"035","4pm",3738.3521,4664.675
"036","4pm",2508.1741,2728.83
"037","4pm",3571.7517,3608.103
"038","4pm",2005.4976,2027.938
"039","4pm",1866.7184,1815.264
"040","4pm",5230.0863,5029.497
"041","4pm",2321.2885,3067.952
"042","4pm",1212.824,2083.68
"043","4pm",4296.2743,3895.365
"044","4pm",2190.6719,2445.505
"045","4pm",2130.101,2030.97
"046","4pm",1552.0201,1994.047
"047","4pm",2610.3589,3166.097
"048","4pm",1747.3712,2294.761
"049","4pm",1690.1176,2114.718
"050","4pm",844.4033,1176.334
"051","4pm",1058.2374,1104.085
"052","4pm",1869.6541,2001.329
"053","4pm",2249.7142,2610.555
"054","4pm",2918.9412,2573.579
"055","4pm",1649.6219,1969.172
"056","4pm",3259.4371,3785.599
"057","4pm",1308.8345,1735.292
"058","4pm",2279.6763,2911.927
"059","4pm",4223.1048,5616.475
"060","4pm",2917.4789,3911.712
"061","4pm",3193.2742,3974.195
"062","4pm",2981.7898,3235.502
"063","4pm",1305.445,1143.954
"064","4pm",2683.7269,2500.663
"065","4pm",2751.7294,3693.095
"066","4pm",3058.8908,2508.575
"067","4pm",4057.7872,3913.506
"068","4pm",2612.6266,3475.242
"069","4pm",1606.7349,1665.301
"070","4pm",4962.1059,5763.707
"071","4pm",3793.9539,4956.032
"072","4pm",2421.4817,3068.911
"073","4pm",5932.708,6391.012
"074","4pm",4497.2684,5476.343
"075","4pm",7084.0934,6462.254
"076","4pm",2765.2783,2699.209
"077","4pm",2878.7753,4034.143
"078","4pm",3615.1157,6675.834
"079","4pm",5154.6537,5158.536
"080","4pm",3241.9027,3387.556
"001","5pm",3512.269,4395.789
"002","5pm",3301.896,4191.29
"003","5pm",5783.415,6306.571
"004","5pm",1804.004,2592.929
"005","5pm",1925.722,2566.397
"006","5pm",4755.199,5637.955
"007","5pm",3276.984,3900.028
"008","5pm",1277.253,1503.079
"009","5pm",5387.629,7957.049
"010","5pm",2214.383,2676.332
"011","5pm",3372.517,3717.538
"012","5pm",3030.286,3959.021
"013","5pm",3681.283,3203.602
"014","5pm",4070.729,5657.192
"015","5pm",1604.411,2585.175
"016","5pm",1599.807,2292.328
"017","5pm",2801.542,4258.597
"018","5pm",5420.838,4992.013
"019","5pm",3453.441,3892.584
"020","5pm",3086.078,3330.827
"021","5pm",2198.03,1732.551
"022","5pm",5790.063,6654.874
"023","5pm",3883.541,3691.113
"024","5pm",2486.305,3697.599
"025","5pm",6550.372,7249.547
"026","5pm",2716.589,3594.535
"027","5pm",5277.466,3886.284
"028","5pm",5333.161,7325.675
"029","5pm",3328.288,3622.284
"030","5pm",1900.362,1639.45
"031","5pm",2984.486,3972.447
"032","5pm",4507.827,4357.45
"033","5pm",5259.443,6040.968
"034","5pm",1320.416,1356.352
"035","5pm",4177.153,4738.781
"036","5pm",2958.434,2937.569
"037","5pm",3499.442,3814.865
"038","5pm",2214.098,2712.628
"039","5pm",2097.658,2240.222
"040","5pm",5249.836,5181.534
"041","5pm",2152.198,3010.039
"042","5pm",1474.344,1887.082
"043","5pm",3650.943,3792.21
"044","5pm",2313.109,2860.168
"045","5pm",2568.707,2643.403
"046","5pm",1894.641,2240.094
"047","5pm",2426.451,3083.609
"048","5pm",2148.442,2698.36
"049","5pm",1930.227,2572.785
"050","5pm",1093.832,1364.733
"051","5pm",1388.295,1544.309
"052","5pm",2079.826,2437.418
"053","5pm",2802.717,3256.874
"054","5pm",3009.867,2450.374
"055","5pm",1700.313,1992
"056","5pm",3341.674,4355.327
"057","5pm",1382.015,1718.111
"058","5pm",2749.493,3098.195
"059","5pm",4627.838,6050.874
"060","5pm",2943.887,3695.773
"061","5pm",3632.038,5088.945
"062","5pm",3642.122,3399.015
"063","5pm",1413.383,1286.405
"064","5pm",2750.205,3113.569
"065","5pm",3713.005,3917.507
"066","5pm",3455.926,3134.211
"067","5pm",4818.897,4231.981
"068","5pm",2693.496,3914.143
"069","5pm",1596.502,2107.894
"070","5pm",4913.925,5911.053
"071","5pm",4246.77,5013.444
"072","5pm",2732.887,3509.23
"073","5pm",5829.392,6494.502
"074","5pm",4822.584,5854.857
"075","5pm",6472.357,5830.95
"076","5pm",3300.427,2767.39
"077","5pm",3105.065,4511.317
"078","5pm",3397.776,6262.067
"079","5pm",5141.439,5127.758
"080","5pm",3757.535,3590.314
"001","6pm",3475.057,4283.822
"002","6pm",3548.287,3951.612
"003","6pm",5725.398,6117.999
"004","6pm",1649.437,2612.33
"005","6pm",2327.779,2494.67
"006","6pm",5608.499,5954.755
"007","6pm",3608.079,4413.052
"008","6pm",1485.503,1809.464
"009","6pm",4207.668,7273.679
"010","6pm",2084.683,2863.259
"011","6pm",2943.438,4243.075
"012","6pm",3122.874,4236.943
"013","6pm",4020.734,3352.2
"014","6pm",4546.875,5807.932
"015","6pm",1826.635,2544.412
"016","6pm",1843.362,2453.804
"017","6pm",2839.547,4331.535
"018","6pm",5513.064,4963.382
"019","6pm",3104.435,3208.278
"020","6pm",3310.355,3315.211
"021","6pm",2731.454,2104.758
"022","6pm",6332.045,7665.91
"023","6pm",3359.031,3278.632
"024","6pm",2880.073,3749.962
"025","6pm",4200.888,5160.388
"026","6pm",3222.722,4103.443
"027","6pm",3530.167,3439.114
"028","6pm",5443.932,7237.585
"029","6pm",3354.153,3770.446
"030","6pm",2004.435,2131.481
"031","6pm",3489.471,4646.775
"032","6pm",3903.189,4076.835
"033","6pm",5570.03,6080.102
"034","6pm",1201.686,1078.53
"035","6pm",3862.047,4578.083
"036","6pm",3166.303,2790.289
"037","6pm",4057.905,4016.398
"038","6pm",2282.688,3099.891
"039","6pm",2266.638,2448.502
"040","6pm",5474.376,5287.115
"041","6pm",1920.171,3058.046
"042","6pm",1350.765,1996.262
"043","6pm",3919.027,4031.909
"044","6pm",2353.216,3118.493
"045","6pm",2685.793,2923.346
"046","6pm",1972.225,2901.975
"047","6pm",2965.211,3172.422
"048","6pm",2075.206,3124.663
"049","6pm",1995.198,3045.571
"050","6pm",1228.341,1421.895
"051","6pm",1682.015,1571.741
"052","6pm",2146.35,3123.458
"053","6pm",3067.175,3713.574
"054","6pm",3218.576,2755.795
"055","6pm",1922.078,2283.722
"056","6pm",2861.103,4445.984
"057","6pm",1538.975,1879.564
"058","6pm",3378.862,3467.998
"059","6pm",5038.098,6351.84
"060","6pm",3217.645,3777.8
"061","6pm",3529.053,5156.53
"062","6pm",4184.226,3520.179
"063","6pm",1716.214,1639.734
"064","6pm",3359.72,3355.636
"065","6pm",3741.408,4303.107
"066","6pm",3616.913,3242.995
"067","6pm",4526.349,4930.245
"068","6pm",3072.391,3909.626
"069","6pm",2210.044,2353.211
"070","6pm",5681.304,6166.672
"071","6pm",4461.335,4990.91
"072","6pm",3151.024,3923.563
"073","6pm",5752.969,6350.217
"074","6pm",4665.114,5369.949
"075","6pm",6123.873,6286.349
"076","6pm",3154.929,2998.659
"077","6pm",3580.884,4698.423
"078","6pm",3623.19,5946.961
"079","6pm",4961.906,5270.681
"080","6pm",4232.53,3852.22
"001","7pm",3407.425,3860.489
"002","7pm",3282.553,4338.974
"003","7pm",6206.623,6033.824
"004","7pm",1893.758,2738.144
"005","7pm",2432.3,2454.066
"006","7pm",6330.301,5641.853
"007","7pm",3685.14,4203.414
"008","7pm",1428.016,2032.778
"009","7pm",4133.525,6181.893
"010","7pm",2402.775,3214.034
"011","7pm",2487.912,4449.789
"012","7pm",3665.41,4418.978
"013","7pm",3654.553,3469.264
"014","7pm",4310.597,6284.057
"015","7pm",1938.015,2697.572
"016","7pm",2175.479,2784.424
"017","7pm",3416.608,4215.565
"018","7pm",5365.107,5414.674
"019","7pm",3166.687,3429.893
"020","7pm",3686.995,3448.397
"021","7pm",2947.262,2285.073
"022","7pm",6042.357,8062.936
"023","7pm",2984.07,3261.766
"024","7pm",2678.281,3596.202
"025","7pm",3842.873,4288.488
"026","7pm",3205.374,3973.344
"027","7pm",2965.233,3371.916
"028","7pm",5052.439,6984.183
"029","7pm",3219.866,3450.643
"030","7pm",2092.61,2087.536
"031","7pm",3748.202,4806.089
"032","7pm",3763.757,3907.986
"033","7pm",5729.305,6039.738
"034","7pm",1142.454,1180.533
"035","7pm",3531.351,4186.772
"036","7pm",3368.247,3343.979
"037","7pm",4036.547,4408.525
"038","7pm",2247.948,2891.033
"039","7pm",2359.161,2447.109
"040","7pm",5297.079,5389.905
"041","7pm",2111.412,3160.983
"042","7pm",1512.937,1977.158
"043","7pm",3319.061,3806.866
"044","7pm",2461.577,2981.606
"045","7pm",3141.536,3196.175
"046","7pm",2108.015,3293.093
"047","7pm",3365.827,3300.977
"048","7pm",2268.358,3342.548
"049","7pm",2144.006,3204.159
"050","7pm",1291.98,1515.454
"051","7pm",1891.846,1524.542
"052","7pm",2194.839,3081.457
"053","7pm",3854.222,4281.749
"054","7pm",3352.346,2976.61
"055","7pm",2164.989,2190.173
"056","7pm",3092.538,4488.439
"057","7pm",1685.045,1949.625
"058","7pm",3455.984,3578.713
"059","7pm",5008.479,6955.062
"060","7pm",3441.206,3723.063
"061","7pm",3754.699,5426.636
"062","7pm",4250.419,3877.978
"063","7pm",1796.954,1630.303
"064","7pm",3691.879,3571.596
"065","7pm",4129.66,4324.71
"066","7pm",3903.98,3301.563
"067","7pm",4841.637,5288.93
"068","7pm",3661.049,4336.694
"069","7pm",2183.441,2508.699
"070","7pm",5454.392,5713.738
"071","7pm",4810.682,5011.885
"072","7pm",3186.67,3897.492
"073","7pm",6424.894,6034.258
"074","7pm",4617.074,5572.17
"075","7pm",6090.424,6272.924
"076","7pm",3191.309,3178.249
"077","7pm",4025.559,5005.228
"078","7pm",3507.148,5656.237
"079","7pm",5117.202,5349.775
"080","7pm",4060.736,3880.081
"001","8pm",3639.885,3574.069
"002","8pm",3103.889,4485.751
"003","8pm",6286.44,6156.614
"004","8pm",2159.596,2950.504
"005","8pm",2324.226,2503.173
"006","8pm",5946.604,5898.756
"007","8pm",3857.078,4403.106
"008","8pm",1384.67,2183.431
"009","8pm",3600.468,5795.283
"010","8pm",2520.877,3335.197
"011","8pm",2704.393,4430.002
"012","8pm",3727.448,4666.732
"013","8pm",3626.908,3639.414
"014","8pm",4624.701,6337.898
"015","8pm",2001.426,2801.079
"016","8pm",2202.631,2922.664
"017","8pm",3260.432,3979.093
"018","8pm",5114.08,5732.058
"019","8pm",3254.371,3141.957
"020","8pm",3671.159,3487.574
"021","8pm",3029.289,2404.154
"022","8pm",5989.824,8347.634
"023","8pm",3046.164,3283.88
"024","8pm",2833.935,3491.847
"025","8pm",3610.502,4017.69
"026","8pm",3508.293,4300.561
"027","8pm",2933.632,3337.098
"028","8pm",4927.071,6541.219
"029","8pm",3461.212,3528.644
"030","8pm",2344.9,2390.929
"031","8pm",3687.554,4644.252
"032","8pm",3521.914,3990.547
"033","8pm",5886.471,5819.019
"034","8pm",1168.329,1232.673
"035","8pm",3424.149,4022.774
"036","8pm",3245.201,3195.138
"037","8pm",4357.571,4428.871
"038","8pm",2065.394,3009.841
"039","8pm",2458.831,2536.995
"040","8pm",5371.405,5226.235
"041","8pm",2366.844,3196.331
"042","8pm",1697.95,2014.716
"043","8pm",3346.691,3804.072
"044","8pm",2627.358,3018.964
"045","8pm",3240.614,3260.326
"046","8pm",2344.667,3593.303
"047","8pm",3610.795,3049.944
"048","8pm",2316.884,3455.387
"049","8pm",2200.143,3103.145
"050","8pm",1347.593,1398.047
"051","8pm",1770.927,1502.864
"052","8pm",2582.98,3132.108
"053","8pm",3692.121,4185.402
"054","8pm",3700.715,3133.415
"055","8pm",2268.277,2235.699
"056","8pm",3176.068,4542.445
"057","8pm",1670.752,1979.267
"058","8pm",3568.411,3726.786
"059","8pm",5425.432,7155.271
"060","8pm",3243.472,3575.697
"061","8pm",4133.693,5830.276
"062","8pm",4507.907,4170.821
"063","8pm",1822.564,1747.206
"064","8pm",3968.424,3590.783
"065","8pm",4065.703,4435.076
"066","8pm",4011.503,3494.975
"067","8pm",5093.023,5555.535
"068","8pm",3697.059,4198.247
"069","8pm",2422.849,2458.717
"070","8pm",5756.215,5698.265
"071","8pm",4764.495,5334.875
"072","8pm",3186.67,3947.33
"073","8pm",6295.376,6690.264
"074","8pm",4689.721,5375.251
"075","8pm",5826.338,6163.457
"076","8pm",3235.502,3227.12
"077","8pm",3914.51,4911.509
"078","8pm",3973.651,6049.857
"079","8pm",5075.374,5223.612
"080","8pm",3944.451,3880.081
"001","9pm",3837.674,3854.522
"002","9pm",3353.109,4467.015
"003","9pm",6106.699,6154.439
"004","9pm",2200.629,3092.291
"005","9pm",2363.843,2464.237
"006","9pm",5727.503,5675.227
"007","9pm",3948.514,4463.637
"008","9pm",1364.73,2155.907
"009","9pm",3359.485,5413.738
"010","9pm",2565.654,3494.506
"011","9pm",2772.294,4605.682
"012","9pm",3803.02,4853.507
"013","9pm",3475.988,3690.697
"014","9pm",4670.717,6344.726
"015","9pm",1961.025,2801.079
"016","9pm",2309.052,3079.568
"017","9pm",3413.829,3858.552
"018","9pm",5181.1,5724.658
"019","9pm",3322.261,3105.607
"020","9pm",3672.09,3507.609
"021","9pm",3068.481,2414.665
"022","9pm",5757.175,8108.924
"023","9pm",2935.363,3498.469
"024","9pm",2839.234,3694.49
"025","9pm",3497.325,3902.846
"026","9pm",3788.236,4653.838
"027","9pm",3085.597,3420.68
"028","9pm",4937.133,5999.722
"029","9pm",3482.734,3537.906
"030","9pm",2210.323,2366.95
"031","9pm",3479.26,4875.655
"032","9pm",3731.811,3880.955
"033","9pm",5630.489,5740.593
"034","9pm",1240.365,1471.6
"035","9pm",3281.4,3670.246
"036","9pm",3242.958,3178.612
"037","9pm",4157.031,4313.304
"038","9pm",2172.496,2973.058
"039","9pm",2549.313,2549.437
"040","9pm",5389.962,5198.987
"041","9pm",2603.745,3213.451
"042","9pm",1621.275,2020.139
"043","9pm",3339.697,3798.926
"044","9pm",2588.364,3018.964
"045","9pm",3276.681,3365.222
"046","9pm",2344.667,3623.237
"047","9pm",3765.028,3192.71
"048","9pm",2533.392,3569.328
"049","9pm",2200.143,3069.311
"050","9pm",1472.817,1398.047
"051","9pm",1779.219,1582.504
"052","9pm",2689.226,3249.097
"053","9pm",3741.129,4185.402
"054","9pm",3689.385,3321.261
"055","9pm",2413.717,2306.553
"056","9pm",3134.226,4477.873
"057","9pm",1741.163,2075.163
"058","9pm",3601.47,3784.784
"059","9pm",5553.265,7008.107
"060","9pm",3073.455,3575.697
"061","9pm",4361.477,6075.378
"062","9pm",4514.533,4279.945
"063","9pm",1822.564,1796.947
"064","9pm",4041.353,3677.521
"065","9pm",3992.774,4305.786
"066","9pm",3928.017,3536.891
"067","9pm",5259.21,5661.771
"068","9pm",3932.352,4198.247
"069","9pm",2268.616,2488.488
"070","9pm",5604.822,5492.43
"071","9pm",4685.313,5431.39
"072","9pm",3230.067,3843.662
"073","9pm",5961.777,6763.705
"074","9pm",4626.194,5606.003
"075","9pm",6103.508,6258.824
"076","9pm",3235.502,3216.709
"077","9pm",3997.996,4934.918
"078","9pm",3904.696,6049.857
"079","9pm",5075.374,5223.612
"080","9pm",3794.049,3880.081
"001","10pm",3847.447,3838.9
"002","10pm",3086.373,3840.962
"003","10pm",5805.196,6197.507
"004","10pm",2191.691,3097.173
"005","10pm",2461.333,2644.988
"006","10pm",5616.408,5715.299
"007","10pm",4244.29,4329.245
"008","10pm",1381.86,2089.744
"009","10pm",3296.281,5674.582
"010","10pm",2580.748,3474.247
"011","10pm",2847.456,4531.649
"012","10pm",3859.751,4837.254
"013","10pm",3447.228,3799.485
"014","10pm",4621.991,6398.463
"015","10pm",1970.586,2773.137
"016","10pm",2309.052,3079.568
"017","10pm",3528.458,4119.874
"018","10pm",5640.06,5600.944
"019","10pm",2911.367,3112.299
"020","10pm",3602.968,3507.609
"021","10pm",3143.73,2501.509
"022","10pm",5680.555,7997.697
"023","10pm",2926.272,3565.154
"024","10pm",2802.336,3708.342
"025","10pm",3450.515,3870.525
"026","10pm",3796.714,4601.279
"027","10pm",3072.479,3249.293
"028","10pm",4410.433,6025.047
"029","10pm",3457.985,3433.204
"030","10pm",2294.106,2387.987
"031","10pm",3510.078,4875.655
"032","10pm",3646.628,3833.473
"033","10pm",5509.909,5601.816
"034","10pm",1389.821,1672.216
"035","10pm",3366.078,3685.55
"036","10pm",3224.655,3075.755
"037","10pm",4157.031,4183.692
"038","10pm",2118.711,2937.235
"039","10pm",2476.651,2589.896
"040","10pm",5473.139,5286.044
"041","10pm",2693.898,3250.513
"042","10pm",1689.915,2051.178
"043","10pm",3282.427,3737.529
"044","10pm",2474.192,3074.85
"045","10pm",3278.632,3292.271
"046","10pm",2402.646,3649.013
"047","10pm",3464.87,3206.765
"048","10pm",2515.238,3580.014
"049","10pm",2296.274,3131.354
"050","10pm",1513.085,1398.047
"051","10pm",1803.629,1559.037
"052","10pm",2689.226,3228.007
"053","10pm",3741.129,4283.371
"054","10pm",3721.302,3353.178
"055","10pm",2449.144,2307.972
"056","10pm",3134.226,4447.053
"057","10pm",1870.749,2098.36
"058","10pm",3730.874,3789.832
"059","10pm",5373.962,6911.441
"060","10pm",3225.36,3575.697
"061","10pm",4309.736,5990.066
"062","10pm",4637.169,4324.113
"063","10pm",1843.654,1818.037
"064","10pm",4094.686,3935.453
"065","10pm",4079.936,4056.506
"066","10pm",3928.017,3536.891
"067","10pm",5539.936,5862.784
"068","10pm",3983.825,4198.247
"069","10pm",2268.616,2488.488
"070","10pm",5604.822,5492.43
"071","10pm",4750.981,5448.202
"072","10pm",3260.992,4048.499
"073","10pm",5685.121,6536.92
"074","10pm",4713.983,5743.267
"075","10pm",6304.691,6296.504
"076","10pm",3235.502,3167.838
"077","10pm",4045.106,5044.061
"078","10pm",3825.978,5996.524
"079","10pm",5075.374,5223.612
"080","10pm",3794.049,3880.081
"001","11pm",3575.592,3427.994
"002","11pm",2506.594,2901.36
"003","11pm",5745.956,6623.16
"004","11pm",2324.903,3120.067
"005","11pm",2612.902,2607.467
"006","11pm",5710.547,5530.106
"007","11pm",4064.205,4105.558
"008","11pm",1445.554,2069.1
"009","11pm",3392.341,5651.21
"010","11pm",2681.56,3467.66
"011","11pm",2847.456,4680.071
"012","11pm",4005.258,4788.64
"013","11pm",3532.243,3785.909
"014","11pm",4876.671,6376.982
"015","11pm",1970.586,2704.388
"016","11pm",2360.678,3210.37
"017","11pm",3528.458,4230.99
"018","11pm",5640.06,5600.944
"019","11pm",2953.628,3174.165
"020","11pm",3713.58,3534.593
"021","11pm",3182.149,2501.509
"022","11pm",5806.819,8163.636
"023","11pm",2955.477,3635.3
"024","11pm",2970.233,3690.659
"025","11pm",3363.376,3847.959
"026","11pm",3766.037,4717.343
"027","11pm",2731.701,3256.015
"028","11pm",4031.011,5872.447
"029","11pm",3427.913,3449.729
"030","11pm",2319.272,2422.418
"031","11pm",3920.753,4875.655
"032","11pm",3435.605,3793.926
"033","11pm",5228.406,5733.403
"034","11pm",1392.473,1598.02
"035","11pm",3567.214,3835.426
"036","11pm",3266.413,3117.513
"037","11pm",4030.662,4002.841
"038","11pm",2241.557,3031.94
"039","11pm",2525.542,2589.896
"040","11pm",5348.233,5251.06
"041","11pm",2673.058,3243.004
"042","11pm",1689.915,2104
"043","11pm",3282.427,3513.744
"044","11pm",2338.278,2983.351
"045","11pm",3358.68,3372.318
"046","11pm",2440.191,3649.013
"047","11pm",3481.416,3409.946
"048","11pm",2482.731,3728.337
"049","11pm",2296.274,3180.072
"050","11pm",1611.437,1451.201
"051","11pm",1803.397,1627.228
"052","11pm",2706.92,3318.456
"053","11pm",3712.091,4303.668
"054","11pm",3616.672,3353.178
"055","11pm",2449.144,2426.953
"056","11pm",3105.873,4515.802
"057","11pm",1900.273,2098.36
"058","11pm",3730.874,3789.832
"059","11pm",5628.307,7062.595
"060","11pm",3122.169,3622.941
"061","11pm",4595.416,5877.482
"062","11pm",5057.907,4442.067
"063","11pm",1855.222,1829.823
"064","11pm",4063.301,3868.864
"065","11pm",4079.936,4025.573
"066","11pm",3928.017,3536.891
"067","11pm",5602.911,5792.007
"068","11pm",3937.854,4198.247
"069","11pm",2268.616,2488.488
"070","11pm",5551.234,5308.178
"071","11pm",4826.892,5513.439
"072","11pm",3347.198,3947.587
"073","11pm",5827.868,6850.562
"074","11pm",4861.315,5781.477
"075","11pm",6271.165,6357.854
"076","11pm",3235.502,3167.838
"077","11pm",4084.078,5083.033
"078","11pm",3825.978,5996.524
"079","11pm",4997.076,5400.954
"080","11pm",3994.12,3918.017
"001","12pm",3533.226,3246.48
"002","12pm",2209.258,2358.18
"003","12pm",5742.141,6739.067
"004","12pm",2354.227,3120.067
"005","12pm",2545.949,2721.967
"006","12pm",5893.532,5757.111
"007","12pm",3823.262,4003.703
"008","12pm",1445.554,2069.1
"009","12pm",3398.721,5613.749
"010","12pm",2702.899,3509.473
"011","12pm",2918.942,4757.371
"012","12pm",4075.373,4788.64
"013","12pm",3514.48,3838.385
"014","12pm",4918.471,6279.103
"015","12pm",1990.014,2704.388
"016","12pm",2360.678,3210.37
"017","12pm",3528.458,4230.99
"018","12pm",5741.121,5712.007
"019","12pm",2877.919,3241.397
"020","12pm",3672.686,3534.593
"021","12pm",3032.919,2605.671
"022","12pm",6074.637,8079.265
"023","12pm",3034.089,3581.398
"024","12pm",2970.233,3743.164
"025","12pm",3463.052,3838.797
"026","12pm",3806.687,4727.571
"027","12pm",2677.327,3430.484
"028","12pm",3970.185,5460.709
"029","12pm",3342.447,3449.729
"030","12pm",2319.272,2422.418
"031","12pm",3715.274,4849.368
"032","12pm",3435.605,3705.982
