"district","hour","mode1","mode2","mode3"
"005","12am",16.158145,25.63911,58.20275
"006","12am",23.0210932,30.71869,46.26022
"007","12am",17.710514,26.84492,55.44456
"008","12am",10.8223331,61.65243,27.52524
"009","12am",27.6126423,33.90557,38.48178
"010","12am",8.9427421,52.64983,38.40742
"011","12am",10.9840292,61.40089,27.61508
"012","12am",18.8599601,49.04684,32.0932
"013","12am",9.0515559,67.10848,23.83997
"014","12am",4.6176691,67.13014,28.2522
"015","12am",16.8402048,58.33757,24.82223
"016","12am",19.0279219,65.57725,15.39483
"017","12am",27.477037,47.9375,24.58546
"018","12am",14.2662789,48.28135,37.45237
"019","12am",19.266628,56.33034,24.40303
"020","12am",25.9135463,31.81552,42.27093
"021","12am",18.8438898,53.69105,27.46506
"022","12am",20.9050315,52.46877,26.6262
"023","12am",14.9273665,69.91328,15.15935
"024","12am",19.6639975,53.42451,26.91149
"025","12am",31.4869361,32.25463,36.25843
"026","12am",14.1733419,54.28758,31.53908
"027","12am",6.2057191,75.53922,18.25506
"028","12am",27.6619609,42.01351,30.32453
"029","12am",6.217954,76.46998,17.31206
"030","12am",15.552994,69.09537,15.35163
"031","12am",1.6029283,64.14391,34.25317
"032","12am",3.1410713,76.96585,19.89308
"033","12am",8.6837055,73.23932,18.07697
"034","12am",0,86.30725,13.69275
"035","12am",9.3525393,70.20449,20.44297
"036","12am",3.6745415,84.22107,12.10439
"037","12am",1.0371915,81.78864,17.17417
"038","12am",5.4580877,83.13497,11.40694
"039","12am",7.8439705,76.43847,15.71756
"040","12am",8.3857148,73.77951,17.83477
"041","12am",9.0340197,73.47057,17.49541
"042","12am",4.9575186,74.63136,20.41112
"043","12am",6.6659338,76.45759,16.87648
"044","12am",5.0599216,65.19786,29.74222
"045","12am",6.8635895,67.294,25.84241
"046","12am",4.5871807,73.17222,22.2406
"047","12am",0,77.51756,22.48244
"048","12am",2.3973632,84.94448,12.65816
"049","12am",1.8078993,80.90003,17.29207
"050","12am",0.9414895,70.24503,28.81348
"051","12am",3.5758576,79.4746,16.94954
"052","12am",1.2436372,77.79677,20.95959
"053","12am",1.1974403,75.52496,23.2776
"054","12am",2.3302526,85.2813,12.38845
"055","12am",1.5781443,70.7849,27.63695
"056","12am",3.5636525,54.28537,42.15098
"057","12am",3.6355652,74.76831,21.59613
"058","12am",2.4710166,78.78538,18.7436
"059","12am",1.1863221,59.96773,38.84595
"060","12am",10.1468046,65.36246,24.49074
"061","12am",0,77.36457,22.63543
"062","12am",1.4597025,80.07663,18.46366
"063","12am",0,86.93462,13.06538
"064","12am",2.1316192,69.4035,28.46488
"065","12am",7.2219403,61.93483,30.84323
"066","12am",0,74.93928,25.06072
"067","12am",1.179711,71.82832,26.99196
"068","12am",0,65.54642,34.45358
"069","12am",1.982853,74.8952,23.12195
"070","12am",2.164977,69.98975,27.84527
"071","12am",0.8737035,69.53658,29.58972
"072","12am",1.3400842,80.75498,17.90493
"073","12am",4.1374235,35.06897,60.79361
"074","12am",5.5399477,69.73996,24.72009
"075","12am",12.5148687,71.75515,15.72999
"076","12am",4.8167756,65.89632,29.28691
"077","12am",0,61.29229,38.70771
"078","12am",1.9286248,74.49906,23.57232
"079","12am",5.8749295,61.82807,32.29701
"080","12am",0.7305218,63.71908,35.5504
"001","1pm",14.6457211,14.52651,70.82777
"002","1pm",28.3003424,16.39378,55.30588
"003","1pm",24.5175676,20.55908,54.92335
"004","1pm",8.261806,45.33639,46.4018
"005","1pm",17.8507101,27.07177,55.07752
"006","1pm",21.7080781,29.40105,48.89087
"007","1pm",18.4268817,33.21133,48.36179
"008","1pm",12.7807318,58.80669,28.41258
"009","1pm",27.8987092,32.56641,39.53488
"010","1pm",8.7704301,53.69228,37.53729
"011","1pm",13.4583668,61.9175,24.62413
"012","1pm",20.467467,46.9752,32.55733
"013","1pm",10.2508388,67.62423,22.12493
"014","1pm",10.035729,63.98471,25.97956
"015","1pm",17.0027785,59.68482,23.31241
"016","1pm",16.6624014,68.76263,14.57497
"017","1pm",30.6886809,46.9231,22.38822
"018","1pm",15.7796591,48.71389,35.50645
"019","1pm",17.9069576,57.95619,24.13685
"020","1pm",26.0159926,31.44522,42.53879
"021","1pm",12.472704,52.6209,34.9064
"022","1pm",21.4808454,55.64436,22.87479
"023","1pm",14.1392679,71.067,14.79373
"024","1pm",18.2779644,55.07323,26.6488
"025","1pm",30.3651539,32.17088,37.46397
"026","1pm",17.1189301,50.68008,32.20099
"027","1pm",6.2184431,76.26316,17.51839
"028","1pm",26.1196599,43.63026,30.25008
"029","1pm",6.6323444,75.06021,18.30745
"030","1pm",17.4164649,68.78486,13.79868
"031","1pm",1.2311642,60.37208,38.39676
"032","1pm",2.954845,78.82929,18.21586
"033","1pm",11.9326136,70.9757,17.09169
"034","1pm",0,89.66369,10.33631
"035","1pm",7.2230184,74.70191,18.07507
"036","1pm",4.7436481,82.68858,12.56777
"037","1pm",1.0413519,80.8389,18.11975
"038","1pm",7.9033271,81.25806,10.83861
"039","1pm",10.9400299,77.48379,11.57618
"040","1pm",8.972577,70.34102,20.6864
"041","1pm",9.6241266,70.73758,19.63829
"042","1pm",1.0552042,78.98887,19.95593
"043","1pm",6.4769313,74.47481,19.04826
"044","1pm",4.3239606,68.50929,27.16675
"045","1pm",6.5061885,71.84353,21.65028
"046","1pm",0,76.52692,23.47308
"047","1pm",0,78.26287,21.73713
"048","1pm",2.8157765,81.17519,16.00903
"049","1pm",1.7853136,79.10956,19.10512
"050","1pm",0,68.65577,31.34423
"051","1pm",3.7630105,77.84399,18.393
"052","1pm",1.3079793,76.64804,22.04398
"053","1pm",1.4406179,73.60895,24.95043
"054","1pm",2.3173843,86.08711,11.59551
"055","1pm",1.5375603,67.82722,30.63522
"056","1pm",2.3409393,57.51182,40.14724
"057","1pm",5.6143815,71.31089,23.07473
"058","1pm",2.607396,78.64865,18.74396
"059","1pm",4.3675542,64.97615,30.65629
"060","1pm",10.9022886,60.14902,28.94869
"061","1pm",0,77.17601,22.82399
"062","1pm",0,83.23681,16.76319
"063","1pm",0,85.20582,14.79418
"064","1pm",2.2740206,65.57353,32.15245
"065","1pm",7.1936116,64.41971,28.38667
"066","1pm",0,72.28472,27.71528
"067","1pm",1.3104543,68.79279,29.89675
"068","1pm",0,65.48286,34.51714
"069","1pm",3.6323481,76.16634,20.20131
"070","1pm",4.3804248,66.98652,28.63306
"071","1pm",0.8626784,71.94172,27.1956
"072","1pm",1.4570512,81.372,17.17095
"073","1pm",4.5937353,32.26342,63.14285
"074","1pm",7.3360785,65.17693,27.48699
"075","1pm",7.6005609,77.54628,14.85316
"076","1pm",4.6770374,66.88569,28.43727
"077","1pm",0,62.75913,37.24087
"078","1pm",1.8394646,75.16416,22.99638
"079","1pm",4.1389788,62.01165,33.84937
"080","1pm",0.7275746,64.762,34.51043
"001","2pm",12.7546127,14.65611,72.589282
"002","2pm",29.1140236,15.93424,54.951737
"003","2pm",25.4109767,19.58586,55.003165
"004","2pm",5.6847723,46.07561,48.239621
"005","2pm",15.140511,31.71452,53.144973
"006","2pm",21.9430321,31.36694,46.690031
"007","2pm",23.8639673,29.40709,46.728943
"008","2pm",14.8037601,58.4803,26.715941
"009","2pm",27.4510249,33.33241,39.216565
"010","2pm",18.5948859,46.53411,34.871005
"011","2pm",12.1847551,64.69298,23.122262
"012","2pm",18.0440413,49.19585,32.760113
"013","2pm",10.00816,68.35409,21.637747
"014","2pm",11.2758352,65.30995,23.414215
"015","2pm",15.6819917,58.77981,25.538194
"016","2pm",19.2524683,64.61964,16.127888
"017","2pm",29.6260479,47.00391,23.370041
"018","2pm",17.8540046,49.3171,32.828893
"019","2pm",18.1197374,58.38757,23.492696
"020","2pm",24.274877,35.21909,40.506031
"021","2pm",15.9650316,54.7446,29.290373
"022","2pm",22.8249279,55.41287,21.762198
"023","2pm",14.7283217,69.97526,15.29642
"024","2pm",20.3390609,54.81469,24.846253
"025","2pm",29.6804618,29.95706,40.362478
"026","2pm",19.1814398,49.6195,31.199056
"027","2pm",6.9280585,75.4068,17.665144
"028","2pm",24.2915841,48.30435,27.404066
"029","2pm",7.2668341,75.75488,16.978288
"030","2pm",16.5153629,72.35714,11.127494
"031","2pm",1.2772675,62.47046,36.252277
"032","2pm",2.7800014,79.33084,17.889155
"033","2pm",10.1887534,71.95959,17.851657
"034","2pm",0,88.87826,11.12174
"035","2pm",6.1437153,75.64905,18.207239
"036","2pm",2.6785663,85.08118,12.240249
"037","2pm",1.0584722,79.66752,19.274008
"038","2pm",5.9300068,84.62696,9.443031
"039","2pm",10.7437009,78.01466,11.241643
"040","2pm",9.3204704,68.36599,22.313538
"041","2pm",8.4820035,75.44222,16.075781
"042","2pm",3.4035479,75.39011,21.206346
"043","2pm",4.1551114,79.54216,16.302725
"044","2pm",4.8516799,63.73951,31.408814
"045","2pm",9.1908461,71.27919,19.529964
"046","2pm",0,76.89017,23.109831
"047","2pm",0,79.34906,20.650941
"048","2pm",2.8752327,77.82973,19.29504
"049","2pm",1.2873545,83.03424,15.678403
"050","2pm",0,71.9526,28.047399
"051","2pm",4.2615217,76.92008,18.818396
"052","2pm",1.2872653,75.15676,23.555977
"053","2pm",0,73.61936,26.380645
"054","2pm",2.347215,86.8849,10.767888
"055","2pm",1.2055893,65.79427,33.000138
"056","2pm",2.9764041,61.09892,35.924673
"057","2pm",5.7540608,68.51554,25.730396
"058","2pm",0.8603187,78.18885,20.950829
"059","2pm",3.8964061,68.81079,27.292808
"060","2pm",11.5695215,58.52216,29.908319
"061","2pm",0,74.74278,25.257224
"062","2pm",0,84.33868,15.66132
"063","2pm",0,87.15649,12.84351
"064","2pm",2.2969706,61.24545,36.457576
"065","2pm",7.2557873,66.12533,26.618881
"066","2pm",0,69.34569,30.654306
"067","2pm",0.6304076,69.40029,29.969297
"068","2pm",0,61.11887,38.881127
"069","2pm",5.9959479,71.10153,22.902525
"070","2pm",1.233948,70.80627,27.959779
"071","2pm",0.9793982,71.64609,27.374516
"072","2pm",1.5019424,79.38162,19.116435
"073","2pm",2.8539516,36.88403,60.262022
"074","2pm",6.5751217,65.83577,27.589113
"075","2pm",11.0041003,70.46407,18.531829
"076","2pm",1.1345493,68.16897,30.696482
"077","2pm",0,60.46955,39.530452
"078","2pm",1.8292434,76.7241,21.446655
"079","2pm",4.096779,61.89416,34.009059
"080","2pm",0,67.91238,32.087619
"001","3pm",13.6413979,14.57857,71.780032
"002","3pm",29.8592478,13.99436,56.146391
"003","3pm",21.9591835,20.80633,57.234489
"004","3pm",5.339265,45.83918,48.821553
"005","3pm",15.2475602,31.32123,53.431207
"006","3pm",21.9366391,30.69477,47.368589
"007","3pm",26.3003319,33.87716,39.822506
"008","3pm",7.3676326,66.16713,26.465238
"009","3pm",24.5677901,33.97693,41.455278
"010","3pm",15.7970832,49.55026,34.652652
"011","3pm",19.120681,62.54606,18.333254
"012","3pm",19.7283213,45.2133,35.058375
"013","3pm",12.4947484,64.92487,22.580385
"014","3pm",12.1415602,64.24561,23.612834
"015","3pm",11.4291994,56.32365,32.247146
"016","3pm",20.6098598,64.16386,15.226279
"017","3pm",25.873662,50.22889,23.897444
"018","3pm",16.7758445,49.05515,34.169003
"019","3pm",17.3784754,59.48924,23.132286
"020","3pm",23.6274026,38.52414,37.848453
"021","3pm",18.8017888,49.48895,31.709262
"022","3pm",22.8721137,55.6098,21.518088
"023","3pm",13.3080143,70.22501,16.466975
"024","3pm",22.4139851,52.31079,25.275226
"025","3pm",29.368958,31.75993,38.871114
"026","3pm",17.854971,53.13838,29.00665
"027","3pm",7.9338485,74.58678,17.479376
"028","3pm",25.2594355,48.17831,26.562253
"029","3pm",10.736936,72.68458,16.578487
"030","3pm",16.9026343,69.68559,13.41178
"031","3pm",1.3125154,62.97253,35.71495
"032","3pm",2.6216494,80.01557,17.362786
"033","3pm",12.8771815,70.27347,16.849346
"034","3pm",0,89.14989,10.850114
"035","3pm",6.4001158,75.6726,17.927289
"036","3pm",1.7199848,84.9035,13.376516
"037","3pm",1.1260165,76.15055,22.723435
"038","3pm",4.9506246,85.0896,9.959777
"039","3pm",7.9084207,79.20408,12.887503
"040","3pm",7.9001407,71.83535,20.264508
"041","3pm",7.4791296,75.58643,16.934443
"042","3pm",5.1778011,73.39841,21.423791
"043","3pm",5.6281896,74.34407,20.027737
"044","3pm",5.3508859,63.55991,31.0892
"045","3pm",15.159513,57.19055,27.649934
"046","3pm",0,75.84349,24.15651
"047","3pm",0,78.82361,21.176394
"048","3pm",2.0236071,78.53996,19.436438
"049","3pm",2.3533324,81.52042,16.126245
"050","3pm",1.0744947,69.26991,29.655594
"051","3pm",4.1190634,79.13612,16.744821
"052","3pm",1.2164693,78.49598,20.287548
"053","3pm",0,73.61412,26.385883
"054","3pm",3.5546532,84.86268,11.582666
"055","3pm",2.5430456,62.21386,35.243094
"056","3pm",2.9490737,62.36657,34.684359
"057","3pm",5.6045937,69.25304,25.142364
"058","3pm",0.7362672,80.75618,18.507554
"059","3pm",3.8861152,70.12306,25.990822
"060","3pm",11.3402235,64.58983,24.069949
"061","3pm",0,72.03695,27.963046
"062","3pm",0,83.41898,16.581025
"063","3pm",0,85.26951,14.73049
"064","3pm",4.6559159,60.17733,35.166756
"065","3pm",7.0200565,61.82659,31.153358
"066","3pm",1.0854604,70.17087,28.743671
"067","3pm",0.6559102,73.64772,25.696372
"068","3pm",0,60.81929,39.180709
"069","3pm",2.4571312,70.52686,27.016007
"070","3pm",0.5568973,73.25626,26.186848
"071","3pm",0.9733636,74.8848,24.141832
"072","3pm",0.5370731,77.70394,21.758984
"073","3pm",7.5141915,29.5373,62.948509
"074","3pm",7.139753,62.5434,30.316844
"075","3pm",10.2578034,72.21966,17.522534
"076","3pm",1.0975575,67.1434,31.759038
"077","3pm",0,57.62411,42.37589
"078","3pm",1.8287847,75.26473,22.90649
"079","3pm",4.0222168,62.96759,33.010193
"080","3pm",0,67.61935,32.380654
"001","4pm",14.7982155,18.05473,67.14706
"002","4pm",25.2664564,18.23558,56.49796
"003","4pm",22.9933875,22.17897,54.82765
"004","4pm",6.4699096,46.73843,46.79166
"005","4pm",14.2286705,29.40895,56.36238
"006","4pm",21.6309696,31.73723,46.6318
"007","4pm",21.897877,34.24762,43.8545
"008","4pm",13.6312464,58.47749,27.89126
"009","4pm",21.9873863,31.34034,46.67228
"010","4pm",11.442094,46.1312,42.4267
"011","4pm",18.2200586,60.86137,20.91857
"012","4pm",24.0216557,39.30345,36.6749
"013","4pm",12.5156381,58.89095,28.59341
"014","4pm",15.3901821,55.20262,29.4072
"015","4pm",15.4018181,53.87126,30.72692
"016","4pm",13.8386742,68.25812,17.90321
"017","4pm",21.794245,50.52256,27.6832
"018","4pm",19.744009,47.60487,32.65112
"019","4pm",17.3346571,59.99077,22.67457
"020","4pm",22.3811687,34.29331,43.32552
"021","4pm",16.4359673,56.67026,26.89377
"022","4pm",25.0564795,49.95194,24.99158
"023","4pm",14.9443478,64.9972,20.05845
"024","4pm",17.251122,52.67934,30.06954
"025","4pm",29.0190332,30.84697,40.134
"026","4pm",18.0623418,53.97479,27.96286
"027","4pm",7.4477262,72.90891,19.64336
"028","4pm",21.496924,48.94475,29.55833
"029","4pm",9.4685313,71.73687,18.7946
"030","4pm",11.1179492,72.25006,16.63199
"031","4pm",3.9275787,64.11541,31.95701
"032","4pm",2.1304183,77.61958,20.25
"033","4pm",8.1979693,74.09519,17.70684
"034","4pm",0,86.73854,13.26146
"035","4pm",6.4931,76.33769,17.16921
"036","4pm",7.9599654,78.57478,13.46526
"037","4pm",1.0576547,79.13927,19.80307
"038","4pm",4.4002871,84.38582,11.2139
"039","4pm",10.3490007,75.89946,13.75154
"040","4pm",9.3977839,71.9133,18.68892
"041","4pm",4.5934511,76.17282,19.23373
"042","4pm",1.6593711,77.00541,21.33522
"043","4pm",3.7907017,79.45406,16.75524
"044","4pm",1.7447381,66.46609,31.78917
"045","4pm",11.3586028,59.86769,28.77371
"046","4pm",0,73.22632,26.77368
"047","4pm",0,73.14334,26.85666
"048","4pm",5.8935357,74.34513,19.76133
"049","4pm",0,81.24603,18.75397
"050","4pm",1.923991,71.04215,27.03386
"051","4pm",3.6785943,80.87612,15.44529
"052","4pm",2.3827218,78.21482,19.40246
"053","4pm",2.3930529,73.22038,24.38657
"054","4pm",3.1999259,79.70577,17.0943
"055","4pm",2.414142,64.52139,33.06447
"056","4pm",3.3765002,62.68554,33.93796
"057","4pm",5.5847701,69.85789,24.55734
"058","4pm",0.6911059,81.91953,17.38936
"059","4pm",5.4281043,60.92998,33.64192
"060","4pm",5.7745461,69.4464,24.77906
"061","4pm",0,76.73274,23.26726
"062","4pm",1.4529079,81.30945,17.23764
"063","4pm",1.9941984,83.22544,14.78036
"064","4pm",1.8998047,72.1175,25.98269
"065","4pm",3.6169735,67.3695,29.01353
"066","4pm",0.9976317,69.00798,29.99439
"067","4pm",0.6203267,70.40261,28.97706
"068","4pm",0,58.01881,41.98119
"069","4pm",2.2992814,62.24945,35.45127
"070","4pm",0.5405046,70.59699,28.86251
"071","4pm",0.9134278,77.3159,21.77067
"072","4pm",3.7588198,78.54351,17.69767
"073","4pm",5.0561701,33.3197,61.62413
"074","4pm",10.9557275,49.32866,39.71561
"075","4pm",7.2061097,76.82606,15.96783
"076","4pm",1.0459527,68.54138,30.41267
"077","4pm",0,59.32851,40.67149
"078","4pm",0.8268677,73.99079,25.18234
"079","4pm",1.3704582,62.68503,35.94451
"080","4pm",0,63.96862,36.03138
"001","5pm",20.5687933,13.13287,66.29834
"002","5pm",35.2689726,12.96026,51.77077
"003","5pm",23.5909455,22.99746,53.4116
"004","5pm",10.6809319,38.47648,50.84258
"005","5pm",15.162358,27.93336,56.90428
"006","5pm",20.6234259,33.41614,45.96043
"007","5pm",20.2075866,35.12143,44.67098
"008","5pm",16.504066,53.2118,30.28413
"009","5pm",20.5517067,39.04202,40.40627
"010","5pm",17.1380105,46.84318,36.01881
"011","5pm",20.188437,56.86201,22.94955
"012","5pm",23.6080877,29.64943,46.74248
"013","5pm",14.6354799,58.12801,27.23651
"014","5pm",18.9172981,54.78787,26.29483
"015","5pm",12.6625962,54.45451,32.88289
"016","5pm",13.5517072,70.02609,16.4222
"017","5pm",21.2268849,47.40668,31.36644
"018","5pm",23.652551,42.88421,33.46324
"019","5pm",14.6765652,58.99753,26.32591
"020","5pm",26.5221197,32.64523,40.83265
"021","5pm",18.291732,56.15167,25.5566
"022","5pm",26.7045654,44.08223,29.2132
"023","5pm",12.3496831,62.00329,25.64703
"024","5pm",19.7767193,56.81648,23.4068
"025","5pm",23.0863167,33.85141,43.06227
"026","5pm",20.6578892,50.44543,28.89668
"027","5pm",4.7297871,75.08315,20.18707
"028","5pm",21.8602878,50.345,27.79471
"029","5pm",10.6318558,71.11444,18.25371
"030","5pm",7.2243362,71.45524,21.32043
"031","5pm",6.4892695,67.37526,26.13547
"032","5pm",4.4958737,71.41922,24.08491
"033","5pm",7.3858049,76.96814,15.64606
"034","5pm",1.0134228,85.22724,13.75934
"035","5pm",12.4947446,68.31401,19.19124
"036","5pm",9.8853042,76.55766,13.55704
"037","5pm",1.0342725,76.86363,22.1021
"038","5pm",7.7690521,82.03119,10.19976
"039","5pm",16.1099939,73.17341,10.7166
"040","5pm",5.7736819,75.97015,18.25617
"041","5pm",4.5769685,80.42139,15.00164
"042","5pm",7.7029227,72.37717,19.9199
"043","5pm",6.0190831,75.92428,18.05664
"044","5pm",1.4826185,70.54413,27.97325
"045","5pm",11.618764,63.76691,24.61433
"046","5pm",0,76.93631,23.06369
"047","5pm",1.1237729,72.82459,26.05164
"048","5pm",9.9551609,76.86632,13.17852
"049","5pm",4.8799738,80.68823,14.4318
"050","5pm",1.9430974,78.06438,19.99253
"051","5pm",3.8504877,83.70078,12.44873
"052","5pm",2.0052641,85.687,12.30774
"053","5pm",2.5664244,76.66813,20.76545
"054","5pm",5.7772512,81.87,12.35275
"055","5pm",4.0419708,62.53837,33.41966
"056","5pm",2.6353171,66.54139,30.8233
"057","5pm",6.7088485,68.07289,25.21826
"058","5pm",1.7682239,82.33935,15.89242
"059","5pm",8.1461505,61.33285,30.521
"060","5pm",0.9388105,77.07286,21.98833
"061","5pm",3.4204825,77.89969,18.67982
"062","5pm",2.0671859,82.88536,15.04746
"063","5pm",2.00871,82.83745,15.15384
"064","5pm",4.741609,67.47181,27.78658
"065","5pm",3.0982344,68.717,28.18477
"066","5pm",8.4074671,64.98888,26.60365
"067","5pm",4.2604182,69.6066,26.13298
"068","5pm",1.0220492,60.07554,38.90241
"069","5pm",2.9970211,66.99421,30.00877
"070","5pm",2.2781181,69.52752,28.19437
"071","5pm",0,78.87515,21.12485
"072","5pm",4.7168337,81.25569,14.02748
"073","5pm",5.2266848,35.83746,58.93586
"074","5pm",6.1018081,56.12982,37.76837
"075","5pm",6.8214115,75.23534,17.94325
"076","5pm",8.0881689,65.34809,26.56374
"077","5pm",1.8618148,64.61042,33.52777
"078","5pm",0,72.83531,27.16469
"079","5pm",0,68.58414,31.41586
"080","5pm",1.5442791,60.87338,37.58234
"001","6pm",22.1592444,12.35208,65.488673
"002","6pm",30.127402,19.65076,50.221838
"003","6pm",26.133263,23.34894,50.5178
"004","6pm",13.0279112,35.47511,51.496983
"005","6pm",14.3673761,34.20382,51.428808
"006","6pm",19.9614938,32.83879,47.199721
"007","6pm",19.2555353,34.79288,45.951587
"008","6pm",18.5627576,55.55342,25.883819
"009","6pm",23.3127091,37.84711,38.840184
"010","6pm",18.9597319,45.00848,36.031785
"011","6pm",22.4198844,53.09318,24.486937
"012","6pm",22.6097017,34.17154,43.21876
"013","6pm",16.1702117,56.06274,27.767053
"014","6pm",19.9908389,53.30722,26.701937
"015","6pm",17.7987868,53.76329,28.437922
"016","6pm",16.0147044,68.28648,15.698818
"017","6pm",23.2663822,49.96357,26.770052
"018","6pm",25.7409622,37.0235,37.235539
"019","6pm",16.6880204,55.32756,27.984417
"020","6pm",28.4782662,30.68188,40.839853
"021","6pm",17.3474095,58.58099,24.071598
"022","6pm",27.8767074,40.88597,31.23732
"023","6pm",12.790379,63.18051,24.029114
"024","6pm",16.0282101,62.56422,21.40757
"025","6pm",24.8894207,33.02293,42.087645
"026","6pm",22.222487,55.32298,22.454531
"027","6pm",6.3078851,70.56153,23.130589
"028","6pm",22.5436727,51.26361,26.192722
"029","6pm",12.0873077,67.64625,20.266445
"030","6pm",16.456684,66.78724,16.756078
"031","6pm",3.709804,73.70373,22.586465
"032","6pm",6.4626435,70.27,23.267352
"033","6pm",6.135518,79.6989,14.165577
"034","6pm",1.2716964,80.59247,18.135835
"035","6pm",12.5608208,67.4991,19.940075
"036","6pm",11.0006127,72.8732,16.126188
"037","6pm",3.5145846,75.99047,20.494946
"038","6pm",6.236017,86.38326,7.380728
"039","6pm",13.1015292,76.2615,10.636967
"040","6pm",4.5718087,78.65182,16.776369
"041","6pm",2.5117501,81.20269,16.28556
"042","6pm",5.8713306,72.93726,21.191412
"043","6pm",9.6045661,74.13601,16.259419
"044","6pm",3.8941759,70.25625,25.849577
"045","6pm",12.4434146,62.17157,25.385013
"046","6pm",2.9143678,73.11627,23.969358
"047","6pm",0.9994383,76.79418,22.206378
"048","6pm",9.9908253,74.0701,15.939077
"049","6pm",6.7030959,80.39144,12.905465
"050","6pm",3.432144,82.29409,14.273766
"051","6pm",6.25722,82.65033,11.09245
"052","6pm",5.2259043,83.59076,11.183332
"053","6pm",4.5006421,76.17845,19.32091
"054","6pm",6.0092203,83.93242,10.058359
"055","6pm",6.2278229,68.58512,25.187053
"056","6pm",4.5407889,59.61708,35.842133
"057","6pm",6.7711265,74.86083,18.368047
"058","6pm",5.0778311,79.42514,15.497024
"059","6pm",4.9737057,66.61735,28.408947
"060","6pm",3.0985969,77.1638,19.737599
"061","6pm",3.4363389,78.65043,17.913232
"062","6pm",5.3204905,77.58598,17.093531
"063","6pm",6.340704,82.18241,11.476885
"064","6pm",5.3823524,71.71828,22.899365
"065","6pm",4.9698837,66.98723,28.042889
"066","6pm",11.9121086,64.29813,23.789764
"067","6pm",4.2841611,72.04794,23.667903
"068","6pm",1.9674984,65.83745,32.19505
"069","6pm",2.8682411,75.73607,21.395693
"070","6pm",1.4241854,71.37386,27.201954
"071","6pm",3.3965298,75.03299,21.570484
"072","6pm",3.3345195,80.97216,15.693323
"073","6pm",7.5756229,35.61388,56.810496
"074","6pm",5.4143484,54.56334,40.022314
"075","6pm",6.1127071,79.40528,14.482012
"076","6pm",4.0971333,65.67246,30.230409
"077","6pm",1.0723037,66.71603,32.211666
"078","6pm",0,72.93693,27.063072
"079","6pm",0,67.68506,32.314936
"080","6pm",3.2852797,63.05848,33.656245
"001","7pm",25.9622397,12.00249,62.035265
"002","7pm",29.0387372,20.39907,50.562194
"003","7pm",25.042942,22.77053,52.186526
"004","7pm",11.2505308,38.29698,50.452485
"005","7pm",17.8641801,33.15097,48.984852
"006","7pm",20.5469615,34.53315,44.919886
"007","7pm",16.2371697,38.3351,45.427733
"008","7pm",16.5936909,57.06375,26.342562
"009","7pm",19.8275405,39.70514,40.467324
"010","7pm",17.9378126,50.00295,32.05924
"011","7pm",21.4175441,55.87772,22.704734
"012","7pm",22.2283784,44.32614,33.445479
"013","7pm",20.2569811,50.43361,29.309409
"014","7pm",20.6817983,51.99295,27.325251
"015","7pm",15.0070355,58.40405,26.588916
"016","7pm",15.2732577,69.62386,15.102884
"017","7pm",21.7647783,52.89289,25.342328
"018","7pm",27.4487648,35.32254,37.228695
"019","7pm",16.5821593,56.9925,26.425336
"020","7pm",28.8026811,28.98867,42.208652
"021","7pm",19.2836064,57.89534,22.821049
"022","7pm",25.692323,45.13929,29.168388
"023","7pm",13.2091822,64.35479,22.436023
"024","7pm",14.5322369,62.57482,22.892943
"025","7pm",26.7342538,37.73645,35.529301
"026","7pm",19.4523738,56.09764,24.449982
"027","7pm",7.5043678,70.25418,22.241447
"028","7pm",24.8061332,53.68722,21.506644
"029","7pm",13.2679961,65.68259,21.049417
"030","7pm",16.4236868,66.65142,16.924894
"031","7pm",4.0647502,72.55265,23.3826
"032","7pm",8.2092966,70.60865,21.182055
"033","7pm",5.8184637,79.40039,14.781144
"034","7pm",2.928928,79.35078,17.720287
"035","7pm",9.5730033,70.85907,19.567929
"036","7pm",10.2749778,74.66674,15.058281
"037","7pm",3.5709955,77.15817,19.270837
"038","7pm",3.6471293,88.58818,7.764688
"039","7pm",12.3140258,76.62338,11.062595
"040","7pm",4.2080667,78.87058,16.921352
"041","7pm",4.1198722,78.50375,17.376382
"042","7pm",6.6070748,73.11667,20.276259
"043","7pm",8.9059096,77.61525,13.478844
"044","7pm",3.9172616,69.99045,26.092293
"045","7pm",11.6536957,66.38993,21.956371
"046","7pm",2.6056169,75.65735,21.737035
"047","7pm",0.9141546,83.21249,15.87336
"048","7pm",10.045639,77.09724,12.857123
"049","7pm",7.7026618,79.9518,12.34554
"050","7pm",3.2262049,85.76228,11.011519
"051","7pm",5.9339398,84.64939,9.416668
"052","7pm",5.2188975,82.42795,12.353148
"053","7pm",2.5301188,81.66576,15.804124
"054","7pm",4.117584,84.92571,10.956704
"055","7pm",5.9925687,71.57822,22.429216
"056","7pm",3.9354118,60.47532,35.589267
"057","7pm",4.2125131,82.91654,12.870946
"058","7pm",4.9205657,80.75878,14.320657
"059","7pm",4.9537698,68.81012,26.236114
"060","7pm",3.0140525,78.94172,18.044227
"061","7pm",3.2268551,79.95193,16.821217
"062","7pm",5.013856,79.72741,15.258735
"063","7pm",6.5124601,81.45634,12.031201
"064","7pm",5.3359484,71.43061,23.233438
"065","7pm",7.312934,65.468,27.219068
"066","7pm",8.2433242,69.44528,22.311399
"067","7pm",3.9618224,72.15927,23.878904
