"district","hour","cs1","cs2","cs3","cs4","cs5"
"069","7am",3.8726144,15.65093,33.4037,31.49289,15.57986
"070","7am",3.6210588,19.660883,30.22757,35.40828,11.082203
"071","7am",8.943829,25.414565,34.94881,25.85357,4.83922
"072","7am",8.2017366,19.05635,36.78238,19.9126,16.046935
"073","7am",9.1788494,18.296777,35.99205,27.82237,8.709955
"074","7am",11.0405437,19.134,30.06782,24.19509,15.562539
"075","7am",11.2275174,23.359807,29.88352,22.90724,12.621916
"076","7am",8.7410919,15.810323,27.40826,36.0732,11.967129
"077","7am",6.2003036,16.109638,33.82904,26.10147,17.759547
"078","7am",5.8306295,6.061668,50.99982,24.19487,12.913017
"079","7am",1.0719357,11.596318,52.53588,22.40157,12.394288
"080","7am",3.1544626,12.411863,44.64899,21.91227,17.872417
"001","8am",2.1125084,14.493635,16.91559,32.89628,33.581988
"002","8am",6.8233808,6.373401,26.72333,36.56252,23.517367
"003","8am",4.5864674,11.192939,31.34429,28.45985,24.41645
"004","8am",12.3186063,11.731077,29.98135,26.56862,19.400352
"005","8am",3.2378556,7.323154,24.48582,30.5163,34.436861
"006","8am",4.9732578,9.3398,23.37503,43.57901,18.732897
"007","8am",7.6019926,7.304876,25.77633,34.59353,24.723267
"008","8am",7.8040751,5.130121,40.80044,33.37519,12.890169
"009","8am",1.4654644,5.591885,29.06667,39.82667,24.049305
"010","8am",2.70083,16.688796,35.5279,25.38547,19.697002
"011","8am",7.082991,15.941855,31.51619,33.698,11.760961
"012","8am",8.5220902,11.255057,29.02333,27.56418,23.63534
"013","8am",3.9570605,16.657581,29.69362,30.25946,19.432277
"014","8am",4.4411574,15.651386,36.41472,26.57525,16.917488
"015","8am",5.5497492,8.578371,28.66558,36.3933,20.812994
"016","8am",1.3438769,15.688552,30.4366,28.35148,24.17949
"017","8am",7.3564585,10.026336,23.02234,30.35676,29.238108
"018","8am",8.0535573,25.835107,27.05863,24.56834,14.484364
"019","8am",8.3201617,17.96886,26.81999,25.13975,21.751237
"020","8am",22.7912277,22.607401,34.29677,17.12165,3.18295
"021","8am",7.342269,21.497907,25.86867,25.31631,19.974841
"022","8am",4.5390182,6.59559,25.85872,35.11947,27.887206
"023","8am",5.2408489,5.374119,35.09118,25.12347,29.17039
"024","8am",9.4522799,17.230617,39.54675,26.06796,7.702387
"025","8am",6.6320046,2.421408,21.02143,27.96796,41.957196
"026","8am",4.5364964,11.743671,26.06962,24.03804,33.612175
"027","8am",3.5770942,9.811458,21.73786,28.55908,36.314509
"028","8am",0.5966779,3.14883,44.28019,27.75458,24.219719
"029","8am",3.3715984,12.815323,30.62096,30.3325,22.859621
"030","8am",4.3432553,4.608765,33.54031,28.78222,28.725448
"031","8am",8.1389283,13.994946,28.80059,30.98825,18.077287
"032","8am",4.6571516,13.042453,24.83396,32.70268,24.763755
"033","8am",5.1822728,11.82192,40.3174,23.36106,19.317352
"034","8am",3.1113869,11.087591,32.80383,25.14154,27.855657
"035","8am",1.6095672,19.655252,24.85504,34.03863,19.84151
"036","8am",6.2925254,15.263618,24.83945,27.49158,26.112827
"037","8am",1.7027314,18.119044,30.26212,27.75449,22.16161
"038","8am",6.2596425,3.500306,24.88335,42.90181,22.454891
"039","8am",7.206467,8.217385,27.4408,29.29457,27.840774
"040","8am",5.4829572,12.910823,20.30204,33.25775,28.046432
"041","8am",5.1168114,10.747303,23.81535,28.65533,31.665199
"042","8am",7.2597412,6.431955,31.11347,42.26019,12.93465
"043","8am",2.8255496,2.930971,30.93395,31.41302,31.896509
"044","8am",3.8753838,5.507596,40.69541,33.5658,16.355811
"045","8am",6.5751126,15.795881,31.96726,30.325,15.336752
"046","8am",4.3949952,10.576526,35.06694,24.65791,25.303627
"047","8am",2.0483015,12.768892,34.66147,36.55631,13.965024
"048","8am",6.8901849,17.004231,33.72963,26.79763,15.578321
"049","8am",5.9103513,12.713465,32.84803,35.15828,13.369877
"050","8am",3.9250234,11.436139,34.45654,36.56219,13.620107
"051","8am",7.0786106,8.384253,33.56574,25.00383,25.96757
"052","8am",5.4089775,14.671701,22.97132,35.46864,21.479362
"053","8am",9.6081721,10.021318,33.47454,28.51807,18.377901
"054","8am",6.6733029,15.769666,37.38037,27.45556,12.7211
"055","8am",4.4920416,11.87616,39.48936,23.01027,21.132178
"056","8am",3.4518796,13.145517,38.38952,32.51295,12.500127
"057","8am",6.7626544,5.318572,24.29845,35.97604,27.644282
"058","8am",6.8973302,20.636799,36.09994,21.301,15.064929
"059","8am",6.601343,18.126191,37.75286,28.75638,8.763227
"060","8am",6.4121476,12.399191,42.83221,19.49049,18.865964
"061","8am",5.1981012,18.064086,31.53814,37.56486,7.634809
"062","8am",5.6939888,13.742663,32.62485,27.70594,20.232556
"063","8am",1.8863819,9.560441,28.72205,35.19442,24.636706
"064","8am",4.834603,6.826699,31.32585,45.2957,11.717142
"065","8am",2.3825669,17.640908,33.58523,35.58598,10.80532
"066","8am",5.2721538,12.191838,27.79399,38.26292,16.479091
"067","8am",5.3959417,24.436026,24.19953,37.37722,8.591288
"068","8am",7.9674704,16.539721,33.65067,33.96677,7.875365
"069","8am",3.9161009,17.592572,34.84192,32.50729,11.142114
"070","8am",3.8855823,20.475844,31.66466,34.05264,9.921274
"071","8am",7.6729676,22.519261,34.85131,30.38815,4.568304
"072","8am",9.9208604,21.556428,33.88969,20.25475,14.378281
"073","8am",9.2709668,16.41032,37.30369,28.84985,8.16517
"074","8am",10.4771928,20.365268,27.13512,25.74978,16.272632
"075","8am",10.9072465,23.648767,28.74498,23.98195,12.71706
"076","8am",9.3287458,16.873233,26.09723,34.92913,12.771666
"077","8am",7.2641199,16.527519,33.10977,27.66351,15.435083
"078","8am",5.7534038,6.505961,51.14664,22.73184,13.862156
"079","8am",1.1029433,11.160123,52.9419,21.54686,13.248178
"080","8am",3.5862593,11.613269,47.67013,21.06148,16.068856
"001","9am",2.3790404,8.898018,19.93629,35.54827,33.238389
"002","9am",4.3640684,9.380599,25.60465,31.59515,29.055537
"003","9am",3.7579957,10.814742,35.31065,27.53053,22.58608
"004","9am",13.6322774,13.409373,29.17139,26.93047,16.856484
"005","9am",3.3686467,11.054027,21.41307,31.63528,32.528974
"006","9am",8.2876424,10.13392,20.39951,37.54172,23.637207
"007","9am",5.26518,7.973045,30.83022,29.48693,26.444629
"008","9am",5.9647683,6.870508,36.76512,37.37576,13.023846
"009","9am",1.0339202,5.224184,32.46698,39.58795,21.686965
"010","9am",2.6116244,18.217499,38.14815,22.81728,18.205448
"011","9am",6.7156395,12.796045,34.08625,34.12998,12.27208
"012","9am",9.5039886,11.130426,27.08246,29.66648,22.61665
"013","9am",3.0429291,18.865298,30.04504,27.55626,20.490473
"014","9am",3.8148572,16.666657,36.13006,27.80599,15.582441
"015","9am",6.3763261,10.000869,32.07136,29.66026,21.891189
"016","9am",1.456567,18.866608,29.33021,31.6412,18.705415
"017","9am",9.2437855,10.787377,22.47676,29.15604,28.336042
"018","9am",7.9787769,28.963499,24.60102,23.8099,14.64681
"019","9am",9.6768639,16.307538,25.33306,25.68283,22.999703
"020","9am",21.9281596,21.012452,37.79852,15.47217,3.788695
"021","9am",7.554695,16.801159,32.04271,25.42605,18.175381
"022","9am",3.9935977,6.953141,26.05002,33.60147,29.401777
"023","9am",6.5340403,6.200945,31.71129,25.83128,29.722447
"024","9am",11.4881257,20.303189,37.23796,24.04168,6.929044
"025","9am",4.0572221,1.847459,21.16571,28.18767,44.741936
"026","9am",2.9102225,11.789563,22.41394,24.77381,38.11247
"027","9am",2.9749964,7.716861,18.84138,29.37532,41.091448
"028","9am",0.8330566,3.485772,39.51481,30.79895,25.367408
"029","9am",3.2702334,11.61856,30.82544,30.84983,23.435938
"030","9am",4.9114156,6.362037,30.81182,32.99855,24.91617
"031","9am",9.1841309,14.183908,28.0682,30.39559,18.168169
"032","9am",3.2303138,13.775429,27.57231,33.48051,21.941435
"033","9am",4.8483186,7.31451,39.39042,26.63042,21.816335
"034","9am",3.501686,11.274122,36.33572,24.43708,24.451394
"035","9am",3.1022759,16.576032,28.15652,33.96468,18.200498
