"district","hour","act1","act2","act3","act4","act5"
"044","10am",2135.975,1405.6737,79.49744,129.48376,696.81629
"045","10am",2709.666,726.2099,0,111.36015,443.91872
"046","10am",2713.795,530.9397,0,161.1853,342.07319
"047","10am",3059.066,2414.4731,0,450.1293,519.4394
"048","10am",2747.694,624.7488,0,0,273.11967
"049","10am",2385.237,543.7536,0,215.17346,141.17861
"050","10am",1100.825,512.9325,0,8.45706,144.74476
"051","10am",1296.178,465.9416,0,79.2424,127.5317
"052","10am",2144.015,1173.6849,0,88.79244,260.34402
"053","10am",2956.949,715.4078,0,0,141.83871
"054","10am",2267.062,1975.2366,289.98096,39.30874,246.14143
"055","10am",1920.067,713.878,32.33603,291.1226,199.66273
"056","10am",4002.689,1497.0539,70.18521,293.44421,489.89882
"057","10am",1491.435,752.5487,81.11222,99.65597,133.37841
"058","10am",3516.931,619.9782,44.51998,160.83704,166.88452
"059","10am",6026.219,2265.1084,0,744.50866,1028.42242
"060","10am",3456.651,1944.659,1468.90502,508.12303,265.3295
"061","10am",4524.952,1334.0266,38.04563,0,748.4497
"062","10am",3172.097,1641.4043,0,62.50695,322.93847
"063","10am",1341.347,469.3691,0,0,168.68641
"064","10am",3374.513,619.213,0,0,374.27768
"065","10am",3584.422,1574.4959,247.21735,323.88681,267.53178
"066","10am",3419.927,952.9977,0,34.57915,437.85754
"067","10am",4416.758,1604.5486,42.17246,508.50714,470.4861
"068","10am",4595.893,1514.1169,35.1004,274.50646,163.697
"069","10am",2382.243,782.4545,27.89159,186.27311,44.94933
"070","10am",5389.698,2841.714,151.02401,922.67901,1135.99205
"071","10am",5448.612,2285.405,235.44303,154.01511,561.21451
"072","10am",3672.65,1450.9701,0,271.77285,1052.81044
"073","10am",7248.316,2493.2246,343.00692,791.44088,1895.02339
"074","10am",5649.218,2004.0785,510.69139,98.95032,969.04476
"075","10am",6954.355,4425.0443,1015.67531,892.50972,768.89862
"076","10am",3331.323,736.9717,0,201.6994,777.79256
"077","10am",5044.807,475.0827,0,201.85128,179.53685
"078","10am",4738.145,3431.0221,693.4793,1555.24317,794.91173
"079","10am",6019.757,2597.7079,897.22333,346.15812,700.3126
"080","10am",4279.19,834.1057,0,497.80333,557.40336
"001","11am",3283.273,2923.0567,3115.78468,254.46424,1743.91674
"002","11am",1914.591,3439.4686,189.0803,726.04491,1500.26142
"003","11am",5997.176,4461.1768,1074.85406,221.98507,1156.79822
"004","11am",2976.13,854.714,48.17498,41.28761,71.81683
"005","11am",2152.599,1352.4359,1205.6292,83.84383,755.16218
"006","11am",4911.886,2522.7495,2365.60405,43.10438,1407.13388
"007","11am",3130.56,1158.748,155.13509,59.21005,667.09382
"008","11am",1663.974,234.5812,0,0,88.20147
"009","11am",4069.678,6201.5808,3372.28359,1013.00134,836.76386
"010","11am",3035.57,1576.1017,217.22303,0,490.25172
"011","11am",3750.521,3242.719,102.09628,210.68469,381.9067
"012","11am",4797.891,1146.6752,34.44232,28.9848,459.29516
"013","11am",2894.865,3658.4456,0,84.2521,148.40245
"014","11am",5145.178,2056.9022,41.28761,94.47518,486.21099
"015","11am",2267.804,311.8293,347.27282,0,105.37286
"016","11am",2345.901,1097.2681,212.30134,92.9502,134.24646
"017","11am",2924.678,2929.1978,2170.30529,543.2072,645.0082
"018","11am",5536.779,2376.7209,47.74699,0,341.10733
"019","11am",3018.929,4150.1899,1833.43985,176.44177,507.06022
"020","11am",4037.865,844.4077,0,164.0891,410.10307
"021","11am",2792.928,390.755,0,60.15244,108.10956
"022","11am",4775.315,6044.1801,2626.55545,0,2209.46296
"023","11am",2457.15,5418.2636,1772.28829,103.62035,634.64491
"024","11am",3310.517,1060.1131,47.13029,357.94327,416.94456
"025","11am",2981.135,4491.9759,12413.00941,191.17872,322.0937
"026","11am",2744.052,1861.078,206.69678,0,189.37471
"027","11am",2181.637,8862.897,594.93973,42.78683,562.46392
"028","11am",3607.411,5715.9723,2208.18937,1107.72736,517.34976
"029","11am",3437.221,2969.0298,281.84989,175.38048,349.96883
"030","11am",2002.083,976.368,993.22641,0,120.1554
"031","11am",3690.904,1927.9241,0,132.22389,134.84058
"032","11am",3622.147,4835.6286,260.22162,743.48882,303.20674
"033","11am",4805.181,3271.0892,1479.73552,1139.2775,773.40666
"034","11am",1264.161,1709.2366,30.93318,9.29494,107.29157
"035","11am",3197.161,3392.3124,251.73774,1262.95541,628.28697
"036","11am",2231.953,1301.1832,0,268.91036,469.18045
"037","11am",4119.079,2319.6252,104.8831,116.83694,264.75209
"038","11am",2771.992,531.078,52.12785,438.76431,94.57643
"039","11am",2026.863,1150.4273,48.81917,0,113.65665
"040","11am",5917.633,2752.7924,1011.15069,1148.61055,893.49527
"041","11am",2581.8,1640.016,221.22637,0,647.19068
"042","11am",1625.64,562.7382,165.51556,380.03874,116.98032
"043","11am",3468.577,2505.4677,307.7912,420.38564,422.75547
"044","11am",2543.626,1475.111,79.49744,18.83994,805.39745
"045","11am",2807.514,644.2642,0,20.89644,459.02153
"046","11am",2869.199,556.4778,0,29.27662,233.4542
"047","11am",3425.87,2360.8165,0,323.80936,344.74042
"048","11am",2932.433,635.2645,0,0,119.65804
"049","11am",2647.518,543.7536,0,59.60524,29.69656
"050","11am",1301.968,501.3961,0,0,71.09233
"051","11am",1447.428,442.2532,0,0,128.36414
"052","11am",2149.57,1204.2971,0,145.84324,75.57459
"053","11am",3191.256,774.2145,0,0,140.50773
"054","11am",2227.396,1930.6555,289.98096,32.42591,321.65272
"055","11am",2035.803,647.3637,0,0,198.40301
"056","11am",4668.461,1492.2106,70.18521,165.8886,318.73493
"057","11am",1586.615,829.6828,81.11222,53.9778,252.75084
"058","11am",3989.085,619.9782,44.51998,44.75592,33.05923
"059","11am",6110.026,2050.6512,0,213.13505,1004.93545
"060","11am",3597.2,1995.1934,1383.89337,149.57242,102.80496
"061","11am",5061.043,1160.8779,38.04563,0,754.91832
"062","11am",3557.738,1567.2594,0,32.52494,419.29704
"063","11am",1624.216,469.3691,0,0,52.20275
"064","11am",3747.354,614.5383,0,0,59.09716
"065","11am",3591.766,1332.348,247.21735,46.09082,213.64885
"066","11am",3392.248,1005.9132,0,0,397.92045
"067","11am",4394.273,1699.0368,42.17246,0,269.85692
"068","11am",4717.997,1558.3974,35.1004,51.47325,335.85757
"069","11am",2412.896,656.4819,27.89159,85.2268,0
"070","11am",6327.808,2632.8111,151.02401,706.0219,444.60003
"071","11am",5480.343,2325.6392,203.06006,0,724.91134
"072","11am",4112.481,1498.6123,0,136.57792,698.55995
"073","11am",7732.58,2130.2705,343.00692,705.17845,610.30108
"074","11am",6551.852,2114.1118,357.75278,0,622.02912
"075","11am",7278.417,4200.7489,936.15978,413.18676,693.52916
"076","11am",4033.975,691.3328,0,37.88175,182.32431
"077","11am",5343.493,451.6739,0,29.99728,369.19656
"078","11am",4976.267,3346.7427,621.11215,378.53195,880.58405
"079","11am",6644.377,2260.162,760.80393,101.3662,266.33855
"080","11am",4350.767,791.3977,0,133.77536,415.10451
"001","12am",3451.785,1952.2228,2336.10002,166.92846,2483.9435
"002","12am",2105.713,2984.3972,189.0803,676.32331,3176.36053
"003","12am",7228.012,3366.8484,738.93482,93.56789,1779.18191
"004","12am",3705.709,913.2887,48.17498,0,307.72548
"005","12am",2592.894,918.0556,820.86349,0,571.50179
"006","12am",5839.552,1856.8521,1775.0775,138.74457,1627.51495
"007","12am",3756.003,845.6833,72.57292,0,741.17916
"008","12am",2028.139,145.1161,0,12.24752,0
"009","12am",4830.01,4541.7758,2854.93539,1098.50696,2321.99061
"010","12am",3613.749,986.952,33.30401,0,574.17893
"011","12am",4222.094,2126.9237,0,211.96542,720.56693
"012","12am",5694.919,864.8082,34.44232,79.47003,349.10611
"013","12am",3569.823,2593.5494,0,69.18813,658.71068
"014","12am",5800.988,1235.3309,41.28761,34.24106,594.17251
"015","12am",2796.96,311.8293,253.27357,0,107.93583
"016","12am",3061.402,859.0851,199.50242,33.28845,41.60212
"017","12am",3666.826,2035.1414,1791.56263,134.34763,856.80759
"018","12am",6673.736,1922.4377,0,0,461.27952
"019","12am",3697.286,3157.047,1200.29773,287.13813,659.68727
"020","12am",5613.938,635.4332,0,32.08195,311.91817
"021","12am",3289.06,221.9856,0,0,493.84224
"022","12am",6158.632,5559.2024,1839.11708,0,2144.22646
"023","12am",2800.624,4250.514,1319.92586,63.48074,1199.04088
"024","12am",4684.396,1061.4043,47.13029,124.78778,195.26844
"025","12am",3864.066,3440.9673,10583.97399,35.09299,857.48345
"026","12am",4090.537,1382.3999,87.38491,0,165.35279
"027","12am",2832.234,6590.7809,529.06527,0,1428.61629
"028","12am",4867.578,3884.1423,1221.86436,1354.73612,2178.42538
"029","12am",3816.681,1711.5922,258.3766,196.44839,832.02518
"030","12am",2945.589,787.9551,877.79359,0,153.22148
"031","12am",4657.683,1555.9578,0,0,339.62665
"032","12am",4323.117,3120.6144,222.76122,114.7307,1005.05916
"033","12am",5729.223,2054.0809,1327.80343,668.06103,1974.22464
"034","12am",1602.575,1250.5807,30.93318,0,288.26834
"035","12am",4239.414,2583.4705,190.86935,213.32058,679.59231
"036","12am",3386.421,727.4623,0,93.06496,838.27369
"037","12am",5640.353,1212.3284,0,43.90732,438.65333
"038","12am",3435.365,376.2531,52.12785,282.5306,400.14769
"039","12am",2681.963,541.6554,0,0,173.48082
"040","12am",7653.368,1512.9766,660.65008,894.66656,1129.33801
"041","12am",3412.104,1431.108,221.22637,0,372.23324
"042","12am",1828.519,375.9916,119.14835,129.42909,102.91471
"043","12am",4171.487,2053.3041,307.7912,464.39343,609.68539
"044","12am",2885.408,1077.7374,79.49744,0,707.78678
"045","12am",3196.967,484.6216,0,23.53327,158.47104
"046","12am",3534.854,308.5579,0,0,312.16943
"047","12am",4300.91,1441.1179,0,0,297.53727
"048","12am",3606.357,493.1944,0,0,44.11397
"049","12am",3351.687,350.6885,0,124.57178,0
"050","12am",1524.339,503.9848,0,0,64.17158
"051","12am",1869.81,158.9523,0,0,131.72679
"052","12am",2789.232,919.1868,0,0,18.24627
"053","12am",4214.878,418.0357,0,0,146.39314
"054","12am",3389.244,1505.3136,161.01289,0,312.55887
"055","12am",2760.388,466.7775,0,56.24241,267.38725
"056","12am",4945.948,1136.0742,70.18521,0,473.3338
"057","12am",2246.28,434.7952,51.58823,27.44571,326.99449
"058","12am",4514.239,561.9806,44.51998,0,0
"059","12am",7265.035,1148.6409,0,0,718.25745
"060","12am",4811.584,1330.1055,1233.62574,34.77849,102.80496
"061","12am",5895.305,684.1964,38.04563,0,901.82101
"062","12am",4827.28,667.2777,0,0,593.11971
"063","12am",1881.144,411.6884,0,0,23.15952
"064","12am",4403.419,429.1324,0,0,57.24204
"065","12am",4290.052,1279.011,247.21735,36.59084,97.17442
"066","12am",4420.219,747.3513,0,0,297.52657
"067","12am",6304.387,1035.2072,42.17246,0,582.4059
"068","12am",5721.786,928.2616,0,0,487.68712
"069","12am",2724.365,438.6467,0,0,116.38646
"070","12am",7925.394,1780.5628,47.92501,379.11897,510.72277
"071","12am",7177.971,941.7468,0,0,959.88181
"072","12am",4979.307,1178.1589,0,25.60332,747.58738
"073","12am",9597.84,1355.8242,207.7809,352.93156,599.95005
"074","12am",8525.621,2106.1532,106.43329,0,384.91332
"075","12am",8155.831,2176.9628,652.26193,191.0565,421.85242
"076","12am",4994.597,272.8905,0,37.88175,124.43164
"077","12am",6092.04,268.9777,0,0,346.22193
"078","12am",6329.71,2386.3277,450.69399,252.2697,665.9674
"079","12am",7421.63,1775.9869,643.78719,66.88157,584.54703
"080","12am",5519.06,492.3041,0,40.30758,248.33669
"001","1pm",3412.944,2492.6524,2424.4219,24.4412,1642.21424
"002","1pm",1919.473,3412.8868,111.27084,337.96617,2764.86659
"003","1pm",6605.517,4186.1379,830.27723,42.67212,1410.75195
"004","1pm",3227.932,1014.4947,48.17498,0,430.45408
"005","1pm",2323.862,1053.6896,1162.1271,0,358.65916
"006","1pm",5584.617,2264.5845,2096.10214,38.051,660.03374
"007","1pm",3749.556,1040.2898,196.94267,0,517.51317
"008","1pm",1698.084,244.1044,0,0,76.13752
"009","1pm",4493.627,5223.8868,3249.01656,1036.86862,1627.74086
"010","1pm",3060.734,1204.2499,118.19373,0,329.74246
"011","1pm",4350.759,3050.4255,102.09628,214.12434,446.56755
"012","1pm",5497.841,829.5429,34.44232,79.47003,350.8228
"013","1pm",3356.518,3578.6819,0,18.83994,362.48466
"014","1pm",5067.853,1752.6778,0,0,259.4389
"015","1pm",2426.901,281.3138,315.18173,0,210.06731
"016","1pm",2780.143,1018.9361,266.20379,0,79.70281
"017","1pm",3243.296,2647.4459,1807.65215,71.38213,371.25027
"018","1pm",5968.958,2361.231,47.74699,0,443.09447
"019","1pm",3527.195,3719.2228,1598.37727,30.07412,542.92814
"020","1pm",4884.045,930.242,0,32.08195,401.36297
"021","1pm",2741.213,306.4653,0,53.32697,522.06334
"022","1pm",5681.584,5820.7373,2523.29451,0,1957.7671
"023","1pm",2502.759,4986.1469,1624.5038,259.85594,861.95502
"024","1pm",4064.104,1076.158,47.13029,208.00899,572.55614
"025","1pm",3719.033,3886.2113,11605.32206,0,359.67023
"026","1pm",3982.29,1560.8216,254.27803,0,439.2113
"027","1pm",2488.796,8319.5774,493.03679,108.04569,1076.39392
"028","1pm",3915.329,5057.2462,2345.72739,1436.40745,1418.42931
"029","1pm",3687.899,2705.7277,226.24504,53.41367,558.64823
"030","1pm",2262.042,800.2216,1053.37558,0,211.85765
"031","1pm",3566.809,1643.3598,0,0,338.31187
"032","1pm",3978,4156.8369,170.71413,284.44736,595.28792
"033","1pm",4919.781,2959.9211,1665.53532,707.05488,929.14925
"034","1pm",1513.746,1592.2293,30.93318,0,96.378
"035","1pm",3653.294,3127.8499,190.86935,474.37368,624.53067
"036","1pm",2882.723,1198.4366,0,0,613.52563
"037","1pm",4448.813,2009.873,104.8831,69.72134,341.54281
"038","1pm",2964.462,349.9076,52.12785,324.61697,300.93015
"039","1pm",2331.505,1148.6056,79.47003,0,105.01284
"040","1pm",6533.639,2605.7612,536.02981,309.34453,672.16796
"041","1pm",3012.334,1625.0451,221.22637,0,186.36238
"042","1pm",1704.976,472.4005,196.44874,104.51079,78.6505
"043","1pm",3584.412,2747.6012,307.7912,642.43547,517.90274
"044","1pm",2912.082,1543.9198,79.49744,0,889.40439
"045","1pm",3161.247,573.7577,0,0,136.69264
"046","1pm",2728.187,639.905,0,0,260.63307
"047","1pm",3933.981,1675.3285,0,0,417.79211
"048","1pm",2864.706,570.5223,0,112.43566,94.91885
"049","1pm",3130.435,412.5278,0,0,187.94218
"050","1pm",1275.747,583.9401,0,0,42.32393
"051","1pm",1563.622,394.5229,0,0,132.65749
"052","1pm",2573.644,888.2098,0,38.29088,64.72879
"053","1pm",3193.839,452.6019,0,0,170.07211
"054","1pm",2889.83,1800.6333,289.98096,50.64823,304.56378
"055","1pm",2513.914,850.3947,0,0,217.07254
"056","1pm",4519.235,1289.9163,70.18521,0,787.80371
"057","1pm",2011.571,505.0825,51.58823,0,138.28216
"058","1pm",4102.193,591.3405,44.51998,0,99.0468
"059","1pm",6418.183,1534.0626,136.2083,253.33429,396.33858
"060","1pm",4093.531,1336.4571,1217.31143,103.9639,308.70674
"061","1pm",5387.219,795.0224,38.04563,0,858.58108
"062","1pm",4479.651,1400.2846,0,0,405.58371
"063","1pm",1633.111,417.2709,0,0,44.2494
"064","1pm",3880.561,496.1724,0,0,182.72643
"065","1pm",4139.786,1228.1898,247.21735,50.75393,216.3109
"066","1pm",3650.036,932.8164,0,0,384.05089
"067","1pm",5339.814,1392.5603,68.21965,0,314.48339
"068","1pm",4522.522,1407.2633,35.1004,0,360.57639
"069","1pm",2480.686,579.2529,0,0,130.32768
"070","1pm",6608.247,2375.9139,47.92501,752.24447,469.72058
"071","1pm",6042.336,2009.9219,203.06006,0,691.96859
"072","1pm",4489.001,1367.6894,0,179.3455,348.99194
"073","1pm",8741.857,1385.9885,251.76279,194.095,1060.00658
"074","1pm",7506.79,1798.5863,438.10086,0,472.92132
"075","1pm",8146.155,3802.3831,591.80496,58.71013,823.96234
"076","1pm",4875.744,654.7372,0,37.88175,0
"077","1pm",5783.075,414.4059,0,134.1379,300.79418
"078","1pm",5515.75,2792.8753,498.82375,445.89261,1264.67815
"079","1pm",6826.856,2381.1461,715.21772,0,580.63435
"080","1pm",5365.683,593.0882,0,0,323.27983
"001","2pm",3043.56,2802.3717,2178.82252,228.57288,1518.47436
"002","2pm",1686.738,3234.662,189.0803,348.24518,3051.96255
"003","2pm",5554.805,4044.2814,802.08675,191.87762,1439.39819
"004","2pm",2687.344,965.8811,48.17498,0,294.18052
"005","2pm",2246.6,1310.284,1118.75755,64.82137,352.28069
"006","2pm",4320.78,2187.5722,2074.47389,295.64034,776.63655
"007","2pm",3228.76,891.3132,218.97394,43.10438,936.17563
"008","2pm",1510.76,287.0061,0,0,158.42882
"009","2pm",4505.517,5398.5298,3022.87169,2017.01309,1767.86451
"010","2pm",2543.813,1163.873,178.7116,0,375.83525
"011","2pm",3525.69,3055.769,102.09628,882.16693,618.77512
"012","2pm",4806.138,899.5226,34.44232,0,404.17703
"013","2pm",2836.34,3727.3559,0,121.38323,779.27817
"014","2pm",4995.866,1745.4026,0,303.96597,447.82205
"015","2pm",2291.043,327.1572,315.18173,0,548.78575
"016","2pm",2294.459,960.1483,266.20379,52.139,41.60212
"017","2pm",3127.033,2770.1181,1811.5666,353.78173,587.35013
"018","2pm",5315.965,2226.0947,47.74699,78.8337,582.34962
"019","2pm",2996.754,3804.4872,1629.31045,78.68986,837.86054
"020","2pm",4409.276,915.6228,0,0,796.94438
"021","2pm",2559.459,351.6802,0,0,67.47998
"022","2pm",5019.681,5103.7892,2554.35925,0,1994.30211
"023","2pm",2786.351,5485.54,1783.7269,47.58125,671.18246
"024","2pm",4066.212,1355.5126,47.13029,348.01357,528.19413
"025","2pm",3260.365,4349.2751,12845.97999,38.051,401.65008
"026","2pm",3461.622,1663.8374,254.27803,0,424.59996
"027","2pm",2333.887,8679.9847,493.03679,0,877.09754
"028","2pm",4147.922,5486.0183,2655.97899,2296.42917,1639.9945
"029","2pm",3276.809,2848.7885,226.24504,262.69938,637.75378
"030","2pm",2119.617,1107.8078,1053.37558,0,652.72982
"031","2pm",2761.98,1751.6787,0,44.44442,610.91316
"032","2pm",3487.327,4486.5966,170.71413,731.90304,873.33473
"033","2pm",4392.916,2860.0544,1513.49738,1296.19455,1065.44936
"034","2pm",1311.462,1654.0953,30.93318,67.04967,180.11248
"035","2pm",3241.092,3287.0611,155.53598,1388.82956,834.54231
"036","2pm",2556.88,1259.4003,0,375.8522,427.32515
"037","2pm",4206.192,2022.869,104.8831,30.17713,710.87262
"038","2pm",2648.358,414.0637,0,480.78799,500.58229
"039","2pm",2353.928,1108.7088,79.47003,0,141.9652
"040","2pm",5852.701,2501.3268,564.63489,553.38782,582.14922
"041","2pm",2728.769,1768.3154,276.30968,54.90454,483.13397
"042","2pm",1606.984,425.1299,196.44874,163.00545,189.5296
"043","2pm",2944.461,2875.6631,307.7912,1570.29667,729.7398
"044","2pm",2762.956,1389.3655,0,21.87233,1050.34969
"045","2pm",2950.231,665.5547,0,0,293.21074
"046","2pm",2810.304,596.5255,0,0,388.68624
"047","2pm",3600.034,1891.0507,0,100.8479,565.90765
"048","2pm",2837.709,480.9338,0,74.16177,190.40893
"049","2pm",2330.222,541.3341,0,55.04049,212.38338
"050","2pm",1284.027,548.4938,0,129.67522,78.14686
"051","2pm",1317.35,410.1754,0,0,146.7166
"052","2pm",2208.984,981.0152,0,38.29088,317.72024
"053","2pm",3273.006,638.5009,0,0,371.32118
"054","2pm",2704.025,1995.0043,289.98096,0,375.2352
"055","2pm",2249.15,749.4259,0,0,519.60138
"056","2pm",4041.87,1512.7516,70.18521,53.64306,1112.45892
"057","2pm",1661.062,592.3242,81.11222,0,219.63085
"058","2pm",3645.887,555.9102,44.51998,42.23685,198.70068
"059","2pm",6919.571,1517.9078,136.2083,211.44571,766.77593
"060","2pm",3357.643,1356.9091,1269.29871,134.8044,448.32941
"061","2pm",4543.262,1402.6565,0,0,991.26205
"062","2pm",3769.017,1442.0836,0,0,1234.16329
"063","2pm",1400.238,447.8832,0,0,140.22152
"064","2pm",3315.281,560.1824,0,0,582.88265
"065","2pm",3844.494,1212.7468,247.21735,238.55596,324.28704
"066","2pm",3351.668,932.8164,0,0,545.45988
"067","2pm",5560.161,1440.0112,68.21965,120.4345,537.54291
"068","2pm",4105.862,1507.3296,35.1004,71.66016,549.48162
"069","2pm",2407.303,618.1038,0,0,242.69017
"070","2pm",5698.09,2521.9695,47.92501,999.43209,1082.99456
"071","2pm",5009.639,1991.2181,203.06006,62.61909,869.81087
"072","2pm",3868.069,1506.1854,0,110.51599,742.93624
"073","2pm",7476.704,1809.5545,251.76279,161.73801,2605.65851
"074","2pm",6656.846,1869.9315,475.40607,57.60247,807.43779
"075","2pm",6602.784,4142.014,591.80496,524.86975,1778.88196
"076","2pm",3972.557,698.9304,0,68.07857,281.46584
"077","2pm",5289.217,411.4185,0,244.6667,603.3623
"078","2pm",4819.719,2701.6508,498.82375,1161.59328,1368.27896
"079","2pm",6385.335,2622.0477,850.98452,89.96315,619.83417
"080","2pm",4633.233,584.2141,0,264.71184,750.42821
"001","3pm",2766.568,2751.3056,1909.24141,452.88222,1386.74373
"002","3pm",1640.263,3332.0748,189.0803,1235.29369,3285.56807
"003","3pm",4635.843,3984.072,728.15785,545.06863,1410.15444
"004","3pm",2391.56,891.5981,48.17498,8.45706,205.03197
"005","3pm",2062.534,1273.6221,952.77359,79.22073,844.43306
"006","3pm",4866.738,1841.7862,2074.33739,199.1746,714.4816
"007","3pm",3133.551,912.907,146.40102,73.91516,975.91535
"008","3pm",1504.132,347.2894,0,0,142.93471
"009","3pm",4387.017,5276.2174,2704.04937,2385.82639,2083.17404
"010","3pm",2853.774,1246.3796,178.7116,116.99429,608.59562
"011","3pm",4104.378,3308.9441,102.09628,711.43902,509.07281
"012","3pm",4725.258,1039.0473,34.44232,278.90061,736.47973
"013","3pm",2893.38,3469.3055,0,128.17904,952.78701
"014","3pm",4954.547,1731.2756,41.28761,178.89079,692.90513
"015","3pm",2314.858,266.3376,221.18248,0,774.18104
"016","3pm",2327.998,940.3541,199.50242,38.10069,41.60212
"017","3pm",2753.055,2651.4959,1373.85551,585.74624,775.40146
"018","3pm",5447.302,2250.8049,47.74699,91.13664,722.98999
"019","3pm",2981.6,3382.9062,1421.11154,175.47785,679.38958
"020","3pm",4100.134,942.4816,0,0,1002.82933
"021","3pm",2456.759,359.6562,0,0,104.6028
"022","3pm",5002.833,4754.5027,2207.98255,70.21752,2104.8048
"023","3pm",2751.793,5246.9439,1753.02706,199.96727,1066.64638
"024","3pm",3704.532,1435.7315,47.13029,359.823,487.74457
"025","3pm",3192.741,4334.6002,12221.79305,0,476.6738
"026","3pm",3785.69,1550.8782,221.59912,59.92662,622.46614
"027","3pm",2337.33,8562.0841,493.03679,0,1050.15061
"028","3pm",3844.74,5114.6614,2555.53349,3561.60228,1542.02722
"029","3pm",2847.577,2835.4378,226.24504,584.69901,560.27896
"030","3pm",1961.958,854.5,981.11046,93.59832,595.52189
"031","3pm",3053.142,1391.6139,0,108.82926,542.57299
"032","3pm",3313.261,4503.6295,170.71413,1590.96017,742.1096
"033","3pm",4428.801,2841.1969,1379.69367,1740.40679,1261.98922
"034","3pm",1334.617,1508.0602,30.93318,75.20934,164.97686
"035","3pm",2610.723,3255.5304,155.53598,1246.71714,1296.72985
"036","3pm",2344.544,1250.926,0,893.86471,587.94011
"037","3pm",3814.728,1953.3881,104.8831,63.42156,729.26225
"038","3pm",2117.026,437.2811,0,544.44129,648.50707
"039","3pm",2361.748,1021.3259,79.47003,33.28845,203.55422
"040","3pm",6107.624,2557.9552,558.29576,431.4119,351.54602
"041","3pm",2668.005,1768.8673,276.30968,37.75475,755.49576
"042","3pm",1798.493,425.1299,196.44874,223.84974,193.58713
"043","3pm",2889.787,2676.7538,307.7912,1337.14799,684.4882
"044","3pm",2598.354,1341.0338,0,38.4195,702.9049
"045","3pm",2828.423,576.4579,0,59.60045,409.99899
"046","3pm",2538.006,542.8898,0,0,530.00443
"047","3pm",3452.492,2010.7173,0,25.77596,528.36555
"048","3pm",2813.916,574.8441,0,100.23087,447.37911
"049","3pm",2743.238,530.8847,0,47.0098,212.23759
"050","3pm",1323.26,393.737,0,29.60571,78.14686
"051","3pm",1341.009,439.2133,0,0,179.59451
"052","3pm",2127.285,1076.7308,0,132.10306,394.81555
"053","3pm",3243.627,638.5009,0,0,672.35989
"054","3pm",2508.671,1835.9852,289.98096,90.24703,312.27284
"055","3pm",1898.056,749.4259,39.48595,108.81364,572.9894
"056","3pm",4046.019,1447.8288,70.18521,514.05585,809.83766
"057","3pm",1704.183,712.6837,81.11222,43.60438,122.25574
"058","3pm",4208.834,513.3687,44.51998,0,305.64523
"059","3pm",6630.779,1405.4499,136.2083,37.67988,1218.824
"060","3pm",3231.035,1434.0908,1269.29871,384.69417,401.96681
"061","3pm",4488.078,1319.5686,0,67.13062,681.53906
"062","3pm",3993.276,1289.7054,0,0,641.475
"063","3pm",1470.294,523.0548,0,0,129.437
"064","3pm",3493.146,521.4158,0,0,365.96595
"065","3pm",3660.243,1314.9984,247.21735,315.04368,554.02194
"066","3pm",3633.822,884.6414,0,0,697.25066
"067","3pm",5178.367,1414.588,68.21965,177.5495,763.75044
"068","3pm",4309.345,1406.3928,35.1004,39.48098,610.48227
"069","3pm",2272.113,530.1793,0,0,288.85268
"070","3pm",5624.298,2279.9252,47.92501,1178.1312,1223.28442
"071","3pm",4085.449,2157.4763,203.06006,146.6866,1213.28373
"072","3pm",3688.351,1207.4865,0,191.03789,801.75882
"073","3pm",6592.858,1753.187,241.23735,745.21389,3376.95545
"074","3pm",5680.525,1741.4481,475.40607,75.8573,847.84984
"075","3pm",6745.236,4577.1289,591.80496,456.19868,1347.50244
"076","3pm",4124.605,698.9304,0,107.14151,314.12596
"077","3pm",5237.882,411.4185,0,162.65302,836.18176
"078","3pm",5319.731,2454.9064,498.82375,656.92195,1339.3698
"079","3pm",6676.995,2456.9451,850.98452,0,795.92734
"080","3pm",4603.474,584.2141,0,226.62337,864.26383
"001","4pm",3228.799,2528.9221,1320.65657,448.04595,1781.06927
"002","4pm",1966.604,2592.5835,181.27019,509.53081,2850.37937
"003","4pm",5673.276,3282.9538,586.87185,343.68479,1416.30634
"004","4pm",2716.308,691.0696,48.17498,40.83438,182.97989
"005","4pm",2409.419,872.988,389.98438,0,615.21999
"006","4pm",5798.418,1409.7602,1315.74507,38.408,549.7896
"007","4pm",3542.206,1011.6852,58.9293,0,1072.09963
"008","4pm",1690.294,286.4325,47.13029,0,97.24924
"009","4pm",4476.245,4328.0867,1688.7595,2074.56592,1867.84994
"010","4pm",2848.79,1199.139,178.7116,165.38106,492.72371
"011","4pm",4194.41,2734.3412,102.09628,606.89522,315.70958
"012","4pm",4690.146,921.4956,0,209.87821,553.0011
"013","4pm",3450.583,3017.5516,0,192.55122,832.43274
"014","4pm",5652.952,1283.9445,41.28761,210.17054,547.97986
"015","4pm",2444.929,393.2816,221.18248,134.86893,703.5803
"016","4pm",2609.754,725.8038,125.9908,71.20985,156.27443
"017","4pm",3459.188,2117.169,1058.36549,800.55381,729.34206
"018","4pm",6946.332,1742.3537,47.74699,0,490.86085
"019","4pm",3574.232,2898.092,945.74509,242.51958,782.47457
"020","4pm",4715.228,611.8785,35.33337,63.02648,456.46944
"021","4pm",2778.455,313.2275,0,0,48.5864
"022","4pm",5834.908,3982.6801,1661.73029,0,2156.4063
"023","4pm",2734.466,3888.6202,1599.09573,25.44392,857.99783
