"district","hour","educmen1","educmen2","educmen3","educmen4"
"009","10am",473.54347,4615.7415,5770.9839,4306.1114
"010","10am",211.9407,2176.7198,1246.3799,1173.3776
"011","10am",253.91173,4797.598,2281.4082,1175.6391
"012","10am",621.26812,3306.3269,1714.032,755.1747
"013","10am",683.47062,3310.6908,2157.1737,1148.7144
"014","10am",559.97335,3606.761,1869.3385,1612.0536
"015","10am",167.74124,1135.7338,973.9691,578.468
"016","10am",358.97111,1284.6004,1183.8649,851.9708
"017","10am",880.32206,3533.8003,2021.8725,2461.3634
"018","10am",1783.63585,3434.563,1792.5821,1152.1997
"019","10am",1155.29872,3453.4622,3300.3266,2254.7297
"020","10am",2096.9104,1761.9017,824.7525,230.9449
"021","10am",416.02038,1094.7768,945.7739,331.6239
"022","10am",387.4623,3281.0972,2998.6654,4317.3852
"023","10am",734.11909,2935.1398,3188.4459,2290.9383
"024","10am",700.21582,3578.0044,664.046,467.1412
"025","10am",682.39546,2803.4599,3395.6944,3990.2745
"026","10am",231.80096,1082.9433,1382.7559,2069.987
"027","10am",422.76289,3925.2427,4722.0893,3426.5734
"028","10am",383.2896,4551.1821,4202.5786,2769.3191
"029","10am",188.13557,2809.6669,2410.8191,1649.055
"030","10am",367.07873,1887.3877,1395.5389,1118.7307
"031","10am",1042.10436,2293.0692,1535.1443,767.5416
"032","10am",486.26789,4584.694,3945.0829,1676.9464
"033","10am",600.97394,6438.7777,3004.9025,1319.2193
"034","10am",127.86274,1087.3142,1341.0135,759.0631
"035","10am",355.99933,4057.9817,2327.7233,1471.8297
"036","10am",237.32622,1695.4114,1695.1298,892.1576
"037","10am",425.0272,3795.66,1604.4023,1197.0346
"038","10am",454.50763,1194.6603,1374.2468,969.4962
"039","10am",119.27726,1037.8424,1102.1104,902.6724
"040","10am",1011.14884,3862.0123,3857.7651,3576.6678
"041","10am",277.97033,2175.9034,1431.8129,1275.7179
"042","10am",169.07278,1152.5652,913.7948,539.8111
"043","10am",1067.45829,2520.6939,2697.6371,1063.5093
"044","10am",546.4521,1875.4733,888.7567,1029.4782
"045","10am",146.29998,2583.7285,786.9932,433.0629
"046","10am",212.555,2217.3282,1025.7598,363.1945
"047","10am",313.47223,2605.8074,2780.6058,710.7955
"048","10am",488.75794,1463.8925,1223.7206,469.1919
"049","10am",212.97188,1991.7817,659.2403,421.349
"050","10am",214.61195,971.3967,412.248,154.3122
"051","10am",161.75695,1133.9671,403.9922,283.2362
"052","10am",407.95391,1521.5313,1008.6565,728.6946
"053","10am",765.50999,1841.2636,735.2048,472.2174
"054","10am",646.16345,2385.7192,1345.2551,370.4452
"055","10am",299.89409,1661.3717,853.3928,342.4076
"056","10am",596.73302,2822.4965,2231.1163,671.9924
"057","10am",84.27223,1023.8164,804.8173,674.2094
"058","10am",501.35926,3057.4277,654.677,300.69
"059","10am",1339.95085,6006.0052,2254.8661,680.9083
"060","10am",1391.9105,3861.5877,1829.5549,560.6148
"061","10am",1428.98466,3432.3298,1297.5233,520.2017
"062","10am",132.50571,2760.0532,1563.2989,818.26
"063","10am",85.25128,861.1557,651.5109,381.4849
"064","10am",521.48158,2176.4404,1111.5823,604.1626
"065","10am",655.98222,3041.378,1370.1107,876.8919
"066","10am",348.03332,2608.1091,1009.5896,995.9802
"067","10am",1269.36658,4021.0835,1408.5477,343.4744
"068","10am",746.19483,3558.5385,2131.2041,359.3707
"069","10am",501.76759,1706.1785,756.5219,459.3437
"070","10am",974.85398,5771.1601,2732.271,1059.0204
"071","10am",1442.75501,5632.4774,1308.6763,300.7809
"072","10am",959.35043,3186.4799,1819.2915,483.0811
"073","10am",1380.37679,7221.3623,2994.9616,1359.5081
"074","10am",1393.67037,4828.3154,1792.045,1240.5489
"075","10am",1752.78777,7992.1793,2799.036,1516.5951
"076","10am",1128.27493,2823.8525,886.1492,237.7572
"077","10am",1431.49513,1928.4687,1633.8767,907.4375
"078","10am",1485.26127,4262.6513,3603.6334,1715.631
"079","10am",1734.15809,4815.5406,2485.2639,1128.0705
"080","10am",1614.77703,1738.0152,1720.0656,929.3434
"001","11am",311.00198,1758.8507,2158.4524,3525.4725
"002","11am",0,2232.715,3184.5647,1666.9608
"003","11am",403.75346,4171.8683,4036.5345,3300.9363
"004","11am",334.78263,1351.6399,1068.9455,915.3931
"005","11am",168.18808,1858.5613,1539.6108,1775.3591
"006","11am",825.12086,2715.0298,2189.1416,2841.9649
"007","11am",121.58987,1431.9064,1669.3058,1525.8843
"008","11am",210.78773,583.9963,678.1605,489.5491
"009","11am",574.03754,4392.5432,5613.5167,4614.832
"010","11am",203.25416,2152.4435,1593.0415,1307.6279
"011","11am",331.88672,4313.7172,2209.1418,886.5239
"012","11am",577.77285,3355.2261,1766.1803,768.1092
"013","11am",633.89522,2866.16,2019.6205,1224.878
"014","11am",789.77544,3882.7088,1886.3858,1306.2521
"015","11am",115.57548,1298.0603,1157.2479,519.1113
"016","11am",409.64758,1301.2887,1094.2842,1032.9901
"017","11am",688.99686,2995.5302,1756.2507,2775.1735
"018","11am",2104.41256,3482.6147,1851.579,1080.1533
"019","11am",708.59818,3168.0746,3125.8911,2276.853
"020","11am",2508.36581,2090.7777,995.2127,299.329
"021","11am",365.21505,1102.8834,1172.4446,284.02
"022","11am",402.79882,3272.9939,3005.0978,3973.964
"023","11am",860.0588,2850.1903,3001.4025,2254.0818
"024","11am",686.7513,3822.2767,504.0826,477.8293
"025","11am",630.10845,2368.657,3032.5587,4323.033
"026","11am",231.80096,1205.9146,1135.782,2013.5049
"027","11am",522.08025,3830.4232,4337.8436,3403.6431
"028","11am",344.8701,3853.9846,4283.3371,2663.076
"029","11am",272.38132,2694.4731,2246.1655,1863.9846
"030","11am",224.91269,1873.8474,1194.2191,1015.9019
"031","11am",1116.81899,2637.1588,1590.7382,773.6478
"032","11am",435.76558,4182.4983,3613.6447,1495.8678
"033","11am",636.38348,6445.9819,3250.3353,1155.5597
"034","11am",114.28034,1007.0861,1188.3184,780.299
"035","11am",327.94111,4039.9951,2607.6202,1502.3351
"036","11am",160.36846,1695.1093,1677.0186,969.1535
"037","11am",425.0272,4025.5641,1578.592,1243.9315
"038","11am",378.40588,1157.1924,1465.3671,917.4471
"039","11am",76.17288,1098.8889,1104.4583,1055.6178
"040","11am",869.41808,3524.4347,3828.273,3642.8253
"041","11am",315.72508,2236.5359,1404.6621,1298.7241
"042","11am",205.56532,1115.2653,900.847,610.9625
"043","11am",956.64135,2219.891,2501.4446,1204.1007
"044","11am",546.4521,1944.8068,1225.3227,1073.2017
"045","11am",146.29998,2558.8438,808.6016,376.8807
"046","11am",245.13156,2271.8066,1009.4656,392.4712
"047","11am",376.31455,2963.4429,2855.7138,752.3833
"048","11am",488.75794,1511.7577,1263.7384,423.101
"049","11am",199.91241,1915.5599,760.8992,442.083
"050","11am",209.42963,1067.8063,445.7999,166.8949
"051","11am",166.54838,1158.1102,437.4687,332.058
"052","11am",407.95391,1632.3202,934.9478,600.0633
"053","11am",814.47101,2120.095,920.5111,570.2341
"054","11am",615.07598,2444.9983,1362.5015,394.8561
"055","11am",362.6833,1488.6129,900.1989,390.7082
"056","11am",749.08609,2827.7814,2452.4635,690.5491
"057","11am",84.27223,1081.6129,1025.3274,612.9257
"058","11am",567.47772,3474.9485,574.5865,300.69
"059","11am",1332.28058,5404.5693,2163.35,478.5475
"060","11am",1360.20876,3596.1015,1725.9916,546.3623
"061","11am",1460.88369,3565.3038,1700.7898,512.9385
"062","11am",132.50571,3220.7202,1563.2989,767.9295
"063","11am",85.25128,943.9621,724.3029,422.9272
"064","11am",521.48158,2213.7591,1123.714,699.847
"065","11am",700.94929,2890.5264,1326.2339,796.6262
"066","11am",348.03332,2526.676,1108.6054,1270.386
"067","11am",1269.36658,3684.6428,1343.1038,343.4744
"068","11am",792.11595,3621.0772,2131.2041,359.3707
"069","11am",520.44134,1762.6759,658.2019,369.8667
"070","11am",1112.75126,6038.4533,2407.5501,934.3728
"071","11am",1451.73468,5784.9889,1507.649,210.5413
"072","11am",967.05219,3279.3627,1720.5829,479.2335
"073","11am",1358.36578,6355.6506,2968.6318,1463.3978
"074","11am",1359.74119,5796.8855,1921.3356,1322.5961
"075","11am",1744.95176,7716.0073,2742.9331,1548.523
"076","11am",1073.72913,2777.2786,884.9968,237.7572
"077","11am",1431.49513,2058.6125,1898.2169,986.9955
"078","11am",1395.25871,4078.3647,3550.379,1626.2184
"079","11am",1850.06779,4256.9044,2536.2579,1114.8524
"080","11am",1614.77703,1661.6881,1677.3575,929.3434
"001","12am",167.69181,1409.2437,2079.741,3303.1988
"002","12am",94.90102,2674.0719,3247.4566,2000.7744
"003","12am",422.85628,4371.0871,3957.9577,3195.4035
"004","12am",334.78263,1628.0858,1503.8445,1145.9883
"005","12am",146.32159,1283.4699,1598.5913,1479.6769
"006","12am",791.62834,2387.9715,2289.2134,3035.4911
"007","12am",102.5343,1462.9272,1647.0067,1506.8607
"008","12am",252.0973,560.6189,787.0283,533.7394
"009","12am",514.11889,4583.0604,5155.9803,4762.8892
"010","12am",217.10585,2243.0467,1686.4274,868.6245
"011","12am",253.91173,3966.9083,2201.5272,757.1066
"012","12am",621.96329,3538.7195,1689.2521,1024.7099
"013","12am",650.03077,3146.3444,1735.5402,1137.9135
"014","12am",789.77544,3290.0338,2000.2317,1498.4292
"015","12am",115.57548,1529.244,1183.3475,593.3945
"016","12am",409.64758,1367.0075,1148.3981,1151.0259
"017","12am",727.18277,2549.8451,1647.3779,2458.7311
"018","12am",1954.25941,3809.4518,1762.7966,1031.0765
"019","12am",1007.48098,2394.3981,3146.8357,1983.3102
"020","12am",2501.38724,2588.4052,1159.1293,258.449
"021","12am",383.20315,1273.8368,1152.1506,512.4293
"022","12am",373.10226,3399.4243,2617.2108,4214.123
"023","12am",843.71938,2627.025,2774.6333,2118.5528
"024","12am",828.17945,3887.1775,683.4719,688.1111
"025","12am",479.06165,2299.7768,2462.9354,4171.7285
"026","12am",343.57413,1066.8452,1219.8333,2478.7045
"027","12am",522.08025,3835.8228,3954.3766,2695.3954
"028","12am",152.5729,3793.8906,4572.7297,2632.7566
"029","12am",367.6089,2563.6065,2125.0052,1616.7213
"030","12am",190.55056,1722.3431,1493.3405,1374.6687
"031","12am",1383.83082,2800.3431,1747.6394,621.4543
"032","12am",300.34609,3705.1941,3290.9439,1334.5387
"033","12am",494.33498,6474.94,3447.079,1471.5361
"034","12am",149.68988,1003.105,1192.7436,795.8851
"035","12am",454.87195,3637.0361,2238.3767,1348.0096
"036","12am",160.36846,2103.7443,1895.3549,885.754
"037","12am",266.4674,3696.7907,1914.5556,1457.4288
"038","12am",408.10244,1489.3989,1562.5913,1086.3313
"039","12am",20.2816,1312.8024,1344.3139,653.2282
"040","12am",949.6874,3176.7458,3571.0505,3783.8554
"041","12am",409.01392,2168.4984,1387.543,1355.8193
"042","12am",169.07278,954.9898,760.8569,591.6314
"043","12am",1000.5113,2560.3881,2639.0322,1195.081
"044","12am",518.50917,1866.6895,1367.0882,865.4539
"045","12am",146.29998,2593.9747,797.4515,325.8665
"046","12am",213.92124,2538.4896,988.7023,414.4682
"047","12am",466.35101,2346.4437,2573.5858,630.5733
"048","12am",521.53472,1961.1204,1231.1336,429.8766
"049","12am",166.41989,2189.8026,993.7273,476.9975
"050","12am",227.14495,1068.3494,522.2479,237.0739
"051","12am",324.89413,1154.9685,410.0333,326.8354
"052","12am",363.67373,1573.8271,1015.8486,773.3155
"053","12am",944.24157,2436.372,945.4914,453.2019
"054","12am",615.07598,2621.9182,1581.1671,540.5268
"055","12am",362.6833,1728.5786,974.3899,485.1431
"056","12am",691.08855,2917.0905,2213.3375,773.0914
"057","12am",86.75466,1076.6072,1127.5592,820.2021
"058","12am",651.55854,3564.2636,604.4633,255.9341
"059","12am",1219.81239,5053.8939,2414.562,443.6649
"060","12am",1552.76087,3618.354,1838.9277,502.8566
"061","12am",1460.88369,3879.8938,1798.5439,531.2009
"062","12am",177.48047,3533.7251,1720.3174,760.6296
"063","12am",85.25128,1107.7966,720.3694,444.0171
"064","12am",494.98922,2521.0218,1166.2661,707.5164
"065","12am",700.94929,3094.291,1438.2404,663.374
"066","12am",348.03332,2523.7516,1177.8087,1415.5032
"067","12am",1275.93529,4369.4391,1819.0278,549.6176
"068","12am",792.11595,3725.8922,2218.9323,400.7946
"069","12am",520.44134,1815.2417,588.2011,355.5139
"070","12am",1112.75126,5897.3045,2905.4386,728.2296
"071","12am",1386.06682,5929.0769,1394.9213,340.1904
"072","12am",1010.99753,3698.6443,1781.1913,439.824
"073","12am",1140.54606,7009.8183,2346.0382,1803.1208
"074","12am",1636.27104,5831.8592,2286.8931,1237.4706
"075","12am",1747.59193,6255.1796,2259.7289,1282.273
"076","12am",1345.03863,3140.8307,706.1745,237.7572
"077","12am",1431.49513,2139.8662,1974.1265,1161.7523
"078","12am",1335.66709,3735.4784,3130.3139,1719.1441
"079","12am",1973.3091,4395.0064,2580.1534,1114.8524
"080","12am",1623.65137,1851.2274,1906.5184,929.3434
"001","1pm",262.59283,1487.9744,1872.5606,3113.8627
"002","1pm",0,2344.5388,3097.4357,2173.9351
"003","1pm",722.20028,4342.0909,4305.5508,3224.1709
"004","1pm",268.31171,1546.6068,1511.1774,1096.3285
"005","1pm",198.94082,1209.7352,1502.881,1685.1967
"006","1pm",786.92181,2512.6061,1788.344,2802.8133
"007","1pm",102.5343,1373.2571,1633.4999,1454.8329
"008","1pm",207.5893,568.3327,754.5902,435.795
"009","1pm",653.94556,4611.2253,5418.5802,4402.2187
"010","1pm",217.10585,2225.9345,1447.8786,717.1186
"011","1pm",253.91173,4437.0046,2242.1862,1018.5648
"012","1pm",726.29481,3502.5445,1514.1462,901.0323
"013","1pm",680.03864,3207.8419,1939.8786,1444.8012
"014","1pm",789.77544,3297.5045,1651.1624,1260.95
"015","1pm",115.57548,1439.458,1216.3424,479.8403
"016","1pm",409.64758,1454.2997,1148.3981,1052.35
"017","1pm",335.00329,2590.4381,1828.1089,2562.3546
"018","1pm",1637.76324,3555.2422,2339.2379,1174.1284
"019","1pm",1063.06916,2923.8366,2978.3802,1920.7148
"020","1pm",2374.63725,2254.1049,1265.8902,305.0381
"021","1pm",407.10504,1184.332,926.2835,532.6311
"022","1pm",426.78342,3759.8083,2542.028,4501.5503
"023","1pm",883.45816,2596.7572,2783.5304,2562.1162
"024","1pm",814.29234,3681.3269,885.7173,608.0815
"025","1pm",640.39383,2375.6633,2913.7231,4123.0553
"026","1pm",343.57413,1129.8142,1529.5063,2421.9094
"027","1pm",316.30369,3769.1326,4734.1135,3448.3583
"028","1pm",386.78573,4498.179,4110.4657,2432.2562
"029","1pm",396.64674,2668.8082,2463.7107,1775.3662
"030","1pm",300.52696,1675.6694,1436.1059,1075.57
"031","1pm",1081.4131,2299.0753,1428.2158,739.7769
"032","1pm",522.32819,3741.79,3458.9976,1363.3084
"033","1pm",530.90169,5796.3876,3327.1334,1479.4372
"034","1pm",149.68988,954.6806,1404.0548,777.244
"035","1pm",350.54043,4000.2783,2430.0866,1423.4416
"036","1pm",160.36846,1966.2297,1712.0087,795.2583
"037","1pm",266.4674,4046.597,1627.5785,1284.7377
"038","1pm",437.799,1532.9863,1210.3842,810.8751
"039","1pm",81.87062,1331.1443,1202.0065,1034.5432
"040","1pm",879.96545,2881.5393,3449.6213,3307.5994
"041","1pm",409.01392,1971.2488,1197.5457,1442.0225
"042","1pm",169.07278,987.9621,774.0884,632.4797
"043","1pm",815.55093,2540.3466,2881.0176,1343.8603
"044","1pm",521.54156,2427.3921,1344.3355,1025.5618
"045","1pm",146.29998,2672.3375,853.3702,351.9925
"046","1pm",245.13156,2235.5644,917.464,345.2346
"047","1pm",435.14069,2326.6233,2675.7948,670.2534
"048","1pm",462.22972,1706.9586,1231.1336,242.2611
"049","1pm",199.91241,2441.6883,716.9725,510.5748
"050","1pm",236.00261,1018.8219,459.7148,189.045
"051","1pm",238.92234,1195.3253,397.495,288.0976
"052","1pm",363.67373,1640.0293,961.1073,600.0633
"053","1pm",837.12251,2120.0573,776.7001,355.2326
"054","1pm",575.76724,2661.4382,1543.836,602.3613
"055","1pm",362.6833,1815.4074,1025.0381,428.9007
"056","1pm",749.08609,3061.0284,2103.8983,722.1939
"057","1pm",114.65077,938.3794,875.2134,778.2805
"058","1pm",593.561,3288.3352,726.0755,255.9341
"059","1pm",1454.29994,4269.1096,2434.8444,579.8732
"060","1pm",1510.60472,3280.5565,1717.6433,551.166
"061","1pm",1125.01058,3973.2524,1795.5779,280.76
"062","1pm",177.48047,3621.0187,1739.5994,747.4207
"063","1pm",85.25128,933.3369,670.737,459.122
"064","1pm",494.98922,2399.9109,1060.6962,699.847
"065","1pm",754.2863,3005.4409,1483.9041,672.597
"066","1pm",306.11769,2564.6388,1164.5523,1280.3811
"067","1pm",1210.92518,3884.3681,1756.6334,453.5077
"068","1pm",700.27371,3444.7841,1907.2145,443.0315
"069","1pm",520.44134,1797.1852,671.2992,276.7466
"070","1pm",1112.75126,5398.0647,3015.0051,728.2296
"071","1pm",1583.211,5771.5433,1603.075,189.2881
"072","1pm",1010.99753,3855.7302,1078.4766,439.824
"073","1pm",1136.67257,6581.3727,2428.996,1875.2591
"074","1pm",1439.70887,5549.7169,2285.2495,1098.5109
"075","1pm",1944.1541,7878.6673,2330.5352,1469.8463
"076","1pm",1373.28617,3011.015,946.3048,237.7572
"077","1pm",1431.49513,2115.4745,1843.9118,1293.9571
"078","1pm",1403.62153,3841.2631,3450.3668,1658.4031
"079","1pm",1925.96077,4621.1866,2487.0446,1084.6589
"080","1pm",1660.14391,1980.0577,1763.5461,929.3434
"001","2pm",495.54481,1230.1674,1942.1089,3131.3351
"002","2pm",31.30818,2537.9473,2934.6962,2105.5043
"003","2pm",689.04373,3887.2901,4016.3223,3084.2293
"004","2pm",334.78263,1283.6934,1282.7234,941.9898
"005","2pm",180.95241,1266.4381,1697.5776,1864.4301
"006","2pm",701.446,2518.548,1679.3615,2282.0171
"007","2pm",0,1307.3349,1629.2533,1530.5388
"008","2pm",188.53373,561.5077,772.2047,381.9301
"009","2pm",689.44864,5483.7033,5384.3061,4139.3915
"010","2pm",203.25416,2195.5635,1091.4326,657.076
"011","2pm",299.24764,4405.8068,2164.0858,1156.479
"012","2pm",626.03973,3356.0885,1263.6176,860.2146
"013","2pm",691.65618,3065.1169,2129.142,1467.3742
"014","2pm",953.50521,3626.4463,1320.3227,1580.4783
"015","2pm",96.15825,1409.6898,1439.3584,539.2973
"016","2pm",280.44281,1303.8588,981.9499,929.4997
"017","2pm",391.87464,2509.9509,2219.6355,2581.0686
"018","2pm",1567.60647,3046.2225,2384.752,1156.7649
"019","2pm",1020.69269,2653.2429,3124.9113,1923.4803
"020","2pm",2324.96055,2307.0833,1170.6039,305.0381
"021","2pm",385.68735,960.4413,912.7298,312.3628
"022","2pm",436.83727,3530.6599,2346.523,4095.2225
"023","2pm",830.93304,2645.0419,2995.6979,2637.4785
"024","2pm",932.32637,4122.3078,879.3932,559.9416
"025","2pm",739.15362,2375.8217,3006.3625,4388.3614
"026","2pm",326.5558,1033.7768,1329.9618,2383.464
"027","2pm",316.30369,3443.6189,4695.4038,3626.8496
"028","2pm",509.29783,5402.1875,4698.8891,2638.5071
"029","2pm",469.69716,2650.4847,2563.0586,1668.854
"030","2pm",306.69618,2001.7501,1414.0965,1210.9873
"031","2pm",700.31136,2469.8826,1351.0582,824.9467
"032","2pm",626.07014,3868.7075,3738.3119,1389.605
"033","2pm",632.19401,5800.6281,3163.7329,1573.008
"034","2pm",183.99884,960.4611,1369.681,759.9291
"035","2pm",381.96159,4397.2955,2590.7131,1552.2997
"036","2pm",160.36846,1762.2089,1837.938,832.5946
"037","2pm",388.9795,4225.6357,1511.2776,1049.3683
"038","2pm",549.3883,1212.3398,1410.6769,871.3869
"039","2pm",133.83266,1343.2227,1203.036,1059.747
"040","2pm",706.53698,3165.1526,2910.808,3042.5039
"041","2pm",511.03312,2015.7323,1094.0968,1665.4338
"042","2pm",169.07278,1157.4372,716.3526,590.7557
"043","2pm",915.27639,2761.6482,2963.7967,1580.3193
"044","2pm",572.8573,2467.1928,1270.4259,907.4196
"045","2pm",167.19642,2767.6591,800.318,272.2771
"046","2pm",245.13156,2002.9515,1234.0297,313.4027
"047","2pm",313.47223,2637.3478,2344.1644,830.429
"048","2pm",384.84828,1626.5415,1329.5629,242.2611
"049","2pm",199.91241,1969.1598,644.4015,425.8695
"050","2pm",182.93727,1018.2362,459.7954,350.5521
"051","2pm",200.91051,1049.6551,364.6171,288.0976
"052","2pm",219.47108,1693.0354,969.8383,732.8499
"053","2pm",753.62864,2203.0003,927.0241,484.9791
"054","2pm",575.76724,2665.8425,1493.5367,591.3777
"055","2pm",362.6833,1727.3965,1047.9286,467.0931
"056","2pm",807.68259,2947.7497,2209.5774,891.6319
"057","2pm",114.65077,846.0033,943.5131,748.0941
"058","2pm",527.44254,2831.4942,717.2146,366.5833
"059","2pm",1676.7954,5151.7372,2267.3893,579.8732
"060","2pm",1086.48599,3636.4325,1571.6776,414.5451
"061","2pm",1081.18141,3743.9855,1862.5463,249.4669
"062","2pm",177.48047,3656.669,1799.9244,855.3583
"063","2pm",135.45704,858.5331,640.5564,386.2862
"064","2pm",566.44865,2216.9505,979.8659,695.0813
"065","2pm",709.31923,3099.7031,1404.0019,660.8813
"066","2pm",306.11769,2358.0908,952.7583,1212.9772
"067","2pm",1275.93529,4149.1829,1957.9056,453.5077
"068","2pm",615.37717,3359.7027,1851.3225,443.0315
"069","2pm",448.40256,1630.3093,873.7877,315.5975
"070","2pm",1038.76329,5778.5137,3012.7985,520.3356
"071","2pm",1563.02605,5199.0873,1340.4997,129.7112
"072","2pm",1118.92467,3439.4524,1263.8559,405.4734
"073","2pm",751.5907,6822.2486,2726.7832,2055.4579
"074","2pm",1328.58877,5169.2506,2007.256,1231.5011
"075","2pm",2135.07124,7966.8057,2195.8381,1444.8854
"076","2pm",1339.25431,2726.4754,796.1375,237.7572
"077","2pm",1431.49513,2185.93,1690.6197,1240.6201
"078","2pm",1398.61683,3757.6037,3532.2597,1717.5161
"079","2pm",1881.45277,4697.6744,2395.1916,1079.1673
"080","2pm",1588.40309,2044.2158,1721.6654,889.0358
"001","3pm",265.36134,1627.8816,1556.9726,3133.4568
"002","3pm",292.5518,2379.9916,3420.0752,2603.8904
"003","3pm",555.95363,3411.5709,3985.6809,2679.3729
"004","3pm",343.23969,1196.1256,1089.7662,829.5507
"005","3pm",178.7729,1390.9007,1817.5907,1685.5443
"006","3pm",875.99028,2301.3255,1416.3542,2281.2882
"007","3pm",0,1356.2479,1432.2897,1571.8682
"008","3pm",85.24997,580.0645,849.8165,414.9589
"009","3pm",643.98566,4815.8777,5324.9507,4675.5214
"010","3pm",203.25416,2568.1686,1124.3836,906.3717
"011","3pm",318.81775,4538.5289,2475.6377,1190.6404
"012","3pm",629.93861,3714.3088,1453.6192,904.9004
"013","3pm",876.59921,2939.952,2178.81,1421.3947
"014","3pm",686.52869,3742.7461,1358.2818,1604.9007
"015","3pm",115.58639,1509.2791,1182.4321,595.3312
"016","3pm",280.44281,1251.2086,949.5673,947.5371
"017","3pm",525.83521,2442.5331,2114.4189,2131.7543
"018","3pm",1472.2233,3388.9178,2386.4694,1142.5535
"019","3pm",759.96561,2722.3441,2869.8488,1828.7803
"020","3pm",2285.93514,2294.1152,1145.1781,305.0381
"021","3pm",361.25084,1028.5565,798.9535,312.3628
"022","3pm",276.30985,3180.4919,2533.5012,3982.2403
"023","3pm",890.62907,2755.0634,3218.5348,2596.753
"024","3pm",841.4681,3752.3298,866.1668,634.302
"025","3pm",791.44063,2468.7463,2943.2267,4301.3557
"026","3pm",326.5558,1269.2244,1444.3184,2413.3889
"027","3pm",316.30369,3598.5873,4703.8425,3522.0377
"028","3pm",584.50988,5294.2701,4715.992,2920.4818
"029","3pm",323.3187,2496.7287,2476.9037,1859.968
"030","3pm",306.69618,1972.4941,1279.9694,1023.4858
"031","3pm",752.02514,2338.2088,1304.6301,824.9467
"032","3pm",681.10703,4106.3341,3838.0182,1571.466
"033","3pm",542.77717,6463.8451,3095.6955,1423.8836
"034","3pm",172.5884,867.9489,1389.2285,714.448
"035","3pm",445.05616,3924.1096,2755.4479,1455.8308
"036","3pm",390.24079,1990.7712,1850.3866,975.509
"037","3pm",388.9795,3867.963,1512.5906,1049.2539
"038","3pm",469.22016,1265.2239,1251.1085,872.1126
"039","3pm",195.42168,1278.8411,1266.8333,1078.5293
"040","3pm",807.38038,3034.4713,3026.6354,2978.6314
"041","3pm",409.01392,2209.8403,1363.7069,1621.719
"042","3pm",169.07278,1300.8558,870.0629,535.3231
"043","3pm",1024.0053,2433.787,2687.7728,1431.3225
"044","3pm",538.12721,2371.9266,961.2307,875.331
"045","3pm",203.21581,2584.803,811.5476,295.8103
"046","3pm",245.13156,1851.237,1188.7051,351.2294
"047","3pm",150.36008,2584.9197,2361.8169,909.8406
"048","3pm",350.11765,1724.9343,1533.8282,422.8562
"049","3pm",199.91241,1994.1807,881.9583,510.9547
"050","3pm",147.98785,1024.1947,513.3213,137.4572
"051","3pm",267.96018,1141.1763,326.147,224.5331
"052","3pm",375.46347,1793.5988,1026.1766,604.88
"053","3pm",788.19486,2483.9219,944.3693,523.0247
"054","3pm",510.91542,2622.2013,1346.9743,486.919
"055","3pm",471.49694,1628.4957,832.3133,523.3898
"056","3pm",710.53721,3051.307,2296.6923,854.5793
"057","3pm",114.65077,922.6331,903.0879,770.0562
"058","3pm",593.561,3320.6123,717.2146,396.46
"059","3pm",1506.36778,5308.6287,2306.1467,473.706
"060","3pm",1044.57921,3647.1835,1612.5746,520.7123
"061","3pm",998.32018,3659.6837,1687.3789,262.1117
"062","3pm",88.33714,3216.746,1850.2682,813.2738
"063","3pm",135.45704,1016.9929,650.486,352.3404
"064","3pm",566.44865,2160.927,1109.1559,575.5864
"065","3pm",712.90983,3131.3571,1371.1383,822.9283
"066","3pm",306.11769,2589.3246,1078.9362,1241.3351
"067","3pm",1341.37028,3743.0662,2038.4834,453.5077
"068","3pm",700.27371,3287.4621,2021.5076,391.5582
"069","3pm",412.38317,1559.6916,730.5302,388.5404
"070","3pm",1234.26304,5783.986,2810.1745,636.3904
"071","3pm",1519.08071,5150.1426,1475.3076,129.7112
"072","3pm",1071.02777,3095.4298,1272.7578,449.4188
"073","3pm",690.34063,7077.3359,3058.1699,1864.2232
"074","3pm",1250.42167,4587.1908,1907.6956,1324.9145
"075","3pm",2013.55367,8216.8264,2084.1585,1438.9159
"076","3pm",1220.97241,2865.2593,920.8143,237.7572
"077","3pm",1431.49513,2204.4859,2075.76,1056.6767
"078","3pm",1427.52342,3480.4064,3430.0116,1917.1907
"079","3pm",1854.18283,4647.7599,2549.7378,1219.9676
"080","3pm",1619.83633,1962.2026,1677.4968,848.7282
"001","4pm",136.9976,1636.6059,1869.4358,2905.8101
"002","4pm",192.0568,1858.1379,2774.3535,2200.9834
"003","4pm",735.2656,2570.3723,3601.1815,3240.16
"004","4pm",334.7826,1324.0212,988.7741,837.9945
"005","4pm",154.3364,1164.7005,1491.2409,1284.5596
"006","4pm",705.4356,2173.9425,1562.71,2382.2871
"007","4pm",0,1346.7998,1744.9414,1710.2844
"008","4pm",233.0417,632.1327,776.7435,444.2463
"009","4pm",606.4919,4627.0777,4006.611,4145.439
"010","4pm",192.3727,2454.7268,1277.9962,987.8852
"011","4pm",214.3876,4177.543,2410.4325,905.1759
"012","4pm",734.0477,3218.2626,1537.8031,860.4648
"013","4pm",969.4655,2987.4152,2024.5168,1478.2273
"014","4pm",631.5049,3849.6406,1491.5961,1656.4263
"015","4pm",183.1693,1833.9032,1245.2228,636.482
"016","4pm",253.4773,1354.8204,1023.841,930.1526
