"district","hour","sex1","sex2"
"064","9am",37.50068,62.49932
"065","9am",53.899,46.101
"066","9am",49.89206,50.10794
"067","9am",47.48725,52.51275
"068","9am",43.90745,56.09255
"069","9am",52.79718,47.20282
"070","9am",52.94697,47.05303
"071","9am",37.08607,62.91393
"072","9am",48.84339,51.15661
"073","9am",46.66134,53.33866
"074","9am",39.55301,60.44699
"075","9am",52.31138,47.68862
"076","9am",54.92129,45.07871
"077","9am",41.99329,58.00671
"078","9am",34.4608,65.5392
"079","9am",44.90737,55.09263
"080","9am",49.20729,50.79271
"001","10am",42.8051,57.1949
"002","10am",42.59066,57.40934
"003","10am",44.3439,55.6561
"004","10am",36.69606,63.30394
"005","10am",46.47963,53.52037
"006","10am",41.73873,58.26127
"007","10am",42.25056,57.74944
"008","10am",43.32654,56.67346
"009","10am",42.04574,57.95426
"010","10am",47.93394,52.06606
"011","10am",51.03223,48.96777
"012","10am",46.92185,53.07815
"013","10am",57.38346,42.61654
"014","10am",43.71563,56.28437
"015","10am",34.53077,65.46923
"016","10am",38.51024,61.48976
"017","10am",42.83123,57.16877
"018","10am",42.20449,57.79551
"019","10am",47.31744,52.68256
"020","10am",38.33335,61.66665
"021","10am",52.15135,47.84865
"022","10am",44.1537,55.8463
"023","10am",46.21967,53.78033
"024","10am",40.4323,59.5677
"025","10am",47.30416,52.69584
"026","10am",42.6494,57.3506
"027","10am",56.30394,43.69606
"028","10am",41.93188,58.06812
"029","10am",51.48992,48.51008
"030","10am",47.87244,52.12756
"031","10am",48.97859,51.02141
"032","10am",51.04136,48.95864
"033","10am",46.13725,53.86275
"034","10am",47.53937,52.46063
"035","10am",50.8211,49.1789
"036","10am",45.42025,54.57975
"037","10am",51.46688,48.53312
"038","10am",48.93859,51.06141
"039","10am",52.89101,47.10899
"040","10am",45.75382,54.24618
"041","10am",48.59577,51.40423
"042","10am",40.73683,59.26317
"043","10am",49.73659,50.26341
"044","10am",36.62735,63.37265
"045","10am",49.97816,50.02184
"046","10am",44.85163,55.14837
"047","10am",46.06379,53.93621
"048","10am",33.6163,66.3837
"049","10am",45.007,54.993
"050","10am",49.03049,50.96951
"051","10am",44.2981,55.7019
"052","10am",43.31672,56.68328
"053","10am",46.44884,53.55116
"054","10am",59.63377,40.36623
"055","10am",49.89822,50.10178
"056","10am",46.0206,53.9794
"057","10am",44.98454,55.01546
"058","10am",45.82427,54.17573
"059","10am",42.44886,57.55114
"060","10am",41.76047,58.23953
"061","10am",45.78345,54.21655
"062","10am",51.55229,48.44771
"063","10am",46.20411,53.79589
"064","10am",35.79413,64.20587
"065","10am",50.71878,49.28122
"066","10am",48.45272,51.54728
"067","10am",47.62565,52.37435
"068","10am",44.14179,55.85821
"069","10am",50.18069,49.81931
"070","10am",51.9174,48.0826
"071","10am",36.92139,63.07861
"072","10am",46.09404,53.90596
"073","10am",43.88139,56.11861
"074","10am",41.27802,58.72198
"075","10am",52.2445,47.7555
"076","10am",54.48269,45.51731
"077","10am",43.75888,56.24112
"078","10am",36.35562,63.64438
"079","10am",43.61395,56.38605
"080","10am",51.75214,48.24786
"001","11am",43.55514,56.44486
"002","11am",38.97105,61.02895
"003","11am",43.74405,56.25595
"004","11am",38.39324,61.60676
"005","11am",42.84288,57.15712
"006","11am",41.75745,58.24255
"007","11am",47.43659,52.56341
"008","11am",46.49535,53.50465
"009","11am",41.99225,58.00775
"010","11am",44.00097,55.99903
"011","11am",50.26929,49.73071
"012","11am",45.82417,54.17583
"013","11am",56.29348,43.70652
"014","11am",44.29829,55.70171
"015","11am",35.8974,64.1026
"016","11am",40.10937,59.89063
"017","11am",41.98102,58.01898
"018","11am",41.72615,58.27385
"019","11am",46.66859,53.33141
"020","11am",40.85809,59.14191
"021","11am",57.49783,42.50217
"022","11am",42.91369,57.08631
"023","11am",46.13907,53.86093
"024","11am",41.29893,58.70107
"025","11am",47.03667,52.96333
"026","11am",45.70167,54.29833
"027","11am",55.65413,44.34587
"028","11am",40.86201,59.13799
"029","11am",52.64604,47.35396
"030","11am",47.90654,52.09346
"031","11am",46.95358,53.04642
"032","11am",51.13945,48.86055
"033","11am",45.67878,54.32122
"034","11am",46.77313,53.22687
"035","11am",53.81688,46.18312
"036","11am",42.86306,57.13694
"037","11am",52.68292,47.31708
"038","11am",50.81827,49.18173
"039","11am",49.53324,50.46676
"040","11am",46.22613,53.77387
