"district","hour","educmen1","educmen2","educmen3","educmen4"
"049","10am",6.482486,60.6263,20.0661,12.825115
"050","10am",12.245564,55.42702,23.5225,8.804915
"051","10am",8.157379,57.18579,20.37327,14.283559
"052","10am",11.125501,41.49439,27.50754,19.872569
"053","10am",20.070024,48.27397,19.27549,12.380523
"054","10am",13.610367,50.25124,28.33558,7.802816
"055","10am",9.499138,52.62391,27.0312,10.845752
"056","10am",9.438486,44.64324,35.28942,10.628858
"057","10am",3.257382,39.57367,31.10868,26.060276
"058","10am",11.106384,67.7298,14.50276,6.66105
"059","10am",13.032348,58.41434,21.9308,6.622507
"060","10am",18.209981,50.52009,23.93556,7.334369
"061","10am",21.395062,51.38957,19.42679,7.788571
"062","10am",2.512377,52.33204,29.64096,15.514632
"063","10am",4.306919,43.50583,32.91452,19.272727
"064","10am",11.815155,49.31139,25.18501,13.688451
"065","10am",11.035366,51.16407,23.04891,14.751655
"066","10am",7.014379,52.5647,20.34761,20.073316
"067","10am",18.024446,57.09761,20.00076,4.877185
"068","10am",10.98103,52.36758,31.36288,5.288512
"069","10am",14.655233,49.83272,22.0959,13.41615
"070","10am",9.251454,54.76884,25.9295,10.050201
"071","10am",16.612626,64.85525,15.06877,3.463346
"072","10am",14.877795,49.41656,28.21393,7.491717
"073","10am",10.654172,55.73669,23.11603,10.493101
"074","10am",15.059251,52.17217,19.36387,13.404703
"075","10am",12.465955,56.84096,19.90695,10.786135
"076","10am",22.227491,55.63108,17.45751,4.683916
"077","10am",24.257375,32.67883,27.68683,15.376966
"078","10am",13.420417,38.51616,32.56145,15.501975
"079","10am",17.063391,47.38291,24.45396,11.099742
"080","10am",26.90308,28.9563,28.65725,15.483376
"001","11am",4.010974,22.68379,27.83743,45.467805
"002","11am",0,31.51665,44.952803,23.530551
"003","11am",3.389157,35.01919,33.883179,27.708475
"004","11am",9.120251,36.82179,29.12054,24.937421
"005","11am",3.148576,34.79332,28.822384,33.235724
"006","11am",9.626603,31.67598,25.540496,33.15692
"007","11am",2.560495,30.15374,35.153002,32.132766
"008","11am",10.740811,29.75787,34.556062,24.945257
"009","11am",3.777823,28.90795,36.943355,30.370869
"010","11am",3.866818,40.94926,30.306893,24.877028
"011","11am",4.287239,55.72364,28.537203,11.451919
"012","11am",8.933773,51.87995,27.309441,11.876835
"013","11am",9.398624,42.49592,29.944465,18.160994
"014","11am",10.04149,49.36616,23.984189,16.60816
"015","11am",3.740313,42.00849,37.451449,16.799746
"016","11am",10.672879,33.90353,28.51027,26.913325
"017","11am",8.386087,36.45993,21.376109,33.777872
"018","11am",24.703274,40.88171,21.735313,12.679702
"019","11am",7.636236,34.14088,33.686288,24.536596
"020","11am",42.560227,35.47488,16.886085,5.078808
"021","11am",12.48785,37.71105,40.089564,9.711537
"022","11am",3.780425,30.71834,28.204025,37.297215
"023","11am",9.592732,31.78982,33.476375,25.141075
"024","11am",12.50699,69.61061,9.180261,8.70214
"025","11am",6.085442,22.87594,29.287754,41.750859
"026","11am",5.05343,26.28982,24.760876,43.895876
"027","11am",4.316857,31.67212,35.867762,28.14326
"028","11am",3.094319,34.57956,38.431891,23.894231
"029","11am",3.848822,38.07364,31.73893,26.33861
"030","11am",5.219747,43.48803,27.715294,23.576931
"031","11am",18.253557,43.10235,25.999405,12.644684
"032","11am",4.479601,42.99542,37.147695,15.377284
"033","11am",5.539424,56.1093,28.292667,10.058613
"034","11am",3.698412,32.59195,38.457107,25.252528
"035","11am",3.868192,47.6533,30.757886,17.720622
"036","11am",3.562437,37.65529,37.253421,21.528851
"037","11am",5.843813,55.34856,21.704483,17.103147
"038","11am",9.657122,29.53217,37.396959,23.413746
"039","11am",2.28395,32.94883,33.115821,31.651399
"040","11am",7.327616,29.70459,32.265392,30.702404
"041","11am",6.007349,42.55491,26.72672,24.711021
"042","11am",7.257022,39.37194,31.802381,21.568658
"043","11am",13.900473,32.25612,36.34723,17.49618
"044","11am",11.408702,40.60323,25.582007,22.40606
"045","11am",3.76032,65.76946,20.783329,9.68689
"046","11am",6.255151,57.97089,25.759067,10.014894
"047","11am",5.41627,42.65263,41.102095,10.829002
"048","11am",13.254973,40.99843,34.272218,11.474378
"049","11am",6.024263,57.72446,22.929325,13.321955
"050","11am",11.081339,56.49976,23.588162,8.830741
"051","11am",7.952896,55.30123,20.889682,15.856192
"052","11am",11.410388,45.65566,26.1503,16.783648
"053","11am",18.404831,47.90838,20.801047,12.88574
"054","11am",12.767715,50.75315,28.282735,8.196402
"055","11am",11.542325,47.37481,28.648653,12.434211
"056","11am",11.147313,42.08083,36.495644,10.276212
"057","11am",3.005281,38.57202,36.564797,21.857898
"058","11am",11.539488,70.66203,11.684044,6.114441
"059","11am",14.205315,57.62571,23.066513,5.102467
"060","11am",18.816876,49.7478,23.877048,7.558275
"061","11am",20.178186,49.2451,23.491845,7.084869
"062","11am",2.331019,56.65839,27.501302,13.509291
"063","11am",3.917,43.37177,33.279195,19.432033
"064","11am",11.439006,48.56011,24.649328,15.351556
"065","11am",12.266505,50.58377,23.20889,13.940836
"066","11am",6.624536,48.09326,21.101419,24.180783
"067","11am",19.115275,55.4867,20.225678,5.172349
"068","11am",11.473676,52.45074,30.870159,5.205428
"069","11am",15.717672,53.23398,19.878133,11.170217
"070","11am",10.604572,57.54674,22.944066,8.904617
"071","11am",16.211598,64.60128,16.835997,2.351126
"072","11am",15.001823,50.87256,26.6913,7.434321
"073","11am",11.183605,52.32691,24.441138,12.048347
"074","11am",13.073733,55.73629,18.473389,12.716587
"075","11am",12.68833,56.10656,19.945101,11.260008
"076","11am",21.587869,55.83859,17.793309,4.780228
"077","11am",22.453698,32.29034,29.774456,15.481505
"078","11am",13.100749,38.29371,33.3362,15.26934
"079","11am",18.959337,43.62439,25.991355,11.424913
"080","11am",27.447415,28.24479,28.511137,15.796654
"001","12am",2.4094083,20.24812,29.88187,47.460603
"002","12am",1.1837172,33.35417,40.5061,24.956012
"003","12am",3.5393446,36.58639,33.12846,26.745811
"004","12am",7.2578434,35.29571,32.60225,24.84419
"005","12am",3.2457776,28.47056,35.46074,32.822921
"006","12am",9.3085608,28.07956,26.91829,35.693585
"007","12am",2.1726458,30.99863,34.89917,31.929554
"008","12am",11.8162273,26.27716,36.88935,25.017267
"009","12am",3.4237961,30.52108,34.33646,31.718658
"010","12am",4.3289532,44.72493,33.62629,17.319821
"011","12am",3.5366441,55.25362,30.66427,10.545462
"012","12am",9.0472062,51.47494,24.57221,14.905642
"013","12am",9.7458387,47.17279,26.02076,17.060611
"014","12am",10.4213044,43.4129,26.39361,19.772185
"015","12am",3.3778578,44.69433,34.58501,17.342799
"016","12am",10.0500398,33.53732,28.17409,28.238557
"017","12am",9.8492388,34.53607,22.31271,33.301985
"018","12am",22.8365779,44.5155,20.59923,12.048686
"019","12am",11.8082282,28.06366,36.88264,23.24548
"020","12am",38.4392918,39.77651,17.81256,3.971635
"021","12am",11.536635,38.34987,34.68641,15.42709
"022","12am",3.5185512,32.05837,24.68168,39.741404
"023","12am",10.0875944,31.40898,33.1738,25.329632
"024","12am",13.605842,63.86095,11.2285,11.304713
"025","12am",5.0890905,24.43062,26.16386,44.316433
"026","12am",6.7249367,20.88186,23.87637,48.51684
"027","12am",4.7428748,34.8468,35.92381,24.48651
"028","12am",1.3681276,34.01998,41.00386,23.608038
"029","12am",5.508948,38.41794,31.8451,24.228014
"030","12am",3.9856606,36.02548,31.23553,28.753328
"031","12am",21.1166535,42.73201,26.66821,9.483121
"032","12am",3.4798435,42.9288,38.12925,15.462115
"033","12am",4.1583071,54.46669,28.99656,12.378447
"034","12am",4.7650333,31.93154,37.96825,25.335173
"035","12am",5.9241276,47.36776,29.152,17.556108
"036","12am",3.1786207,41.69776,37.56733,17.556296
"037","12am",3.6327006,50.39766,26.10078,19.868856
"038","12am",8.9763395,32.75979,34.36968,23.894192
"039","12am",0.6089426,39.41609,40.3622,19.612773
"040","12am",8.2715735,27.66877,31.10308,32.956569
"041","12am",7.6869678,40.75455,26.07735,25.481136
"042","12am",6.8269458,38.56128,30.72244,23.889329
"043","12am",13.5295416,34.62317,35.68665,16.160635
"044","12am",11.228633,40.4243,29.60513,18.741934
"045","12am",3.7866306,67.13893,20.64015,8.434287
"046","12am",5.1478054,61.08627,23.79215,9.973771
"047","12am",7.7506163,38.9972,42.77224,10.479943
"048","12am",12.5863137,47.32816,29.71122,10.374309
"049","12am",4.3486329,57.22061,25.96658,12.464177
"050","12am",11.0542711,51.99246,25.4158,11.537475
"051","12am",14.6564504,52.10232,18.4972,14.744023
"052","12am",9.7586914,42.23152,27.25892,20.750873
"053","12am",19.7568726,50.97752,19.78302,9.482587
"054","12am",11.4781078,48.92836,29.50661,10.086924
"055","12am",10.2141441,48.68146,27.44146,13.662943
"056","12am",10.4796001,44.23448,33.56284,11.723084
"057","12am",2.7885318,34.6051,36.24283,26.363537
"058","12am",12.8355076,70.21492,11.90774,5.041826
"059","12am",13.3576578,55.34309,26.44086,4.85839
"060","12am",20.6679317,48.16189,24.47694,6.693244
"061","12am",19.0454268,50.58187,23.44748,6.925225
"062","12am",2.866216,57.0678,27.78222,12.283767
"063","12am",3.6162737,46.99162,30.55735,18.834759
"064","12am",10.1229064,51.55682,23.85103,14.469249
"065","12am",11.8868333,52.47358,24.38996,11.249624
"066","12am",6.3682919,46.17945,21.55147,25.900789
"067","12am",15.9212895,54.52244,22.69807,6.858201
"068","12am",11.0975813,52.19992,31.08734,5.615151
"069","12am",15.8700264,55.35289,17.93625,10.840829
"070","12am",10.4545294,55.4064,27.2972,6.841869
"071","12am",15.3152232,65.51281,15.41306,3.758904
"072","12am",14.5873259,53.36643,25.70018,6.346064
"073","12am",9.2730916,56.9926,19.07422,14.660086
"074","12am",14.8853486,53.0531,20.80413,11.257415
"075","12am",15.1375161,54.18192,19.57361,11.106957
"076","12am",24.7714169,57.84431,13.00553,4.378745
"077","12am",21.3425362,31.90383,29.43277,17.320869
"078","12am",13.4635669,37.65374,31.55366,17.329028
"079","12am",19.6089247,43.67352,25.63918,11.078375
"080","12am",25.7283809,29.33455,30.21069,14.726376
"001","1pm",3.897776,22.08663,27.79521,46.220381
"002","1pm",0,30.78475,40.67059,28.544655
"003","1pm",5.734473,34.47742,34.18728,25.600823
"004","1pm",6.067073,34.97192,34.17079,24.790215
"005","1pm",4.327855,26.31716,32.6944,36.660582
"006","1pm",9.972794,31.84269,22.66399,35.520531
"007","1pm",2.246527,30.08807,35.79,31.875401
"008","1pm",10.557318,28.90355,38.37601,22.163119
"009","1pm",4.334793,30.56632,35.91801,29.18088
"010","1pm",4.71146,48.30548,31.42072,15.562343
"011","1pm",3.193189,55.79968,28.19769,12.809449
"012","1pm",10.93156,52.71727,22.78962,13.561557
"013","1pm",9.350746,44.10884,26.67394,19.866473
"014","1pm",11.283486,47.1113,23.59008,18.015136
"015","1pm",3.554838,44.27445,37.41192,14.758794
"016","1pm",10.078186,35.77881,28.25299,25.890009
"017","1pm",4.579109,35.40831,24.98814,35.024438
"018","1pm",18.811088,40.83495,26.86811,13.485852
"019","1pm",11.963415,32.90385,33.51767,21.615065
"020","1pm",38.302637,36.35846,20.41867,4.920231
"021","1pm",13.346168,38.82608,30.36645,17.461302
"022","1pm",3.800329,33.47953,22.6357,40.084436
"023","1pm",10.00988,29.42214,31.53834,29.029643
"024","1pm",13.595517,61.46385,14.78804,10.152597
"025","1pm",6.370281,23.63177,28.98409,41.013854
"026","1pm",6.333392,20.82682,28.19468,44.645103
"027","1pm",2.578302,30.72352,38.58941,28.108772
"028","1pm",3.384637,39.36211,35.96936,21.28389
"029","1pm",5.430146,36.53633,33.72852,24.304997
"030","1pm",6.696424,37.33773,31.99971,23.966145
"031","1pm",19.490255,41.43612,25.74066,13.332962
"032","1pm",5.748446,41.18001,38.06775,15.003794
"033","1pm",4.768353,52.0609,29.88302,13.28773
"034","1pm",4.555841,29.05589,42.73269,23.655577
"035","1pm",4.272618,48.75803,29.6195,17.349847
"036","1pm",3.460793,42.43174,36.94559,17.161878
"037","1pm",3.687936,56.00531,22.52585,17.7809
"038","1pm",10.966786,38.40103,30.31991,20.312276
"039","1pm",2.243298,36.47406,32.93561,28.347031
"040","1pm",8.365704,27.39438,32.79505,31.444869
"041","1pm",8.147962,39.26923,23.8563,28.726515
"042","1pm",6.595123,38.53803,30.19533,24.671515
"043","1pm",10.758147,33.51038,38.00426,17.727214
"044","1pm",9.805568,45.6377,25.27502,19.281715
"045","1pm",3.635685,66.40997,21.20701,8.747329
"046","1pm",6.548376,59.72024,24.50888,9.222502
"047","1pm",7.12433,38.09258,43.80938,10.973707
"048","1pm",12.689614,46.86121,33.79837,6.650806
"049","1pm",5.166833,63.10661,18.5305,13.196053
"050","1pm",12.397802,53.52124,24.14996,9.931
"051","1pm",11.270771,56.38752,18.75118,13.590534
"052","1pm",10.201588,46.00526,26.96049,16.832667
"053","1pm",20.471986,51.84639,18.99434,8.687278
"054","1pm",10.695229,49.43784,28.6777,11.189229
"055","1pm",9.985693,49.98328,28.22219,11.808843
"056","1pm",11.287865,46.12618,31.70333,10.882632
"057","1pm",4.236089,34.67102,32.33718,28.75572
"058","1pm",12.203382,67.60688,14.92783,5.261906
"059","1pm",16.643154,48.85612,27.8646,6.636127
"060","1pm",21.396757,46.467,24.32933,7.806917
"061","1pm",15.680462,55.37942,25.02687,3.913249
"062","1pm",2.823641,57.6089,27.6763,11.891152
"063","1pm",3.968042,43.44239,31.21962,21.369948
"064","1pm",10.632483,51.55064,22.784,15.032876
"065","1pm",12.749445,50.79995,25.08193,11.36868
"066","1pm",5.758758,48.24658,21.90783,24.086828
"067","1pm",16.575677,53.17094,24.04557,6.207813
"068","1pm",10.781231,53.035,29.36298,6.820797
"069","1pm",15.936729,55.03262,20.55623,8.474415
"070","1pm",10.851821,52.64324,29.40306,7.101873
"071","1pm",17.308305,63.09685,17.52547,2.069374
"072","1pm",15.833877,60.38705,16.89071,6.888363
"073","1pm",9.454701,54.74304,20.20409,15.598172
"074","1pm",13.879138,53.5006,22.03035,10.589908
"075","1pm",14.270903,57.83271,17.1071,10.789286
"076","1pm",24.662295,54.07361,16.99431,4.269785
"077","1pm",21.414057,31.64586,27.58349,19.356594
"078","1pm",13.556774,37.10055,33.32511,16.017563
"079","1pm",19.033394,45.66909,24.57833,10.71919
"080","1pm",26.213801,31.26527,27.84653,14.674404
"001","2pm",7.288328,18.09294,28.56397,46.054761
"002","2pm",0.4114378,33.35255,38.56644,27.669577
"003","2pm",5.9009205,33.29047,34.39549,26.413116
"004","2pm",8.7110628,33.40178,33.37653,24.510627
"005","2pm",3.6122584,25.28124,33.88785,37.218645
"006","2pm",9.7675755,35.07057,23.38497,31.776893
"007","2pm",0,29.26568,36.47206,34.262263
"008","2pm",9.9010652,29.48822,40.55321,20.0575
"009","2pm",4.392274,34.93506,34.30183,26.370843
"010","2pm",4.9008481,52.93925,26.31654,15.843363
"011","2pm",3.7286548,54.89678,26.96472,14.409841
"012","2pm",10.2529281,54.96414,20.69482,14.088113
"013","2pm",9.4060788,41.68362,28.95496,19.955344
"014","2pm",12.7461135,48.47703,17.6496,21.127264
"015","2pm",2.7595967,40.45597,41.30741,15.477018
"016","2pm",8.0223905,37.29839,28.08981,26.589413
"017","2pm",5.0876096,32.58606,28.81697,33.509363
"018","2pm",19.2218269,37.35246,29.24158,14.18413
"019","2pm",11.7020684,30.41898,35.82658,22.052375
"020","2pm",38.066145,37.77344,19.16608,4.994332
"021","2pm",15.0001621,37.35351,35.49791,12.148421
"022","2pm",4.1966288,33.91851,22.54269,39.342175
"023","2pm",9.1219589,29.03719,32.88669,28.954162
"024","2pm",14.3568034,63.47902,13.54169,8.622487
"025","2pm",7.0330616,22.60599,28.6056,41.755347
"026","2pm",6.4361716,20.37497,26.21256,46.9763
"027","2pm",2.6179365,28.50165,38.86224,30.018182
"028","2pm",3.8440817,40.77467,35.46631,19.914942
"029","2pm",6.388617,36.05074,34.86161,22.699028
"030","2pm",6.2165665,40.5744,28.66298,24.54606
"031","2pm",13.0992388,46.19885,25.27138,15.430528
"032","2pm",6.5061833,40.20399,38.84891,14.440913
"033","2pm",5.6599708,51.93245,28.32459,14.082986
"034","2pm",5.619881,29.33539,41.8342,23.210532
"035","2pm",4.2809912,49.28449,29.03648,17.398036
"036","2pm",3.4915006,38.36636,40.01511,18.127033
"037","2pm",5.4211198,58.89173,21.06234,14.62481
"038","2pm",13.5859686,29.98027,34.885,21.548758
"039","2pm",3.578568,35.9166,32.16813,28.336706
"040","2pm",7.191215,32.21529,29.62654,30.966956
"041","2pm",9.6671302,38.13128,20.69685,31.504739
"042","2pm",6.4197908,43.94856,27.20032,22.431334
"043","2pm",11.1333398,33.59244,36.05136,19.222862
"044","2pm",10.9787039,47.28329,24.34748,17.390528
"045","2pm",4.1721392,69.06284,19.97075,6.794271
"046","2pm",6.4584523,52.77153,32.51284,8.257185
"047","2pm",5.1175686,43.05583,38.26949,13.557109
"048","2pm",10.7403102,45.39337,37.10532,6.761001
"049","2pm",6.1713871,60.78886,19.89297,13.146786
"050","2pm",9.0944747,50.62021,22.8581,17.427215
"051","2pm",10.5560128,55.14979,19.1573,15.136898
"052","2pm",6.0707956,46.8311,26.82672,20.271381
"053","2pm",17.2509063,50.42769,21.22001,11.101395
"054","2pm",10.8094364,50.04844,28.03961,11.102506
"055","2pm",10.0602799,47.91534,29.06793,12.956449
"056","2pm",11.7795655,42.99116,32.22536,13.003916
"057","2pm",4.3227556,31.89743,35.57391,28.205897
"058","2pm",11.8720247,63.73314,16.14354,8.251298
"059","2pm",17.3297944,53.24355,23.43362,5.993029
"060","2pm",16.1941143,54.20116,23.42591,6.17881
"061","2pm",15.5853155,53.96985,26.84875,3.596085
"062","2pm",2.7349152,56.34806,27.73624,13.180789
"063","2pm",6.7030307,42.48413,31.69765,19.115198
"064","2pm",12.7053532,49.72585,21.97824,15.590563
"065","2pm",12.0757684,52.77074,23.90236,11.25114
"066","2pm",6.3379139,48.82232,19.72607,25.11369
"067","2pm",16.2818882,52.94668,24.98434,5.787097
"068","2pm",9.8155142,53.58861,29.52934,7.06653
"069","2pm",13.7206008,49.88558,26.7369,9.656919
"070","2pm",10.0359616,55.82883,29.10801,5.027198
"071","2pm",18.9864491,63.15455,16.28337,1.575632
"072","2pm",17.9668822,55.22824,20.29408,6.510799
"073","2pm",6.0827599,55.2137,22.06835,16.635193
"074","2pm",13.6453099,53.09094,20.61558,12.648168
"075","2pm",15.5361516,57.9716,15.97833,10.513916
"076","2pm",26.2618228,53.46424,15.61169,4.662249
"077","2pm",21.8593432,33.37978,25.81625,18.944626
"078","2pm",13.4404893,36.10998,33.94446,16.505062
"079","2pm",18.7144316,46.72682,23.82449,10.734259
"080","2pm",25.4416411,32.74245,27.57612,14.239792
"001","3pm",4.030598,24.72604,23.649,47.594361
"002","3pm",3.364014,27.36721,39.32699,29.941789
"003","3pm",5.228775,32.08602,37.48555,25.199654
"004","3pm",9.924002,34.58328,31.50813,23.98459
"005","3pm",3.52414,27.41875,35.83007,33.227043
"006","3pm",12.741754,33.47403,20.60164,33.182576
"007","3pm",0,31.10371,32.84762,36.048668
"008","3pm",4.416891,30.05375,44.0299,21.499459
"009","3pm",4.165405,31.14989,34.44266,30.242044
"010","3pm",4.232541,53.47924,23.41403,18.87418
"011","3pm",3.740401,53.24647,29.04442,13.96871
"012","3pm",9.398188,55.41456,21.68685,13.5004
"013","3pm",11.819173,39.63933,29.37686,19.164642
"014","3pm",9.286881,50.62926,18.37389,21.709976
"015","3pm",3.396973,44.35627,34.75055,17.496214
"016","3pm",8.179142,36.49162,27.69422,27.635012
"017","3pm",7.288546,33.85569,29.30774,29.548022
"018","3pm",17.547015,40.39156,28.44366,13.617773
"019","3pm",9.289467,33.27667,35.0797,22.354162
"020","3pm",37.907697,38.04335,18.99051,5.058451
"021","3pm",14.443542,41.12378,31.94378,12.488897
"022","3pm",2.770706,31.89249,25.40476,39.932044
"023","3pm",9.413708,29.12027,34.01904,27.446976
"024","3pm",13.807537,61.57147,14.21281,10.408176
"025","3pm",7.534108,23.50119,28.018,40.946693
"026","3pm",5.988018,23.27363,26.48431,44.254046
"027","3pm",2.605301,29.64052,38.74418,29.01
"028","3pm",4.324816,39.17255,34.89385,21.608782
"029","3pm",4.517568,34.88552,34.60852,25.98839
"030","3pm",6.692557,43.04269,27.9308,22.333951
"031","3pm",14.407134,44.7949,24.99382,15.80415
"032","3pm",6.679533,40.27032,37.63898,15.411175
"033","3pm",4.709072,56.07958,26.8579,12.353451
"034","3pm",5.489079,27.60464,44.18365,22.722629
"035","3pm",5.186866,45.73317,32.11311,16.966846
"036","3pm",7.494675,38.23327,35.53715,18.734901
"037","3pm",5.704526,56.72509,22.18269,15.387691
"038","3pm",12.16332,32.79766,32.43176,22.607266
"039","3pm",5.116253,33.4808,33.16643,28.23652
"040","3pm",8.199154,30.81583,30.73625,30.248762
"041","3pm",7.298242,39.4313,24.33331,28.937151
"042","3pm",5.880149,45.24221,30.25975,18.617896
"043","3pm",13.514854,32.1212,35.47331,18.89064
"044","3pm",11.337072,49.9709,20.25086,18.441161
"045","3pm",5.216846,66.35566,20.83361,7.593883
"046","3pm",6.74123,50.90987,32.68994,9.658969
"047","3pm",2.503107,43.03224,39.31815,15.146497
"048","3pm",8.684041,42.78391,38.04386,10.488192
"049","3pm",5.573239,55.59457,24.58759,14.244602
"050","3pm",8.117993,56.18303,28.15865,7.540326
"051","3pm",13.672717,58.22873,16.64171,11.456843
"052","3pm",9.880309,47.19849,27.0038,15.917397
"053","3pm",16.6303,52.40883,19.92546,11.035416
"054","3pm",10.286177,52.79235,27.11841,9.803061
"055","3pm",13.644053,47.12497,24.08526,15.145713
"056","3pm",10.278104,44.13794,33.22225,12.361709
"057","3pm",4.229988,34.04013,33.31902,28.410871
"058","3pm",11.805469,66.04441,14.26484,7.885282
"059","3pm",15.699755,55.3279,24.03526,4.937086
"060","3pm",15.305079,53.4382,23.62729,7.629429
"061","3pm",15.108907,55.38686,25.53735,3.966885
"062","3pm",1.480025,53.89425,30.99991,13.625814
"063","3pm",6.284904,47.1862,30.18109,16.347808
"064","3pm",12.838475,48.97709,25.13885,13.045581
"065","3pm",11.8064,51.85797,22.70723,13.628401
"066","3pm",5.869143,49.64469,20.68626,23.799909
"067","3pm",17.704522,49.4041,26.9056,5.985772
"068","3pm",10.940406,51.36016,31.5821,6.117331
"069","3pm",13.340788,50.45675,23.63299,12.569464
"070","3pm",11.79441,55.2708,26.85355,6.081239
"071","3pm",18.359152,62.24307,17.83012,1.56765
"072","3pm",18.188051,52.56618,21.6138,7.63197
"073","3pm",5.440007,55.77066,24.09892,14.69041
"074","3pm",13.786008,50.57418,21.03251,14.607299
"075","3pm",14.640349,59.74373,15.15371,10.462215
"076","3pm",23.279661,54.63044,17.5567,4.533195
"077","3pm",21.149627,32.57018,30.66832,15.611871
"078","3pm",13.920088,33.93819,33.44678,18.694939
"079","3pm",18.051464,45.24843,24.82306,11.877038
"080","3pm",26.518767,32.12374,27.46274,13.894754
"001","4pm",2.091933,24.99074,28.54602,44.371308
"002","4pm",2.733698,26.44836,39.48959,31.328354
"003","4pm",7.246152,25.3314,35.49018,31.932262
"004","4pm",9.604811,37.98576,28.36763,24.041803
"005","4pm",3.769048,28.44314,36.41759,31.370223
"006","4pm",10.336999,31.85555,22.89895,34.908501
"007","4pm",0,28.04649,36.33761,35.615895
"008","4pm",11.170824,30.30119,37.2331,21.294886
"009","4pm",4.530921,34.56753,29.9322,30.969347
"010","4pm",3.915601,49.9641,26.01264,20.107655
"011","4pm",2.781532,54.20074,31.2737,11.744032
"012","4pm",11.558754,50.67669,24.21517,13.549393
"013","4pm",12.996169,40.04779,27.13966,19.816377
"014","4pm",8.277507,50.45951,19.55123,21.711756
"015","4pm",4.69812,47.03791,31.9388,16.32517
"016","4pm",7.115569,38.03227,28.74108,26.111076
"017","4pm",7.026109,32.82198,30.8178,29.334109
"018","4pm",22.53085,40.6271,24.88115,11.9609
"019","4pm",11.443435,33.45758,34.61471,20.484279
"020","4pm",39.622018,35.15571,20.36362,4.858657
"021","4pm",12.203488,42.32265,30.13462,15.339241
"022","4pm",2.198265,32.51214,23.20142,42.088171
"023","4pm",7.64107,27.99256,35.21129,29.155076
"024","4pm",15.319906,62.85963,11.93738,9.883076
"025","4pm",7.237282,22.38743,29.26568,41.109609
"026","4pm",5.890355,19.56489,26.76794,47.776816
"027","4pm",2.264726,29.53098,37.76575,30.438547
"028","4pm",4.240549,38.65838,37.0659,20.035176
"029","4pm",6.415131,35.35522,30.99675,27.232893
"030","4pm",6.156869,42.83188,25.20169,25.809559
"031","4pm",17.213235,42.16547,25.03109,15.590205
"032","4pm",4.900119,39.22444,38.53939,17.336047
"033","4pm",5.045467,52.61306,28.63508,13.706393
"034","4pm",5.851721,31.95127,41.02993,21.167083
"035","4pm",3.078367,51.66829,31.26622,13.987116
"036","4pm",3.766844,46.63113,32.50545,17.096579
"037","4pm",5.417651,53.6287,24.75865,16.195004
"038","4pm",8.348226,33.64872,34.99225,23.010805
"039","4pm",6.555339,32.54412,31.3451,29.555437
"040","4pm",8.707547,26.13932,32.16673,32.986399
"041","4pm",9.708,38.11991,24.52409,27.648
"042","4pm",5.177435,40.67138,34.86166,19.289524
"043","4pm",12.043842,33.85991,36.7545,17.34175
"044","4pm",10.169972,49.87494,24.84131,15.113776
"045","4pm",4.924843,69.40204,18.56413,7.108995
"046","4pm",6.912772,51.21151,32.31079,9.564925
"047","4pm",4.477871,38.43746,42.60034,14.484326
"048","4pm",10.264373,40.78845,40.63337,8.313813
"049","4pm",5.254166,59.19384,21.65196,13.900031
"050","4pm",7.015942,52.75307,33.29941,6.931578
"051","4pm",11.102138,56.93591,18.51852,13.443431
"052","4pm",10.538766,42.30052,24.76765,22.393056
"053","4pm",18.980917,52.43196,17.3198,11.267322
"054","4pm",10.147293,49.90546,28.42518,11.52206
"055","4pm",10.022216,48.83769,29.34642,11.793668
"056","4pm",10.194831,45.41281,31.52864,12.863723
"057","4pm",6.50908,33.21521,33.69864,26.577073
"058","4pm",11.433096,66.38175,14.66618,7.518971
"059","4pm",14.520531,61.27575,19.56494,4.638779
"060","4pm",17.328088,54.55333,26.07611,2.042468
"061","4pm",16.196888,53.9331,24.42938,5.44063
"062","4pm",2.854627,53.88627,28.21023,15.048868
"063","4pm",4.203749,43.85308,34.69647,17.246697
"064","4pm",12.69783,52.41542,25.59158,9.295167
"065","4pm",11.921755,48.71823,25.89325,13.466763
"066","4pm",6.251198,53.07702,17.50399,23.167799
"067","4pm",14.455246,51.88907,27.59294,6.06274
"068","4pm",13.011385,53.05062,28.20001,5.737991
"069","4pm",13.704084,48.05868,27.9083,10.328934
"070","4pm",15.736562,49.70697,27.69087,6.865597
"071","4pm",18.100246,62.84374,16.99547,2.060551
"072","4pm",14.320357,57.59761,19.15705,8.924982
"073","4pm",6.95349,56.40281,23.40635,13.237355
"074","4pm",14.816965,54.33999,20.81625,10.026792
"075","4pm",12.382611,57.31674,19.33592,10.964734
"076","4pm",24.528051,54.75137,16.33395,4.386622
"077","4pm",19.857428,33.54571,30.34517,16.251689
"078","4pm",14.145171,35.69205,33.88075,16.282029
"079","4pm",19.098004,44.16108,25.27458,11.466336
"080","4pm",25.476158,35.14845,23.97103,15.404364
"001","5pm",1.5325532,23.55384,30.13475,44.778855
"002","5pm",0.5060446,29.12498,38.596123,31.772848
"003","5pm",4.7511368,28.44722,31.825151,34.976497
"004","5pm",8.2143745,34.53378,30.567969,26.683872
"005","5pm",5.323528,24.70186,36.450484,33.52413
"006","5pm",9.965302,28.55524,24.017202,37.462255
"007","5pm",0,24.11167,34.543812,41.344515
"008","5pm",9.2443812,32.36554,39.959747,18.430337
