"district","hour","age1","age2","age3","age4"
"022","5am",8262.1882,3378.8013,2500.431,906.0405
"023","5am",1589.9529,1707.2788,2950.688,441.0694
"024","5am",1138.4331,1142.9119,3267.376,838.1253
"025","5am",3881.0012,1512.385,1613.432,499.9408
"026","5am",2072.1567,1799.0451,3137.781,1214.7348
"027","5am",737.1324,1485.8529,2814.718,1073.6953
"028","5am",2663.0491,2874.1944,2714.722,1021.9307
"029","5am",1102.0672,1254.0714,3532.683,1474.8473
"030","5am",641.2259,213.5329,2533.515,1275.7586
"031","5am",1117.1312,773.2051,4131.753,2052.1715
"032","5am",808.7825,1300.855,3902.289,1261.8365
"033","5am",1421.7996,1751.3881,5398.065,2206.9009
"034","5am",186.4259,288.6831,1400.094,618.1552
"035","5am",931.4228,1019.5298,3530.95,1591.8596
"036","5am",749.5724,621.2332,3546.776,1639.7795
"037","5am",1011.2314,1494.5893,4649.901,1751.7275
"038","5am",677.409,715.8925,3112.706,1364.8085
"039","5am",888.3407,1143.5346,2354.491,823.5039
"040","5am",1895.679,1008.8885,5807.454,2243.0547
"041","5am",835.3807,804.6405,3065.4,1286.431
"042","5am",542.6183,514.4694,2042.552,626.0807
"043","5am",727.0772,847.6432,3532.893,1714.8684
"044","5am",366.4751,507.0021,2488.197,1495.6566
"045","5am",837.9091,587.3825,3667.094,1110.5719
"046","5am",881.9431,658.8483,3451.048,1214.78
"047","5am",765.3566,689.2254,3838.283,1381.7538
"048","5am",950.744,876.8474,3209.197,987.7926
"049","5am",509.8308,663.5387,3263.735,944.7022
"050","5am",207.7762,533.7284,1850.363,481.9984
"051","5am",429.4073,273.0476,1916.496,748.6497
"052","5am",768.2705,547.5422,3531.081,1039.9551
"053","5am",768.515,954.7686,4598.33,1321.8474
"054","5am",940.7643,1044.6203,3831.062,1251.95
"055","5am",625.6044,434.5883,3094.779,853.0903
"056","5am",367.4357,639.739,3510.58,2726.3557
"057","5am",540.1866,353.893,2275.785,755.2898
"058","5am",966.9428,681.7471,4017.235,1520.0867
"059","5am",1570.6417,1661.2701,5833.727,2892.5403
"060","5am",688.3665,1066.8537,3842.544,1311.0988
"061","5am",1125.8654,1834.6007,5455.249,1706.7285
"062","5am",947.317,959.92,6138.321,1608.5777
"063","5am",402.6221,393.306,2327.092,556.5558
"064","5am",771.9691,939.525,4294.365,1650.5912
"065","5am",881.1907,1185.9435,4277.424,1601.0234
"066","5am",998.787,623.5575,4205.588,1603.3037
"067","5am",1027.3008,1613.1014,5731.501,2272.3236
"068","5am",841.7104,435.522,4510.633,2166.4002
"069","5am",262.8693,331.199,3104.954,836.7627
"070","5am",1194.2794,1574.5431,6111.453,2501.738
"071","5am",638.3574,2001.2232,5113.658,2403.3913
"072","5am",771.1008,765.8066,4048.35,1715.843
"073","5am",1130.3477,1638.5015,5955.826,3965.7424
"074","5am",333.1805,1675.7877,4376.667,3558.0367
"075","5am",1967.9363,1690.1124,5780.832,3006.2188
"076","5am",693.0254,715.506,3060.346,1856.1288
"077","5am",701.3051,1578.2017,4523.031,2326.8431
"078","5am",963.0802,1019.798,5161.17,2330.9506
"079","5am",1030.0045,1417.22,5634.534,2664.5001
"080","5am",657.3789,725.7656,4160.757,2262.4367
"001","6am",2590.9322,1737.0076,1710.825,406.7328
"002","6am",1546.9752,783.9984,1044.174,500.8649
"003","6am",3606.3478,2439.3614,5177.438,1751.3621
"004","6am",984.9709,896.7425,2496.046,1026.6295
"005","6am",1601.5533,1140.7298,1749.323,961.401
"006","6am",4517.3867,2161.7096,3143.882,1558.4816
"007","6am",1795.5,1426.9945,3171.866,1223.6768
"008","6am",361.9937,512.5978,1445.358,878.0995
"009","6am",1557.5615,2706.7434,3266.484,1785.6915
"010","6am",830.5495,1328.1234,2468.695,1205.5932
"011","6am",1062.1217,1692.0524,3505.289,1518.1965
"012","6am",1201.4926,1391.975,3426.799,2543.4623
"013","6am",1318.7102,1499.6791,3813.785,1064.754
"014","6am",1598.6546,2110.4058,4845.254,2200.9017
"015","6am",756.8352,762.2208,2101.136,1052.7292
"016","6am",575.9936,824.1901,3030.792,1022.3522
"017","6am",1401.1115,1119.8735,3091.977,1665.6812
"018","6am",2916.0407,2692.9257,3893.619,1560.8912
"019","6am",1085.4899,1104.7661,2828.391,1033.0728
"020","6am",1499.3658,1290.1249,2975.649,947.0611
"021","6am",1309.9486,1544.5085,1754.83,754.9796
"022","6am",8583.4023,3283.2119,3053.606,966.7805
