SECT_EGT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
7512;15676.3947780228;16662.6997219113;16267.6498119865;16528.3969654724;15212.9655605282;14507.3016160048;14259.0787211008;14757.4288506808;14380.9735719163;13200.2747833907;15339.0789861571;16048.0117515504;15462.0176979036;15499.1216424446;14109.1570391499;14832.6241578687;14657.2959781001;14933.5506324373;12293.8427107434;12293.8427107434;13197.0063601344;13693.5424598594;13771.2874023943;13540.4951637489
7513;24090.9572071236;24664.4903090745;25114.396492259;23169.4173770845;23186.6566182186;20534.197118816;20388.9690058965;20113.8128794899;19210.691991758;20004.5164800997;24204.0834341042;23657.7983298598;24371.7099028799;24475.7035322876;25857.6923970712;25719.0076842541;25153.2764341584;25153.2764341584;24022.0359796324;24022.0359796324;24947.4694347324;24440.7956366892;23316.8649475917;24696.0200571219
7514;18978.0066323875;18551.5252652798;17602.6966805547;16966.0580585042;16662.9576676152;16292.8690171723;18704.2871419263;19918.7571346795;17883.7424401896;20047.0053799829;20291.6315759898;19886.8002146393;19886.8002146393;20562.306717139;20788.3660442245;20946.6666514661;20946.6666514661;20946.6666514661;20918.795363312;20547.0385094279;19808.9432993411;21484.5355614194;19510.0918153874;17186.8033127505
7701;32907.4291335157;34228.0620083907;35431.4293880894;34457.8724148713;34350.2063283867;34778.2107430446;34628.7158390718;32293.9708563135;36329.2549878987;36326.9229908017;36936.0596561794;38970.5219582509;38970.5219582509;38414.1769081513;39052.9138992127;39045.2556918918;39045.2556918918;39045.2556918918;38007.3090938278;38673.4293443048;34419.580824803;31670.1057429519;31235.3018647381;31329.4065297703
7702;26442.2178021945;24762.54059657;24850.3342467164;25059.2620808414;26175.7218185435;29427.7556542391;29485.6071243811;25527.9697511781;17809.7990910851;17762.9132578673;18236.3070785343;20519.8042054681;19677.3551378939;19330.2641800103;19510.5676452305;19042.3311089634;19042.3311089634;18801.4388263612;19535.3459812721;19535.3459812721;19252.1532678824;20421.0784709533;20678.1076172715;24398.5466912539
7703;17884.7026344379;19978.5903303173;17386.8241247694;17056.3611896449;18960.8088656724;16920.9741956772;16126.1980219344;17309.6351985106;18115.5139202843;20816.0527747657;22430.4415391479;21974.0057771673;22341.0767150475;22191.6814699804;22067.4374374311;21863.6447138772;22049.9716636162;22049.9716636162;23548.5734610799;23548.5734610799;24684.9476082611;22808.4478604423;18765.4065234889;18974.7350151205
7704;18120.1714773022;17018.7206352557;16593.6969370758;17461.4043139763;17000.7351779262;17427.9499744182;16858.6654049727;15356.1068101057;15661.2834420944;18104.6322506708;19562.9437789701;20137.2880865937;19690.7841960336;21006.1211221224;21006.1211221224;21006.1211221224;21006.1211221224;21006.1211221224;21006.1211221224;20636.2298282851;20482.5228353363;18109.8709079629;17834.2335185242;17191.8541513538
7705;7937.29590838529;7906.34697399851;7906.34697399851;7280.30038905131;7993.57242264636;7647.5707643742;8351.78675340519;8920.50385464948;10173.1407982169;11887.091158017;13321.5618502789;13504.7708069826;14219.0108626711;13550.5003991237;14343.8536397071;14708.5283524352;14708.5283524352;14708.5283524352;14828.8679270832;14532.6389704436;13427.5676378029;11898.671216112;8212.55710416171;6391.35253346647
7706;10073.3124564368;9430.95324393068;9542.93935144014;9324.65559174635;9324.65559174635;8981.86603471594;8756.21517540077;8847.57083091523;9566.98900335153;10454.3543199905;11124.9911182326;11334.0749776911;11753.010239152;11753.010239152;11753.010239152;11973.878607542;11973.878607542;11973.878607542;12030.9110881185;12030.9110881185;11663.3097759119;11236.0301589567;10387.4656991417;9910.00002139573
7707;8750.65241135108;8692.41559667806;8445.99510774196;8806.91807924807;9244.41887858381;9066.16443296456;8886.31203685801;9692.07204161321;10886.924011143;11581.7787497315;12324.8776079919;12960.0196362819;12960.0196362819;12756.4838780514;12756.4838780514;12756.4838780514;12756.4838780514;12756.4838780514;12756.4838780514;12078.9913577486;11608.1104649228;10906.5775569236;9997.80413632081;9555.6235352337
7708;14674.2240632675;13717.1330947381;12536.728544927;12485.5076768454;13258.8567124281;12174.0642587869;12474.1996529868;13102.7167966915;15844.0194393019;19084.3621395453;19914.7660870373;20775.7144137725;21076.027807193;22690.6553944097;22051.9184033482;21865.6249742753;21865.6249742753;21865.6249742753;20736.6046212242;20736.6046212242;20151.1952842132;17811.3827398399;14684.1924578141;14001.5667657469
7709;12252.0866945474;11201.9396373525;10860.585688925;11129.6454481286;11016.3128874058;12238.0773650545;12411.0309099432;12568.9528097028;12539.8383807925;12770.8754442795;12963.9198103567;13881.8326653875;14324.5315824286;14913.154880581;14913.154880581;14913.154880581;15233.1746178358;15233.1746178358;15417.8747733381;15417.8747733381;14782.1545933703;14182.0470939633;11971.9353484428;11510.5339398572
7710;10414.2084516917;10659.0564519376;10219.8311297705;9131.17890759975;9142.57311611125;8781.79972906245;8337.20842114094;8508.65064021334;10653.3366486537;12433.7665657871;14219.5842123049;14164.7320511692;15012.2707894171;14876.5278305892;14416.7766742046;14876.5278305892;14876.5278305892;14876.5278305892;14460.4742650998;14460.4742650998;14743.6669784894;14515.6028980279;12441.3835041604;10352.5316618491
7711;19535.0525695669;20766.7786789496;20756.3799365554;22809.9117082293;20298.974689991;20425.0365272442;19697.4912373778;22069.0129625807;24406.0708006195;30712.0560249147;30140.6618513646;30559.8409861205;30053.6352620687;30389.7793856598;30389.7793856598;30480.7316767636;30480.7316767636;30480.7316767636;29971.6825411842;30316.599452951;30316.599452951;29907.147524099;22742.0101782015;18794.8919393601
7712;11757.1612311429;12065.652551379;11503.2098626892;11323.0794724009;11103.841438879;10728.6148119079;10041.76892462;10404.6949576759;10250.1456249874;11782.6564770366;11332.1985620551;11713.2559792772;12302.7554664239;12716.4767117899;12716.4767117899;12716.4767117899;12716.4767117899;12540.6984700092;12885.615381776;12540.6984700092;12126.9772246432;11209.0075411272;11049.1141344075;10228.927992761
7713;5621.31686714016;5961.82224736971;5355.3565536885;5401.26012065809;5263.46516607935;6130.88980535386;5744.74233828265;5394.72985052057;5882.17042705509;6344.3087453648;6797.51630755055;7013.33494541968;7105.81942410548;6990.65680011346;6990.65680011346;6990.65680011346;6990.65680011346;6990.65680011346;6990.65680011346;6951.44547575611;6660.67250345329;6343.00205415065;6005.32918723273;5796.66687240603
7714;15263.361951736;14973.2724670246;15083.4828803788;14914.1613709222;15549.6158291054;15184.6191898639;16268.3288676199;15745.7655320541;15434.9926175012;13948.3372108855;15349.8231543421;15288.9957825949;15573.3730880496;16189.4620504266;16050.6116975764;16050.6116975764;16334.9890030311;16334.9890030311;16228.9352995326;16228.9352995326;15945.5767306057;15678.1559324338;12747.7131428109;14723.9582858254
7715;4937.28774738329;4937.28774738329;5648.38253872411;5778.40563487162;5644.7796884279;5261.44525800401;5383.71408746402;5653.72777606321;5536.13345941713;6206.45015135572;6885.73220639884;7535.59625374638;7831.45987267494;7329.89871481147;7556.11334569365;7556.11334569365;7556.11334569365;7556.11334569365;7874.19840178067;7696.13477975841;7696.13477975841;6445.29772269888;5965.53869835243;5424.86820633843
7716;22127.9830671214;22384.2334947037;21744.6947564117;19596.2079741085;23166.7725361064;22147.3375364529;23904.3185831694;23632.8157478224;20490.3125164911;20748.0840606665;21940.1733491656;21914.841137623;21461.5153487839;21811.4929838459;21811.4929838459;21639.9624057512;21639.9624057512;21639.9624057512;21823.4308783026;21514.0453830693;20986.7546906604;20146.5615388565;16562.9271068291;22273.7375651947
7801;7585.51777888585;7514.00779781986;6574.44560584387;7295.04506221347;7641.05725315676;8701.86182582408;8219.85113462985;10150.8155627021;8989.8735176774;11000.3789085516;12109.1164507711;12109.1164507711;12109.1164507711;12274.4444966249;14114.6099301627;13609.2233751468;13609.2233751468;13609.2233751468;13100.9965999741;12613.0663037189;11868.7308927339;11888.6414882728;11206.7929489241;8588.67280397677
7802;11576.5230511218;11156.3930899092;11810.8512330158;12029.2514074011;11486.7249990284;11864.6469607984;12359.4857466245;11646.9386420665;12511.410691126;13474.2791604794;13129.586212584;13129.586212584;13129.586212584;13129.586212584;12835.1314366996;13170.8876804787;13170.8876804787;13170.8876804787;13170.8876804787;13495.0139144661;13495.0139144661;13445.3162641301;12035.2092266241;12884.3090910088
7803;16754.199659946;16493.9821536818;16866.2850987468;18397.2476908774;18199.3417193661;17410.4093443156;17236.589010076;18514.8485563362;18033.5377555034;21964.3267827072;22653.4937352281;23290.7129353696;23979.13077295;24923.8903778095;25659.8137613965;24971.3959238161;25659.8137613965;25659.8137613965;25352.2567151538;25352.2567151538;25095.8654476297;23539.4637811449;19245.8752441184;15819.6379843159
7804;5976.58935752513;6129.29582113299;6229.4919810064;4553.33785024182;5433.7468582688;4955.68397403115;5033.13171932415;6534.8114465241;6836.49874017265;7205.14576203633;7734.15191741822;8336.15569316798;8701.04449058821;9043.43845536933;9043.43845536933;9253.3652561282;9253.3652561282;9253.3652561282;9488.89061646288;9488.89061646288;9710.88850660555;8735.24698851389;7187.44819959617;6107.15945520445
7805;15273.543185293;15289.717298758;15731.5800457753;16548.2822159092;15967.4236467434;16617.4034445813;16643.3593265697;16105.0712491464;17579.4635873782;20366.6045789494;20501.539466768;21436.1004012143;20458.766086168;20458.766086168;20458.766086168;20458.766086168;20734.7436435257;20734.7436435257;20919.909202155;20919.909202155;20715.2124308964;19541.1600980975;15675.855817037;16690.705281287
7806;17378.4102473662;18056.4010933556;17634.2065941998;16142.6999754532;18666.2304285423;17848.0190073014;17202.6405612634;17340.1991714048;17873.8623556246;18299.0190777501;19445.0976632289;19161.0385121947;19611.6155934099;19842.2659407301;19984.9889592138;20271.2961473841;20042.1100984035;20042.1100984035;19752.5220901206;20078.1597104743;19654.6265149921;18077.1059199436;17985.4044318703;16816.1909299547
7807;9806.91816356835;11170.1669688504;10697.5781139278;9397.49798979337;8232.77530028873;8405.66614028337;9767.28738296902;7794.07947861317;10117.1452345795;11913.9137804423;11310.1929301186;11757.1250495561;11757.1250495561;11193.3621942292;11193.3621942292;11639.4841444496;11639.4841444496;11639.4841444496;11492.7340607355;11492.7340607355;11230.6347458399;10022.0583939323;10463.6772586466;10202.3378407324
7808;8402.22195339782;7666.43736541614;7374.76646026911;8110.55104825079;7382.08315734112;6069.27275890727;7100.77438233852;8404.31885632133;9960.24056097983;11204.4133065482;12716.4263646812;12716.4263646812;12716.4263646812;13577.431546056;13577.431546056;13577.431546056;13806.6175950366;13806.6175950366;13529.1803471183;13529.1803471183;13528.3416570908;12265.2075627709;9644.84596617092;8666.5285355071
7809;9797.66929992795;9108.89094440574;8729.09775924153;8994.08202585322;9924.90593997583;10435.5837750272;10480.2151093811;10809.3040810637;11004.8405311288;13004.052986622;14467.5048405639;16522.787160779;16858.986193574;16053.0104390394;16053.0104390394;16466.4289656109;16466.4289656109;16708.4050101381;16631.7630815191;16631.7630815191;16142.4816966917;14413.1794681681;11842.5111166138;10435.7618327569
7810;1711.13218923169;1890.96093316312;1810.70656743033;1977.01011479248;1584.08906454308;1584.08906454308;1691.90464114789;1780.61167531082;2130.81251651828;3153.05099060734;3379.66849349459;3379.66849349459;3379.66849349459;3379.66849349459;3693.19453945915;3693.19453945915;3693.19453945915;3693.19453945915;3693.19453945915;3693.19453945915;3466.5770365719;2894.13229350882;1967.47871408995;1877.43573659384
7811;6859.25481570423;7130.22283304797;6862.83749686002;7305.03069789964;6971.53502565814;7257.84221382847;7419.25507617577;8137.75208602466;8784.35275854486;10984.5574143546;11063.1574621499;11618.5888455122;11386.1376449992;11618.5888455122;11618.5888455122;11820.4494884483;11998.7030180359;12301.3962424819;11536.8554759923;11536.8554759923;11536.8554759923;11083.23253032;9274.18632479156;7540.46452649138
7812;28966.5091828357;30746.3570653156;32104.2429517084;31127.2240071226;34655.8275933209;35332.5573278495;32141.0403571092;29710.8495982122;28290.4263126254;23920.8705093937;24165.3407152766;22737.2073136769;24398.0790530186;23200.2150048275;22378.5357070818;22319.5130458044;22260.7315499532;21716.0622809799;22171.6436177827;22316.731924388;21726.6570641547;21515.0609077129;21499.4361149069;26932.2953277765
7813;6939.18954473304;7812.11481806857;7132.45235687089;7409.17757604602;8147.08884407048;7386.81208481379;7096.17728982682;5767.10424402035;7750.74789333053;8311.93249447508;8460.6093832067;8470.02141982935;8470.02141982935;8470.02141982935;8470.02141982935;8470.02141982935;8470.02141982935;8470.02141982935;8785.21817093396;8785.21817093396;8633.53631652571;8371.72788685361;8091.58325727136;7768.92267456062
7814;4128.62075778563;4130.97862215799;3525.48523363533;3301.00963425755;3232.43795554713;3011.4198427256;3755.99676659704;4288.70016349778;4576.01081473807;5165.33290413879;6156.91780140264;6336.27288436656;6444.19620011733;6558.46460696711;6622.40316602466;6469.74827689059;6528.52977274189;6528.52977274189;6324.47412765703;6324.47412765703;6145.23829528461;5969.7389625455;4916.35313229818;4416.40891591035
7815;6901.20804568182;6119.81305766619;5648.13924555128;6135.07531089948;6470.91155533301;6533.44140138928;6322.66362275237;5950.60515588168;7638.7716883459;8388.66443008341;8765.83504454643;8719.70112094498;8783.63968000252;8603.51782136535;8603.51782136535;8815.19537177675;8815.19537177675;8815.19537177675;8606.16850611395;8456.5359551858;8456.5359551858;8265.78169680372;6853.29289740192;6824.03554043706
7816;26757.6672571977;25672.8726721294;27097.4892701837;25294.3237285769;25105.0737137496;23607.1677450259;24054.9764950787;21408.2974865759;19156.4511182596;22557.4595602666;22727.3796111818;22370.5646842878;22769.5146696292;23108.7110417569;22958.2009900709;22958.2009900709;22958.2009900709;22958.2009900709;22703.3891222251;22703.3891222251;22284.2353276956;23503.336279208;21955.5990419558;23881.4024373842
9101;13807.0399351622;14370.6182774465;13954.4710022543;12634.9522670087;12850.688560091;12839.1423843796;11961.9906540771;11374.3906229482;10901.4509758925;10340.1454567953;10294.4884639577;10996.4603977472;11126.5868102722;10982.6113878967;10982.6113878967;11162.9148531168;11460.9198909014;11636.6981326822;11520.9061346654;11520.9061346654;11444.7169658189;10451.9266844346;10163.1920559914;11895.5064568652
9102;7477.80485975503;6930.15562414001;7790.19462565027;7927.22472528256;8121.3046386887;8613.49215330117;8663.95979881608;9467.59916267293;9552.6230582926;9675.84601931641;9963.05025554695;10064.3744257388;10256.5438789855;10256.5438789855;10498.8839248805;10442.2220100187;10735.2349683097;10735.2349683097;10643.5487660937;10790.39314449;10132.6906230598;9985.84624466354;9490.09081298545;8102.46759080579
9103;10726.9267932017;9768.29594738253;10185.4402143094;9934.4608508489;11145.097674951;10472.6803684669;11219.4027337783;10365.4110626234;10242.6938303876;11131.5491110571;12652.6889793077;13094.4751226451;13094.4751226451;13477.4007084326;13477.4007084326;13035.6145650951;12742.6016068041;12742.6016068041;12576.7259567906;12576.7259567906;12576.7259567906;11663.7708983226;9907.07579217475;10412.7330835734
9104;10015.0774238713;8716.03933900162;8579.28756109616;9605.14501924321;10069.2908338025;11053.9894423624;12121.9686449917;12613.206661798;13385.5381908345;16472.8470522476;16205.7872671463;16193.7532363217;16978.8582992513;16814.5183709576;17316.079528821;17316.079528821;17162.7322563531;17162.7322563531;16740.6039643881;16365.6618631719;16183.7445018047;14448.9386874853;11146.3610008131;10135.7620523178
9105;15526.4253042579;15707.4204537101;14518.3033517726;14910.6323734997;13842.7307353353;14574.6946705633;14788.2124785745;12453.0800257413;12748.4179493229;15279.0517889632;16110.0975941523;16886.8541419755;17445.0807039119;17659.7516054435;17875.6663750671;17875.6663750671;17875.6663750671;17875.6663750671;17373.762987167;17555.6803485343;17555.6803485343;17070.9339067388;15699.1456369522;14857.0493240193
9106;15981.2695767307;15434.404709073;14622.3068588631;15486.430593306;15187.8187792662;15799.8814616864;16012.0354183852;13444.9438245603;14368.0209920409;14647.9257432254;15452.8052699042;16878.7453190544;17422.6772757532;16607.3758942095;16607.3758942095;16607.3758942095;16607.3758942095;16607.3758942095;16607.3758942095;16607.3758942095;16607.3758942095;15543.9224362796;18060.4480614714;16410.7238355964
9107;12224.4083010113;11186.0371835491;11631.4378712326;10963.9329027316;13138.0006440799;11413.668377337;12087.7686276654;12430.9990047806;15533.219300837;17548.2681473202;18226.7099781448;19790.8482431311;20195.0654942344;19998.2977579849;20506.8626784469;20506.8626784469;20506.8626784469;21147.5115322207;20380.3439729366;20380.3439729366;20380.3439729366;18780.8256060677;14495.928062777;12766.2425875157
9108;11856.0192019841;10873.7744446507;11784.1827156853;11539.7245908645;12145.8748190521;10915.8292716251;11160.4370887984;10546.8009161146;11132.3785086279;10650.7002619042;12578.1180033346;12748.5302939954;12891.8214927185;12891.8214927185;13004.3345692057;13004.3345692057;13004.3345692057;13004.3345692057;12861.0433704826;12861.0433704826;12724.3806067429;12932.7150024947;11764.1691133698;12215.8477173296
9109;16978.5845866525;17562.8692978421;17734.5484991225;15141.779227627;15921.3546833711;16898.7859814871;18190.147984475;18263.8049947717;21241.049273943;18801.3152110935;18267.3172494768;19091.2782617948;19686.2244350775;19947.1324475984;19745.2718046622;19924.0875644162;19283.4387106424;19283.4387106424;19584.610720535;19784.2706722799;19784.2706722799;18270.8387812019;18345.4492897911;16093.3899352049
9110;9334.09354368026;9320.21363156339;9135.15034129176;8980.87312569429;9568.64825949041;6828.21095334177;7577.4580395974;9680.70977969306;9509.94698462545;10854.2978133948;12772.9890648319;12941.9651444105;13282.7578314592;13102.1150693191;12964.0618714099;13270.3404763624;13270.3404763624;13270.3404763624;13574.7903278863;13574.7903278863;13166.8439473862;12540.2653801296;10796.9924469207;9789.06754986182
9111;13467.293753189;14079.2478117311;14535.2490851801;13607.3487464347;14609.0428536708;13287.6264478297;13797.2831403396;13991.269655524;10224.4671489292;11809.7084553904;10843.7069913634;12134.335522691;12256.8428250536;12530.4231939392;12099.1003989617;12336.4317445428;12843.3817268225;12843.3817268225;12704.9755819951;12801.2072541603;12801.2072541603;12676.3686679925;10013.3378641161;12865.309186479
9112;9094.85075906039;9220.47938560372;9201.87363654462;10661.8731896077;7957.06306178394;8744.90122875907;8690.54222100841;7464.0070715676;10174.0537679695;10136.6815681724;11447.0144809053;12066.6358926215;12043.5910094393;12043.5910094393;11717.173747906;11538.3579881521;11538.3579881521;11538.3579881521;11776.0557504503;11776.0557504503;11659.9098260605;11395.7042004587;10371.956880771;9217.53176490335
9113;15225.4981667372;15667.6378158397;15499.904260997;17237.4319251404;16248.3901499303;14662.144659096;14168.4885479017;15370.2400593152;14252.3848259321;13830.8932695703;16121.7990763961;15095.6281109352;15720.8707067979;15366.4333484782;15346.0273601178;15680.1897251827;15680.1897251827;15680.1897251827;15854.7627989481;15854.7627989481;15656.0230890389;14206.8797142008;13978.6799540223;13751.4925992627
9114;4113.425352644;4469.08221992756;3917.92585414393;4696.82579256673;4452.05316646127;4483.03629820353;4156.1703891698;4306.99077900789;4474.51559011397;3795.18355547482;3914.64187158729;3892.88369244487;4471.14074884172;4182.31825357282;4313.22673384289;4505.3961870896;4505.3961870896;4505.3961870896;4289.37709332976;4289.37709332976;4289.37709332976;3814.87088128848;3704.66036197114;4130.23447911664
9201;22417.311838254;24189.9711622067;22843.2052768181;20483.0223577485;23080.9072568177;22088.4779786204;20851.7165665034;21125.0964163121;19784.0941182481;22831.6450314854;25422.6899353662;26067.8857682707;28902.8396794299;29105.9549235137;28902.8396794299;28902.8396794299;28902.8396794299;28902.8396794299;29640.7601160254;29640.7601160254;28599.6995242363;28994.935928843;24798.5219572005;23526.8453909877
9202;19169.7494544288;18800.8317861221;18943.0733483749;18442.9847546454;16131.4861039033;16261.5884924325;16508.2637237523;17721.3470951739;17305.2550295745;17808.3266167672;18107.3695431581;18558.1579209933;19232.2102986352;19232.2102986352;19232.2102986352;19221.7714497223;19221.7714497223;19221.7714497223;19426.7748834065;19426.7748834065;20535.825391826;20270.5648281088;19593.5262065456;18766.3840733923
9203;29152.0516166951;28809.3258060143;29138.6422423479;28655.0743490722;28487.0314492216;28300.3908626939;28822.0199685552;25406.1964772961;22804.5476582891;19663.0229735132;18759.7977843574;18217.3207948178;18783.4146951483;19146.499525856;19123.5949157114;19459.8140818031;19459.8140818031;19459.8140818031;17617.9712889827;17617.9712889827;17617.9712889827;18942.4924320855;19332.9864539183;25765.6731819409
9204;34087.1394976245;35373.5032761459;33641.0442253051;32230.5619287538;32751.3562636906;33245.0750620188;33607.1544461899;30186.5940188437;26969.7442317886;24569.6949189567;22854.5599527726;24557.9123632201;25899.1209453396;25899.1209453396;25899.1209453396;25899.1209453396;25529.7573453538;25529.7573453538;24693.8003554979;24693.8003554979;24100.993083457;23058.8858808151;23020.5577544999;26818.4016468371
9205;34635.0690488924;38679.3911089668;36411.5062552666;39001.8261354556;39157.3411304675;36758.009200513;35009.7309685349;31913.1056503663;28241.5305897187;24984.1027474938;19957.0758622561;19381.1967243769;19645.0766543929;20420.0212219406;20187.0638342777;21173.1270396107;21173.1270396107;21173.1270396107;20820.6597818779;20820.6597818779;21638.5190251899;22272.7043577629;25120.3600113089;30494.8703719575
9206;17721.1573357632;17895.440297934;19524.5254752292;19551.5420397644;19094.0536379054;18919.4048050767;18137.9868477143;16837.2925713075;13919.3194135903;13404.7728092086;13888.5912978593;12192.6832559407;12566.1347782966;13412.3964849195;13251.8984853134;13251.8984853134;13073.6449557259;13073.6449557259;13351.0822036442;13351.0822036442;13647.4858396646;13926.436414814;14870.7969224757;18034.176242715
9207;12939.0249204016;12939.0249204016;13282.4350621623;13369.5936520776;14003.366476627;14286.5965575104;14428.1485860677;13493.394926173;12423.1082113532;12292.6931929854;14932.3023923844;14858.7868897887;14078.8634229968;14303.732436452;13904.8889886205;14238.4655809749;14238.4655809749;14047.234168573;14691.1046728673;14691.1046728673;14835.0528048152;14835.0528048152;12711.2326452657;13070.7442445334
9208;13359.7311503702;13858.8458425395;13609.9001567585;15308.701118979;15937.5047011203;16527.965262484;15309.8952080429;14326.6926560503;13670.2346303178;14900.9075274834;14129.8482821206;14836.8086795983;14824.6058687063;14834.3269020265;14311.8687221493;14311.8687221493;14681.2323221351;14681.2323221351;14835.8469679439;14835.8469679439;14446.4641841866;14542.5478837358;14604.0885701137;13160.1041981239
9209;28817.8783816728;29821.1976771211;29458.5590106338;28264.9091204765;28370.9114646245;28349.9947729712;27676.9666326466;26859.5982786761;26689.8411741999;24831.9701776213;25305.7284977614;26425.8139933853;27603.8489579758;27833.9734070932;28276.0358931689;28276.0358931689;28066.6944299815;28066.6944299815;28709.677700699;28709.677700699;28709.677700699;26731.4847302591;26404.8245856222;26249.6655388352
9210;13470.7230079002;14093.14474245;14118.3957163905;12405.297038346;13939.8864408146;15765.4821650945;15476.2149645189;15781.1637735194;14449.3109521802;14001.6542427589;13789.8417019149;12698.998370011;13022.6448736263;13022.6448736263;15114.8394079454;15114.8394079454;15114.8394079454;15114.8394079454;15124.5913844753;15124.5913844753;15403.7753975663;15101.0105784846;13966.7576697583;13656.9995984406
9211;14043.4818470824;13937.6780954733;13316.8891967234;14315.4743591087;12979.1289171266;12312.677355229;12961.3038240656;10450.7647673328;12554.2659324766;13940.8611393819;15571.8394319884;16899.3402079634;16412.7318635306;16554.5990409997;16757.7142850835;19616.0750605809;19616.0750605809;19616.0750605809;20108.3463955922;20108.3463955922;19864.9461920558;19655.6171122191;17952.3060291062;14205.4854257761
