"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"9414","6am",18.222007,31.94807,34.72718,15.102739
"9501","6am",17.355001,33.998596,32.33804,16.308362
"9502","6am",33.735897,32.864493,22.00399,11.395625
"9503","6am",26.939826,34.708274,23.72923,14.622672
"9504","6am",26.735285,32.044306,25.80418,15.416225
"9505","6am",31.218208,36.377112,28.88285,3.52183
"9506","6am",38.549555,30.151695,24.43162,6.867129
"9507","6am",43.496378,31.717402,21.37975,3.406468
"9508","6am",22.830669,39.912825,24.55178,12.704725
"9509","6am",22.744387,27.538261,34.17692,15.54043
"9510","6am",18.195334,36.349641,30.88319,14.57183
"9511","6am",15.617197,32.558899,25.65147,26.172438
"9512","6am",21.286382,27.123922,30.47977,21.109927
"9513","6am",23.493967,27.751357,28.6452,20.109475
"7501","7am",8.476733,14.788692,23.79528,52.939297
"7502","7am",8.250802,7.144781,28.15353,56.450891
"7503","7am",13.416372,18.121064,23.18091,45.281655
"7504","7am",8.939715,14.996932,29.74206,46.321297
"7505","7am",12.203054,13.876937,19.76142,54.158584
"7506","7am",12.443059,16.50371,30.33763,40.715601
"7507","7am",12.841996,16.975069,27.80181,42.381127
"7508","7am",4.999359,11.931679,25.70469,57.36427
"7509","7am",11.733654,10.733799,23.40253,54.130017
"7510","7am",8.169326,10.01718,28.65097,53.162526
"7511","7am",13.998375,12.636788,28.96998,44.394859
"7512","7am",17.402853,13.935882,24.13792,44.523348
"7513","7am",28.932432,23.132841,18.38207,29.552657
"7514","7am",24.382214,17.142159,28.27847,30.197155
"7701","7am",16.260204,38.491066,30.98963,14.2591
"7702","7am",19.664163,34.474918,22.06008,23.800841
"7703","7am",19.838766,42.11108,25.82276,12.227396
"7704","7am",37.424197,30.702038,23.4455,8.428268
"7705","7am",27.495834,43.825415,21.06532,7.613431
"7706","7am",29.073424,44.215723,21.61794,5.092912
"7707","7am",43.835434,36.905293,14.1986,5.060669
"7708","7am",14.777663,40.695294,28.42908,16.097959
"7709","7am",30.725128,30.899851,32.0355,6.33952
"7710","7am",12.974858,28.509811,44.42258,14.092754
"7711","7am",28.261702,31.554954,25.19258,14.990764
"7712","7am",25.043066,42.741365,16.54545,15.670118
"7713","7am",41.9932,30.583264,21.20843,6.215103
"7714","7am",21.843667,35.984143,26.05699,16.115197
"7715","7am",35.657268,44.554769,14.56985,5.218115
"7716","7am",24.26936,42.649381,24.91182,8.169438
"7801","7am",20.924758,22.335822,23.12478,33.614644
"7802","7am",10.263902,18.928986,29.1142,41.692909
"7803","7am",12.970717,25.081215,34.69163,27.256439
"7804","7am",23.199095,22.298521,29.93458,24.567805
"7805","7am",14.752171,37.441025,28.51985,19.286958
"7806","7am",24.360098,42.773785,21.75273,11.113391
"7807","7am",34.222244,37.777842,21.62314,6.376771
"7808","7am",33.570707,39.553552,19.25124,7.624498
"7809","7am",16.077201,36.393592,25.77306,21.756142
"7810","7am",11.30248,37.969009,30.69763,20.030877
"7811","7am",10.797411,22.673242,34.65331,31.876034
"7812","7am",8.36377,22.16779,28.59983,40.868612
"7813","7am",15.303796,34.407598,28.71326,21.575345
"7814","7am",7.712403,37.633706,31.56045,23.093437
"7815","7am",21.836235,31.354244,31.49618,15.313341
"7816","7am",14.37249,32.176024,32.60636,20.845125
"9101","7am",24.349153,34.051054,27.10329,14.496499
"9102","7am",21.077488,30.65608,29.82828,18.438148
"9103","7am",28.808677,32.647664,24.17232,14.37134
"9104","7am",22.644705,37.594747,22.47947,17.281083
"9105","7am",18.372009,37.095025,29.78787,14.745097
"9106","7am",29.203494,30.603659,29.62501,10.567842
"9107","7am",25.036334,35.03997,28.10062,11.823078
"9108","7am",16.907899,35.151178,25.54941,22.391514
"9109","7am",21.210495,26.959584,33.25375,18.576176
"9110","7am",30.753738,31.45169,25.08072,12.713853
"9111","7am",23.611208,27.301717,29.19505,19.89203
"9112","7am",18.765068,31.39134,31.66765,18.175947
"9113","7am",12.276276,25.882491,33.92667,27.914566
"9114","7am",6.947131,22.244568,37.41241,33.395894
"9201","7am",27.065892,19.022207,30.05974,23.852157
"9202","7am",18.243334,28.264083,29.92409,23.568489
"9203","7am",14.307441,17.868488,30.4144,37.409675
"9204","7am",20.837469,31.692944,28.62566,18.843926
"9205","7am",7.687213,23.98818,26.06136,42.263249
"9206","7am",7.807938,25.204324,25.00239,41.985347
"9207","7am",3.704573,10.103468,36.57835,49.613607
"9208","7am",10.318895,21.393853,27.37424,40.913008
"9209","7am",15.160702,17.574308,31.49459,35.770396
"9210","7am",12.786267,17.812857,26.23205,43.168827
"9211","7am",24.228079,23.772556,27.36167,24.637697
"9212","7am",12.232569,26.295337,33.03568,28.436409
"9302","7am",29.865734,38.658229,20.58416,10.891874
"9303","7am",29.230007,21.88377,29.91057,18.975649
"9304","7am",33.067703,31.62158,18.62816,16.682559
"9305","7am",32.059018,36.062909,21.14422,10.733848
"9306","7am",28.382317,27.251978,29.30296,15.062741
"9307","7am",28.457862,34.805064,24.93838,11.798691
"9308","7am",30.777097,29.615866,30.19566,9.411373
"9309","7am",39.476405,28.105584,23.50893,8.909081
"9310","7am",27.360858,37.955789,29.87016,4.813192
"9311","7am",45.647614,22.655511,20.80253,10.89435
"9312","7am",36.727773,33.032743,16.88736,13.352123
"9402","7am",23.623961,41.021146,17.60726,17.747633
"9403","7am",25.916736,29.293788,20.06923,24.720248
"9404","7am",28.650249,30.406539,27.52801,13.415199
"9405","7am",19.020962,29.03928,34.99602,16.943739
"9406","7am",27.970035,36.611292,21.26915,14.149528
"9407","7am",19.915416,25.802123,26.42553,27.856926
"9408","7am",12.617038,28.097716,24.41535,34.869894
"9409","7am",16.772236,15.50634,35.24349,32.477934
"9410","7am",26.923341,33.087141,28.49699,11.492532
"9411","7am",36.077452,35.718204,20.37203,7.832312
"9412","7am",33.063249,28.794634,17.17485,20.967266
"9413","7am",29.48421,29.929733,32.30025,8.285805
"9414","7am",18.138197,31.072698,35.28332,15.505782
"9501","7am",17.842888,33.23614,32.45902,16.461954
"9502","7am",34.713078,31.382821,21.77669,12.127413
"9503","7am",27.07953,32.473521,24.76577,15.681175
"9504","7am",26.68467,32.944471,25.79447,14.576394
"9505","7am",31.606131,36.210773,27.91906,4.264039
"9506","7am",38.624831,30.199939,25.018,6.157231
"9507","7am",43.649265,30.914537,21.74545,3.690747
"9508","7am",22.583441,39.179673,25.59249,12.644393
"9509","7am",23.329873,28.219727,32.25191,16.198495
"9510","7am",19.21077,35.332329,30.14265,15.314246
"9511","7am",15.993711,32.664905,25.87281,25.468572
"9512","7am",22.026983,26.155821,29.92731,21.88989
"9513","7am",23.387516,27.842824,28.21914,20.550518
"7501","8am",10.612873,16.46172,22.61551,50.309891
"7502","8am",8.628331,11.39828,30.98189,48.991508
"7503","8am",15.012537,19.20441,25.40183,40.381221
"7504","8am",10.160577,19.60722,26.81148,43.42072
"7505","8am",13.154712,14.631,20.48713,51.727151
"7506","8am",14.193725,17.46107,31.07062,37.27458
"7507","8am",12.998947,16.99355,29.34673,40.660773
"7508","8am",4.979028,13.87606,25.60656,55.538351
"7509","8am",12.825975,10.51326,25.66761,50.993152
"7510","8am",8.930003,12.34653,29.92938,48.794086
"7511","8am",13.439877,14.24472,30.13578,42.179617
"7512","8am",20.107435,14.05667,23.90948,41.926411
"7513","8am",30.102599,25.22864,17.24065,27.428113
"7514","8am",26.219415,19.26863,26.44645,28.065503
"7701","8am",17.967271,41.51464,31.55901,8.959074
"7702","8am",20.593343,31.68989,24.2373,23.479474
"7703","8am",22.041142,43.26655,24.63252,10.059781
"7704","8am",41.245992,28.60399,21.76233,8.387691
"7705","8am",26.153086,43.42835,19.47321,10.945352
"7706","8am",32.902663,42.70171,19.56132,4.83431
"7707","8am",44.476015,37.07252,13.44117,5.010291
"7708","8am",15.667116,40.0431,25.96998,18.319801
"7709","8am",29.538559,34.24847,30.48124,5.731733
"7710","8am",13.627302,26.70396,43.77264,15.896098
"7711","8am",33.239502,31.92194,19.45288,15.385679
"7712","8am",24.443869,45.02422,18.29136,12.240543
"7713","8am",44.20582,31.18578,19.21995,5.388459
"7714","8am",24.206377,32.50048,26.62216,16.670988
"7715","8am",37.110691,44.11869,13.51811,5.252508
"7716","8am",25.67679,42.11231,24.5351,7.675797
"7801","8am",19.967506,23.24508,20.75598,36.031439
"7802","8am",11.136259,19.15379,28.38009,41.329859
"7803","8am",12.888373,30.51369,30.82001,25.777928
"7804","8am",25.469542,20.84463,30.74069,22.945131
"7805","8am",13.744573,38.19358,28.82651,19.235339
"7806","8am",26.237112,42.49746,20.18054,11.08489
"7807","8am",35.693785,37.58272,20.11574,6.607755
"7808","8am",35.23274,40.2432,16.96807,7.555997
"7809","8am",19.421346,33.85797,25.07606,21.644621
"7810","8am",12.935723,34.93526,32.29261,19.836408
"7811","8am",13.970642,22.30183,33.26608,30.461445
"7812","8am",7.636265,23.48822,30.39661,38.478902
"7813","8am",19.503273,30.82255,29.35112,20.323055
"7814","8am",10.25235,37.67468,29.14478,22.928191
"7815","8am",20.454709,32.02385,33.0001,14.521347
"7816","8am",14.623789,32.21529,31.79164,21.369286
"9101","8am",23.195969,32.94783,28.96857,14.887635
"9102","8am",22.869496,30.67577,29.36651,17.08823
"9103","8am",33.020231,29.90262,24.79192,12.285227
"9104","8am",27.151292,34.13423,22.1403,16.574185
"9105","8am",22.662384,37.89331,25.25651,14.187788
"9106","8am",29.036218,33.95329,27.04014,9.970342
"9107","8am",27.705284,35.41383,24.41688,12.464012
"9108","8am",20.472557,37.81297,23.97245,17.742027
"9109","8am",21.290629,27.05523,34.66794,16.9862
"9110","8am",32.093984,32.25221,22.9844,12.669402
"9111","8am",25.666155,29.74221,28.19382,16.397816
"9112","8am",20.233699,31.07702,31.54326,17.146031
"9113","8am",12.677277,25.94094,30.81742,30.564357
"9114","8am",9.041495,21.0896,39.54538,30.323522
"9201","8am",24.732618,21.82852,31.04936,22.389499
"9202","8am",17.173709,30.11435,29.2675,23.44444
"9203","8am",15.282792,18.90516,29.5892,36.222852
"9204","8am",20.939782,32.99836,27.90028,18.16158
"9205","8am",10.133169,26.07545,26.47845,37.312923
"9206","8am",8.537829,26.05545,25.13508,40.271643
"9207","8am",4.654176,11.08116,35.26136,49.003306
"9208","8am",12.005313,19.88492,27.56591,40.543857
"9209","8am",16.381941,17.3936,32.64356,33.580905
"9210","8am",13.511121,21.09679,22.65795,42.734144
"9211","8am",21.826628,25.06874,25.95343,27.151207
"9212","8am",13.468615,26.90625,30.98696,28.638167
"9302","8am",31.463486,38.85037,17.56286,12.123282
"9303","8am",28.681867,24.69267,28.43186,18.193607
"9304","8am",34.879717,29.64433,19.78064,15.695311
"9305","8am",41.836519,25.30827,24.30619,8.549027
"9306","8am",31.534511,26.02083,29.24697,13.197687
"9307","8am",31.135305,34.37358,22.96427,11.526849
