"district","hour","cs1","cs2","cs3","cs4","cs5"
"9110","6am",20.498025,35.161388,22.547693,16.775031,5.0178636
"9111","6am",17.515712,27.418523,21.544797,20.409406,13.1115616
"9112","6am",10.775752,21.521413,24.736412,29.532708,13.4337157
"9113","6am",7.756733,18.970054,20.741679,33.727972,18.8035613
"9114","6am",13.975911,18.968933,10.315813,28.156675,28.5826682
"9201","6am",13.299751,22.449297,26.365607,24.242711,13.6426334
"9202","6am",13.621772,23.18112,25.758607,23.6411,13.7974013
"9203","6am",15.811733,17.721158,13.143699,26.697938,26.6254714
"9204","6am",16.311413,16.113335,28.783216,20.565072,18.2269639
"9205","6am",6.187644,13.533711,22.391146,24.032625,33.8548751
"9206","6am",12.23718,19.78721,14.743974,28.400212,24.8314242
"9207","6am",15.837209,7.509304,17.966306,27.75084,30.9363414
"9208","6am",11.937322,11.444671,16.697908,30.148139,29.7719598
"9209","6am",10.398777,12.410856,23.049326,29.843814,24.2972275
"9210","6am",10.65146,16.204971,15.360919,26.411244,31.3714056
"9211","6am",13.144516,20.837134,28.000078,20.251147,17.7671263
"9212","6am",9.235479,20.187022,21.498838,26.881769,22.1968924
"9302","6am",10.069581,27.708846,33.098682,21.453107,7.6697832
"9303","6am",25.909984,29.107121,17.786545,17.857199,9.3391502
"9304","6am",18.095811,32.495793,22.044888,16.098658,11.2648503
"9305","6am",19.202558,35.367821,20.250315,16.236305,8.9430009
"9306","6am",8.674268,25.131453,29.952767,24.443181,11.7983307
"9307","6am",31.264699,24.434538,21.289796,19.433543,3.5774237
"9308","6am",23.472536,35.890654,18.481073,14.582984,7.5727536
"9309","6am",21.742751,29.995463,23.580965,17.855869,6.8249513
"9310","6am",22.476098,32.31544,24.008785,16.497265,4.7024112
"9311","6am",26.004832,30.442042,23.638035,15.137813,4.7772774
"9312","6am",27.755757,32.596814,18.512195,15.177746,5.9574882
"9402","6am",13.070649,34.629847,17.778629,22.889549,11.6313272
"9403","6am",9.876001,26.38185,22.06833,25.21881,16.4550094
"9404","6am",15.512578,34.261984,22.109697,19.202653,8.9130873
"9405","6am",9.034103,22.53276,26.443592,32.055477,9.9340684
"9406","6am",16.747284,34.372335,18.694623,20.348208,9.8375509
"9407","6am",12.613025,22.118704,20.000381,27.499439,17.7684516
"9408","6am",9.595151,16.93067,17.61928,34.226079,21.62882
"9409","6am",8.977638,14.647859,17.923588,32.765105,25.6858109
"9410","6am",16.007804,22.241112,29.592563,21.427977,10.7305433
"9411","6am",20.86334,28.890286,26.829836,14.926736,8.4898018
"9412","6am",15.006444,30.43132,18.769762,24.116883,11.675592
"9413","6am",17.626831,32.450575,26.331392,17.084694,6.5065091
"9414","6am",17.691502,17.952992,26.157483,26.557225,11.6407988
"9501","6am",10.049283,24.878504,30.460611,27.717463,6.8941393
"9502","6am",17.229379,36.155648,16.651611,22.950411,7.0129513
"9503","6am",12.4502,34.433278,16.879142,29.096866,7.1405144
"9504","6am",12.777494,25.429888,23.586629,25.145453,13.0605365
"9505","6am",17.109116,27.647008,34.566709,17.386676,3.2904909
"9506","6am",23.004879,37.922415,21.651415,11.335403,6.0858882
"9507","6am",27.216946,44.30956,17.690853,8.651016,2.1316254
"9508","6am",25.619368,26.867966,28.048382,13.403516,6.0607687
"9509","6am",13.972975,24.784291,23.241342,32.239449,5.7619428
"9510","6am",13.432571,22.37182,28.133517,25.975874,10.0862178
"9511","6am",6.858784,19.104488,27.803291,30.027596,16.2058411
"9512","6am",15.952557,17.066093,26.383728,25.550871,15.0467504
"9513","6am",18.07922,25.948878,11.728931,32.681848,11.5611224
"7501","7am",2.166863,7.794261,18.812839,30.55957,40.666467
"7502","7am",14.920241,10.198265,9.666389,25.459416,39.755689
"7503","7am",10.962782,16.484091,15.194887,21.359693,35.998548
"7504","7am",9.272202,16.528433,14.095502,30.111945,29.991918
"7505","7am",11.442104,12.365137,13.166014,26.11008,36.916665
"7506","7am",12.099461,13.532586,22.692319,18.640933,33.034702
"7507","7am",10.703887,13.046608,19.952232,24.000815,32.296458
"7508","7am",9.235184,8.606737,19.880717,25.082281,37.195081
"7509","7am",12.261236,12.153124,12.262878,30.94906,32.373702
"7510","7am",16.207843,12.509783,8.438603,27.514355,35.329416
"7511","7am",14.597342,12.806548,10.510052,25.007051,37.079006
"7512","7am",13.037619,20.851016,9.18181,28.065538,28.864016
"7513","7am",20.058012,18.912233,18.487719,20.814404,21.727633
"7514","7am",15.133294,13.995219,14.836267,29.496122,26.539099
"7701","7am",7.65885,29.192799,33.040122,20.765062,9.343167
"7702","7am",11.962328,25.384,18.845557,33.384761,10.423354
"7703","7am",10.456167,28.45946,30.702075,25.14888,5.233417
"7704","7am",21.97612,29.832699,27.919757,14.988698,5.282726
"7705","7am",6.421556,41.299299,27.603523,23.620829,1.054792
"7706","7am",15.503794,32.805721,26.823405,21.860838,3.006242
"7707","7am",22.669129,29.952266,23.342011,19.264807,4.771787
"7708","7am",9.735497,14.58675,28.699035,35.861755,11.116963
"7709","7am",13.268761,35.439369,29.978123,15.854323,5.459425
"7710","7am",8.276434,34.73865,23.668949,24.325632,8.990335
"7711","7am",9.655001,28.384544,39.254002,8.759607,13.946846
"7712","7am",26.758535,22.906849,22.060152,21.728069,6.546395
"7713","7am",21.299508,28.732993,24.104318,18.806487,7.056694
"7714","7am",16.073711,22.86332,24.817759,24.357703,11.887507
"7715","7am",21.17262,36.578285,20.90644,15.461166,5.88149
"7716","7am",14.090427,26.330729,29.914671,21.141404,8.522769
"7801","7am",5.883557,30.115112,16.129655,32.700054,15.171622
"7802","7am",27.140614,4.263343,22.450726,28.746456,17.398862
"7803","7am",12.690942,14.041897,28.02834,26.366348,18.872473
"7804","7am",17.249101,20.143938,20.033703,29.526931,13.046327
"7805","7am",17.221292,22.346371,25.154632,17.614804,17.662901
"7806","7am",14.080637,32.830765,23.440873,22.606141,7.041584
"7807","7am",26.209234,23.477567,24.421622,20.469582,5.421996
"7808","7am",17.994498,29.389826,24.967026,21.558901,6.089748
"7809","7am",14.472918,19.763552,25.562179,29.524486,10.676865
"7810","7am",16.262967,17.909665,13.706387,43.509153,8.611828
"7811","7am",13.684021,14.663603,14.852895,36.399178,20.400303
"7812","7am",15.723282,9.80878,18.035703,30.792089,25.640146
"7813","7am",24.638389,17.360272,23.507631,19.034744,15.458965
"7814","7am",14.481971,10.610184,28.165476,30.882777,15.859593
"7815","7am",16.493347,22.243644,25.013479,26.116916,10.132613
"7816","7am",11.197668,20.656391,23.869371,26.262192,18.014377
"9101","7am",17.956129,29.349517,18.573987,26.004027,8.11634
"9102","7am",13.998318,23.360321,22.048093,32.57548,8.017788
"9103","7am",14.114581,28.188707,20.74577,24.608285,12.342657
"9104","7am",12.151082,20.055808,30.833613,26.22069,10.738807
"9105","7am",11.682499,29.065186,23.294174,23.482943,12.475198
"9106","7am",18.755825,31.93716,21.307144,17.135496,10.864376
"9107","7am",14.173723,21.966368,24.63342,30.08377,9.142718
"9108","7am",15.193315,19.196726,24.890529,25.914009,14.80542
"9109","7am",5.905636,29.428517,31.8613,21.192702,11.611846
"9110","7am",21.777401,35.033851,22.734563,15.141937,5.312248
"9111","7am",16.45498,28.619779,21.547279,21.30012,12.077843
"9112","7am",9.968329,21.502369,26.083639,29.303919,13.141744
"9113","7am",7.616128,19.771657,19.511494,34.224356,18.876365
"9114","7am",14.871736,17.612832,9.762715,27.981045,29.771672
"9201","7am",11.375644,23.517082,26.747622,24.016905,14.342747
"9202","7am",12.956463,22.177095,25.648317,25.300021,13.918105
"9203","7am",15.546883,18.300701,14.12486,27.438328,24.589229
"9204","7am",15.113067,21.066114,26.005144,20.598825,17.216849
"9205","7am",6.096496,13.510892,22.707887,24.455721,33.229003
"9206","7am",11.960406,18.994709,15.349559,28.360786,25.334541
"9207","7am",14.990885,7.706238,18.437479,28.379927,30.485471
"9208","7am",12.112991,12.212026,16.610845,29.643091,29.421047
"9209","7am",9.848572,12.30636,22.250234,30.55409,25.040743
"9210","7am",11.104061,15.040896,15.068397,27.287031,31.499615
"9211","7am",12.957749,20.756268,28.193034,20.539024,17.553925
"9212","7am",9.12826,19.788327,21.046289,27.520502,22.516622
"9302","7am",10.828903,26.069583,34.411987,19.861864,8.827663
"9303","7am",26.720907,29.053394,17.163443,17.288046,9.774209
"9304","7am",17.613768,30.79138,22.860105,17.293211,11.441536
"9305","7am",19.648625,34.377035,19.918051,16.631034,9.425254
"9306","7am",8.83347,23.71253,31.153037,25.0111,11.289863
"9307","7am",32.062641,23.081869,20.957303,20.053282,3.844904
"9308","7am",21.356354,37.043337,18.743361,14.933721,7.923227
"9309","7am",21.781937,29.223962,25.044698,17.410054,6.539349
"9310","7am",23.324403,30.519873,24.978314,16.218902,4.958508
"9311","7am",27.031752,30.25091,23.223415,14.659102,4.834821
"9312","7am",26.998192,32.736891,18.267838,16.079174,5.917905
"9402","7am",12.696697,34.224633,18.066704,23.260599,11.751368
"9403","7am",9.003652,28.985515,22.136225,23.660982,16.213626
"9404","7am",15.791161,33.812834,20.690164,19.970331,9.735509
"9405","7am",10.589584,21.944722,28.288512,29.094589,10.082593
"9406","7am",16.835454,35.309883,19.184605,19.097489,9.57257
"9407","7am",12.43715,21.889997,18.924787,28.318058,18.43001
"9408","7am",10.082125,15.682522,18.547907,34.246539,21.440908
"9409","7am",9.206721,15.350813,18.410135,32.157854,24.874477
"9410","7am",14.74415,23.619489,29.071961,22.683089,9.881312
"9411","7am",19.602676,27.635681,27.526548,16.98633,8.248764
"9412","7am",15.766177,30.353681,17.133529,24.479918,12.266694
"9413","7am",19.938424,29.519384,26.739423,17.323528,6.479241
