"district","hour","act1","act2","act3","act4","act5"
"7504","7am",0,7939.945,0,0,0
"7505","7am",0,0,0,0,0
"7506","7am",0,12229.361,0,0,0
"7507","7am",0,7893.231,0,0,0
"7508","7am",0,5359.348,0,0,0
"7509","7am",0,5942.341,0,0,0
"7510","7am",0,5668.068,0,0,0
"7511","7am",0,4887.818,0,0,0
"7512","7am",0,3961.564,0,0,0
"7513","7am",0,0,0,0,0
"7514","7am",0,0,0,0,0
"7701","7am",0,8268.89,0,0,0
"7702","7am",0,0,0,0,0
"7703","7am",0,5194.138,0,0,0
"7704","7am",0,0,0,0,0
"7705","7am",0,0,0,0,0
"7706","7am",0,0,0,0,0
"7707","7am",0,0,0,0,0
"7708","7am",0,0,0,0,0
"7709","7am",0,0,0,0,0
"7710","7am",0,0,0,0,0
"7711","7am",0,3898.225,0,0,0
"7712","7am",0,0,0,0,0
"7713","7am",0,0,0,0,0
"7714","7am",0,0,0,0,0
"7715","7am",0,0,0,0,0
"7716","7am",0,2955.963,0,0,0
"7801","7am",0,0,0,0,0
"7802","7am",0,0,0,0,0
"7803","7am",0,0,0,0,0
"7804","7am",0,0,0,0,0
"7805","7am",0,0,0,0,0
"7806","7am",0,0,0,0,0
"7807","7am",0,0,0,0,0
"7808","7am",0,0,0,0,0
"7809","7am",0,0,0,0,0
"7810","7am",0,0,0,0,0
"7811","7am",0,0,0,0,0
"7812","7am",0,0,0,0,0
"7813","7am",0,0,0,0,0
"7814","7am",0,0,0,0,0
"7815","7am",0,0,0,0,0
"7816","7am",0,4117.504,0,0,0
"9101","7am",0,3524.368,0,0,0
"9102","7am",0,0,0,0,0
"9103","7am",0,0,0,0,0
"9104","7am",0,0,0,0,0
"9105","7am",0,0,0,0,0
"9106","7am",0,0,0,0,0
"9107","7am",0,0,0,0,0
"9108","7am",0,0,0,0,0
"9109","7am",0,0,0,0,0
"9110","7am",0,0,0,0,0
"9111","7am",0,5931.745,0,0,0
"9112","7am",0,0,0,0,0
"9113","7am",0,0,0,0,0
"9114","7am",0,0,0,0,0
"9201","7am",0,6465.141,0,0,0
"9202","7am",0,0,0,0,0
"9203","7am",0,6405.068,0,0,0
"9204","7am",0,8762.557,0,0,0
"9205","7am",0,4411.592,0,0,0
"9206","7am",0,3360.843,0,0,0
"9207","7am",0,0,0,0,0
"9208","7am",0,0,0,0,0
"9209","7am",0,0,0,0,0
"9210","7am",0,0,0,0,0
"9211","7am",0,0,0,0,0
"9212","7am",0,0,0,0,0
"9302","7am",0,0,0,0,0
"9303","7am",0,3165.497,0,0,0
"9304","7am",0,0,0,0,0
"9305","7am",0,0,0,0,0
"9306","7am",0,0,0,0,0
"9307","7am",0,0,0,0,0
"9308","7am",0,0,0,0,0
"9309","7am",0,6650.535,0,0,0
"9310","7am",0,0,0,0,0
"9311","7am",0,4981.152,0,0,0
"9312","7am",0,7956.009,0,0,0
"9402","7am",0,0,0,0,0
"9403","7am",0,5371.136,0,0,0
"9404","7am",0,5196.66,0,0,0
"9405","7am",0,9613.599,0,0,0
"9406","7am",0,4323.708,0,0,0
"9407","7am",0,3929.582,0,0,0
"9408","7am",0,0,0,0,0
"9409","7am",0,3628.899,0,0,0
"9410","7am",0,0,0,0,0
"9411","7am",0,0,0,0,0
"9412","7am",0,0,0,0,0
"9413","7am",0,0,0,0,0
"9414","7am",0,0,0,0,0
"9501","7am",0,0,0,0,0
"9502","7am",0,0,0,0,0
"9503","7am",0,0,0,0,0
"9504","7am",0,0,0,0,0
"9505","7am",0,5524.751,0,0,0
"9506","7am",0,0,0,0,0
"9507","7am",0,0,0,0,0
"9508","7am",0,0,0,0,0
"9509","7am",0,0,0,0,0
"9510","7am",0,0,0,0,0
"9511","7am",0,0,0,0,0
"9512","7am",0,0,0,0,0
"9513","7am",0,0,0,0,0
"7501","8am",0,23414.35,0,0,0
"7502","8am",0,23401.436,6949.736,0,0
"7503","8am",0,33383.567,0,0,0
"7504","8am",0,16201.227,0,0,0
"7505","8am",0,5743.493,0,0,0
"7506","8am",0,23943.581,0,0,0
"7507","8am",0,17895.136,0,0,0
"7508","8am",0,10787.799,0,0,0
"7509","8am",0,21874.803,0,0,0
"7510","8am",0,15292.803,0,0,0
"7511","8am",0,14372.493,0,0,0
"7512","8am",0,11054.692,0,0,0
"7513","8am",0,14555.018,0,0,0
"7514","8am",0,6271.042,0,0,0
"7701","8am",0,16061.115,0,0,0
"7702","8am",0,8302.19,0,0,0
"7703","8am",0,10901.106,0,0,0
"7704","8am",0,0,0,0,0
"7705","8am",0,0,0,0,0
"7706","8am",0,0,0,0,0
"7707","8am",0,0,0,0,0
"7708","8am",0,0,0,0,0
"7709","8am",0,6349.125,0,0,0
"7710","8am",0,0,0,0,0
"7711","8am",0,7699.968,0,0,0
"7712","8am",0,3738.385,0,0,0
"7713","8am",0,0,0,0,0
"7714","8am",0,2460.897,0,0,0
"7715","8am",0,0,0,0,0
"7716","8am",0,6842.516,0,0,0
"7801","8am",0,0,0,0,0
"7802","8am",0,0,0,0,0
"7803","8am",0,6969.583,0,0,0
"7804","8am",0,0,0,0,0
"7805","8am",0,5411.049,0,0,0
"7806","8am",0,7783.895,0,0,0
"7807","8am",0,0,0,0,0
"7808","8am",0,0,0,0,0
"7809","8am",0,3494.311,0,0,0
"7810","8am",0,0,0,0,0
"7811","8am",0,0,0,0,0
"7812","8am",0,20408.272,0,0,0
"7813","8am",0,3184.035,0,0,0
"7814","8am",0,0,0,0,0
"7815","8am",0,0,0,0,0
"7816","8am",0,15203.212,0,0,0
"9101","8am",0,7561.688,0,0,0
"9102","8am",0,4018.542,0,0,0
"9103","8am",0,0,0,0,0
"9104","8am",0,0,0,0,0
"9105","8am",0,7346.988,0,0,0
"9106","8am",0,8267.628,0,0,0
"9107","8am",0,0,0,0,0
"9108","8am",0,0,0,0,0
"9109","8am",0,6205.462,0,0,0
"9110","8am",0,3197.262,0,0,0
"9111","8am",0,10609.514,0,0,0
"9112","8am",0,3489.536,0,0,0
"9113","8am",0,9553.472,0,0,0
"9114","8am",0,0,0,0,0
"9201","8am",0,11541.37,0,0,0
"9202","8am",0,7244.235,0,0,0
"9203","8am",0,18176.527,0,0,0
"9204","8am",0,20519.607,0,0,0
"9205","8am",0,20350.534,0,0,0
"9206","8am",0,13625.899,0,0,0
"9207","8am",0,4410.26,0,0,0
"9208","8am",0,6491.644,0,0,0
"9209","8am",0,13209.024,0,0,0
"9210","8am",0,11137.004,0,0,0
"9211","8am",0,10053.979,0,0,0
"9212","8am",0,6387.558,0,0,0
"9302","8am",0,4564.801,0,0,0
"9303","8am",0,13974.115,0,0,0
"9304","8am",0,11268.954,0,0,0
"9305","8am",0,3449.803,0,0,0
"9306","8am",0,4694.288,0,0,0
"9307","8am",0,0,0,0,0
"9308","8am",0,6481.648,0,0,0
"9309","8am",0,12161.088,0,0,0
"9310","8am",0,7698.452,0,0,0
"9311","8am",0,8740.216,0,0,0
"9312","8am",0,25441.29,0,0,0
"9402","8am",0,13164.156,0,0,0
"9403","8am",0,12852.023,0,0,0
