"district","hour","age1","age2","age3","age4"
"9508","4am",10.609657,18.292574,58.46368,12.634085
"9509","4am",7.6244,14.394971,65.67327,12.307357
"9510","4am",8.395352,16.481322,57.5844,17.538924
"9511","4am",6.300986,17.806765,56.17259,19.719655
"9512","4am",10.920029,18.817068,53.46119,16.801715
"9513","4am",7.279522,11.371866,65.8287,15.519912
"7501","5am",9.829647,19.672209,55.84404,14.654103
"7502","5am",14.998769,14.039155,50.86571,20.096363
"7503","5am",10.240562,15.889493,58.72537,15.144572
"7504","5am",8.570902,23.673511,56.27364,11.481947
"7505","5am",9.483495,17.207721,59.19276,14.116025
"7506","5am",9.275542,22.684412,50.3196,17.72045
"7507","5am",16.323182,19.451869,47.96372,16.261229
"7508","5am",12.079318,22.34766,47.94738,17.625643
"7509","5am",12.422836,19.210132,49.94707,18.419963
"7510","5am",8.673965,16.341302,50.61596,24.368777
"7511","5am",12.322136,19.396945,50.89604,17.384875
"7512","5am",10.974665,31.132443,44.78014,13.112756
"7513","5am",11.072512,17.976955,55.96373,14.986805
"7514","5am",9.710192,22.410488,52.5258,15.353516
"7701","5am",10.345867,26.531828,55.6904,7.431905
"7702","5am",8.523819,17.769979,63.07231,10.633897
"7703","5am",11.687245,22.702829,53.97252,11.637402
"7704","5am",13.648282,11.075528,58.69338,16.582812
"7705","5am",12.615767,8.920199,67.54255,10.921482
"7706","5am",8.656355,16.655094,56.64604,18.042514
"7707","5am",8.632356,12.786971,60.31463,18.266043
"7708","5am",11.873625,11.810441,60.33311,15.98282
"7709","5am",8.372182,12.612749,64.89133,14.123738
"7710","5am",9.187388,16.082827,60.88329,13.846495
"7711","5am",14.015023,9.777192,62.9743,13.233486
"7712","5am",9.76612,20.552446,51.64405,18.037382
"7713","5am",10.517384,13.25937,56.67473,19.548513
"7714","5am",13.775386,16.435214,49.22706,20.56234
"7715","5am",7.248745,13.978752,58.01681,20.755692
"7716","5am",14.085831,19.814648,58.34393,7.755593
"7801","5am",12.102326,15.701115,58.22825,13.968312
"7802","5am",8.342134,13.94882,57.21342,20.495624
"7803","5am",11.248226,13.409962,57.60522,17.736595
"7804","5am",13.000372,12.021087,55.34238,19.636163
"7805","5am",9.364612,18.08497,56.46703,16.083387
"7806","5am",8.714774,16.4987,58.63953,16.146994
"7807","5am",15.732905,17.168511,47.05893,20.03965
"7808","5am",10.800308,11.941732,66.5333,10.724661
"7809","5am",12.730426,21.221107,54.03608,12.012387
"7810","5am",7.491677,16.947732,54.04603,21.514561
"7811","5am",7.033122,16.471233,52.86366,23.631988
"7812","5am",12.07196,17.338923,49.80255,20.786565
"7813","5am",11.622248,7.680976,65.97264,14.724132
"7814","5am",8.03612,16.071022,56.53427,19.358592
"7815","5am",6.428561,19.381557,59.3607,14.829178
"7816","5am",11.045225,21.462482,60.1406,7.351698
"9101","5am",16.782747,22.858867,51.10294,9.255449
"9102","5am",7.842741,14.678892,61.14593,16.332441
"9103","5am",6.350708,17.084205,58.91537,17.649714
"9104","5am",5.944367,17.373261,56.18545,20.496919
"9105","5am",10.055453,16.202861,62.07014,11.671551
