"district","hour","dep1","dep2","dep3","dep4","dep5"
"9304","8am",0.9045995,92.6751268,2.0467186,1.344194,3.029361
"9305","8am",0,98.2192439,0,0.5711274,1.209629
"9306","8am",0.5057644,95.6412611,1.3104926,0,2.542482
"9307","8am",5.7988164,92.8437691,0,0,1.357415
"9308","8am",0.7496024,91.7952693,0,2.157833,5.297295
"9309","8am",3.4520647,88.5421408,0.102836,0,7.902958
"9310","8am",1.1459949,95.4917632,0.8909875,0.8932572,1.577997
"9311","8am",0.7446226,93.448958,0.6842686,1.3865211,3.73563
"9312","8am",2.5902289,86.23839,0.8966705,1.4351944,8.839516
"9402","8am",1.8855632,1.6739602,88.6448066,3.4582911,4.337379
"9403","8am",2.1428277,3.0898394,91.2495489,1.2080608,2.309723
"9404","8am",0,0.6102836,90.4306214,0.831014,8.128081
"9405","8am",1.0682873,2.2344781,80.4264043,0.9615402,15.30929
"9406","8am",3.2940868,1.0036368,90.7957848,1.7698448,3.136647
"9407","8am",0.7632289,2.2289286,93.7259511,0.8344238,2.447468
"9408","8am",0.9873139,2.3300123,95.4092119,0,1.273462
"9409","8am",1.5032044,3.3653863,91.8952488,0.3293631,2.906797
"9410","8am",0,2.3610886,94.8121528,0,2.826759
"9411","8am",0,1.0955815,89.7531099,0,9.151309
"9412","8am",5.0118008,0,93.235328,0,1.752871
"9413","8am",0,2.9382404,92.1235004,0,4.938259
"9414","8am",0,1.5333802,95.8135082,0,2.653112
"9501","8am",0,1.4836252,0.2573288,2.2787284,95.980318
"9502","8am",0,0.8363915,0,0.338094,98.825514
"9503","8am",0,0,0.9257864,0,99.074214
"9504","8am",0,1.2385722,0,0,98.761428
"9505","8am",2.3950286,5.8496867,2.0334732,0,89.721812
"9506","8am",0.5146505,1.1115629,0.8211885,0,97.552598
"9507","8am",0.602888,0.195198,0.5022662,1.8525826,96.847065
"9508","8am",0.761287,0.796979,0.29899,1.0911949,97.051549
"9509","8am",0,0,0,1.0127054,98.987295
"9510","8am",0,1.5229388,0,0.5598194,97.917242
"9511","8am",0,0,0.6149608,0,99.385039
"9512","8am",0,0,0,1.123723,98.876277
"9513","8am",1.1472766,2.1492538,0,0,96.70347
"7501","9am",62.7366235,7.2879526,7.0571721,8.385005,14.533247
"7502","9am",66.5415099,5.0998866,5.8577822,7.8499507,14.650871
"7503","9am",52.2747532,5.970805,7.5506111,12.8752252,21.328606
"7504","9am",71.0942633,8.9422064,3.2486883,2.5608738,14.153968
"7505","9am",84.3634832,2.7009322,4.76439,2.1935868,5.977608
"7506","9am",70.0793396,5.7397198,6.9529701,4.4962018,12.731769
"7507","9am",71.5020389,3.9093452,7.8451372,4.8734263,11.870052
"7508","9am",79.5427682,2.9702352,3.6212909,5.8367342,8.028971
"7509","9am",73.3513042,3.1852975,3.0162386,10.3596857,10.087474
"7510","9am",75.3859449,3.8436165,4.247258,7.9477482,8.575432
"7511","9am",71.8494013,5.8448487,3.3727009,4.3542158,14.578833
"7512","9am",85.1385844,4.3286704,3.0496249,2.6736186,4.809502
"7513","9am",83.0334969,3.9974989,1.0409262,2.7443771,9.183701
"7514","9am",86.5304302,4.4084385,2.8589776,0.9022192,5.299934
"7701","9am",1.7644129,6.9987924,4.3295518,0.6281526,86.27909
"7702","9am",5.5237214,30.6925781,30.4282676,1.0812575,32.274175
"7703","9am",3.0666143,10.2864899,0.5519789,1.2841343,84.810783
"7704","9am",0.7624662,0.7618295,0.994957,0,97.480747
"7705","9am",1.4464623,0.4514534,0,2.6712359,95.430848
"7706","9am",0,0,0,0.6319456,99.368054
"7707","9am",0,0,0.5521482,0,99.447852
"7708","9am",0,3.8922267,0,0,96.107773
"7709","9am",0,0.5203425,4.4222421,0,95.057415
"7710","9am",1.2174927,0.5856775,1.2158533,0,96.980977
"7711","9am",2.2375677,0.1611158,1.842052,0,95.759264
"7712","9am",0.9462932,0,0.103578,0,98.950129
"7713","9am",0,0,0,1.3551954,98.644805
"7714","9am",0.7952894,0,0,0,99.204711
"7715","9am",0,0,0,0,100
"7716","9am",2.3553761,1.5954607,2.8120435,0,93.23712
"7801","9am",0.8225972,0,0,0.7355748,98.441828
"7802","9am",1.2053464,1.382522,0,5.0663588,92.345773
"7803","9am",2.1148624,1.648788,0.560462,2.9938838,92.682004
"7804","9am",1.1779941,0.2660164,0,0,98.55599
"7805","9am",1.2367079,0,0,1.0251059,97.738186
"7806","9am",0.9281635,1.3279337,0.1452304,0.3928767,97.205796
"7807","9am",0,0.4810922,0.6207607,1.5497287,97.348418
"7808","9am",0.9897159,0,0,0.7037066,98.306577
"7809","9am",0,0,0,0.7323987,99.267601
"7810","9am",0,0,0,0,100
"7811","9am",3.6225722,0.5093582,0.4320649,0.8791033,94.556901
"7812","9am",3.2526557,1.2097191,1.1266305,6.4165233,87.994471
"7813","9am",0,0,0.2641473,0.6652454,99.070607
"7814","9am",0,0,0,2.6315366,97.368463
"7815","9am",1.987291,0,8.7908963,0.5202378,88.701575
"7816","9am",3.4785578,0.8590743,0.4958586,5.4396271,89.726882
"9101","9am",4.6315662,0.4022874,3.5482643,0,91.417882
"9102","9am",2.0259258,0,1.7290055,0,96.245069
"9103","9am",0,0,1.5271099,0.4973466,97.975544
"9104","9am",1.1813594,0,0,0,98.818641
"9105","9am",2.7465622,1.5392103,0.9257642,0.8338093,93.954654
"9106","9am",2.6283304,0,0.795568,1.062922,95.51318
"9107","9am",0,0.2683471,4.3310958,1.7252973,93.67526
"9108","9am",0,2.366886,1.5889118,0,96.044202
"9109","9am",2.6469909,0.4440921,2.4749017,1.0056341,93.428381
"9110","9am",0,0.3412125,1.3238426,0,98.334945
"9111","9am",5.2880399,2.0633792,2.3092865,4.6671308,85.672163
"9112","9am",2.508205,0,1.7701919,1.4972193,94.224384
"9113","9am",1.7661717,0.3097843,2.8916071,10.0001236,85.032313
"9114","9am",3.4459765,0,3.1590853,0.4816396,92.913299
"9201","9am",1.9199194,9.278856,0.9485994,73.5043019,14.348323
"9202","9am",3.7313964,1.3988292,1.167979,82.6450923,11.056703
"9203","9am",7.0615235,5.7346179,2.6556807,74.9503615,9.597816
"9204","9am",5.3764409,2.1524417,4.5950733,67.3788629,20.497181
"9205","9am",13.3173842,4.6815191,1.9922694,60.6872191,19.321608
"9206","9am",6.6630857,2.0658014,1.1348584,76.3947517,13.741503
"9207","9am",6.1778854,0.4468985,3.1419758,81.8376253,8.395615
"9208","9am",7.6881529,1.324772,0.9410265,83.8142204,6.231828
"9209","9am",7.5088492,0.8252439,5.1201429,73.2419165,13.303847
"9210","9am",5.653891,0.8698239,3.2505038,78.1952783,12.030503
"9211","9am",7.8864108,5.7588139,4.9079417,78.1269097,3.319924
"9212","9am",4.6380537,1.6717449,1.6616638,80.43708,11.591458
"9302","9am",0,83.9761103,2.7063841,2.9952631,10.322242
"9303","9am",4.8983943,83.5051773,2.375501,3.7831007,5.437827
"9304","9am",7.1570288,79.9319234,3.8983727,2.1767724,6.835903
"9305","9am",0,94.3164476,0,2.2056323,3.47792
"9306","9am",2.3830489,91.9837549,1.5117359,0,4.12146
"9307","9am",5.9214534,89.2038655,0.5011473,0,4.373534
"9308","9am",2.3665608,87.4041748,0,2.2638546,7.96541
"9309","9am",4.9676199,79.6540028,1.6059038,0.8738113,12.898662
"9310","9am",1.7916892,92.2903258,1.376843,0.9428925,3.59825
"9311","9am",3.2429211,86.548044,0.7104358,2.0275121,7.471087
"9312","9am",8.6187627,72.8727007,2.1291316,3.7819538,12.597451
"9402","9am",3.1233824,1.7018131,82.154487,6.0887203,6.931597
"9403","9am",6.6060752,4.119337,77.356235,5.1185172,6.799836
"9404","9am",0.8163642,0.6116418,85.431621,2.0492405,11.091133
"9405","9am",5.4425384,2.0784236,69.1549093,5.7023188,17.62181
"9406","9am",5.7455451,1.3866798,82.1160856,3.2120748,7.539615
"9407","9am",2.8822371,3.6808453,85.4269915,1.7187917,6.291134
"9408","9am",2.8839314,2.5131527,91.2114504,0,3.391466
"9409","9am",6.1634199,5.8496227,81.8790768,1.5954945,4.512386
"9410","9am",4.8001327,2.5186565,85.4501831,1.0735556,6.157472
"9411","9am",0,1.1110724,81.9397984,0,16.949129
"9412","9am",5.6973854,0,88.1518004,0,6.150814
"9413","9am",0.772073,5.6891484,86.6123127,0,6.926466
"9414","9am",0,1.6661832,90.9466271,0,7.38719
"9501","9am",0.4851542,1.7529295,0.2410311,2.695669,94.825216
"9502","9am",0,0.7601475,0.3422987,0.307274,98.59028
"9503","9am",0,0.9351343,0.9594903,0,98.105375
"9504","9am",1.3388375,1.5233586,0,0,97.137804
"9505","9am",4.5193984,9.2482368,2.7150824,0.5870313,82.930251
"9506","9am",0.5124308,3.5678585,0.8176467,0,95.102064
"9507","9am",2.042067,2.1273058,0.5087718,2.5564394,92.765416
"9508","9am",1.3989714,0.8587145,0.3221503,2.5410775,94.879086
"9509","9am",0,0,0,1.6153105,98.384689
"9510","9am",0,0.8164722,0,0.6095884,98.573939
"9511","9am",2.7888399,0.7114729,0.6973534,0.3428153,95.459518
"9512","9am",2.0001422,1.2624609,0,1.2958404,95.441557
"9513","9am",1.327087,2.4861021,0,0,96.186811
"7501","10am",53.4213951,8.6254282,7.7204444,9.6819295,20.550803
"7502","10am",57.5092341,7.1215496,7.3067147,10.3904144,17.672087
"7503","10am",46.1894,6.2782847,8.3984705,14.5159243,24.61792
"7504","10am",61.5786202,11.1133745,5.0840379,4.8252562,17.398711
"7505","10am",79.0453099,3.4207488,5.3941645,4.5556181,7.584159
"7506","10am",60.7214426,6.6441117,11.3250979,4.8171477,16.4922
"7507","10am",63.7500275,4.2784273,9.7823746,6.6407728,15.548398
"7508","10am",69.5605467,3.8978182,6.3861764,8.5138746,11.641584
"7509","10am",64.0939652,3.9684637,5.5466469,13.5514416,12.839483
"7510","10am",64.7433004,4.2696574,6.4642702,10.4152888,14.107483
"7511","10am",62.8499418,8.0467361,3.383664,7.0432105,18.676448
"7512","10am",79.1226757,7.1048574,3.0192244,4.6728291,6.080413
"7513","10am",73.6344362,7.1526864,1.3339425,5.4028858,12.476049
"7514","10am",82.1553723,5.589466,4.4773,1.5100341,6.267828
"7701","10am",2.5593075,8.1556548,5.7188257,0.5989891,82.967223
"7702","10am",6.9614078,28.4931501,29.9835322,1.4126447,33.149265
"7703","10am",2.9034373,12.5022197,0.7866391,0.3576779,83.450026
"7704","10am",0.7503012,2.139783,0.5551019,0,96.554814
"7705","10am",1.4676173,0.4580561,0,2.7103036,95.364023
"7706","10am",0,0,0,0.6561624,99.343838
"7707","10am",1.1943618,0,0.5653909,0,98.240247
"7708","10am",0,5.6776806,0,0,94.322319
"7709","10am",0,1.1169056,5.8870768,0,92.996018
"7710","10am",1.2899722,0,3.3614043,0,95.348623
"7711","10am",2.7509864,0.1522506,2.7663055,0,94.330458
"7712","10am",0.8969548,0,1.233527,0,97.869518
"7713","10am",0,0,0,1.3698167,98.630183
"7714","10am",1.5408949,0,0,0,98.459105
"7715","10am",0,0,0,0,100
"7716","10am",2.3288955,0.1665941,4.0093102,0,93.4952
"7801","10am",0.8734117,0,0,0.7810137,98.345575
"7802","10am",1.166125,1.3375355,0.5222979,6.6120646,90.361977
"7803","10am",2.0913696,1.020316,0.5542362,3.2712125,93.062866
"7804","10am",1.2944099,0.2923056,0,0,98.413284
"7805","10am",1.2028054,0,0.1662671,3.6687018,94.962226
"7806","10am",0.8926192,1.27708,1.497736,0.7116256,95.620939
"7807","10am",0,0.4521669,0.5834379,1.4565524,97.507843
"7808","10am",1.8774019,0,0,0.7792357,97.343362
"7809","10am",1.3142373,0,0.3246082,1.447056,96.914099
"7810","10am",0,0,0,0,100
"7811","10am",3.6385365,0.5116029,0.5877305,1.4671551,93.794975
"7812","10am",4.5644848,1.0798058,0.7230654,8.0544126,85.578231
"7813","10am",0,0,0.2773138,3.3058343,96.416852
"7814","10am",0,0,0,2.6176358,97.382364
"7815","10am",2.0322246,0,8.9896623,0,88.978113
"7816","10am",5.2182742,0.7679358,0.3379088,7.7832676,85.892614
"9101","10am",5.3613603,0.3431073,4.5665931,0,89.728939
"9102","10am",2.0011795,0,1.7078861,0,96.290934
"9103","10am",0,0,1.1579669,0.5265767,98.315456
"9104","10am",1.2190273,0,0,1.8695829,96.91139
"9105","10am",2.5733161,1.4421208,1.3723909,1.2993677,93.312805
"9106","10am",4.7785727,0,0.9490017,1.1002823,93.172143
"9107","10am",0,0.2772175,4.9956271,1.7823285,92.944827
"9108","10am",0,4.6427532,2.0036605,0,93.353586
"9109","10am",2.5313535,0.4246913,3.449903,1.9503369,91.643715
"9110","10am",0,0.3554844,1.3792146,0,98.265301
"9111","10am",7.3726136,2.4158652,2.4052569,4.6190637,83.187201
"9112","10am",3.9169868,0.8876745,1.7991309,1.5216958,91.874512
"9113","10am",5.0112891,0.2760491,2.9563214,12.4860946,79.270246
"9114","10am",6.0612987,0,3.6012626,1.7140092,88.62343
"9201","10am",3.7505371,10.0172956,1.2692701,68.1403944,16.822503
"9202","10am",6.2461495,4.6054631,1.1059052,74.7252827,13.317199
"9203","10am",12.1636499,5.2790221,4.0971529,65.7059457,12.754229
"9204","10am",9.5750914,3.6197958,4.5713234,58.6667051,23.567084
"9205","10am",21.3976273,4.9441333,3.5354963,46.5646954,23.558048
"9206","10am",8.1746385,3.1805477,1.7558412,68.9917155,17.897257
"9207","10am",10.9914872,1.1508123,3.8552472,72.9848562,11.017597
"9208","10am",12.2785883,3.5270306,2.0995394,75.9750375,6.119804
"9209","10am",11.7593179,1.7676921,5.8329785,64.1337653,16.506246
"9210","10am",8.7178925,0.4503282,3.9671936,71.0208878,15.843698
"9211","10am",10.4111882,6.2084269,7.1764511,71.3128025,4.891131
"9212","10am",7.1967511,1.9766005,2.0611135,73.6979758,15.067559
"9302","10am",1.5604641,80.8786368,4.817921,3.1950998,9.547878
"9303","10am",7.4663751,78.2404794,4.081204,3.6546869,6.557255
"9304","10am",9.563152,70.8317732,6.2380338,3.2775064,10.089535
"9305","10am",1.6849024,89.3923101,0,2.3074399,6.615348
"9306","10am",2.3512196,91.1495566,1.1633675,0.4048779,4.930978
"9307","10am",5.9380997,89.5273476,0.5025561,0,4.031997
"9308","10am",3.0467598,87.5618733,0,2.2088898,7.182477
"9309","10am",5.045494,75.0007104,1.7002111,1.0937283,17.159856
"9310","10am",1.9710503,90.5885557,1.5146749,1.0372829,4.888436
"9311","10am",5.4474712,81.1331958,0.9443483,3.3532045,9.12178
"9312","10am",12.9584422,61.4235328,3.5823767,6.5019961,15.533652
"9402","10am",4.867954,2.2718288,79.8939769,6.1074392,6.858801
"9403","10am",10.8034066,4.2047534,69.6703067,6.275604,9.045929
"9404","10am",1.5402386,1.1256216,83.9902217,2.8799207,10.463997
"9405","10am",5.4190275,1.5341768,66.2227559,6.7898804,20.034159
"9406","10am",7.0812288,1.9524015,76.8085593,3.1885267,10.969284
"9407","10am",4.4334259,3.9541984,79.2180609,2.8129337,9.581381
"9408","10am",2.7740574,5.815777,86.4617651,0,4.9484
"9409","10am",8.3537561,7.1823935,75.9630643,2.3567793,6.144007
"9410","10am",4.7872475,2.5118956,81.2306673,1.7057944,9.764395
"9411","10am",0.780633,1.155681,78.3532432,0,19.710443
"9412","10am",5.5245845,0,88.5111548,0,5.964261
"9413","10am",0.8672002,6.3901096,85.1457986,0,7.596892
"9414","10am",0,1.6530993,88.3232264,0,10.023674
"9501","10am",0.9884284,1.7192625,0.8489962,3.2167476,93.226565
"9502","10am",0,0.699804,0.9179942,4.4055836,93.976618
"9503","10am",1.4591037,1.5342163,0.9686289,0,96.038051
"9504","10am",1.3204651,1.5024541,0,0,97.177081
"9505","10am",4.4582394,12.009529,2.6783404,0.9322774,79.921614
"9506","10am",1.0636501,3.6866009,1.900224,1.4522291,91.897296
"9507","10am",3.0040775,3.7468145,0.4988124,3.6635394,89.086756
"9508","10am",2.7044333,1.45935,0.5762859,3.6157036,91.644227
"9509","10am",0,0,0,1.6738542,98.326146
"9510","10am",0,2.4505393,0,0.8993221,96.650139
"9511","10am",3.9282454,0.7180878,0.7038371,0.8424332,93.807397
"9512","10am",2.0624801,2.8892665,0,1.8216997,93.226554
"9513","10am",3.2157337,2.4784365,0,0,94.30583
"7501","11am",51.4848081,9.2673093,7.9002583,10.6540689,20.693555
"7502","11am",55.4360428,7.6110251,7.6552992,11.3173705,17.980262
"7503","11am",43.6409677,6.6957762,8.5232781,15.3415854,25.798393
"7504","11am",58.2255425,12.954478,5.7573715,5.3819659,17.680642
"7505","11am",78.1872379,3.6376468,5.2299435,4.7578236,8.187348
"7506","11am",56.8864053,7.355347,12.952678,5.1180632,17.687507
"7507","11am",61.6886544,4.8941042,10.6501851,6.3179976,16.449059
"7508","11am",66.0818938,5.0605745,6.9302865,11.1891939,10.738051
"7509","11am",62.7987791,4.4719445,5.858486,12.8427754,14.028015
"7510","11am",61.0391195,5.7762955,7.2067887,10.1240524,15.853744
"7511","11am",61.6708523,8.283886,3.6015976,7.5552086,18.888456
"7512","11am",75.0620199,8.3822428,2.9274492,4.8478419,8.780446
"7513","11am",75.0651236,5.7607779,1.3326006,5.2960057,12.545492
"7514","11am",80.2555536,7.0103759,4.5436265,1.8654579,6.324986
"7701","11am",2.5434376,8.3205192,5.683364,0.5952748,82.857404
"7702","11am",7.3923773,29.976748,29.2016471,1.7146976,31.71453
"7703","11am",4.654709,16.6992335,1.3932632,0.339656,76.913138
"7704","11am",0.7485641,2.1348291,0.5538168,0.5576504,96.00514
"7705","11am",1.4897196,0.4649544,0,2.7511208,95.294205
"7706","11am",0,0,0,0.6656253,99.334375
"7707","11am",1.2167679,0,0.5759976,0,98.207235
"7708","11am",0,10.0411461,0.2354846,0,89.723369
"7709","11am",0,1.7387764,5.6234963,0,92.637727
"7710","11am",1.256392,0,3.8513439,0,94.892264
"7711","11am",2.8801167,0.1593972,1.9531463,0,95.00734
"7712","11am",0.8994859,0,1.2370078,0,97.863506
"7713","11am",1.5037818,0,0,1.2860282,97.21019
"7714","11am",2.3404719,0,0,0,97.659528
"7715","11am",0,0,0,0,100
"7716","11am",2.34723,0.1679056,3.7641228,0,93.720742
"7801","11am",0.8867803,0,0,0,99.11322
"7802","11am",1.3314664,0.6708188,0.596353,7.5495697,89.851792
"7803","11am",2.9054771,1.0035507,0.5451292,3.4901618,92.055681
"7804","11am",0,0.2949978,0,0,99.705002
"7805","11am",1.280551,0.2869212,0.1770141,3.1842175,95.071296
"7806","11am",0.8953455,1.2809806,1.5023106,0.7137991,95.607564
"7807","11am",1.7903462,0.4503941,0.5811504,1.4508417,95.727268
"7808","11am",1.9230724,0,0,0.7981917,97.278736
"7809","11am",1.2837271,0,0.3170724,1.4134624,96.985738
"7810","11am",0,0,0,0,100
"7811","11am",3.7166399,0.5225848,0.4432844,2.5981741,92.719317
"7812","11am",4.8480686,1.1792877,0.6997771,9.4665664,83.8063
"7813","11am",0,0,0.2633999,3.1399686,96.596632
"7814","11am",0,0,0,0,100
"7815","11am",2.2092024,0,9.7725338,0,88.018264
"7816","11am",5.4685751,0.7677081,0.3378087,7.9824978,85.44341
"9101","11am",5.3205925,0.3404984,4.5318687,0.6747368,89.132304
"9102","11am",2.08476,1.7056524,1.779217,0,94.430371
"9103","11am",0,0,4.2984046,0.5041838,95.197412
"9104","11am",2.0139596,0,0,1.9342721,96.051768
"9105","11am",3.7405584,1.4738084,1.4025463,1.6025974,91.780489
"9106","11am",4.8008885,0.9172919,1.4225013,1.1054205,91.753898
"9107","11am",0,0.2799733,5.5356625,1.8000463,92.384318
"9108","11am",0,4.7814972,2.5125268,0,92.705976
"9109","11am",3.1250811,0.4265406,3.8001557,1.9588293,90.689393
"9110","11am",0,0.3689271,1.4313699,0,98.199703
"9111","11am",7.2530406,2.0874411,2.3662471,4.5441492,83.749122
"9112","11am",3.8119306,1.7728645,3.7808714,1.4808829,89.153451
"9113","11am",5.1773018,0.285194,3.0542576,12.2613149,79.221932
"9114","11am",5.9090455,0,3.1470604,2.8209685,88.122926
"9201","11am",4.4011832,10.1298131,1.2078514,66.8615356,17.399617
"9202","11am",6.2204562,5.0764621,1.1013561,72.6346057,14.96712
"9203","11am",13.2591628,5.5139942,4.7224218,62.6533446,13.851077
"9204","11am",9.5784577,4.5341081,4.3830404,57.8245069,23.679887
"9205","11am",21.1826594,4.7924102,4.3561309,45.7238292,23.94497
"9206","11am",9.8089876,3.0760551,1.6981554,65.7714468,19.645355
"9207","11am",11.7207808,1.7133596,4.1110457,70.1081994,12.346614
"9208","11am",13.2884805,3.4074223,2.0283401,73.9185005,7.357257
"9209","11am",14.0204108,2.0652687,7.0219603,59.4022309,17.490129
"9210","11am",10.3307679,0.7921794,3.8356437,67.4929973,17.548412
"9211","11am",11.1734074,6.2355345,5.8861531,71.0508373,5.654068
"9212","11am",7.1932182,1.970874,2.4047794,73.4072221,15.023906
"9302","11am",1.5717215,80.7406931,4.852678,3.2181496,9.616758
"9303","11am",8.0844431,76.0910636,4.9731831,4.0798065,6.771504
"9304","11am",12.0142221,68.4703987,6.4713572,3.1928677,9.851154
"9305","11am",0.8357729,88.6750553,1.6618829,2.3755961,6.451693
"9306","11am",3.9968312,89.0242095,1.5773473,0.4098673,4.991745
"9307","11am",0.4068903,94.5545157,0.5265642,0,4.51203
"9308","11am",3.4029189,85.5142113,0,2.8290645,8.253805
"9309","11am",5.6502559,72.4338344,2.0917756,1.166776,18.657358
"9310","11am",1.8662251,91.0244059,1.4341209,0.9821177,4.69313
"9311","11am",5.3623113,78.6537628,1.2056371,3.4051064,11.373182
"9312","11am",12.489453,59.4209668,3.5881669,8.51749,15.983923
"9402","11am",5.9908777,3.2809503,77.6373278,6.1418211,6.949023
"9403","11am",11.8308755,4.3944553,67.1054642,7.1119313,9.557274
"9404","11am",1.4880808,2.0731898,83.3099018,2.148266,10.980562
"9405","11am",5.3251803,2.0336063,66.3485827,7.3061783,18.986453
"9406","11am",4.7881575,2.3117204,78.6389477,3.2165852,11.044589
"9407","11am",5.6347313,3.9149043,77.6571823,2.7849808,10.008201
"9408","11am",2.5797096,5.8943206,86.0431526,0,5.482817
"9409","11am",9.0117061,7.1104782,74.4100221,2.498331,6.969463
"9410","11am",4.8782242,2.136316,82.8605178,1.7382113,8.386731
"9411","11am",0.7815126,1.1569832,76.6336591,0,21.427845
"9412","11am",5.93438,0.3961741,86.522289,0,7.147157
"9413","11am",0.8496138,6.2605207,82.5136511,0,10.376214
"9414","11am",0,1.6325956,85.6185315,0,12.748873
"9501","11am",1.0074312,1.7523159,0.8653184,3.2785905,93.096344
"9502","11am",0,0.7137375,0.936272,4.4933013,93.856689
"9503","11am",1.4719273,1.5477001,0.9771419,0,96.003231
"9504","11am",1.3050594,1.4849251,0,2.652084,94.557932
"9505","11am",4.0534726,11.2202705,4.389672,1.6148849,78.7217
"9506","11am",1.010092,6.8447952,1.8045417,1.3791047,88.961466
"9507","11am",3.0191543,3.0503355,0.5013158,3.6819259,89.747268
"9508","11am",2.6428698,1.4261295,0.5631674,6.4930279,88.874805
"9509","11am",1.0918066,0,0,1.622222,97.285971
"9510","11am",0.5518087,2.5530709,0,0.9369501,95.95817
"9511","11am",3.4433269,0.7249001,1.476597,1.4548183,92.900358
"9512","11am",2.0805511,3.9159305,0,1.8376611,92.165857
"9513","11am",4.6320538,2.4802548,0,0,92.887691
"7501","12am",51.3026913,10.0608921,8.131471,9.8653545,20.639591
"7502","12am",56.1089058,7.1147308,8.029285,10.3286391,18.418439
"7503","12am",44.4912447,7.2933899,8.5547298,15.0960506,24.564585
"7504","12am",58.199399,11.9596122,6.7061795,5.299839,17.83497
"7505","12am",76.8346728,3.6608599,5.6601108,4.6183766,9.22598
"7506","12am",56.4987611,8.0171723,13.9892509,4.7578975,16.736918
"7507","12am",62.4439799,4.667073,9.9487483,6.5064427,16.433756
"7508","12am",63.3503146,6.4851699,9.2453926,10.705592,10.213531
"7509","12am",59.1531022,5.2237586,5.819107,14.0549115,15.749121
"7510","12am",60.6204081,5.7956772,6.8571505,9.1564393,17.570325
"7511","12am",60.6707895,7.1920087,4.1999681,7.6026109,20.334623
"7512","12am",72.3546958,11.519434,3.9846897,4.1440906,7.99709
"7513","12am",71.9011085,6.6072539,1.7652397,5.4907868,14.235611
"7514","12am",77.6034808,8.1620779,4.7590445,1.9565853,7.518812
"7701","12am",3.1121044,7.6656188,5.5068416,0.5808144,83.134621
"7702","12am",8.2384214,29.7926525,28.640368,1.7236587,31.604899
"7703","12am",3.9678248,12.2865396,1.4903596,0.3633266,81.891949
"7704","12am",0.7566169,2.1577948,0.5597745,0.5636494,95.962164
"7705","12am",0.6018393,0.4850194,0,2.8698447,96.043297
"7706","12am",0,0.8149121,0,0.6686011,98.516487
"7707","12am",1.2193182,0,0.2838259,0,98.496856
"7708","12am",0,10.1528833,0,0,89.847117
"7709","12am",0,1.111081,5.483084,0,93.405835
"7710","12am",1.2330284,0.5931509,3.0877568,0,95.086064
"7711","12am",2.7110874,0.1500424,2.3239472,0,94.814923
"7712","12am",0,0,0.105683,0,99.894317
"7713","12am",1.6042897,0,0,1.3719821,97.023728
"7714","12am",2.319826,0,0,0,97.680174
"7715","12am",0,0,0,0,100
"7716","12am",1.9109254,0.1661773,3.9954048,0,93.927492
"7801","12am",0.8690921,0,0,0,99.130908
"7802","12am",1.3333337,1.5293225,0.5971893,6.8456355,89.694519
"7803","12am",2.9832841,1.0304252,1.3485681,3.9441421,90.693581
"7804","12am",1.383177,0.3123511,0,0,98.304472
"7805","12am",1.2752422,0.2857316,0.1762802,3.1710165,95.09173
"7806","12am",0.9286697,1.3286579,1.5582257,0.7403662,95.44408
"7807","12am",1.8349447,0,0.5956272,1.4869829,96.082445
"7808","12am",1.8865471,0,0.4497819,0.7830315,96.88064
"7809","12am",1.3371546,0,0.3302686,1.4722893,96.860288
"7810","12am",0,0,0,0,100
"7811","12am",3.4828719,0.5535335,0.4695367,1.1543558,94.339702
"7812","12am",4.7433617,1.1538179,0.8355601,9.7134697,83.553791
"7813","12am",0,0,0.2587199,2.8347254,96.906555
"7814","12am",0,0,0,0,100
"7815","12am",2.0612549,0,9.1180795,1.0102001,87.810465
"7816","12am",5.1264006,0.7663234,0.888543,8.6356408,84.583092
"9101","12am",6.2558358,0.1330901,4.5698047,0,89.041269
"9102","12am",2.1137603,1.7293791,1.8039671,0,94.352893
"9103","12am",0,0,3.910112,0.4916917,95.598196
"9104","12am",2.7464014,0.7114859,0.4661069,1.9511409,94.124865
"9105","12am",2.7419145,1.5366057,1.4623071,1.6708822,92.588291
"9106","12am",4.843373,0.9354635,0.8437673,1.1273189,92.250077
"9107","12am",0,0.27931,3.0604595,1.7957821,94.864448
"9108","12am",0,4.655947,4.2824903,0.7703185,90.291244
"9109","12am",3.173876,0.4332006,3.5190263,1.9894144,90.884483
"9110","12am",0,0.3740925,1.4514109,0,98.174497
"9111","12am",7.2722824,2.092979,2.6813167,4.5562045,83.397217
"9112","12am",3.7410856,1.7399157,3.7106037,1.4533606,89.355034
"9113","12am",6.878247,0.2847522,1.3208903,11.8815887,79.634522
"9114","12am",6.0189222,0,6.9250286,2.8734234,84.182626
"9201","12am",3.7232177,10.3342273,1.3929017,67.8625132,16.68714
"9202","12am",6.9200788,5.0056369,1.1357025,71.5710563,15.367526
"9203","12am",12.2054156,5.528134,4.8537182,62.4366515,14.976081
"9204","12am",9.367826,4.4324383,4.8104877,57.7012286,23.688019
"9205","12am",21.2875426,5.0583874,4.4190388,44.9304019,24.304629
"9206","12am",9.1578075,4.133186,2.0113957,65.7956972,18.901914
"9207","12am",12.285843,1.6781186,4.1389996,68.8740187,13.02302
"9208","12am",12.4196857,4.4502756,2.5512289,72.9228229,7.655987
"9209","12am",14.3747234,2.4045851,6.6421782,59.2278121,17.350701
