"district","hour","dep1","dep2","dep3","dep4","dep5"
"9403","8am",2305.3672,3324.2125,98171.08373,1299.6956,2484.9222
"9404","8am",0,380.4293,56371.26432,518.0249,5066.7594
"9405","8am",654.7906,1369.5897,49296.15275,589.3616,9383.5987
"9406","8am",2339.2203,712.7097,64476.54687,1256.8148,2227.4179
"9407","8am",704.782,2058.2407,86548.56487,770.5249,2260.0444
"9408","8am",655.8283,1547.7225,63376.05526,0,845.9035
"9409","8am",1966.9944,4403.7231,120248.07848,430.9829,3803.644
"9410","8am",0,832.4006,33425.97816,0,996.5724
"9411","8am",0,467.1979,38274.16684,0,3902.4688
"9412","8am",1340.8544,0,24944.12818,0,468.9622
"9413","8am",0,1367.4456,42873.91897,0,2298.2466
"9414","8am",0,370.1132,23126.58029,0,640.3836
"9501","8am",0,864.7179,149.98183,1328.1368,55941.2817
"9502","8am",0,453.7377,0,183.4141,53612.2854
"9503","8am",0,0,378.29466,0,40483.6856
"9504","8am",0,493.5623,0,0,39355.7366
"9505","8am",1256.9664,3070.0508,1067.21373,0,47088.0809
"9506","8am",225.0729,486.1214,359.13158,0,42662.8205
"9507","8am",348.006,112.6744,289.92386,1069.369,55903.1753
"9508","8am",607.8818,636.3816,238.74118,871.3107,77494.9141
"9509","8am",0,0,0,462.9802,45254.1816
"9510","8am",0,906.1119,0,333.079,58258.4002
"9511","8am",0,0,396.06582,0,64008.9851
"9512","8am",0,0,0,626.0234,55083.7378
"9513","8am",413.921,775.4201,0,0,34889.2322
"7501","9am",89340.6032,10378.46872,10049.82384,11940.7352,20696.189
"7502","9am",123612.0674,9473.89866,10881.81749,14582.6062,27216.461
"7503","9am",92869.2732,10607.49754,13414.11905,22873.6193,37891.563
"7504","9am",68657.36,8635.69371,3137.33275,2473.0945,13668.812
"7505","9am",96059.1686,3075.37446,5424.89858,2497.6935,6806.31
"7506","9am",88430.9112,7242.77167,8773.73389,5673.6155,16065.818
"7507","9am",111913.0184,6118.79928,12278.99236,7627.7524,18578.678
"7508","9am",78042.4799,2914.21239,3552.98828,5726.6452,7877.534
"7509","9am",136058.2741,5908.36222,5594.77735,19216.0312,18711.11
"7510","9am",102433.1901,5222.64334,5771.10482,10799.2704,11652.157
"7511","9am",90431.2037,7356.45241,4244.95395,5480.3097,18349.234
"7512","9am",109679.1008,5576.37503,3928.65484,3444.2679,6195.802
"7513","9am",101469.172,4885.0514,1272.03991,3353.7028,11222.73
"7514","9am",109329.0089,5569.9505,3612.24583,1139.9312,6696.333
"7701","9am",1805.6148,7162.22552,4430.65381,642.8209,88293.847
"7702","9am",5979.9233,33227.46562,32941.32585,1170.5582,34939.686
"7703","9am",2200.4122,7380.94699,396.06582,921.4151,60854.956
"7704","9am",485.4187,485.01333,633.43226,0,62060.422
"7705","9am",477.3443,148.9833,0,881.5296,31492.956
"7706","9am",0,0,0,231.0786,36335.131
"7707","9am",0,0,247.78681,0,44629.08
"7708","9am",0,1786.53989,0,0,44113.662
"7709","9am",0,232.48658,1975.83708,0,42471.208
"7710","9am",588.6944,283.19271,587.90171,0,46893.226
"7711","9am",1418.2338,102.11974,1167.5447,0,60694.932
"7712","9am",460.5436,0,50.40954,0,48157.225
"7713","9am",0,0,0,337.354,24556.031
"7714","9am",434.7937,0,0,0,54236.34
"7715","9am",0,0,0,0,27981.083
"7716","9am",1559.9489,1056.66228,1862.39645,0,61750.283
"7801","9am",373.3561,0,0,333.8589,44680.267
"7802","9am",570.1847,653.99703,0,2396.6227,43683.833
"7803","9am",1426.9929,1112.51148,378.16895,2020.1082,62536.721
"7804","9am",406.9637,91.90116,0,0,34048.31
"7805","9am",853.4804,0,0,707.449,67451.356
"7806","9am",641.0553,917.16484,100.30637,271.3484,67137.19
"7807","9am",0,191.68779,247.33771,617.4784,38787.789
"7808","9am",416.8717,0,0,296.4036,41407.066
"7809","9am",0,0,0,365.4114,49527.004
"7810","9am",0,0,0,0,16519.088
"7811","9am",1960.7534,275.69525,233.85945,475.8234,51179.869
"7812","9am",4479.9411,1666.16779,1551.72841,8837.5929,121196.367
"7813","9am",0,0,74.70248,188.1355,28017.776
"7814","9am",0,0,0,409.5327,15152.959
"7815","9am",526.7219,0,2329.98453,137.8865,23509.923
"7816","9am",3596.5128,888.20485,512.67278,5624.0803,92769.447
"9101","9am",3155.443,274.07465,2417.39944,0,62282.153
"9102","9am",758.4377,0,647.28083,0,36030.878
"9103","9am",0,0,746.76333,243.2046,47910.465
"9104","9am",380.4334,0,0,0,31822.588
"9105","9am",1683.4629,943.43515,567.43283,511.0705,57588.053
"9106","9am",1816.3105,0,549.7781,734.5333,66004.484
"9107","9am",0,154.45177,2492.8367,993.0246,53916.408
"9108","9am",0,1009.147,677.44944,0,40949.466
"9109","9am",1418.8961,238.05163,1326.64917,539.0613,50081.458
"9110","9am",0,166.48462,645.93002,0,47979.643
"9111","9am",3325.6743,1297.66935,1452.32168,2935.1816,53879.645
"9112","9am",944.2758,0,666.43253,563.6652,35473.101
"9113","9am",1314.0969,230.49091,2151.46232,7440.4606,63267.176
"9114","9am",1315.4337,0,1205.91865,183.8564,35467.824
"9201","9am",1734.071,8380.66167,856.77486,66389.077,12959.404
"9202","9am",2510.4535,941.12105,785.80686,55602.9533,7438.861
"9203","9am",10077.4117,8183.80134,3789.88861,106960.7221,13696.924
"9204","9am",6014.833,2408.02004,5140.68672,75379.3476,22930.992
"9205","9am",18299.9456,6433.06097,2737.65634,83392.7138,26550.588
"9206","9am",5636.0754,1747.39049,959.93776,64619.6969,11623.465
"9207","9am",3972.3525,287.35374,2020.27629,52621.224,5398.343
"9208","9am",5998.5088,1033.62362,734.21479,65394.1653,4862.244
"9209","9am",8586.3867,943.6683,5854.8955,83752.3041,15212.981
"9210","9am",5564.5322,856.07647,3199.13014,76959.4152,11840.363
"9211","9am",5187.336,3787.89585,3228.22937,51388.4634,2183.701
"9212","9am",2876.0546,1036.64812,1030.39685,49878.9896,7187.856
"9302","9am",0,27701.54847,892.76617,988.0599,3405.041
"9303","9am",4945.9851,84316.47881,2398.58042,3819.8558,5490.658
"9304","9am",7988.8084,89221.49749,4351.43596,2429.7538,7630.362
"9305","9am",0,54517.90572,0,1274.9256,2010.348
"9306","9am",1700.8792,65652.55779,1078.9876,0,2941.654
"9307","9am",3472.0165,52304.26824,293.84538,0,2564.401
"9308","9am",1159.047,42807.07603,0,1108.7456,3901.14
"9309","9am",4536.9498,72748.36186,1466.6792,798.0558,11780.407
"9310","9am",1494.3242,76972.98848,1148.32965,786.4015,3001.052
"9311","9am",3151.88,84118.31244,690.49114,1970.5922,7261.345
"9312","9am",15091.9623,127604.40109,3728.23512,6622.4243,22058.881
"9402","9am",2986.496,1627.22884,78553.95741,5821.874,6627.811
"9403","9am",7611.3768,4746.21094,89128.17897,5897.4447,7834.623
"9404","9am",507.7627,380.42932,53136.81124,1274.5878,6898.469
"9405","9am",3586.3934,1369.58971,45570.04378,3757.5773,11611.998
"9406","9am",4580.8064,1105.57166,65469.48671,2560.922,6011.182
"9407","9am",2315.7759,2957.42944,68637.57639,1380.9886,5054.705
"9408","9am",1776.0662,1547.72251,56172.47921,0,2088.631
"9409","9am",7407.6145,7030.47185,98407.80703,1917.5731,5423.291
"9410","9am",1608.9045,844.20117,28641.12079,359.8335,2063.856
"9411","9am",0,467.19793,34455.09349,0,7126.986
"9412","9am",1340.8544,0,20746.13553,0,1447.567
"9413","9am",327.7541,2415.1109,36767.95307,0,2940.367
"9414","9am",0,370.11316,20202.18679,0,1640.934
"9501","9am",301.8877,1090.76202,149.98183,1677.3825,59005.078
"9502","9am",0,453.73768,204.32063,183.4141,58849.267
"9503","9am",0,368.69193,378.29466,0,38679.641
"9504","9am",433.7782,493.56232,0,0,31472.274
"9505","9am",2340.0071,4788.4558,1405.7871,303.947,42938.762
"9506","9am",225.0729,1567.09568,359.13158,0,41771.285
"9507","9am",1163.673,1212.24634,289.92386,1456.7883,52862.421
"9508","9am",1036.7586,636.38161,238.74118,1883.1578,70313.594
"9509","9am",0,0,0,604.6725,36829.149
"9510","9am",0,446.12033,0,333.079,53860.791
"9511","9am",1583.9373,404.08505,396.06582,194.7039,54216.772
"9512","9am",966.2732,609.8977,0,626.0234,46108.031
"9513","9am",413.921,775.42009,0,0,30000.854
"7501","10am",101391.8236,16370.74236,14653.11666,18375.9426,39004.66
"7502","10am",124948.6369,15472.78335,15875.08617,22574.9506,38395.629
"7503","10am",115775.1708,15736.71627,21051.02815,36384.6168,61705.585
"7504","10am",70297.266,12686.8683,5803.86444,5508.443,19862.118
"7505","10am",92044.5142,3983.29971,6281.24871,5304.8012,8831.393
"7506","10am",84000.7855,9191.32647,15666.90579,6663.9423,22814.968
"7507","10am",108319.242,7269.5812,16621.47369,11283.5006,26418.666
"7508","10am",72621.2541,4069.32462,6667.17213,8888.4904,12153.821
"7509","10am",128485.5142,7955.35262,11119.0464,27165.8017,25738.578
"7510","10am",98722.0609,6510.47092,9856.86661,15881.4699,21511.412
"7511","10am",89359.2027,11440.74129,4810.84799,10013.942,26553.922
"7512","10am",102955.4758,9244.93469,3928.65484,6080.3472,7911.915
"7513","10am",94687.6851,9197.75247,1715.33775,6947.6563,16043.149
"7514","10am",102664.1249,6984.78523,5594.98514,1886.9896,7832.489
"7701","10am",2746.5885,8752.45651,6137.30895,642.8209,89038.468
"7702","10am",8183.2504,33494.17074,35246.1397,1660.5873,38967.511
"7703","10am",2200.4122,9474.98929,596.16594,271.0714,63243.818
"7704","10am",485.4187,1384.36495,359.13158,0,62467.596
"7705","10am",477.3443,148.9833,0,881.5296,31017.266
"7706","10am",0,0,0,231.0786,34985.596
"7707","10am",523.438,0,247.78681,0,43054.524
"7708","10am",0,2675.04633,0,0,44440.079
"7709","10am",0,485.45964,2558.80006,0,40420.437
"7710","10am",588.6944,0,1534.01749,0,43513.497
"7711","10am",1845.182,102.11974,1855.45703,0,63270.71
"7712","10am",460.5436,0,633.35746,0,50251.345
"7713","10am",0,0,0,337.354,24290.321
"7714","10am",864.1185,0,0,0,55214.884
"7715","10am",0,0,0,0,27010.869
"7716","10am",1559.9489,111.58864,2685.53018,0,62625.281
"7801","10am",373.3561,0,0,333.8589,42039.651
"7802","10am",570.1847,653.99703,255.3811,3233.0138,44183.101
"7803","10am",1426.9929,696.18667,378.16895,2232.0287,63499.08
"7804","10am",406.9637,91.90116,0,0,30941.228
"7805","10am",853.4804,0,117.97894,2603.2184,67382.802
"7806","10am",641.0553,917.16484,1075.63412,511.0705,68672.411
"7807","10am",0,191.68779,247.33771,617.4784,41336.646
"7808","10am",714.1212,0,0,296.4036,37027.213
"7809","10am",630.1947,0,155.65405,693.8831,46471.63
"7810","10am",0,0,0,0,16453.558
"7811","10am",1960.7534,275.69525,316.71924,790.6282,50544.722
"7812","10am",7043.1162,1666.16779,1115.70824,12428.1636,132049.389
"7813","10am",0,0,74.70248,890.522,25972.665
"7814","10am",0,0,0,409.5327,15235.603
"7815","10am",526.7219,0,2329.98453,0,23061.781
"7816","10am",6035.5262,888.20485,390.82989,9002.232,99344.552
"9101","10am",4282.6625,274.07465,3647.80128,0,71675.608
"9102","10am",758.4377,0,647.28083,0,36493.813
"9103","10am",0,0,534.8185,243.2046,45407.968
"9104","10am",380.4334,0,0,583.4585,30244.056
"9105","10am",1683.4629,943.43515,897.81783,850.0461,61045.217
"9106","10am",3190.1096,0,633.5405,734.5333,62200.446
"9107","10am",0,154.45177,2783.31435,993.0246,51784.223
"9108","10am",0,1954.22064,843.37774,0,39294.25
"9109","10am",1418.8961,238.05163,1933.76937,1093.2196,51368.925
"9110","10am",0,166.48462,645.93002,0,46020.763
"9111","10am",4684.9234,1535.16023,1528.41922,2935.1816,52861.262
"9112","10am",1450.9269,328.81161,666.43253,563.6652,34032.077
"9113","10am",4184.243,230.49091,2468.42017,10425.4321,66187.755
"9114","10am",2264.2807,0,1345.30069,640.2915,33106.489
"9201","10am",3433.4221,9170.31417,1161.95092,62378.9942,15400.128
"9202","10am",4438.235,3272.43651,785.80686,53096.45,9462.607
"9203","10am",19717.1009,8557.21864,6641.42569,106508.3896,20674.422
"9204","10am",12789.2128,4834.87172,6105.80364,78359.6668,31477.971
"9205","10am",39318.4814,9084.92375,6496.5308,85563.3705,43288.289
"9206","10am",7505.42,2920.17143,1612.09886,63343.6938,16432.094
"9207","10am",7929.7362,830.24596,2781.34271,52654.4446,7948.573
"9208","10am",10021.8926,2878.7936,1713.66267,62011.4991,4995.039
"9209","10am",14591.3014,2193.4034,7237.72825,79579.0287,20481.427
"9210","10am",9460.0853,488.66661,4304.93834,77067.2105,17192.542
"9211","10am",6652.0649,3966.77673,4585.28053,45564.1935,3125.111
"9212","10am",4248.7415,1166.92444,1216.81833,43509.0289,8895.426
"9302","10am",482.5615,25011.09264,1489.90478,988.0599,2952.607
"9303","10am",7474.3173,78323.70566,4085.54531,3658.5745,6564.23
"9304","10am",11757.1987,87082.50504,7669.20806,4029.4553,12404.348
"9305","10am",930.9561,49391.77109,0,1274.9256,3655.166
"9306","10am",1700.8792,65937.85786,841.58345,292.8898,3567.084
"9307","10am",3472.0165,52346.7845,293.84538,0,2357.515
"9308","10am",1529.312,43951.42002,0,1108.7456,3605.223
"9309","10am",4770.1742,70908.11213,1607.43494,1034.0463,16223.486
"9310","10am",1494.3242,68678.44821,1148.32965,786.4015,3706.1
"9311","10am",5531.0772,82378.40066,958.84184,3404.6683,9261.778
"9312","10am",25785.584,122224.69633,7128.45516,12938.1111,30909.911
"9402","10am",4776.6906,2229.23703,78396.14206,5992.9383,6730.214
"9403","10am",12435.6504,4840.03295,80196.51675,7223.7601,10412.643
"9404","10am",959.3474,701.10054,52313.84164,1793.7769,6517.567
"9405","10am",3586.3934,1015.34116,43827.21008,4493.6444,13258.906
"9406","10am",6216.1347,1713.88198,67425.07067,2798.9932,9629.197
"9407","10am",3777.3093,3369.00412,67494.33125,2396.6389,8163.402
"9408","10am",1776.0662,3723.5008,55356.39553,0,3168.17
"9409","10am",9923.5701,8532.08849,90237.82718,2799.6585,7298.571
"9410","10am",1608.9045,844.20117,27300.10978,573.2856,3281.631
"9411","10am",315.5803,467.19793,31675.23899,0,7968.183
"9412","10am",1340.8544,0,21482.26226,0,1447.567
"9413","10am",327.7541,2415.1109,32180.44128,0,2871.208
"9414","10am",0,370.11316,19774.72841,0,2244.205
"9501","10am",627.0945,1090.76202,538.63373,2040.8204,59146.288
"9502","10am",0,453.73768,595.20745,2856.4845,60932.394
"9503","10am",569.8479,599.18284,378.29466,0,37507.327
"9504","10am",433.7782,493.56232,0,0,31923.069
"9505","10am",2340.0071,6303.47089,1405.7871,489.3267,41948.653
"9506","10am",452.1351,1567.09568,807.74482,617.3117,39063.587
"9507","10am",1746.0549,2177.75465,289.92386,2129.3528,51779.745
"9508","10am",2084.1028,1124.61102,444.1001,2786.3501,70623.296
"9509","10am",0,0,0,604.6725,35519.888
"9510","10am",0,1346.76834,0,494.2498,53117.02
"9511","10am",2210.5168,404.08505,396.06582,474.0571,52787.645
"9512","10am",966.2732,1353.62316,0,853.4675,43676.699
"9513","10am",1006.0958,775.42009,0,0,29505.148
"7501","11am",108826.0171,19588.77578,16699.17169,22520.0389,43741.004
"7502","11am",130624.4123,17933.92227,18038.24575,26667.215,42367.043
"7503","11am",114823.4287,17617.20731,22425.53429,40365.1322,67877.961
"7504","11am",67323.0946,14978.57315,6656.94215,6222.8807,20443.185
"7505","11am",93904.1663,4368.87396,6281.24871,5714.2249,9833.141
"7506","11am",78710.4054,10177.16514,17921.86609,7081.5659,24473.173
"7507","11am",107362.2971,8517.64836,18535.4722,10995.7777,28627.772
"7508","11am",69160.7326,5296.35302,7253.17726,11710.5126,11238.351
"7509","11am",133770.5689,9525.89471,12479.43067,27356.9869,29881.72
"7510","11am",90607.7382,8574.45318,10697.90706,15028.3539,23533.627
"7511","11am",90549.9146,12163.04207,5288.14405,11093.1416,27733.491
"7512","11am",100733.6941,11249.02152,3928.65484,6505.8337,11783.413
"7513","11am",96624.6292,7415.33485,1715.33775,6817.0751,16148.692
"7514","11am",96858.4698,8460.65171,5483.59193,2251.3757,7633.471
"7701","11am",2746.5885,8985.10049,6137.30895,642.8209,89475.438
"7702","11am",8620.2948,34956.06282,34052.21308,1999.519,36982.501
"7703","11am",3714.8129,13327.26264,1111.93036,271.0714,61382.553
"7704","11am",485.4187,1384.36495,359.13158,361.6176,62256.109
"7705","11am",477.3443,148.9833,0,881.5296,30534.705
"7706","11am",0,0,0,231.0786,34484.935
"7707","11am",523.438,0,247.78681,0,42247.499
"7708","11am",0,4518.80983,105.97496,0,40378.144
"7709","11am",0,791.49133,2559.81659,0,42168.711
"7710","11am",588.6944,0,1804.58386,0,44462.673
"7711","11am",1845.182,102.11974,1251.30711,0,60867.616
"7712","11am",460.5436,0,633.35746,0,50106.864
"7713","11am",394.4757,0,0,337.354,25500.411
"7714","11am",1286.1006,0,0,0,53664.382
"7715","11am",0,0,0,0,27249.18
"7716","11am",1559.9489,111.58864,2501.60374,0,62286.001
"7801","11am",373.3561,0,0,0,41729.082
"7802","11am",570.1847,287.27022,255.3811,3233.0138,38477.966
"7803","11am",2015.5977,696.18667,378.16895,2421.2072,63861.188
"7804","11am",0,91.90116,0,0,31061.267
"7805","11am",853.4804,191.23141,117.97894,2122.2639,63364.509
"7806","11am",641.0553,917.16484,1075.63412,511.0705,68453.725
"7807","11am",761.9716,191.68779,247.33771,617.4784,40741.54
"7808","11am",714.1212,0,0,296.4036,36123.866
"7809","11am",630.1947,0,155.65405,693.8831,47611.283
"7810","11am",0,0,0,0,15705.115
"7811","11am",1960.7534,275.69525,233.85945,1370.6947,48915.074
"7812","11am",7729.6467,1880.22868,1115.70824,15093.2711,133618.796
"7813","11am",0,0,74.70248,890.522,27395.632
"7814","11am",0,0,0,0,13711.233
"7815","11am",526.7219,0,2329.98453,0,20985.468
"7816","11am",6326.9031,888.20485,390.82989,9235.4021,98854.303
"9101","11am",4282.6625,274.07465,3647.80128,543.1106,71744.562
"9102","11am",758.4377,620.51795,647.28083,0,34353.859
"9103","11am",0,0,2073.43415,243.2046,45920.657
"9104","11am",607.4956,0,0,583.4585,28973.285
"9105","11am",2394.4593,943.43515,897.81783,1025.8774,58751.828
"9106","11am",3190.1096,609.52505,945.2282,734.5333,60968.92
"9107","11am",0,154.45177,3053.83739,993.0246,50965.297
"9108","11am",0,1954.22064,1026.88167,0,37889.373
"9109","11am",1744.1029,238.05163,2120.86106,1093.2196,50613.611
"9110","11am",0,166.48462,645.93002,0,44314.287
"9111","11am",4684.9234,1348.33132,1528.41922,2935.1816,54095.688
"9112","11am",1450.9269,674.80158,1439.10488,563.6652,33934.284
"9113","11am",4184.243,230.49091,2468.42017,9909.4708,64026.365
"9114","11am",2264.2807,0,1205.91865,1080.9638,33767.728
"9201","11am",4233.9305,9744.86235,1161.95092,64320.6796,16738.401
"9202","11am",4438.235,3622.00638,785.80686,51824.0852,10678.895
"9203","11am",20842.8114,8667.75247,7423.43612,98488.2579,21773.273
"9204","11am",13111.923,6206.72741,5999.93125,79155.8001,32415.329
"9205","11am",42536.9575,9623.65238,8747.55866,91818.1494,48083.962
"9206","11am",9311.9025,2920.17143,1612.09886,62438.381,18649.798
"9207","11am",7929.7362,1159.1796,2781.34271,47431.9532,8353.146
"9208","11am",11226.9009,2878.7936,1713.66267,62450.7578,6215.849
"9209","11am",17554.6408,2585.87647,8792.03846,74376.1966,21898.997
"9210","11am",11164.0461,856.07647,4145.02617,72936.9726,18963.864
"9211","11am",7108.0374,3966.77673,3744.51544,45199.4628,3596.873
"9212","11am",4258.9948,1166.92444,1423.83318,43463.2961,8895.426
"9302","11am",482.5615,24789.59962,1489.90478,988.0599,2952.607
"9303","11am",7560.597,71160.6053,4650.93668,3815.4481,6332.732
"9304","11am",15162.16,86410.84988,8166.9668,4029.4553,12432.33
"9305","11am",448.5394,47589.78225,891.89282,1274.9256,3462.469
"9306","11am",2856.1224,63616.40647,1127.16715,292.8898,3567.084
"9307","11am",227.0622,52765.46697,293.84538,0,2517.906
"9308","11am",1685.9467,42367.27434,0,1401.6355,4089.276
"9309","11am",5007.4961,64193.93226,1853.82014,1034.0463,16534.941
"9310","11am",1494.3242,72885.08515,1148.32965,786.4015,3757.885
"9311","11am",5361.6214,78643.64386,1205.48204,3404.6683,11371.719
"9312","11am",25421.5713,120947.99906,7303.50967,17336.8666,32534.367
"9402","11am",5845.6539,3201.4174,75755.33507,5992.9383,6780.573
"9403","11am",13030.472,4840.03295,73909.65093,7833.0486,10526.338
"9404","11am",959.3474,1336.55997,53708.86898,1384.9607,7079.033
"9405","11am",3586.3934,1369.58971,44684.33163,4920.5526,12786.964
"9406","11am",4166.5367,2011.60216,68429.67449,2798.9932,9610.729
"9407","11am",4849.0158,3369.00412,66828.54691,2396.6389,8612.642
"9408","11am",1629.6282,3723.5008,54354.31315,0,3463.55
"9409","11am",10098.6216,7968.08379,83384.72766,2799.6585,7810.06
"9410","11am",1608.9045,704.58596,27328.52183,573.2856,2766.057
"9411","11am",315.5803,467.19793,30945.21012,0,8652.714
"9412","11am",1340.8544,89.51429,19549.43794,0,1614.878
"9413","11am",327.7541,2415.1109,31831.1571,0,4002.815
"9414","11am",0,370.11316,19409.91767,0,2890.199
"9501","11am",627.0945,1090.76202,538.63373,2040.8204,57949.573
"9502","11am",0,453.73768,595.20745,2856.4845,59666.638
"9503","11am",569.8479,599.18284,378.29466,0,37167.078
"9504","11am",433.7782,493.56232,0,881.5049,31429.351
"9505","11am",2340.0071,6477.28875,2534.08981,932.2481,45444.821
"9506","11am",452.1351,3063.85158,807.74482,617.3117,39820.728
"9507","11am",1746.0549,1764.0878,289.92386,2129.3528,51903.163
"9508","11am",2084.1028,1124.61102,444.1001,5120.2439,70084.51
"9509","11am",406.9637,0,0,604.6725,36262.699
"9510","11am",291.0841,1346.76834,0,494.2498,50618.816
"9511","11am",1919.4326,404.08505,823.10759,810.9674,51785.957
"9512","11am",966.2732,1818.68097,0,853.4675,42804.716
"9513","11am",1448.1527,775.42009,0,0,29040.155
"7501","12am",111779.8619,21920.97736,17717.09594,21494.9341,44970.168
"7502","12am",134251.1144,17023.33212,19211.57507,24713.2126,44069.582
"7503","12am",115148.6216,18876.15861,22140.65591,39070.3705,63576.062
"7504","12am",68335.6444,14042.54717,7874.15517,6222.8807,20941.182
"7505","12am",91694.5775,4368.87396,6754.78209,5511.5754,11010.294
"7506","12am",80605.081,11437.85825,19958.04299,6787.9491,23878.057
"7507","12am",106479.6019,7958.30246,16964.62596,11094.7994,28022.874
"7508","12am",67210.9376,6880.38175,9808.81486,11358,10835.952
"7509","12am",127450.6246,11255.05302,12537.78407,30282.5579,33932.882
"7510","12am",89815.8679,8586.93952,10159.63008,13566.2819,26032.388
"7511","12am",85423.2546,10126.20395,5913.47086,10704.3236,28630.741
"7512","12am",95371.0319,15183.81491,5252.23637,5462.3435,10540.998
"7513","12am",91539.168,8411.86651,2247.37252,6990.4632,18123.726
"7514","12am",89295.6658,9391.82335,5476.06939,2251.3757,8651.639
"7701","12am",3444.3464,8483.98473,6094.74085,642.8209,92009.904
"7702","12am",9556.9264,34560.76995,33224.06987,1999.519,36663.055
"7703","12am",2960.3223,9166.76502,1111.93036,271.0714,61098.103
"7704","12am",485.4187,1384.36495,359.13158,361.6176,61565.937
"7705","12am",184.8668,148.9833,0,881.5296,29501.599
"7706","12am",0,281.64586,0,231.0786,34048.776
"7707","12am",523.438,0,121.84289,0,42283.466
"7708","12am",0,4422.37858,0,0,39135.48
"7709","12am",0,485.45964,2395.69921,0,40811.391
"7710","12am",588.6944,283.19271,1474.21198,0,45397.686
"7711","12am",1845.182,102.11974,1581.69211,0,64531.594
"7712","12am",0,0,50.40954,0,47648.39
"7713","12am",394.4757,0,0,337.354,23856.976
"7714","12am",1286.1006,0,0,0,54153.427
"7715","12am",0,0,0,0,27968.895
"7716","12am",1283.1929,111.58864,2682.92801,0,63072.633
"7801","12am",373.3561,0,0,0,42585.971
"7802","12am",570.1847,653.99703,255.3811,2927.4567,38356.822
"7803","12am",2015.5977,696.18667,911.13374,2664.7827,61275.349
"7804","12am",406.9637,91.90116,0,0,28923.521
"7805","12am",853.4804,191.23141,117.97894,2122.2639,63641.973
"7806","12am",641.0553,917.16484,1075.63412,511.0705,65884.494
"7807","12am",761.9716,0,247.33771,617.4784,39898.803
"7808","12am",714.1212,0,170.25748,296.4036,36672.565
"7809","12am",630.1947,0,155.65405,693.8831,45649.799
"7810","12am",0,0,0,0,15580.866
"7811","12am",1734.6941,275.69525,233.85945,574.9434,46987.236
"7812","12am",7729.6467,1880.22868,1361.60479,15828.7926,136156.869
"7813","12am",0,0,74.70248,818.4952,27980.681
"7814","12am",0,0,0,0,13229.402
"7815","12am",526.7219,0,2329.98453,258.1411,22438.61
"7816","12am",5941.7396,888.20485,1029.86312,10009.1141,98035.785
"9101","12am",4993.6589,106.23789,3647.80128,0,71076.311
"9102","12am",758.4377,620.51795,647.28083,0,33854.731
"9103","12am",0,0,1934.05211,243.2046,47285.575
"9104","12am",821.2688,212.75883,139.38204,583.4585,28146.582
"9105","12am",1683.4629,943.43515,897.81783,1025.8774,56846.757
"9106","12am",3155.823,609.52505,549.7781,734.5333,60107.887
"9107","12am",0,154.45177,1692.36091,993.0246,52457.772
"9108","12am",0,1954.22064,1797.47129,323.3225,37897.556
"9109","12am",1744.1029,238.05163,1933.76937,1093.2196,49942.687
"9110","12am",0,166.48462,645.93002,0,43691.18
"9111","12am",4684.9234,1348.33132,1727.34815,2935.1816,53725.853
"9112","12am",1450.9269,674.80158,1439.10488,563.6652,34655.08
"9113","12am",5567.5549,230.49091,1069.18656,9617.4792,64459.675
"9114","12am",2264.2807,0,2605.15226,1080.9638,31668.975
"9201","12am",3602.8779,10000.20992,1347.88104,65669.0976,16147.787
"9202","12am",4788.0895,3463.46315,785.80686,49520.9138,10632.984
"9203","12am",19830.6954,8981.81143,7886.05734,101443.6753,24332.321
"9204","12am",12451.8755,5891.67319,6394.18302,76697.4657,31486.523
"9205","12am",42139.0343,10013.15949,8747.55866,88940.456,48111.406
"9206","12am",8764.6788,3955.75552,1925.05002,62971.2025,18090.487
"9207","12am",8255.8935,1127.66934,2781.34271,46282.2587,8751.265
"9208","12am",10465.9633,3750.2093,2149.89881,61451.4411,6451.635
"9209","12am",17873.9408,2989.92968,8259.07366,73645.5497,21574.356
"9210","12am",11160.1426,856.07647,4356.56722,73202.9544,18363.238
"9211","12am",7678.6755,3734.21418,3483.05294,45256.5426,3190.686
"9212","12am",4258.9948,961.12065,1423.83318,44432.6529,8909.02
"9302","12am",482.5615,23289.6655,2173.84346,988.0599,3310.815
"9303","12am",7530.8035,70765.93058,4322.55518,4088.8333,6530.948
"9304","12am",16177.6554,81096.68193,8637.70563,4743.597,11890.663
"9305","12am",448.5394,46154.70454,1071.93593,1274.9256,3462.469
"9306","12am",4004.4996,66327.36308,1127.16715,946.8438,3567.084
"9307","12am",227.0622,51099.91227,293.84538,0,2517.906
"9308","12am",1685.9467,43020.785,0,667.5161,4390.932
"9309","12am",5007.4961,66752.18474,1731.97725,892.354,16152.147
"9310","12am",1494.3242,70635.79839,1148.32965,928.0938,3757.885
"9311","12am",5210.4201,79208.08021,1205.48204,4847.8873,10485.757
"9312","12am",24832.4989,115504.98936,7489.43979,15198.4896,33765.156
"9402","12am",5440.3029,3201.4174,74388.16226,5992.9383,7529.856
"9403","12am",13030.472,4840.03295,76286.93241,6665.3678,10580.798
"9404","12am",1518.048,1640.86413,51927.59618,2173.1122,6579.971
"9405","12am",4684.5606,1369.58971,44567.63159,3929.6422,12016.594
"9406","12am",4166.5367,3101.20492,67288.16889,2798.9932,10060.671
