"district","hour","rev1","rev2","rev3","rev4"
"9305","8am",48.987098,27.73348,15.009225,8.2701974
"9306","8am",18.451976,49.01159,22.889606,9.6468268
"9307","8am",36.755145,31.64362,19.228123,12.3731131
"9308","8am",34.478974,39.7143,21.010651,4.7960737
"9309","8am",41.348317,31.80345,18.586436,8.2617959
"9310","8am",35.903754,44.72979,15.816098,3.550358
"9311","8am",50.058538,36.13137,10.325109,3.4849828
"9312","8am",38.930405,39.91212,16.005951,5.1515211
"9402","8am",30.370677,46.90757,17.322529,5.3992263
"9403","8am",28.517489,36.82576,28.211578,6.4451749
"9404","8am",30.640491,38.28012,22.171535,8.9078527
"9405","8am",22.359653,42.20846,25.462993,9.9688912
"9406","8am",30.454214,45.81504,16.338383,7.3923669
"9407","8am",23.687317,28.97088,31.250793,16.0910154
"9408","8am",7.294504,43.08289,32.462597,17.1600058
"9409","8am",17.903531,36.50682,31.069187,14.5204668
"9410","8am",14.763113,43.82398,24.959188,16.4537159
"9411","8am",38.494777,41.45339,10.704271,9.3475579
"9412","8am",25.33779,39.35296,17.321552,17.987699
"9413","8am",42.193701,35.74999,21.256179,0.8001269
"9414","8am",13.625718,36.80903,32.621334,16.9439175
"9501","8am",29.483946,36.30538,27.438904,6.7717664
"9502","8am",33.336615,37.15432,22.533263,6.9758069
"9503","8am",20.889687,44.89883,20.731381,13.4800974
"9504","8am",20.505987,30.69289,37.697503,11.1036201
"9505","8am",22.78451,43.81171,27.280886,6.1228924
"9506","8am",36.278535,40.39755,15.488787,7.8351247
"9507","8am",40.029748,53.08933,3.814384,3.0665341
"9508","8am",27.666552,45.59141,18.426937,8.3150975
"9509","8am",21.169688,34.34369,19.349272,25.1373532
"9510","8am",23.344705,30.52212,34.157559,11.975621
"9511","8am",11.932681,36.75803,34.576646,16.7326452
"9512","8am",23.275552,38.722,21.296108,16.706342
"9513","8am",14.260049,42.15643,30.57168,13.0118409
"7501","9am",13.31972,28.32348,30.833362,27.5234376
"7502","9am",16.927204,25.37969,22.031806,35.6612974
"7503","9am",17.555356,25.57935,27.438067,29.4272312
"7504","9am",20.054888,36.59198,26.431735,16.9213931
"7505","9am",20.748304,31.77906,29.772669,17.6999654
"7506","9am",17.134036,34.55401,31.256072,17.0558802
"7507","9am",22.648259,33.10542,22.474298,21.7720263
"7508","9am",16.176662,31.55243,30.147432,22.1234728
"7509","9am",15.203299,33.87534,23.493185,27.428177
"7510","9am",18.26565,26.94418,20.825453,33.9647147
"7511","9am",18.883117,28.12457,26.377297,26.6150185
"7512","9am",31.387703,31.62245,21.207329,15.7825153
"7513","9am",30.482424,27.90455,25.44497,16.1680543
"7514","9am",31.623339,29.2722,20.600599,18.5038612
"7701","9am",18.757317,48.02399,25.446497,7.7721913
"7702","9am",15.110373,40.38664,30.484942,14.0180454
"7703","9am",20.546201,37.84826,29.689224,11.9163152
"7704","9am",32.430095,41.21565,19.624189,6.7300637
"7705","9am",19.94363,45.53304,28.252247,6.2710857
"7706","9am",22.755969,48.83021,22.967075,5.4467492
"7707","9am",17.582276,57.23371,20.024828,5.1591894
"7708","9am",21.811002,40.07885,31.423449,6.6867044
"7709","9am",13.968055,55.35864,24.32745,6.3458596
"7710","9am",12.724245,58.16993,20.153409,8.9524181
"7711","9am",33.259266,39.81376,21.088691,5.8382835
"7712","9am",33.670159,32.05627,24.417522,9.8560476
"7713","9am",41.300365,32.15116,18.104257,8.4442164
"7714","9am",27.687333,32.61755,30.675885,9.0192287
"7715","9am",34.12258,43.93741,17.630434,4.3095748
"7716","9am",21.130577,48.65688,22.242863,7.9696757
"7801","9am",12.08219,35.36958,24.757381,27.7908493
"7802","9am",14.168689,20.00579,28.025881,37.799639
"7803","9am",13.247843,24.58224,35.21082,26.9590934
"7804","9am",18.510046,33.0661,27.391012,21.0328407
"7805","9am",17.131523,40.71197,23.357305,18.7991985
"7806","9am",22.81671,40.37693,26.620696,10.1856638
"7807","9am",45.884154,25.87101,24.885039,3.3598016
"7808","9am",32.489464,33.88659,18.007361,15.6165891
"7809","9am",17.083289,32.11177,34.918945,15.8859973
"7810","9am",13.144115,37.09025,25.700957,24.0646762
"7811","9am",11.944328,20.55498,33.178909,34.3217809
"7812","9am",8.95946,31.49539,28.427883,31.1172653
"7813","9am",14.754071,29.15663,31.624286,24.4650172
"7814","9am",12.814833,37.03614,28.735179,21.4138509
"7815","9am",14.698126,44.362,25.224454,15.7154229
"7816","9am",13.539209,33.02599,30.736012,22.6987931
"9101","9am",32.124662,35.271,20.650421,11.9539123
"9102","9am",13.701743,36.94308,29.809256,19.545919
"9103","9am",29.357654,35.86431,24.139237,10.6388003
"9104","9am",23.513539,38.20198,26.260314,12.0241652
"9105","9am",13.607155,45.86633,25.670637,14.8558796
"9106","9am",30.032429,26.03223,28.741139,15.1942057
"9107","9am",24.148301,33.41757,33.876628,8.5575003
"9108","9am",21.177961,42.6112,23.080068,13.1307748
"9109","9am",22.122975,36.87205,21.607219,19.3977557
"9110","9am",38.862098,30.81937,17.707537,12.6109909
"9111","9am",16.696716,38.62475,27.953736,16.7247966
"9112","9am",15.758314,39.64863,26.465988,18.1270669
"9113","9am",15.725357,31.22079,34.863627,18.1902265
"9114","9am",9.247638,22.79511,44.983611,22.9736389
"9201","9am",29.585648,34.84681,26.799337,8.7682002
"9202","9am",25.84079,30.46714,19.808626,23.8834458
"9203","9am",20.417296,28.38331,27.625995,23.5733974
"9204","9am",20.824191,33.08144,28.679907,17.4144635
"9205","9am",14.622637,21.61326,29.422028,34.3420777
"9206","9am",15.32657,26.53656,32.745316,25.3915561
"9207","9am",8.954999,27.06684,25.434612,38.5435527
"9208","9am",15.61063,27.01562,25.937149,31.4366046
"9209","9am",11.080143,34.23067,30.231608,24.4575824
"9210","9am",15.430741,30.55133,30.121233,23.8967007
"9211","9am",26.067524,43.10563,16.583971,14.2428745
"9212","9am",18.742457,28.76797,26.05585,26.4337275
"9302","9am",27.169368,38.78305,26.897978,7.149602
"9303","9am",41.063342,35.4379,19.460196,4.0385657
"9304","9am",29.992826,36.45465,25.092135,8.4603848
"9305","9am",48.460994,30.78057,12.275944,8.4824916
"9306","9am",22.120667,52.11899,20.451975,5.3083709
"9307","9am",38.23522,31.67984,17.456761,12.6281841
"9308","9am",37.056267,39.79452,18.883266,4.2659438
"9309","9am",36.288555,34.89564,18.716069,10.0997388
"9310","9am",36.346251,40.72586,18.307107,4.6207777
"9311","9am",50.679523,35.20679,10.4924,3.6212913
"9312","9am",34.472894,37.87115,17.327718,10.3282364
"9402","9am",29.075543,47.58688,16.928409,6.4091676
"9403","9am",28.762834,36.60038,26.8463,7.7904897
"9404","9am",31.128708,39.13468,19.021514,10.7150947
"9405","9am",21.986687,40.12484,23.117898,14.7705704
"9406","9am",28.367194,43.27568,18.65317,9.7039588
"9407","9am",23.467784,31.62594,30.806203,14.1000757
"9408","9am",8.636676,42.90442,31.318042,17.1408604
"9409","9am",18.825684,33.73071,30.885406,16.5582049
"9410","9am",13.125205,47.2882,22.823208,16.7633873
"9411","9am",37.527839,45.09361,11.024376,6.3541756
"9412","9am",29.540603,46.17169,16.110551,8.177155
"9413","9am",42.700628,38.34171,18.066019,0.8916387
"9414","9am",12.302557,35.94436,36.907138,14.8459416
"9501","9am",31.456875,32.8503,26.899119,8.7937048
"9502","9am",30.903307,38.89643,23.925955,6.2743093
"9503","9am",20.849229,47.18516,20.238911,11.7267026
"9504","9am",25.230122,29.39829,34.082468,11.2891166
"9505","9am",22.779757,41.31282,29.723504,6.183923
"9506","9am",31.986579,45.09653,15.246445,7.6704421
"9507","9am",39.533729,50.5303,5.991706,3.9442598
"9508","9am",28.519628,45.62247,16.472192,9.3857069
"9509","9am",25.025919,35.96697,17.227058,21.7800503
"9510","9am",23.985367,28.62885,32.097874,15.2879055
"9511","9am",14.615024,41.64803,31.088558,12.6483889
"9512","9am",26.308249,37.75538,23.385976,12.5503946
"9513","9am",16.987462,40.65211,31.509523,10.8509081
"7501","10am",12.194059,28.87949,31.096743,27.829713
"7502","10am",15.015393,27.00956,24.692571,33.282477
"7503","10am",15.241098,26.17226,27.486418,31.100224
"7504","10am",23.256072,36.39642,23.542579,16.80493
"7505","10am",18.15371,32.38468,30.786202,18.675408
"7506","10am",17.284296,37.30681,27.299451,18.109443
"7507","10am",22.253607,30.50685,24.431125,22.808413
"7508","10am",13.800654,31.75603,31.120198,23.323119
"7509","10am",14.697503,32.05574,23.5569,29.689859
"7510","10am",15.963789,25.70896,23.358305,34.968945
"7511","10am",17.888976,28.32965,28.913052,24.868319
"7512","10am",33.749299,31.71139,22.09544,12.44387
"7513","10am",34.913209,24.77291,25.047014,15.266868
"7514","10am",32.967238,29.47934,20.391375,17.162048
"7701","10am",20.230275,46.77109,24.762231,8.236399
"7702","10am",14.839136,38.12973,32.110021,14.921117
"7703","10am",19.574227,36.4877,29.920635,14.017443
"7704","10am",31.506644,41.29603,20.250549,6.946776
"7705","10am",17.864347,49.72432,26.7901,5.621229
"7706","10am",22.825205,50.25665,21.253252,5.664893
"7707","10am",17.72631,54.89337,22.018021,5.362302
"7708","10am",22.542586,39.79889,32.820071,4.838451
"7709","10am",14.577154,56.50305,25.521468,3.398324
"7710","10am",14.035057,55.39143,20.221392,10.352126
"7711","10am",32.396864,39.75302,20.724141,7.125979
"7712","10am",32.262721,31.14383,25.381308,11.212143
"7713","10am",41.139757,32.65741,17.880022,8.322815
"7714","10am",27.463463,32.85768,31.130652,8.548206
"7715","10am",34.144259,43.19225,17.701779,4.961716
"7716","10am",20.574537,48.65447,22.583943,8.187049
"7801","10am",12.661447,37.95922,25.003568,24.375766
"7802","10am",15.961987,23.32207,23.039187,37.676758
"7803","10am",12.544375,25.01844,35.864745,26.572443
"7804","10am",18.083793,34.52972,28.623445,18.763041
"7805","10am",14.277705,39.88987,25.435799,20.396628
"7806","10am",20.637317,42.72496,27.328431,9.309296
"7807","10am",43.618105,30.25425,22.540944,3.586699
"7808","10am",33.372285,31.60837,17.996223,17.023124
"7809","10am",18.741341,30.34876,35.317471,15.592423
"7810","10am",12.090676,34.40348,29.33582,24.170025
"7811","10am",13.167071,22.60632,33.09834,31.128272
"7812","10am",8.398921,30.49266,30.322671,30.785747
"7813","10am",15.513817,30.86736,28.229375,25.389446
"7814","10am",11.446962,41.23129,27.677423,19.644325
"7815","10am",14.711578,43.91562,22.935116,18.437691
"7816","10am",13.078889,31.99624,30.863548,24.061324
"9101","10am",28.177769,34.49685,21.992305,15.333074
"9102","10am",13.514487,36.72491,32.103025,17.657578
"9103","10am",30.758573,35.18211,24.457849,9.601467
"9104","10am",24.195691,35.48322,28.047556,12.27353
"9105","10am",13.579486,43.76745,27.057524,15.595538
"9106","10am",31.383962,27.49664,26.04986,15.069539
"9107","10am",24.720931,33.15266,33.791482,8.334929
"9108","10am",21.704731,39.73777,28.218703,10.338799
"9109","10am",21.524927,35.58913,22.865119,20.020824
"9110","10am",38.662778,30.42953,17.420748,13.486948
"9111","10am",14.72076,40.0579,28.398851,16.822491
"9112","10am",16.559425,40.78655,26.735648,15.918378
"9113","10am",14.187954,29.15126,34.930507,21.730278
"9114","10am",9.570207,20.04183,48.170064,22.217895
"9201","10am",28.885419,38.06765,21.485381,11.56155
"9202","10am",24.807086,29.13368,18.512463,27.546772
"9203","10am",20.842787,27.1015,28.757547,23.298164
"9204","10am",17.51363,31.7887,32.59884,18.098833
"9205","10am",12.345866,20.1513,29.076188,38.426643
"9206","10am",15.632191,26.02285,33.259964,25.084994
"9207","10am",10.252542,24.81289,28.943462,35.991111
"9208","10am",15.21788,28.63956,27.369201,28.773359
"9209","10am",11.122055,33.82448,30.013694,25.039776
"9210","10am",15.518721,27.95445,34.461953,22.06488
"9211","10am",20.281306,44.8188,19.656484,15.243413
"9212","10am",17.499122,31.88543,25.751086,24.864367
"9302","10am",25.483867,40.78658,25.632483,8.09707
"9303","10am",40.094952,33.76242,20.355974,5.786656
"9304","10am",29.758033,35.94417,23.856682,10.44111
"9305","10am",44.944824,33.19334,13.337423,8.524418
"9306","10am",22.936073,52.59527,19.910763,4.557894
"9307","10am",39.32251,31.37347,16.638134,12.665885
"9308","10am",35.995037,41.01011,18.802203,4.192652
"9309","10am",36.346657,35.42907,17.462471,10.761801
"9310","10am",35.294092,42.0938,18.298552,4.313555
"9311","10am",50.245416,35.00245,11.749917,3.002215
"9312","10am",31.778762,34.41153,20.0856,13.724108
"9402","10am",28.501884,45.38002,17.265102,8.852993
"9403","10am",27.785985,37.53423,26.269229,8.410556
"9404","10am",31.271376,39.60268,18.747678,10.378264
"9405","10am",20.880271,39.1511,22.288073,17.680553
"9406","10am",26.926224,41.84843,19.416253,11.809094
"9407","10am",22.495192,31.24526,32.530943,13.728602
"9408","10am",8.074805,41.66973,31.240528,19.014933
"9409","10am",19.944342,34.72539,28.243133,17.08713
"9410","10am",10.941502,47.78576,22.779465,18.493275
"9411","10am",36.433469,47.01462,10.123772,6.428144
"9412","10am",26.655185,49.22715,14.320214,9.797447
"9413","10am",42.302098,37.17925,19.111665,1.406986
"9414","10am",15.337165,33.94121,32.669563,18.052059
"9501","10am",30.50969,31.26322,29.210673,9.016415
"9502","10am",28.86667,37.01163,26.089592,8.032111
"9503","10am",23.942103,42.82715,22.71528,10.515467
"9504","10am",26.923999,30.94391,31.458765,10.673325
"9505","10am",22.617564,43.05584,28.407932,5.91866
"9506","10am",29.746987,46.45409,17.740631,6.058289
"9507","10am",42.490562,45.82716,7.800382,3.881891
"9508","10am",27.181346,42.9964,18.860818,10.961433
"9509","10am",27.937855,37.11186,15.680809,19.269472
"9510","10am",21.486896,34.46891,29.749921,14.294271
"9511","10am",16.060243,44.25571,30.419512,9.26454
"9512","10am",28.006807,36.30195,23.694991,11.99625
"9513","10am",15.858262,44.2641,30.38021,9.49743
"7501","11am",12.268132,28.81512,30.78477,28.1319819
"7502","11am",15.082174,28.50292,24.1851,32.2298074
"7503","11am",14.976299,25.55662,28.72334,30.743743
"7504","11am",22.907941,34.96339,23.29918,18.8294846
"7505","11am",17.434261,32.18843,30.88571,19.4915934
"7506","11am",18.582057,36.75298,25.83049,18.834481
"7507","11am",22.636053,30.74147,25.6029,21.019573
"7508","11am",15.2369,31.26604,29.69851,23.798542
"7509","11am",15.163643,30.46067,24.59802,29.7776626
"7510","11am",15.420394,25.87271,26.38376,32.3231319
"7511","11am",18.096768,28.43965,29.04294,24.4206389
"7512","11am",32.622333,32.56018,21.86584,12.9516481
"7513","11am",33.730763,26.79997,22.95618,16.5130892
"7514","11am",29.983772,32.49058,20.85179,16.6738536
"7701","11am",19.233785,46.75899,25.59256,8.4146658
"7702","11am",14.69723,36.69455,33.47933,15.1288927
"7703","11am",20.677102,35.14638,31.55055,12.6259705
"7704","11am",30.474243,43.91115,19.37899,6.2356203
"7705","11am",18.719868,46.75742,29.50299,5.0197237
"7706","11am",21.665991,51.16414,21.41953,5.7503327
"7707","11am",17.8824,57.44916,19.77284,4.8956055
"7708","11am",21.588052,41.44298,34.94489,2.0240783
"7709","11am",14.755801,56.05387,25.92882,3.2615137
"7710","11am",12.117944,55.85289,20.36187,11.667296
"7711","11am",31.250462,42.30548,19.75164,6.6924115
"7712","11am",31.36975,31.17246,26.9149,10.5428836
"7713","11am",41.375775,34.41282,15.28255,8.9288541
"7714","11am",27.575199,32.10083,32.67831,7.6456688
"7715","11am",32.939507,43.55013,16.78419,6.7261719
"7716","11am",21.36667,46.4626,23.81514,8.355586
"7801","11am",12.867615,37.89019,25.39913,23.8430709
"7802","11am",17.137901,21.08591,23.19787,38.5783205
"7803","11am",13.409389,24.51197,35.61452,26.4641227
"7804","11am",16.354886,34.93835,28.71091,19.9958496
"7805","11am",14.177517,38.6502,26.47745,20.6948324
"7806","11am",22.234997,42.58379,26.38912,8.7920934
"7807","11am",42.381737,32.31282,22.1642,3.1412483
"7808","11am",33.449838,29.57446,19.06346,17.9122365
"7809","11am",17.719947,33.32351,36.23246,12.7240819
"7810","11am",12.468269,35.11962,30.39388,22.0182309
"7811","11am",11.84783,23.24078,32.47769,32.4336986
"7812","11am",8.984647,29.2308,32.36423,29.4203153
"7813","11am",17.449522,27.63484,27.84519,27.0704497
"7814","11am",14.089642,41.83903,26.26812,17.8032065
"7815","11am",13.921641,43.45599,26.59389,16.0284792
"7816","11am",12.539975,32.25588,30.94007,24.2640757
"9101","11am",27.921311,33.01561,21.76821,17.2948754
"9102","11am",13.399072,39.29192,28.983,18.3260021
"9103","11am",28.844725,38.87641,22.81736,9.4615078
"9104","11am",25.423226,35.01866,27.40889,12.1492178
"9105","11am",14.236972,43.24024,26.65732,15.865468
"9106","11am",32.79441,27.54436,27.15055,12.5106723
"9107","11am",26.320695,32.52642,33.34809,7.8047908
"9108","11am",21.89146,38.49396,26.532,13.0825741
"9109","11am",21.284798,36.44738,23.60082,18.6670027
"9110","11am",37.966146,31.08296,17.75248,13.1984154
"9111","11am",12.855124,39.47204,30.30809,17.3647464
"9112","11am",18.885721,38.86034,27.39438,14.8595665
"9113","11am",14.529501,29.40317,36.52669,19.5406315
"9114","11am",10.99942,20.8189,46.46926,21.7124159
"9201","11am",29.305239,37.12434,22.81556,10.754866
"9202","11am",22.2684,30.11363,20.21303,27.4049404
"9203","11am",21.242335,28.12526,28.2452,22.3872109
"9204","11am",17.811282,32.5705,30.91251,18.7057104
"9205","11am",12.005488,20.21835,29.07075,38.7054119
"9206","11am",15.111431,23.55608,35.0527,26.2797929
"9207","11am",12.222212,23.94851,27.15171,36.6775679
"9208","11am",15.951135,28.07446,25.89003,30.0843741
"9209","11am",11.791513,33.92592,29.75015,24.532417
"9210","11am",16.068799,26.85098,34.72475,22.3554682
"9211","11am",18.649485,45.98428,19.92419,15.4420384
"9212","11am",17.62385,32.36519,25.0112,24.9997634
"9302","11am",24.694165,40.04115,27.86957,7.395114
"9303","11am",38.447111,34.50349,21.03637,6.0130313
"9304","11am",32.109943,36.23768,22.93052,8.7218573
"9305","11am",47.743706,29.89802,13.565,8.7932703
"9306","11am",23.303879,51.14015,20.93661,4.6193599
"9307","11am",40.136479,34.4302,18.35792,7.075398
"9308","11am",33.784489,40.13825,21.82845,4.2488077
"9309","11am",38.962979,34.59205,14.90985,11.5351235
"9310","11am",36.095365,41.87189,19.1757,2.8570432
"9311","11am",48.458561,36.43078,10.94805,4.162617
"9312","11am",31.535986,34.52664,19.68972,14.247652
"9402","11am",27.94477,44.87077,18.43211,8.7523439
"9403","11am",27.922708,36.09232,25.51966,10.4653127
"9404","11am",31.479763,42.44971,17.89864,8.1718905
"9405","11am",20.124349,40.9407,21.58923,17.3457208
"9406","11am",26.987181,41.66758,19.79931,11.5459292
"9407","11am",21.521434,31.2125,32.17852,15.0875471
"9408","11am",8.008202,41.39598,30.1839,20.4119158
"9409","11am",19.20124,35.69586,28.94801,16.1548893
"9410","11am",12.548016,48.31572,21.25661,17.8796593
"9411","11am",35.452705,46.85987,11.96118,5.7262423
"9412","11am",26.109677,49.84356,16.01203,8.0347346
"9413","11am",42.024381,37.24753,19.84951,0.8785856
"9414","11am",18.497815,33.71667,31.47028,16.3152317
"9501","11am",30.412986,30.08205,28.63182,10.8731466
"9502","11am",30.152926,35.69433,26.15686,7.9958768
"9503","11am",24.019455,41.39494,23.42636,11.15924
"9504","11am",27.223426,30.08743,29.22448,13.4646652
"9505","11am",23.805354,39.71187,27.32763,9.1551446
"9506","11am",31.657667,42.5018,16.79792,9.0426125
"9507","11am",37.982951,51.38632,6.22703,4.403701
"9508","11am",29.583801,41.80531,17.88175,10.7291352
"9509","11am",23.681315,36.62152,19.86844,19.8287157
"9510","11am",21.7835,35.49844,28.53193,14.1861289
"9511","11am",17.375168,41.43585,30.98297,10.2060124
"9512","11am",27.516517,37.11337,24.42208,10.9480338
"9513","11am",13.342411,46.78568,28.89258,10.9793268
"7501","12am",13.048705,26.97419,30.58602,29.3910896
"7502","12am",15.182328,27.42207,25.282902,32.1126991
"7503","12am",15.372931,26.74814,28.211519,29.6674097
"7504","12am",22.84765,34.69481,23.444167,19.0133709
"7505","12am",18.869615,33.30983,30.201754,17.6188017
"7506","12am",19.534233,36.43559,24.979449,19.0507279
"7507","12am",22.847364,30.31288,25.149803,21.6899495
"7508","12am",13.331828,32.67696,30.332277,23.6589328
"7509","12am",14.96464,31.17593,25.386885,28.4725491
"7510","12am",17.411031,25.39889,26.204807,30.9852744
"7511","12am",16.709763,29.95203,29.05836,24.2798437
"7512","12am",35.691041,31.90987,21.392855,11.0062331
"7513","12am",33.473001,28.24011,22.685513,15.6013738
"7514","12am",29.106685,28.85838,24.150739,17.8841955
"7701","12am",19.679025,46.13069,26.019849,8.1704358
"7702","12am",15.871269,36.63374,31.432141,16.0628465
"7703","12am",22.137331,34.46386,30.375293,13.0235166
"7704","12am",32.808886,42.43094,19.031643,5.7285301
"7705","12am",17.611032,47.4773,29.835523,5.0761429
"7706","12am",22.86759,50.62493,20.730257,5.7772237
"7707","12am",20.081611,56.6088,17.853549,5.4560411
"7708","12am",16.977488,49.7517,31.123776,2.1470352
"7709","12am",16.792876,52.88052,26.245868,4.0807363
"7710","12am",12.055924,56.8699,20.73969,10.3344827
"7711","12am",32.742316,41.0763,19.019705,7.1616777
"7712","12am",29.470671,33.42621,25.771794,11.3313273
"7713","12am",43.29072,33.19951,16.419517,7.0902507
"7714","12am",27.509649,32.77688,30.125824,9.5876453
"7715","12am",33.516208,46.39697,17.551255,2.535563
"7716","12am",21.298401,45.69318,25.515692,7.492732
"7801","12am",11.188391,36.49772,25.274958,27.0389316
"7802","12am",17.163178,18.88941,23.684361,40.263047
"7803","12am",13.718727,25.06754,36.519765,24.6939684
"7804","12am",19.946511,34.5808,29.832593,15.6400944
"7805","12am",13.043001,38.34722,26.109132,22.5006461
"7806","12am",20.191337,43.76946,27.437033,8.6021651
"7807","12am",41.5358,30.5286,24.42196,3.5136432
"7808","12am",33.514123,33.20595,16.798938,16.4809888
"7809","12am",17.105075,32.68467,37.27466,12.9355938
"7810","12am",13.272384,36.15838,28.553873,22.015366
"7811","12am",10.707468,25.01103,33.608944,30.6725592
"7812","12am",9.623027,28.21419,32.284701,29.8780798
"7813","12am",14.819583,27.85748,28.966212,28.356728
"7814","12am",15.086639,41.57599,24.917521,18.4198457
"7815","12am",15.540803,44.45798,24.285996,15.7152208
"7816","12am",12.908843,33.2051,30.635579,23.2504743
"9101","12am",27.697768,34.19716,22.246393,15.8586759
"9102","12am",13.856839,38.05256,29.466607,18.6239913
"9103","12am",27.631102,38.75302,22.667816,10.9480613
"9104","12am",26.947,34.8573,28.303573,9.8921271
"9105","12am",14.30802,44.10273,26.955654,14.6335987
"9106","12am",33.536401,25.319,25.129096,16.0155052
"9107","12am",26.372621,33.8261,32.19762,7.6036577
"9108","12am",22.695359,39.07105,24.162812,14.0707785
"9109","12am",22.258286,37.79049,20.398556,19.5526693
"9110","12am",36.865286,30.92381,17.921805,14.2890983
"9111","12am",13.665967,37.43363,30.77061,18.1297936
"9112","12am",16.585487,38.23593,27.357321,17.8212639
"9113","12am",14.773048,30.2346,35.078188,19.9141654
"9114","12am",10.919876,19.11664,50.067731,19.8957492
"9201","12am",32.303444,35.91944,22.081445,9.6956756
"9202","12am",19.770794,31.65353,20.841521,27.7341563
"9203","12am",21.53982,28.34736,28.097393,22.0154282
"9204","12am",18.995951,31.87976,30.362439,18.7618527
"9205","12am",12.816139,19.75182,28.632432,38.7996131
"9206","12am",13.980845,28.07031,35.115291,22.8335531
"9207","12am",12.260013,23.54998,24.578938,39.6110678
"9208","12am",15.563491,29.76033,26.386249,28.2899268
"9209","12am",10.951818,33.03675,29.968442,26.0429895
"9210","12am",16.676034,25.85371,34.444292,23.0259671
"9211","12am",19.528612,43.44311,19.875884,17.1523919
"9212","12am",18.396947,33.29756,24.330727,23.9747659
"9302","12am",28.978317,38.63287,24.271407,8.1174071
"9303","12am",33.870662,38.09329,21.286983,6.7490641
"9304","12am",32.854426,36.20685,21.891487,9.0472346
"9305","12am",47.44519,34.74125,10.989932,6.8236268
"9306","12am",22.290924,48.05422,24.071508,5.5833518
"9307","12am",39.090989,36.14405,17.101959,7.6629982
"9308","12am",34.197893,40.78711,20.785439,4.2295594
"9309","12am",38.89149,32.20546,16.897705,12.0053437
"9310","12am",36.588167,42.70502,16.518429,4.1883854
"9311","12am",51.298493,33.59925,10.902992,4.1992673
"9312","12am",30.19755,35.75049,19.420962,14.6309966
"9402","12am",27.971616,45.71682,18.877641,7.4339266
"9403","12am",27.730285,35.41498,26.675569,10.1791699
"9404","12am",30.540911,41.96199,18.152341,9.3447577
"9405","12am",20.672139,37.62628,24.665903,17.0356828
"9406","12am",26.185323,42.33522,20.077778,11.4016751
"9407","12am",21.736748,32.42973,30.328466,15.505052
"9408","12am",8.879322,40.55938,32.022227,18.5390698
"9409","12am",14.963274,39.38988,29.747069,15.8997743
"9410","12am",13.361036,49.30422,19.477102,17.8576423
"9411","12am",36.283831,43.04586,13.962981,6.7073304
"9412","12am",25.245154,46.28065,18.361803,10.1123954
"9413","12am",42.000069,38.79328,18.84245,0.3642009
"9414","12am",14.509978,34.09654,32.981088,18.4123898
"9501","12am",31.303115,31.99191,27.304096,9.4008822
"9502","12am",30.176557,35.29788,26.830287,7.6952805
"9503","12am",24.521135,42.97619,22.417653,10.0850217
"9504","12am",26.114664,32.01536,28.726685,13.1432939
"9505","12am",23.424036,39.59885,27.298744,9.6783692
"9506","12am",33.581199,41.30946,15.932218,9.1771267
"9507","12am",34.331088,55.314,6.346792,4.0081235
"9508","12am",30.084064,42.11959,17.220282,10.5760686
"9509","12am",24.222866,35.94511,20.830731,19.0012957
"9510","12am",23.661089,32.46076,28.384822,15.4933245
"9511","12am",19.870316,40.52294,31.533293,8.0734524
"9512","12am",26.45002,37.47757,25.273507,10.7989047
"9513","12am",11.761158,46.95692,29.053812,12.2281112
"7501","1pm",11.184568,27.13767,31.91222,29.7655411
"7502","1pm",15.658498,28.10458,24.491417,31.7455018
"7503","1pm",15.156297,26.18682,28.109749,30.5471296
"7504","1pm",22.291868,35.27212,24.0371,18.3989143
"7505","1pm",19.443627,32.95676,29.251527,18.3480831
"7506","1pm",20.155593,34.28897,25.796262,19.7591721
"7507","1pm",22.735601,28.46373,26.526621,22.274048
"7508","1pm",14.328474,31.52709,30.787733,23.3567034
"7509","1pm",12.839433,31.49655,26.429985,29.2340334
"7510","1pm",17.680969,26.20869,24.91498,31.1953635
"7511","1pm",15.204454,28.82807,28.970778,26.9966996
"7512","1pm",37.40092,31.04561,20.845103,10.7083618
"7513","1pm",32.297499,29.03345,22.489379,16.1796729
"7514","1pm",32.863322,27.74941,22.761261,16.62601
"7701","1pm",19.184957,47.29843,27.731414,5.785204
"7702","1pm",14.821554,37.75607,30.849252,16.5731203
"7703","1pm",21.105128,38.11368,29.715154,11.0660401
"7704","1pm",31.356472,42.89263,18.691253,7.0596496
"7705","1pm",15.058831,51.78971,28.182318,4.9691448
"7706","1pm",22.463431,50.66564,21.67309,5.1978404
"7707","1pm",19.105982,58.91097,17.06282,4.920224
"7708","1pm",17.010049,46.74089,27.147549,9.1015121
"7709","1pm",20.225158,53.26274,22.40857,4.1035318
"7710","1pm",12.334435,54.656,22.733259,10.2763022
"7711","1pm",31.754927,42.85842,19.920416,5.4662362
"7712","1pm",29.100341,32.65816,26.85363,11.3878676
"7713","1pm",40.801047,33.26906,18.602661,7.3272303
"7714","1pm",26.403464,34.04991,29.991065,9.5555586
"7715","1pm",32.519673,46.3896,18.630552,2.4601733
"7716","1pm",22.36091,45.30535,23.605145,8.7285918
"7801","1pm",9.493596,33.04918,25.328247,32.1289718
"7802","1pm",16.978379,23.67218,21.515216,37.8342217
"7803","1pm",14.609232,25.47523,34.669557,25.2459775
