"district","hour","act1","act2","act3","act4","act5"
"7802","5am",98.91748,0.5078839,0,0,0.5746361
"7803","5am",98.53836,0.85464627,0,0,0.6069925
"7804","5am",97.8256,1.29609134,0,0,0.8783093
"7805","5am",100,0,0,0,0
"7806","5am",98.79868,0.99807245,0,0,0.2032439
"7807","5am",99.5985,0,0,0,0.4015024
"7808","5am",99.41454,0.30428287,0,0,0.2811752
"7809","5am",99.11293,0.42630975,0,0,0.4607641
"7810","5am",100,0,0,0,0
"7811","5am",98.38248,0,0,0,1.6175168
"7812","5am",98.96096,0.11466986,0,0,0.92437
"7813","5am",99.03314,0.96686394,0,0,0
"7814","5am",100,0,0,0,0
"7815","5am",93.66004,1.08617446,0,0,5.2537807
"7816","5am",99.77598,0,0,0,0.2240231
"9101","5am",97.94748,2.05252171,0,0,0
"9102","5am",98.56541,0.82866669,0,0,0.6059229
"9103","5am",99.42688,0.38829508,0,0,0.1848224
"9104","5am",99.33694,0.25235336,0,0,0.4107093
"9105","5am",98.07516,1.9248398,0,0,0
"9106","5am",97.59123,1.11226642,0,0,1.2964989
"9107","5am",99.73509,0.26490946,0,0,0
"9108","5am",100,0,0,0,0
"9109","5am",96.5722,1.65259572,0,0,1.7752069
"9110","5am",99.05325,0.94674979,0,0,0
"9111","5am",98.06223,1.93776826,0,0,0
"9112","5am",99.59585,0,0,0,0.4041535
"9113","5am",99.19074,0.80926328,0,0,0
"9114","5am",99.7365,0.26349543,0,0,0
"9201","5am",98.79509,0.28003787,0,0,0.9248691
"9202","5am",98.9833,0.71475198,0,0,0.3019453
"9203","5am",99.10699,0.36045437,0,0,0.5325557
"9204","5am",98.83485,1.1651471,0,0,0
"9205","5am",98.46259,0.50321492,0,0,1.0341978
"9206","5am",98.77811,0.90714094,0,0,0.31475
"9207","5am",99.10578,0.3467827,0,0,0.5474388
"9208","5am",98.90362,1.09637829,0,0,0
"9209","5am",98.21557,1.78442952,0,0,0
"9210","5am",99.51924,0,0.48075728,0,0
"9211","5am",100,0,0,0,0
"9212","5am",97.52422,1.16781372,0,0,1.3079705
"9302","5am",95.45136,2.64596691,0,0,1.902671
"9303","5am",99.48328,0.51671713,0,0,0
"9304","5am",99.80147,0.198528,0,0,0
"9305","5am",99.71999,0.28000939,0,0,0
"9306","5am",99.58005,0.07839889,0,0,0.3415502
"9307","5am",100,0,0,0,0
"9308","5am",97.68846,2.31154471,0,0,0
"9309","5am",96.04698,3.27129156,0,0,0.6817306
"9310","5am",98.73427,1.03413939,0,0,0.2315945
"9311","5am",98.12077,1.32494219,0.41307722,0,0.1412149
"9312","5am",98.62688,1.06003622,0,0,0.3130853
"9402","5am",98.55079,0.14195053,0,0,1.3072598
"9403","5am",99.58464,0.41536449,0,0,0
"9404","5am",97.3635,2.63649772,0,0,0
"9405","5am",89.02164,10.26314207,0,0,0.7152176
"9406","5am",97.89889,2.10110553,0,0,0
"9407","5am",99.69047,0,0,0,0.309525
"9408","5am",97.80827,0.64527097,0,0,1.546462
"9409","5am",98.18454,1.42682596,0,0,0.3886317
"9410","5am",98.90662,0,0,0,1.0933818
"9411","5am",97.69591,1.75088014,0,0,0.5532148
"9412","5am",96.46237,3.53762802,0,0,0
"9413","5am",98.40329,1.59670864,0,0,0
"9414","5am",98.77221,0,0,0,1.2277885
"9501","5am",99.34448,0,0,0,0.6555185
"9502","5am",97.85482,2.14517631,0,0,0
"9503","5am",98.63192,0.61106049,0,0,0.7570208
"9504","5am",99.73775,0,0,0,0.2622502
"9505","5am",95.99987,4.00012824,0,0,0
"9506","5am",97.41787,2.58212746,0,0,0
"9507","5am",99.25468,0.74532438,0,0,0
"9508","5am",99.25294,0.7470595,0,0,0
"9509","5am",98.90752,0.26322326,0,0,0.8292563
"9510","5am",99.10306,0.27267846,0,0,0.6242644
"9511","5am",100,0,0,0,0
"9512","5am",99.12337,0,0,0,0.876627
"9513","5am",98.89747,0.8056089,0,0,0.2969187
"7501","6am",95.77307,3.8357857,0,0,0.3911467
"7502","6am",98.12495,0.9383643,0.14513213,0,0.7915553
"7503","6am",94.85192,3.3196629,0,0,1.8284197
"7504","6am",92.42969,2.8153325,0,0,4.7549747
"7505","6am",97.95401,0,0,0,2.0459946
"7506","6am",96.59172,2.1825398,0,0,1.2257402
"7507","6am",96.15653,2.5795988,0,0,1.2638756
"7508","6am",96.19596,2.486228,0,0,1.317808
"7509","6am",98.17524,1.5266299,0.05352799,0,0.2446021
"7510","6am",98.0208,1.9792013,0,0,0
"7511","6am",98.08505,1.9149452,0,0,0
"7512","6am",98.99149,0.6271466,0,0,0.3813586
"7513","6am",98.10606,1.4202637,0,0,0.4736757
"7514","6am",98.50523,0.4446751,0,0,1.0500993
"7701","6am",94.2784,5.6332534,0.08834238,0,0
"7702","6am",98.46613,0.5653933,0.2722123,0,0.6962606
"7703","6am",91.90894,7.0791374,0,0,1.0119237
"7704","6am",97.41656,1.8240326,0.10332494,0,0.6560807
"7705","6am",96.90495,1.8005262,1.29452324,0,0
"7706","6am",97.79477,2.0004611,0,0,0.2047675
"7707","6am",97.15824,2.6696632,0,0,0.1720934
"7708","6am",97.77839,1.0926469,0,0,1.1289676
"7709","6am",92.28294,7.7170648,0,0,0
"7710","6am",95.85088,2.3206163,0,0,1.8285007
"7711","6am",96.19952,3.4659681,0,0,0.334511
"7712","6am",98.92007,1.0799288,0,0,0
"7713","6am",96.04263,3.9573744,0,0,0
"7714","6am",97.23389,2.2735619,0,0,0.4925475
"7715","6am",98.5937,1.4062997,0,0,0
"7716","6am",96.6453,3.1342229,0,0,0.2204777
"7801","6am",99.12987,0.731859,0,0,0.1382673
"7802","6am",98.90906,0.511832,0,0,0.5791031
"7803","6am",97.41233,1.9802275,0,0,0.6074406
"7804","6am",96.16169,2.9625268,0,0,0.8757813
"7805","6am",99.64105,0.358948,0,0,0
"7806","6am",95.59345,4.2008837,0,0,0.2056693
"7807","6am",98.52266,1.0615097,0,0,0.4158316
"7808","6am",98.84636,0.8630343,0,0,0.2906031
"7809","6am",99.08772,0.438421,0,0,0.4738543
"7810","6am",100,0,0,0,0
"7811","6am",97.60583,0.7823141,0,0,1.6118557
"7812","6am",98.7179,0.3556331,0,0,0.9264657
"7813","6am",96.23784,3.762164,0,0,0
"7814","6am",100,0,0,0,0
"7815","6am",92.71022,1.9499551,0,0,5.3398242
"7816","6am",98.49614,1.2724211,0,0,0.231441
"9101","6am",95.50177,3.991366,0,0,0.5068671
"9102","6am",96.94091,2.4396351,0,0,0.6194543
"9103","6am",99.41478,0.3964971,0,0,0.1887264
"9104","6am",98.53564,1.0500655,0,0,0.4142913
"9105","6am",96.45754,3.542463,0,0,0
"9106","6am",96.62952,2.0465003,0,0,1.3239833
"9107","6am",98.83051,1.1694942,0,0,0
"9108","6am",99.32145,0.4639857,0,0,0.214563
"9109","6am",96.51183,1.6816984,0,0,1.8064687
"9110","6am",98.28401,1.715986,0,0,0
"9111","6am",95.28505,4.7149497,0,0,0
"9112","6am",98.39674,1.1958007,0,0,0.4074624
"9113","6am",98.89881,1.1011863,0,0,0
"9114","6am",98.68057,1.3194288,0,0,0
"9201","6am",97.57298,1.5004061,0,0,0.9266098
"9202","6am",97.72946,1.966923,0,0,0.3036179
"9203","6am",98.08994,1.1371999,0.23627681,0,0.5365799
"9204","6am",96.71946,3.2805372,0,0,0
"9205","6am",96.25482,2.1374438,0.57072225,0,1.0370096
"9206","6am",97.92655,1.7614132,0,0,0.3120366
"9207","6am",98.92829,0.5223373,0,0,0.5493697
"9208","6am",97.52296,2.477043,0,0,0
"9209","6am",98.05146,1.9485422,0,0,0
"9210","6am",98.63819,0.8810183,0.48078959,0,0
"9211","6am",99.71174,0.2882593,0,0,0
"9212","6am",97.51119,1.173959,0,0,1.3148533
"9302","6am",95.49813,2.5040425,0,0,1.99783
"9303","6am",97.97533,2.0246656,0,0,0
"9304","6am",99.15139,0.8486137,0,0,0
"9305","6am",99.33359,0.6664114,0,0,0
"9306","6am",98.6709,0.9836019,0,0,0.345495
"9307","6am",98.79157,1.2084298,0,0,0
"9308","6am",96.02318,3.9768204,0,0,0
"9309","6am",94.35732,4.95638,0,0,0.6862988
"9310","6am",97.19817,2.5642143,0,0,0.2376165
"9311","6am",97.26508,2.1565483,0.43102353,0,0.14735
"9312","6am",97.29635,2.3813723,0,0,0.3222729
"9402","6am",97.55427,1.0959864,0,0,1.3497395
"9403","6am",98.34195,1.658047,0,0,0
"9404","6am",95.35616,4.6438401,0,0,0
"9405","6am",86.75096,12.5468846,0,0,0.7021562
"9406","6am",97.67332,2.3266822,0,0,0
"9407","6am",98.42371,1.0095921,0,0,0.5666977
"9408","6am",97.76644,0.657585,0,0,1.575974
"9409","6am",97.87734,1.7337753,0,0,0.3888848
"9410","6am",98.89559,0,0,0,1.104408
"9411","6am",96.32723,3.1119998,0,0,0.5607725
"9412","6am",94.38679,5.6132131,0,0,0
"9413","6am",97.67485,2.3251538,0,0,0
"9414","6am",97.78372,0.9726352,0,0,1.2436451
"9501","6am",98.91287,0.3990778,0,0,0.6880568
"9502","6am",95.30735,4.6926475,0,0,0
"9503","6am",97.99478,1.2177927,0,0,0.7874257
"9504","6am",99.43488,0.2952175,0,0,0.269906
"9505","6am",92.4977,7.502304,0,0,0
"9506","6am",96.49738,3.5026195,0,0,0
"9507","6am",97.97456,2.0254411,0,0,0
"9508","6am",98.99635,1.003652,0,0,0
"9509","6am",97.99807,1.1546504,0,0,0.847277
"9510","6am",97.56552,1.8125699,0,0,0.6219078
"9511","6am",99.76501,0.2349918,0,0,0
"9512","6am",99.09948,0,0,0,0.9005175
"9513","6am",97.76196,1.9414062,0,0,0.2966372
"7501","7am",90.96022,7.6984659,0,0,1.34131875
"7502","7am",92.14604,6.4986951,0.14106341,0,1.21420004
"7503","7am",84.89888,12.8813238,0,0.5694868,1.65030768
"7504","7am",85.78787,9.6631063,0,0,4.54902729
"7505","7am",97.24078,1.9255402,0,0,0.83368197
"7506","7am",89.13574,9.7231549,0,0,1.14110931
"7507","7am",92.46282,5.6008934,0.18489602,0.3850659,1.36632252
"7508","7am",93.17452,5.1173869,0,0.4187976,1.28929529
"7509","7am",96.10891,3.2246996,0.0539425,0.3659549,0.24649624
"7510","7am",94.18075,4.6796378,0,0,1.13961642
"7511","7am",96.03697,3.9630334,0,0,0
"7512","7am",96.88895,2.7267009,0,0,0.38435258
"7513","7am",96.46423,3.0318036,0,0,0.50396607
"7514","7am",95.60342,3.349809,0,0,1.04676861
"7701","7am",88.22371,11.5839153,0.08947583,0,0.10289788
"7702","7am",93.79891,4.6188362,0.54733336,0,1.03492187
"7703","7am",89.88839,9.1845945,0,0,0.92701468
"7704","7am",97.22091,1.9621752,0.11115023,0,0.7057688
"7705","7am",96.69611,1.9220187,1.38187265,0,0
"7706","7am",96.01283,3.4805944,0,0,0.50657763
"7707","7am",97.23519,2.5792805,0,0,0.18553395
"7708","7am",94.80454,3.9471837,0,0,1.24827159
"7709","7am",90.03534,9.9646577,0,0,0
"7710","7am",94.01319,3.751168,0,0,2.23564303
"7711","7am",93.49553,6.1603885,0,0,0.34408074
"7712","7am",98.56255,1.3382364,0,0,0.09920969
"7713","7am",94.45227,5.1386036,0,0,0.40912961
"7714","7am",96.0259,3.68157,0,0,0.29252836
"7715","7am",98.12387,1.5985817,0.27754703,0,0
"7716","7am",93.14749,6.6151151,0,0,0.23739589
"7801","7am",96.65817,3.1972325,0,0,0.14459823
"7802","7am",98.32502,1.064529,0,0,0.61044685
"7803","7am",96.60109,2.5601787,0,0,0.8387318
"7804","7am",93.39716,5.6695003,0,0,0.93334388
"7805","7am",96.87645,2.684485,0.22185329,0,0.21720924
"7806","7am",91.69081,7.8318504,0,0,0.47734345
"7807","7am",96.89425,2.64454,0,0,0.46121376
"7808","7am",97.14695,2.5334122,0,0,0.31963948
"7809","7am",96.78049,2.7081036,0,0,0.51140685
"7810","7am",98.51516,1.4848352,0,0,0
"7811","7am",94.75609,3.5865785,0,0,1.65733274
"7812","7am",96.11563,2.9262239,0,0,0.95814776
"7813","7am",94.20753,5.7924658,0,0,0
"7814","7am",98.48541,1.5145925,0,0,0
"7815","7am",90.06695,4.176215,0,0,5.75683044
"7816","7am",92.17857,7.3449127,0.23891759,0,0.23759732
"9101","7am",92.21773,7.2615543,0,0,0.52071767
"9102","7am",95.04653,4.3107275,0,0,0.64274218
"9103","7am",98.73045,1.0646095,0,0,0.20494542
"9104","7am",96.72445,2.8395315,0,0,0.43602057
"9105","7am",93.06065,6.9393493,0,0,0
"9106","7am",93.41605,3.6972028,0,0,2.88674651
"9107","7am",96.87483,2.8698521,0,0,0.25531535
"9108","7am",98.60542,1.1684994,0,0,0.22608452
"9109","7am",94.60769,3.6863248,0,0,1.70598552
"9110","7am",97.16915,2.4309977,0,0.399856,0
"9111","7am",88.61935,11.1691628,0.21148405,0,0
"9112","7am",96.83363,2.7267592,0,0,0.43961556
"9113","7am",96.40344,3.5965584,0,0,0
"9114","7am",98.31113,1.6888736,0,0,0
"9201","7am",90.05249,8.41318,0,0,1.5343297
"9202","7am",94.4311,5.0350763,0.22825759,0,0.30556137
"9203","7am",93.49995,5.5819928,0.23616302,0,0.68189786
"9204","7am",88.55045,10.8177051,0,0,0.63184662
"9205","7am",92.74307,5.6720681,0.5626035,0,1.02225772
"9206","7am",95.6903,3.9906148,0,0,0.3190885
"9207","7am",98.69568,0.7405429,0,0,0.56377713
"9208","7am",94.97835,4.6299082,0,0,0.39173878
"9209","7am",96.38379,3.3112359,0,0,0.30497441
"9210","7am",97.10673,2.2476882,0.64558166,0,0
"9211","7am",96.92974,3.0702563,0,0,0
"9212","7am",93.91185,3.9007787,0.38631471,0,1.80105741
"9302","7am",88.6542,7.7316232,1.56524751,0,2.04892561
"9303","7am",96.10073,3.899267,0,0,0
"9304","7am",97.19119,2.8088141,0,0,0
"9305","7am",96.92545,3.0745473,0,0,0
"9306","7am",94.65907,3.7354405,0,0.8940683,0.71142429
"9307","7am",98.46517,1.5348289,0,0,0
"9308","7am",94.36212,5.6378844,0,0,0
"9309","7am",89.4793,9.1332112,0,0,1.38749372
"9310","7am",95.27862,4.4643373,0,0,0.25704144
"9311","7am",94.32999,5.0615298,0.45346128,0,0.15502059
"9312","7am",93.0751,6.2061144,0,0,0.71878474
"9402","7am",94.77431,3.5541389,0,0.3001883,1.37136641
"9403","7am",94.00826,5.735389,0.25635238,0,0
"9404","7am",90.72206,9.2779443,0,0,0
"9405","7am",83.74222,15.3430266,0,0,0.91475465
"9406","7am",90.79068,8.2891361,0.27415351,0,0.64603148
"9407","7am",95.86776,3.8098154,0,0,0.32242886
"9408","7am",95.46474,2.8799929,0,0,1.6552687
"9409","7am",95.95646,3.6434849,0,0,0.40005552
"9410","7am",92.48669,6.0818209,0,0,1.43148722
"9411","7am",90.04811,8.2741411,0.50565644,0,1.17209063
"9412","7am",92.65064,7.349362,0,0,0
"9413","7am",94.12887,5.5672507,0,0,0.30388404
"9414","7am",96.00378,2.6433413,0,0,1.352883
"9501","7am",96.99375,2.2793299,0,0,0.72691815
"9502","7am",93.20299,6.5875657,0,0,0.20944454
"9503","7am",96.13083,3.0247423,0,0,0.84442566
"9504","7am",97.34491,2.3719058,0,0,0.28318827
"9505","7am",87.17472,12.8252791,0,0,0
"9506","7am",92.83722,5.8016467,0,0,1.36113794
"9507","7am",97.26453,2.7354651,0,0,0
"9508","7am",96.20397,3.4471987,0.34883191,0,0
"9509","7am",96.8216,2.2289991,0,0,0.94940399
"9510","7am",97.46828,2.1228597,0,0,0.40886119
"9511","7am",98.87635,1.123649,0,0,0
"9512","7am",96.84949,2.2171111,0,0,0.93340138
"9513","7am",94.72553,4.957998,0,0,0.31646856
"7501","8am",72.58709,24.668205,1.0458592,0,1.6988432
"7502","8am",75.86763,16.420992,6.3413851,0,1.3699976
"7503","8am",62.03572,33.056266,2.8615103,0,2.0465023
"7504","8am",73.77571,19.438418,0.9190101,0,5.8668576
"7505","8am",92.05127,5.68834,1.7827685,0,0.4776231
"7506","8am",77.03756,20.492052,0.9398909,0,1.5304926
"7507","8am",82.42619,13.730206,1.9389619,0,1.904645
"7508","8am",86.91518,10.649981,0.8323346,0,1.6025014
"7509","8am",86.27715,11.77211,0.8514688,0,1.0992698
"7510","8am",84.0596,14.259945,0.6862882,0,0.9941661
"7511","8am",85.91241,11.687314,1.343312,0,1.056965
"7512","8am",91.43291,7.71833,0.106128,0.2366469,0.5059888
"7513","8am",84.50015,11.907465,1.8609554,0,1.731433
"7514","8am",91.90561,4.851575,1.613139,0,1.6296734
"7701","8am",76.42865,22.382933,0.2907479,0,0.897668
"7702","8am",82.36066,12.803038,2.0835514,0,2.752749
"7703","8am",73.36989,23.464794,1.1375127,0,2.0277996
"7704","8am",89.5725,8.204795,0.5395755,0,1.6831319
"7705","8am",87.29838,9.22336,3.4782566,0,0
"7706","8am",87.87702,10.818326,0.8170492,0,0.4876066
"7707","8am",86.02048,11.577023,1.6067878,0,0.7957053
"7708","8am",92.79093,5.329764,0.4021222,0,1.4771874
"7709","8am",78.91254,20.25434,0.8331168,0,0
"7710","8am",88.33842,7.64872,1.2766496,0,2.7362094
"7711","8am",77.0578,18.372767,2.8527207,0.4947022,1.2220124
"7712","8am",88.20217,10.356203,1.3361745,0,0.1054567
"7713","8am",85.29486,12.07652,1.8026788,0,0.8259363
"7714","8am",87.22652,10.764477,1.6660059,0,0.3429943
"7715","8am",87.56469,11.716894,0.7184142,0,0
"7716","8am",82.63985,17.081673,0,0,0.2784788
"7801","8am",91.03967,8.960329,0,0,0
"7802","8am",89.63429,9.666426,0,0,0.6992836
"7803","8am",85.6781,10.881983,1.363968,0.7719356,1.3040121
"7804","8am",89.50743,9.439458,0,0,1.0531088
"7805","8am",85.84409,13.685743,0.2412944,0,0.2288701
"7806","8am",80.17566,19.309938,0,0,0.5143992
"7807","8am",87.42891,10.263963,0,1.3975751,0.9095544
"7808","8am",88.8281,10.332364,0.4793076,0,0.3602315
"7809","8am",86.28164,12.077415,0.5940003,0,1.0469411
"7810","8am",94.59633,5.403668,0,0,0
"7811","8am",89.10847,8.271597,0,0,2.6199334
"7812","8am",74.58001,19.53864,4.4135994,0.274306,1.1934393
"7813","8am",83.02408,16.975925,0,0,0
"7814","8am",91.74654,7.133519,0,0,1.1199445
"7815","8am",85.50093,7.325992,0.4232218,0,6.7498559
"7816","8am",73.42984,24.98078,1.1001327,0,0.4892465
"9101","8am",76.09483,18.935884,4.4298226,0,0.5394649
"9102","8am",87.14942,12.138138,0,0,0.7124435
"9103","8am",90.27685,7.654193,0.5091112,0,1.5598421
"9104","8am",88.16695,8.967862,1.180574,0.4992299,1.1853829
"9105","8am",80.95129,18.709441,0,0.3392667,0
"9106","8am",80.98162,15.860381,1.2308884,0,1.9271107
"9107","8am",93.11019,5.503043,0.8539854,0,0.5327851
"9108","8am",90.84061,6.071905,1.5617823,0,1.5257013
"9109","8am",86.13701,11.911383,0.1504315,0,1.801173
"9110","8am",93.10909,6.89091,0,0,0
"9111","8am",75.24608,21.968771,2.5531101,0.2320371,0
"9112","8am",89.97696,9.52928,0,0,0.4937633
"9113","8am",82.52304,16.437044,0.5446487,0,0.4952664
"9114","8am",87.99191,9.191651,2.2379062,0,0.5785315
"9201","8am",79.82045,16.412562,1.3933339,0,2.3736494
"9202","8am",86.67358,11.076149,1.9138865,0,0.3363883
"9203","8am",81.31356,14.776943,2.8478323,0,1.0616679
"9204","8am",71.16994,24.850759,1.9022422,0,2.0770573
"9205","8am",74.82043,23.288079,1.1650266,0,0.7264684
"9206","8am",81.29784,18.365144,0,0,0.3370126
"9207","8am",87.94345,6.817323,1.5798273,2.031763,1.627641
"9208","8am",86.89098,11.231158,1.5253902,0,0.3524702
"9209","8am",85.91657,12.892835,0.3296288,0,0.8609654
"9210","8am",83.92829,13.309525,2.5799867,0,0.1821967
"9211","8am",82.68626,16.059855,0.2973825,0.9564997,0
"9212","8am",84.57408,11.749796,1.2412181,0,2.4349105
"9302","8am",84.3698,13.863399,0,0.3411775,1.4256263
"9303","8am",81.78855,16.551138,0.8003642,0.5612899,0.2986611
"9304","8am",85.92717,13.322913,0.7499166,0,0
"9305","8am",90.11718,6.810121,1.1366486,0,1.9360487
"9306","8am",88.32944,9.180018,1.8217969,0,0.6687421
"9307","8am",91.73526,6.347804,0,0.2072786,1.7096575
"9308","8am",81.72485,17.101423,1.1737293,0,0
"9309","8am",79.44944,18.027397,0.3726327,0,2.1505282
"9310","8am",85.15109,12.367988,0.3275316,0,2.1533861
"9311","8am",84.83926,11.607576,2.964139,0,0.589023
"9312","8am",76.39361,19.916424,2.4618976,0.7626734,0.4653918
"9402","8am",79.84454,15.505806,2.924782,0.3133482,1.4115215
