"district","hour","sex1","sex2"
"9113","11am",49.69118,50.30882
"9114","11am",47.42062,52.57938
"9201","11am",51.93123,48.06877
"9202","11am",48.32749,51.67251
"9203","11am",45.25708,54.74292
"9204","11am",48.25032,51.74968
"9205","11am",49.46121,50.53879
"9206","11am",46.93637,53.06363
"9207","11am",45.00493,54.99507
"9208","11am",44.97715,55.02285
"9209","11am",49.15592,50.84408
"9210","11am",42.86675,57.13325
"9211","11am",49.6096,50.3904
"9212","11am",45.73279,54.26721
"9302","11am",45.75467,54.24533
"9303","11am",49.10039,50.89961
"9304","11am",53.09094,46.90906
"9305","11am",44.99429,55.00571
"9306","11am",47.559,52.441
"9307","11am",44.16566,55.83434
"9308","11am",44.40755,55.59245
"9309","11am",48.79348,51.20652
"9310","11am",40.64135,59.35865
"9311","11am",47.38688,52.61312
"9312","11am",51.07045,48.92955
"9402","11am",47.56971,52.43029
"9403","11am",49.32324,50.67676
"9404","11am",48.68589,51.31411
"9405","11am",52.15261,47.84739
"9406","11am",44.26513,55.73487
"9407","11am",41.73065,58.26935
"9408","11am",43.58901,56.41099
"9409","11am",47.45136,52.54864
"9410","11am",47.75947,52.24053
"9411","11am",48.31126,51.68874
"9412","11am",38.76707,61.23293
"9413","11am",47.11551,52.88449
"9414","11am",41.42597,58.57403
"9501","11am",43.91539,56.08461
"9502","11am",43.5123,56.4877
"9503","11am",49.18777,50.81223
"9504","11am",43.0015,56.9985
"9505","11am",43.95324,56.04676
"9506","11am",44.059,55.941
"9507","11am",47.63839,52.36161
"9508","11am",44.08673,55.91327
"9509","11am",46.9049,53.0951
"9510","11am",42.84791,57.15209
"9511","11am",41.77405,58.22595
"9512","11am",41.81745,58.18255
"9513","11am",45.76207,54.23793
"7501","12am",48.51271,51.48729
"7502","12am",46.2024,53.7976
"7503","12am",47.3458,52.6542
"7504","12am",47.87071,52.12929
"7505","12am",46.84205,53.15795
"7506","12am",50.01294,49.98706
"7507","12am",47.54681,52.45319
"7508","12am",44.82759,55.17241
"7509","12am",45.16691,54.83309
"7510","12am",39.73226,60.26774
"7511","12am",47.32064,52.67936
"7512","12am",46.66172,53.33828
"7513","12am",44.91926,55.08074
"7514","12am",41.22216,58.77784
"7701","12am",47.60233,52.39767
"7702","12am",46.01592,53.98408
"7703","12am",56.06545,43.93455
"7704","12am",39.76233,60.23767
"7705","12am",48.59229,51.40771
"7706","12am",47.22601,52.77399
"7707","12am",47.83082,52.16918
"7708","12am",36.58804,63.41196
"7709","12am",53.90716,46.09284
"7710","12am",41.53341,58.46659
"7711","12am",43.81441,56.18559
"7712","12am",41.35594,58.64406
"7713","12am",45.93044,54.06956
"7714","12am",39.98227,60.01773
"7715","12am",47.44137,52.55863
"7716","12am",51.70575,48.29425
"7801","12am",44.67521,55.32479
"7802","12am",44.41519,55.58481
"7803","12am",38.97201,61.02799
"7804","12am",47.01018,52.98982
"7805","12am",48.88265,51.11735
"7806","12am",44.81613,55.18387
"7807","12am",39.70486,60.29514
"7808","12am",41.12482,58.87518
"7809","12am",48.39582,51.60418
"7810","12am",45.11533,54.88467
"7811","12am",35.26788,64.73212
"7812","12am",48.47616,51.52384
"7813","12am",46.79957,53.20043
"7814","12am",49.95589,50.04411
"7815","12am",41.89358,58.10642
"7816","12am",49.82868,50.17132
"9101","12am",51.85412,48.14588
"9102","12am",42.19784,57.80216
"9103","12am",40.9675,59.0325
"9104","12am",48.99422,51.00578
"9105","12am",51.63642,48.36358
"9106","12am",50.14597,49.85403
"9107","12am",43.86915,56.13085
"9108","12am",42.44486,57.55514
"9109","12am",47.49581,52.50419
"9110","12am",42.39322,57.60678
"9111","12am",51.57781,48.42219
"9112","12am",52.82388,47.17612
"9113","12am",51.72131,48.27869
"9114","12am",45.87892,54.12108
"9201","12am",51.66939,48.33061
"9202","12am",48.77644,51.22356
"9203","12am",45.09989,54.90011
"9204","12am",47.78619,52.21381
"9205","12am",49.65329,50.34671
"9206","12am",46.53887,53.46113
"9207","12am",42.99232,57.00768
"9208","12am",45.19086,54.80914
"9209","12am",48.99587,51.00413
"9210","12am",43.20215,56.79785
"9211","12am",50.53409,49.46591
"9212","12am",45.41393,54.58607
"9302","12am",43.6593,56.3407
"9303","12am",45.52791,54.47209
"9304","12am",56.87541,43.12459
"9305","12am",46.25912,53.74088
"9306","12am",47.88304,52.11696
"9307","12am",45.37075,54.62925
"9308","12am",45.28299,54.71701
"9309","12am",48.82495,51.17505
"9310","12am",41.83171,58.16829
"9311","12am",46.50922,53.49078
"9312","12am",49.85571,50.14429
"9402","12am",48.58373,51.41627
"9403","12am",48.7081,51.2919
"9404","12am",50.18101,49.81899
"9405","12am",53.53197,46.46803
"9406","12am",42.16052,57.83948
"9407","12am",43.67227,56.32773
"9408","12am",43.02118,56.97882
"9409","12am",46.18291,53.81709
"9410","12am",46.22765,53.77235
"9411","12am",47.03975,52.96025
"9412","12am",43.10436,56.89564
"9413","12am",47.44161,52.55839
"9414","12am",40.90278,59.09722
"9501","12am",43.79136,56.20864
"9502","12am",45.30004,54.69996
"9503","12am",50.76386,49.23614
"9504","12am",43.14275,56.85725
"9505","12am",45.36215,54.63785
"9506","12am",44.05262,55.94738
"9507","12am",46.27853,53.72147
"9508","12am",44.56641,55.43359
"9509","12am",44.86547,55.13453
"9510","12am",44.9995,55.0005
"9511","12am",40.74797,59.25203
"9512","12am",39.87307,60.12693
"9513","12am",44.31925,55.68075
"7501","1pm",47.04725,52.95275
"7502","1pm",46.75097,53.24903
"7503","1pm",46.83829,53.16171
"7504","1pm",49.39674,50.60326
"7505","1pm",47.5063,52.4937
"7506","1pm",50.19896,49.80104
"7507","1pm",49.92386,50.07614
"7508","1pm",44.01297,55.98703
"7509","1pm",44.7272,55.2728
"7510","1pm",42.75116,57.24884
"7511","1pm",47.27896,52.72104
"7512","1pm",45.61358,54.38642
"7513","1pm",43.33749,56.66251
"7514","1pm",41.31986,58.68014
"7701","1pm",47.1277,52.8723
"7702","1pm",45.30392,54.69608
"7703","1pm",54.79341,45.20659
"7704","1pm",39.77769,60.22231
"7705","1pm",47.58427,52.41573
"7706","1pm",46.30512,53.69488
"7707","1pm",49.60849,50.39151
"7708","1pm",40.85657,59.14343
"7709","1pm",54.98771,45.01229
"7710","1pm",40.47907,59.52093
"7711","1pm",44.11644,55.88356
"7712","1pm",41.27622,58.72378
"7713","1pm",45.83986,54.16014
"7714","1pm",39.11589,60.88411
"7715","1pm",47.35694,52.64306
"7716","1pm",52.23027,47.76973
"7801","1pm",46.30966,53.69034
"7802","1pm",44.9225,55.0775
"7803","1pm",39.77457,60.22543
"7804","1pm",48.46979,51.53021
"7805","1pm",49.01926,50.98074
"7806","1pm",44.52931,55.47069
"7807","1pm",40.56689,59.43311
"7808","1pm",42.92195,57.07805
"7809","1pm",46.02566,53.97434
"7810","1pm",45.05424,54.94576
"7811","1pm",39.81362,60.18638
"7812","1pm",49.25165,50.74835
"7813","1pm",51.34511,48.65489
"7814","1pm",47.69567,52.30433
"7815","1pm",45.86318,54.13682
"7816","1pm",48.20355,51.79645
"9101","1pm",50.04484,49.95516
"9102","1pm",41.47014,58.52986
"9103","1pm",42.42727,57.57273
"9104","1pm",50.79894,49.20106
"9105","1pm",51.57736,48.42264
"9106","1pm",52.22948,47.77052
"9107","1pm",41.06754,58.93246
"9108","1pm",43.13974,56.86026
"9109","1pm",47.85496,52.14504
"9110","1pm",43.47064,56.52936
"9111","1pm",52.35207,47.64793
"9112","1pm",53.40178,46.59822
"9113","1pm",48.16607,51.83393
"9114","1pm",47.61866,52.38134
"9201","1pm",50.62333,49.37667
"9202","1pm",48.29015,51.70985
"9203","1pm",45.68254,54.31746
"9204","1pm",48.88275,51.11725
"9205","1pm",50.58361,49.41639
"9206","1pm",47.04958,52.95042
"9207","1pm",43.33262,56.66738
"9208","1pm",45.02466,54.97534
"9209","1pm",48.50021,51.49979
"9210","1pm",42.67995,57.32005
"9211","1pm",50.43438,49.56562
"9212","1pm",44.83665,55.16335
"9302","1pm",49.21404,50.78596
"9303","1pm",46.87177,53.12823
"9304","1pm",56.35564,43.64436
"9305","1pm",45.85539,54.14461
"9306","1pm",49.63689,50.36311
"9307","1pm",45.00804,54.99196
"9308","1pm",46.50719,53.49281
"9309","1pm",48.86977,51.13023
"9310","1pm",42.54335,57.45665
"9311","1pm",47.92598,52.07402
"9312","1pm",47.78097,52.21903
"9402","1pm",48.14861,51.85139
"9403","1pm",47.92222,52.07778
"9404","1pm",46.29351,53.70649
"9405","1pm",52.43499,47.56501
"9406","1pm",42.306,57.694
"9407","1pm",42.40489,57.59511
"9408","1pm",41.49546,58.50454
"9409","1pm",45.22137,54.77863
"9410","1pm",46.57915,53.42085
"9411","1pm",48.09545,51.90455
"9412","1pm",39.60036,60.39964
"9413","1pm",48.75447,51.24553
"9414","1pm",36.99525,63.00475
"9501","1pm",42.89102,57.10898
"9502","1pm",44.7984,55.2016
"9503","1pm",51.42522,48.57478
"9504","1pm",42.67333,57.32667
"9505","1pm",45.14505,54.85495
"9506","1pm",47.10674,52.89326
"9507","1pm",45.91913,54.08087
"9508","1pm",45.53867,54.46133
"9509","1pm",49.92016,50.07984
"9510","1pm",44.13206,55.86794
"9511","1pm",39.61038,60.38962
"9512","1pm",39.04849,60.95151
"9513","1pm",46.23056,53.76944
"7501","2pm",47.06922,52.93078
"7502","2pm",45.18772,54.81228
"7503","2pm",46.14501,53.85499
"7504","2pm",48.85979,51.14021
"7505","2pm",47.32124,52.67876
"7506","2pm",50.85621,49.14379
"7507","2pm",49.69885,50.30115
"7508","2pm",42.85684,57.14316
"7509","2pm",46.19997,53.80003
"7510","2pm",42.27146,57.72854
"7511","2pm",46.94678,53.05322
"7512","2pm",47.217,52.783
"7513","2pm",43.45402,56.54598
"7514","2pm",40.69338,59.30662
"7701","2pm",48.13754,51.86246
"7702","2pm",46.25856,53.74144
"7703","2pm",55.62134,44.37866
"7704","2pm",37.94484,62.05516
"7705","2pm",49.54548,50.45452
"7706","2pm",45.54151,54.45849
"7707","2pm",48.74638,51.25362
"7708","2pm",41.80139,58.19861
"7709","2pm",54.24952,45.75048
"7710","2pm",38.83728,61.16272
"7711","2pm",46.82826,53.17174
"7712","2pm",42.71438,57.28562
"7713","2pm",45.8544,54.1456
"7714","2pm",39.99122,60.00878
"7715","2pm",47.37605,52.62395
"7716","2pm",53.30797,46.69203
"7801","2pm",47.80496,52.19504
"7802","2pm",43.35992,56.64008
"7803","2pm",39.98187,60.01813
"7804","2pm",51.39256,48.60744
"7805","2pm",47.53699,52.46301
"7806","2pm",42.51133,57.48867
"7807","2pm",41.34947,58.65053
"7808","2pm",43.27817,56.72183
"7809","2pm",43.95042,56.04958
"7810","2pm",44.32053,55.67947
"7811","2pm",42.49693,57.50307
"7812","2pm",50.83426,49.16574
"7813","2pm",49.97227,50.02773
"7814","2pm",49.30956,50.69044
"7815","2pm",50.04763,49.95237
"7816","2pm",46.72033,53.27967
"9101","2pm",50.39419,49.60581
"9102","2pm",41.54356,58.45644
"9103","2pm",42.82945,57.17055
"9104","2pm",49.24571,50.75429
"9105","2pm",51.54121,48.45879
"9106","2pm",51.78012,48.21988
"9107","2pm",42.29188,57.70812
"9108","2pm",42.77203,57.22797
"9109","2pm",46.94642,53.05358
"9110","2pm",46.15112,53.84888
"9111","2pm",53.90959,46.09041
"9112","2pm",53.12487,46.87513
"9113","2pm",48.54556,51.45444
"9114","2pm",47.79445,52.20555
"9201","2pm",52.02189,47.97811
"9202","2pm",50.06508,49.93492
"9203","2pm",44.09259,55.90741
"9204","2pm",50.48708,49.51292
"9205","2pm",49.18843,50.81157
"9206","2pm",48.89629,51.10371
"9207","2pm",43.97685,56.02315
"9208","2pm",45.26444,54.73556
"9209","2pm",48.03398,51.96602
"9210","2pm",42.48351,57.51649
"9211","2pm",49.41007,50.58993
"9212","2pm",45.68134,54.31866
"9302","2pm",48.0523,51.9477
"9303","2pm",45.80948,54.19052
"9304","2pm",55.92939,44.07061
"9305","2pm",48.52474,51.47526
"9306","2pm",50.37361,49.62639
"9307","2pm",46.76323,53.23677
"9308","2pm",46.4034,53.5966
"9309","2pm",50.85484,49.14516
"9310","2pm",41.68862,58.31138
"9311","2pm",48.68771,51.31229
"9312","2pm",48.88981,51.11019
"9402","2pm",47.55369,52.44631
"9403","2pm",48.4354,51.5646
"9404","2pm",48.3435,51.6565
"9405","2pm",53.90414,46.09586
"9406","2pm",43.72138,56.27862
"9407","2pm",41.91958,58.08042
"9408","2pm",45.97103,54.02897
"9409","2pm",45.24512,54.75488
"9410","2pm",46.83629,53.16371
"9411","2pm",48.59559,51.40441
"9412","2pm",39.99466,60.00534
"9413","2pm",46.95348,53.04652
"9414","2pm",36.43437,63.56563
"9501","2pm",39.83379,60.16621
"9502","2pm",44.85328,55.14672
"9503","2pm",51.02753,48.97247
"9504","2pm",42.34429,57.65571
"9505","2pm",46.25767,53.74233
"9506","2pm",47.46081,52.53919
"9507","2pm",42.25938,57.74062
"9508","2pm",46.02607,53.97393
"9509","2pm",51.72353,48.27647
"9510","2pm",42.15907,57.84093
"9511","2pm",41.60066,58.39934
"9512","2pm",40.4699,59.5301
"9513","2pm",45.07478,54.92522
"7501","3pm",46.20433,53.79567
"7502","3pm",44.35796,55.64204
"7503","3pm",45.88518,54.11482
"7504","3pm",46.53035,53.46965
"7505","3pm",48.85751,51.14249
"7506","3pm",49.56153,50.43847
"7507","3pm",48.66581,51.33419
"7508","3pm",39.72975,60.27025
"7509","3pm",45.49206,54.50794
"7510","3pm",42.20056,57.79944
"7511","3pm",45.92208,54.07792
"7512","3pm",50.72019,49.27981
"7513","3pm",44.59049,55.40951
"7514","3pm",42.04206,57.95794
"7701","3pm",46.60618,53.39382
"7702","3pm",46.36023,53.63977
"7703","3pm",55.5577,44.4423
"7704","3pm",38.40617,61.59383
"7705","3pm",48.60478,51.39522
"7706","3pm",45.66626,54.33374
"7707","3pm",49.20377,50.79623
"7708","3pm",40.12162,59.87838
"7709","3pm",53.64437,46.35563
"7710","3pm",40.47572,59.52428
"7711","3pm",44.69279,55.30721
"7712","3pm",41.53745,58.46255
"7713","3pm",45.13685,54.86315
"7714","3pm",42.9371,57.0629
"7715","3pm",47.05817,52.94183
"7716","3pm",51.29466,48.70534
"7801","3pm",48.49513,51.50487
"7802","3pm",43.84925,56.15075
"7803","3pm",41.20576,58.79424
"7804","3pm",50.39611,49.60389
"7805","3pm",46.89063,53.10937
"7806","3pm",40.99115,59.00885
"7807","3pm",43.5993,56.4007
"7808","3pm",43.70366,56.29634
"7809","3pm",41.36385,58.63615
"7810","3pm",44.15086,55.84914
"7811","3pm",44.34729,55.65271
"7812","3pm",48.93609,51.06391
"7813","3pm",49.2056,50.7944
"7814","3pm",47.24611,52.75389
"7815","3pm",49.45,50.55
"7816","3pm",46.40418,53.59582
"9101","3pm",49.6601,50.3399
"9102","3pm",41.91633,58.08367
"9103","3pm",43.77281,56.22719
"9104","3pm",48.78595,51.21405
"9105","3pm",50.46338,49.53662
"9106","3pm",50.44511,49.55489
"9107","3pm",40.96703,59.03297
"9108","3pm",42.41291,57.58709
"9109","3pm",48.20545,51.79455
"9110","3pm",46.2384,53.7616
"9111","3pm",56.54749,43.45251
"9112","3pm",52.67813,47.32187
"9113","3pm",48.54829,51.45171
"9114","3pm",50.41819,49.58181
"9201","3pm",48.78713,51.21287
"9202","3pm",50.46642,49.53358
"9203","3pm",44.67401,55.32599
"9204","3pm",49.91783,50.08217
"9205","3pm",48.61112,51.38888
"9206","3pm",47.53333,52.46667
"9207","3pm",46.40937,53.59063
"9208","3pm",44.98493,55.01507
"9209","3pm",48.71482,51.28518
"9210","3pm",42.60244,57.39756
"9211","3pm",45.50424,54.49576
"9212","3pm",43.47933,56.52067
"9302","3pm",49.98718,50.01282
"9303","3pm",44.75107,55.24893
"9304","3pm",54.78312,45.21688
"9305","3pm",48.93425,51.06575
"9306","3pm",48.08124,51.91876
"9307","3pm",46.43957,53.56043
"9308","3pm",47.32149,52.67851
"9309","3pm",51.54718,48.45282
"9310","3pm",42.81823,57.18177
"9311","3pm",49.27184,50.72816
"9312","3pm",49.49541,50.50459
"9402","3pm",48.71202,51.28798
"9403","3pm",48.48898,51.51102
"9404","3pm",50.43546,49.56454
"9405","3pm",51.9648,48.0352
"9406","3pm",42.73881,57.26119
"9407","3pm",43.01281,56.98719
"9408","3pm",46.04061,53.95939
"9409","3pm",46.6798,53.3202
"9410","3pm",46.46115,53.53885
"9411","3pm",48.02193,51.97807
"9412","3pm",39.75633,60.24367
"9413","3pm",45.1119,54.8881
"9414","3pm",37.32764,62.67236
"9501","3pm",40.91772,59.08228
"9502","3pm",43.95425,56.04575
"9503","3pm",50.25251,49.74749
"9504","3pm",41.92596,58.07404
"9505","3pm",47.96079,52.03921
"9506","3pm",44.79304,55.20696
"9507","3pm",41.77813,58.22187
"9508","3pm",44.7269,55.2731
"9509","3pm",51.97438,48.02562
"9510","3pm",40.79798,59.20202
"9511","3pm",43.89395,56.10605
"9512","3pm",40.03494,59.96506
"9513","3pm",47.16663,52.83337
"7501","4pm",48.22295,51.77705
"7502","4pm",43.1734,56.8266
"7503","4pm",46.13919,53.86081
"7504","4pm",45.8235,54.1765
"7505","4pm",47.53522,52.46478
"7506","4pm",51.57549,48.42451
"7507","4pm",48.76158,51.23842
"7508","4pm",40.76457,59.23543
"7509","4pm",44.72428,55.27572
"7510","4pm",40.44197,59.55803
"7511","4pm",46.03459,53.96541
"7512","4pm",51.22105,48.77895
"7513","4pm",44.87334,55.12666
"7514","4pm",43.38079,56.61921
"7701","4pm",45.70389,54.29611
"7702","4pm",46.69416,53.30584
"7703","4pm",53.04873,46.95127
"7704","4pm",42.59962,57.40038
"7705","4pm",51.43555,48.56445
"7706","4pm",45.89931,54.10069
"7707","4pm",49.32979,50.67021
"7708","4pm",40.77654,59.22346
"7709","4pm",52.18266,47.81734
"7710","4pm",41.1164,58.8836
"7711","4pm",45.66405,54.33595
"7712","4pm",41.20679,58.79321
"7713","4pm",42.69751,57.30249
"7714","4pm",43.05407,56.94593
"7715","4pm",46.3627,53.6373
"7716","4pm",52.77784,47.22216
"7801","4pm",50.86114,49.13886
"7802","4pm",43.31754,56.68246
"7803","4pm",37.02168,62.97832
"7804","4pm",50.42808,49.57192
"7805","4pm",48.33201,51.66799
"7806","4pm",42.44148,57.55852
"7807","4pm",43.30657,56.69343
"7808","4pm",42.56236,57.43764
"7809","4pm",44.99836,55.00164
"7810","4pm",45.08643,54.91357
"7811","4pm",43.08051,56.91949
"7812","4pm",49.50723,50.49277
"7813","4pm",49.94654,50.05346
"7814","4pm",47.38532,52.61468
"7815","4pm",50.76937,49.23063
"7816","4pm",45.66543,54.33457
"9101","4pm",49.19374,50.80626
"9102","4pm",41.41952,58.58048
"9103","4pm",44.69975,55.30025
"9104","4pm",49.46298,50.53702
"9105","4pm",52.61297,47.38703
"9106","4pm",50.43024,49.56976
"9107","4pm",40.69691,59.30309
"9108","4pm",42.49952,57.50048
"9109","4pm",47.70246,52.29754
"9110","4pm",47.36166,52.63834
"9111","4pm",53.78163,46.21837
"9112","4pm",54.85837,45.14163
"9113","4pm",49.52993,50.47007
"9114","4pm",48.31087,51.68913
"9201","4pm",47.34028,52.65972
"9202","4pm",47.93981,52.06019
"9203","4pm",45.10506,54.89494
"9204","4pm",49.16028,50.83972
"9205","4pm",48.92906,51.07094
"9206","4pm",46.72973,53.27027
"9207","4pm",47.49421,52.50579
"9208","4pm",44.18657,55.81343
"9209","4pm",48.04376,51.95624
"9210","4pm",43.19513,56.80487
"9211","4pm",45.66132,54.33868
"9212","4pm",44.43845,55.56155
"9302","4pm",54.82105,45.17895
"9303","4pm",43.88224,56.11776
"9304","4pm",53.01867,46.98133
"9305","4pm",48.11862,51.88138
"9306","4pm",45.10379,54.89621
"9307","4pm",45.82915,54.17085
"9308","4pm",46.41031,53.58969
"9309","4pm",52.54163,47.45837
"9310","4pm",43.78499,56.21501
"9311","4pm",50.79622,49.20378
"9312","4pm",49.54068,50.45932
"9402","4pm",48.60315,51.39685
"9403","4pm",48.18207,51.81793
"9404","4pm",50.42454,49.57546
"9405","4pm",52.29815,47.70185
"9406","4pm",42.9567,57.0433
"9407","4pm",43.81735,56.18265
"9408","4pm",45.67111,54.32889
"9409","4pm",46.60134,53.39866
"9410","4pm",45.78882,54.21118
"9411","4pm",46.03634,53.96366
"9412","4pm",41.1351,58.8649
"9413","4pm",42.88337,57.11663
"9414","4pm",35.8528,64.1472
"9501","4pm",43.17949,56.82051
"9502","4pm",46.57604,53.42396
"9503","4pm",50.54758,49.45242
"9504","4pm",43.97567,56.02433
"9505","4pm",45.44419,54.55581
"9506","4pm",46.30971,53.69029
"9507","4pm",42.96287,57.03713
"9508","4pm",43.66164,56.33836
"9509","4pm",50.058,49.942
"9510","4pm",42.97987,57.02013
"9511","4pm",42.79054,57.20946
"9512","4pm",40.62531,59.37469
"9513","4pm",46.95654,53.04346
"7501","5pm",47.58502,52.41498
"7502","5pm",43.70885,56.29115
"7503","5pm",47.07334,52.92666
"7504","5pm",48.70297,51.29703
"7505","5pm",46.99305,53.00695
"7506","5pm",47.6767,52.3233
"7507","5pm",47.22465,52.77535
"7508","5pm",41.23294,58.76706
"7509","5pm",43.83213,56.16787
"7510","5pm",39.58826,60.41174
"7511","5pm",47.81788,52.18212
"7512","5pm",50.92821,49.07179
"7513","5pm",41.16276,58.83724
"7514","5pm",42.8644,57.1356
"7701","5pm",48.66941,51.33059
"7702","5pm",45.00139,54.99861
"7703","5pm",52.38002,47.61998
"7704","5pm",44.40118,55.59882
"7705","5pm",45.40701,54.59299
"7706","5pm",47.36268,52.63732
"7707","5pm",49.43772,50.56228
"7708","5pm",44.3986,55.6014
"7709","5pm",50.32789,49.67211
"7710","5pm",42.56932,57.43068
"7711","5pm",46.0587,53.9413
"7712","5pm",44.89559,55.10441
"7713","5pm",43.23252,56.76748
"7714","5pm",42.1799,57.8201
"7715","5pm",45.36364,54.63636
"7716","5pm",53.33325,46.66675
"7801","5pm",46.14503,53.85497
"7802","5pm",40.75845,59.24155
"7803","5pm",36.33649,63.66351
"7804","5pm",48.447,51.553
"7805","5pm",48.4876,51.5124
"7806","5pm",42.69558,57.30442
"7807","5pm",43.18111,56.81889
"7808","5pm",45.71337,54.28663
"7809","5pm",46.50239,53.49761
"7810","5pm",46.67908,53.32092
"7811","5pm",43.70221,56.29779
"7812","5pm",48.41937,51.58063
"7813","5pm",46.79969,53.20031
"7814","5pm",46.82879,53.17121
"7815","5pm",49.44768,50.55232
"7816","5pm",44.5443,55.4557
"9101","5pm",49.40014,50.59986
"9102","5pm",41.40397,58.59603
"9103","5pm",46.40179,53.59821
"9104","5pm",48.60522,51.39478
"9105","5pm",51.42118,48.57882
"9106","5pm",48.57016,51.42984
"9107","5pm",39.4678,60.5322
"9108","5pm",44.02116,55.97884
"9109","5pm",48.33585,51.66415
"9110","5pm",47.73564,52.26436
"9111","5pm",52.43945,47.56055
"9112","5pm",54.64697,45.35303
"9113","5pm",52.36092,47.63908
"9114","5pm",49.4846,50.5154
"9201","5pm",48.41973,51.58027
"9202","5pm",46.51182,53.48818
"9203","5pm",45.31186,54.68814
"9204","5pm",50.68547,49.31453
"9205","5pm",49.64236,50.35764
"9206","5pm",45.64103,54.35897
"9207","5pm",47.70768,52.29232
"9208","5pm",46.46697,53.53303
"9209","5pm",47.92548,52.07452
"9210","5pm",43.22029,56.77971
"9211","5pm",42.19696,57.80304
"9212","5pm",45.77144,54.22856
"9302","5pm",53.49428,46.50572
"9303","5pm",44.75709,55.24291
"9304","5pm",55.30289,44.69711
"9305","5pm",46.51334,53.48666
"9306","5pm",45.78551,54.21449
"9307","5pm",46.36848,53.63152
"9308","5pm",42.54675,57.45325
"9309","5pm",50.81179,49.18821
"9310","5pm",45.65916,54.34084
"9311","5pm",48.95109,51.04891
"9312","5pm",49.04185,50.95815
"9402","5pm",50.41992,49.58008
"9403","5pm",45.71666,54.28334
"9404","5pm",47.75248,52.24752
"9405","5pm",50.54697,49.45303
"9406","5pm",42.8848,57.1152
"9407","5pm",40.2531,59.7469
"9408","5pm",47.90923,52.09077
"9409","5pm",45.81855,54.18145
"9410","5pm",42.91567,57.08433
"9411","5pm",49.883,50.117
"9412","5pm",43.50412,56.49588
"9413","5pm",36.62585,63.37415
"9414","5pm",40.21096,59.78904
"9501","5pm",41.96078,58.03922
"9502","5pm",48.06442,51.93558
"9503","5pm",48.52658,51.47342
"9504","5pm",43.77792,56.22208
"9505","5pm",44.21735,55.78265
"9506","5pm",48.61709,51.38291
"9507","5pm",45.1783,54.8217
"9508","5pm",45.7146,54.2854
"9509","5pm",52.32401,47.67599
"9510","5pm",46.68354,53.31646
"9511","5pm",41.56894,58.43106
"9512","5pm",43.28386,56.71614
"9513","5pm",44.22124,55.77876
"7501","6pm",49.94449,50.05551
"7502","6pm",44.29649,55.70351
"7503","6pm",48.53305,51.46695
"7504","6pm",48.86368,51.13632
"7505","6pm",50.7339,49.2661
"7506","6pm",45.79931,54.20069
"7507","6pm",45.15315,54.84685
"7508","6pm",43.17885,56.82115
"7509","6pm",42.10885,57.89115
"7510","6pm",40.83685,59.16315
"7511","6pm",46.4493,53.5507
"7512","6pm",47.39953,52.60047
"7513","6pm",44.44842,55.55158
"7514","6pm",43.96267,56.03733
"7701","6pm",46.63851,53.36149
"7702","6pm",45.15322,54.84678
"7703","6pm",53.07284,46.92716
"7704","6pm",42.44201,57.55799
"7705","6pm",44.3533,55.6467
"7706","6pm",48.32305,51.67695
"7707","6pm",48.86596,51.13404
"7708","6pm",44.17953,55.82047
"7709","6pm",50.1648,49.8352
"7710","6pm",42.93827,57.06173
"7711","6pm",45.09006,54.90994
"7712","6pm",47.70521,52.29479
"7713","6pm",44.19496,55.80504
"7714","6pm",44.6986,55.3014
"7715","6pm",46.73008,53.26992
"7716","6pm",52.74446,47.25554
"7801","6pm",51.52265,48.47735
"7802","6pm",41.31804,58.68196
"7803","6pm",41.87559,58.12441
"7804","6pm",46.15071,53.84929
"7805","6pm",46.60344,53.39656
"7806","6pm",42.0446,57.9554
"7807","6pm",42.8855,57.1145
"7808","6pm",47.63456,52.36544
"7809","6pm",44.86231,55.13769
"7810","6pm",46.22293,53.77707
"7811","6pm",41.60318,58.39682
"7812","6pm",48.03051,51.96949
"7813","6pm",43.04665,56.95335
"7814","6pm",48.18297,51.81703
"7815","6pm",49.10705,50.89295
"7816","6pm",48.78162,51.21838
"9101","6pm",50.17842,49.82158
"9102","6pm",43.93511,56.06489
"9103","6pm",44.51315,55.48685
"9104","6pm",48.94994,51.05006
"9105","6pm",51.79432,48.20568
"9106","6pm",46.95088,53.04912
"9107","6pm",44.59645,55.40355
"9108","6pm",44.68267,55.31733
"9109","6pm",48.31413,51.68587
"9110","6pm",46.65894,53.34106
"9111","6pm",51.99052,48.00948
"9112","6pm",49.64856,50.35144
"9113","6pm",49.55336,50.44664
"9114","6pm",46.28728,53.71272
"9201","6pm",48.99127,51.00873
"9202","6pm",45.78232,54.21768
"9203","6pm",48.62257,51.37743
"9204","6pm",54.15511,45.84489
"9205","6pm",52.82384,47.17616
"9206","6pm",44.03255,55.96745
"9207","6pm",46.4055,53.5945
"9208","6pm",46.52396,53.47604
"9209","6pm",46.88914,53.11086
"9210","6pm",40.9634,59.0366
"9211","6pm",42.22842,57.77158
"9212","6pm",42.02879,57.97121
"9302","6pm",49.27757,50.72243
"9303","6pm",45.21459,54.78541
"9304","6pm",54.57676,45.42324
"9305","6pm",47.71556,52.28444
"9306","6pm",44.85972,55.14028
"9307","6pm",46.23427,53.76573
"9308","6pm",44.733,55.267
"9309","6pm",50.29107,49.70893
"9310","6pm",41.95596,58.04404
