"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"9208","8am",0,0,0,0
"9209","8am",0,4418.067,3831.393,0
"9210","8am",0,4192.828,2951.082,0
"9211","8am",0,0,0,0
"9212","8am",0,0,0,0
"9302","8am",0,0,0,0
"9303","8am",4019.773,8212.999,0,0
"9304","8am",0,4088.517,0,0
"9305","8am",0,0,0,0
"9306","8am",0,0,0,0
"9307","8am",0,0,0,0
"9308","8am",0,0,0,0
"9309","8am",3485.964,3778.659,5097.77,0
"9310","8am",0,0,0,0
"9311","8am",0,0,0,0
"9312","8am",4747.698,12026.469,6910.546,5301.391
"9402","8am",0,4628.739,6805.283,0
"9403","8am",5001.846,3526.538,0,0
"9404","8am",0,6141.139,3158.191,0
"9405","8am",6795.206,4085.828,3849.252,0
"9406","8am",0,3143.052,0,0
"9407","8am",0,3776.791,0,0
"9408","8am",0,0,0,0
"9409","8am",0,7253.437,0,0
"9410","8am",0,0,0,0
"9411","8am",0,0,0,0
"9412","8am",0,0,0,0
"9413","8am",0,0,0,0
"9414","8am",0,0,0,0
"9501","8am",0,0,0,0
"9502","8am",0,3827.022,0,0
"9503","8am",0,0,0,0
"9504","8am",0,0,0,0
"9505","8am",0,2985.492,0,0
"9506","8am",0,0,0,0
"9507","8am",0,0,0,0
"9508","8am",0,0,0,0
"9509","8am",0,0,0,0
"9510","8am",0,0,0,0
"9511","8am",0,0,0,0
"9512","8am",0,0,0,0
"9513","8am",0,0,0,0
"7501","9am",12118.96,17848.562,25448.205,31965.586
"7502","9am",10273.458,20148.923,32503.306,27470.494
"7503","9am",16378.05,26661.885,42948.715,41409.698
"7504","9am",4967.952,16185.644,10428.589,13570.247
"7505","9am",0,6680.03,8816.108,12570.495
"7506","9am",10597.458,16516.373,15265.963,13642.393
"7507","9am",6586.838,18927.803,16495.483,18018.204
"7508","9am",3824.395,8138.241,7792.158,11793.71
"7509","9am",8126.491,12160.888,23807.165,21836.494
"7510","9am",8196.231,9065.929,14124.945,14325.178
"7511","9am",6275.393,12958.909,16169.111,12302.59
"7512","9am",8437.77,7001.592,5970.431,0
"7513","9am",7260.07,12979.735,6527.5,5789.898
"7514","9am",0,8139.769,4140.558,7531.003
"7701","9am",7431.131,14470.446,11045.507,0
"7702","9am",2787.092,13457.688,10365.655,10156.755
"7703","9am",0,8130.162,6725.145,0
"7704","9am",4110.777,0,0,0
"7705","9am",0,0,0,0
"7706","9am",0,0,0,0
"7707","9am",0,0,0,0
"7708","9am",0,0,0,0
"7709","9am",0,3592.307,0,0
"7710","9am",0,0,0,0
"7711","9am",3358.784,5117.184,7608.518,0
"7712","9am",0,0,0,0
"7713","9am",0,0,0,0
"7714","9am",0,3291.774,2211.011,0
"7715","9am",0,0,0,0
"7716","9am",0,7718.677,7792.977,4437.424
"7801","9am",0,0,0,0
"7802","9am",0,0,0,0
"7803","9am",0,9560.674,6493.519,0
"7804","9am",0,0,0,0
"7805","9am",0,0,5652.354,0
"7806","9am",0,4857.624,0,0
"7807","9am",0,0,0,0
"7808","9am",0,0,0,0
"7809","9am",0,0,0,0
"7810","9am",0,0,0,0
"7811","9am",0,0,0,0
"7812","9am",3367.267,14615.946,20364.971,13411.683
"7813","9am",0,0,0,0
"7814","9am",0,0,0,0
"7815","9am",0,0,0,0
"7816","9am",5192.755,7298.6,14483.918,12099.713
"9101","9am",4774.973,8581.145,6963.38,5828.22
"9102","9am",0,0,0,0
"9103","9am",0,0,0,0
"9104","9am",0,0,0,0
"9105","9am",0,5117.198,2863.412,4857.874
"9106","9am",0,6488.462,0,3657.423
