"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352";"8679.32352"
"4am";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0";"0";" 0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";"0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";"0"
"6am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 975.5766";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1284.1909";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 836.8643";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 952.4127";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7am";"   0.0000";"   0.0000";"1101.3563";"   0.0000";" 686.8544";" 997.8133";"   0.0000";"   0.0000";"2163.7875";"   0.0000";"1559.2781";"   0.0000";"1735.3843";" 691.4702";"   0.0000";"   0.0000";"1454.3045";" 665.9995";"1597.2728";"   0.0000";"   0.0000";"2888.9757";"1667.4386";"   0.0000";"2404.0695";" 672.5129";"2240.4803";"1711.2291";"1168.8006";" 664.9476";"   0.0000";"2410.3158";" 819.9242";" 584.6748";"2368.9801";"   0.0000";"1152.6961";"   0.0000";"   0.0000";"1262.5638";"   0.0000";"   0.0000";"1029.4566";"   0.0000";"   0.0000";"   0.0000";" 889.7644";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 913.2077";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 820.1577";"1015.7997";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1428.1127";"   0.0000";"   0.0000";"1061.7282";"1216.7231";"1363.1170";"   0.0000";"   0.0000";" 684.2695";"   0.0000";"   0.0000"
"8am";"1204.8178";"   0.0000";"1732.6783";" 939.8087";" 966.8932";"1813.8412";"   0.0000";"   0.0000";"4470.6073";" 832.9449";"3178.3028";"   0.0000";"3060.8467";"1627.7044";"   0.0000";" 718.1415";"2369.7794";"2110.4902";"4171.3162";" 824.9254";"   0.0000";"5214.9771";"4479.1052";"1349.5778";"4852.0438";" 917.6190";"6926.0878";"3818.3970";"2482.9203";"1467.7658";" 796.7874";"4456.1048";"2101.6968";"1507.8852";"3433.7860";"1029.8784";"1587.4480";" 725.7917";" 784.9668";"3020.9214";"1350.3167";"   0.0000";"2408.7815";" 693.4534";"   0.0000";"   0.0000";"1702.2159";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 764.4000";"   0.0000";"1297.1526";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1513.0018";"1611.6476";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1119.7672";"   0.0000";" 986.2341";"   0.0000";"   0.0000";"2228.9647";"1149.7873";"1661.1503";"1891.4913";"2047.8789";"2784.6181";"   0.0000";"   0.0000";"2179.9776";"   0.0000";"   0.0000"
"9am";"1859.5878";"1113.3825";"2256.8338";" 853.9175";"1264.3471";"2259.4663";"   0.0000";"   0.0000";"4763.6603";"1024.4890";"3607.3715";"   0.0000";"3548.1156";"1960.7928";"   0.0000";" 849.4277";"3362.7022";"2498.1798";"4863.8860";" 837.3259";"   0.0000";"6641.0950";"5575.5389";"1504.8485";"6185.0732";"1296.2079";"8420.1841";"6206.6253";"3061.0222";"1562.2033";"1005.1983";"6616.1234";"3415.6867";"1684.3051";"4118.8753";"1718.0974";"1902.5004";"1270.7100";" 929.4936";"3620.6470";"1746.7113";" 755.7850";"3003.2588";" 928.6699";"   0.0000";"   0.0000";"2469.9935";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 899.0402";"   0.0000";"1603.4889";"   0.0000";" 897.2524";" 616.3116";"   0.0000";"2584.6519";"2128.0370";" 867.6395";" 690.7044";"   0.0000";"   0.0000";"1364.7503";" 858.5872";"1055.4338";"   0.0000";"   0.0000";"2879.5148";"1276.1893";"1942.5635";"2537.7021";"2098.9142";"4005.4084";"   0.0000";"   0.0000";"2871.1961";" 801.4214";"   0.0000"
"10am";"1851.2721";"1469.2301";"2509.8287";" 701.2345";"1449.8794";"2603.6653";" 503.6137";"   0.0000";"5073.4832";" 996.5161";"3829.8619";" 662.5777";"3642.3637";"1963.9497";" 506.6456";" 780.4407";"3603.6707";"2315.4082";"4524.6779";" 806.4157";"   0.0000";"7122.4336";"5724.3867";"1101.7698";"6422.6455";"1475.0636";"8679.3235";"6344.3863";"2911.0805";"1836.2848";"1024.5627";"6851.9360";"4075.1554";"1921.6688";"4087.3994";"1682.0137";"1973.3688";"1097.6681";" 941.2606";"4049.3932";"1814.6168";"1133.2493";"3375.8341";"1012.9674";" 529.6763";" 586.8624";"2488.8954";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 865.9908";"   0.0000";"1424.7633";"   0.0000";" 811.9276";" 665.6494";"   0.0000";"2132.8464";"2337.6582";"1058.6111";" 699.0132";"   0.0000";"   0.0000";"1253.8394";" 799.7611";"1086.3389";" 733.1100";"   0.0000";"3327.3661";"1055.3533";"2090.7364";"2961.1488";"2101.0988";"4241.5162";"   0.0000";"   0.0000";"3468.7605";" 771.9194";"   0.0000"
"11am";"1540.2799";"1445.9703";"2288.0768";" 627.5293";"1636.2940";"3008.3304";" 714.8107";"   0.0000";"4955.3388";"1076.1229";"3014.5309";" 725.2631";"3115.4030";"1944.6855";"   0.0000";" 769.4699";"3110.2476";"2253.7748";"4497.5469";" 825.3652";"   0.0000";"6615.0942";"5510.1781";"1056.4531";"6109.4600";"1334.0636";"8297.5767";"5539.8492";"2869.8004";"1447.9608";"1128.0327";"5444.9758";"3778.4227";"1699.4030";"4336.1666";"1572.2323";"1917.8975";" 882.0112";" 859.7368";"3772.2841";"2076.7692";" 900.0520";"2696.4536";"1213.1902";"   0.0000";"   0.0000";"2531.8734";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 896.6030";"   0.0000";"1462.5747";"   0.0000";" 803.8929";" 802.0057";"   0.0000";"1529.5885";"1984.4313";"   0.0000";" 678.8916";"   0.0000";"   0.0000";" 946.8225";" 737.2541";" 936.9577";" 728.4345";"   0.0000";"2926.1496";"1285.6287";"1951.3387";"2280.0013";"2081.1136";"3588.7082";"   0.0000";"   0.0000";"2749.9141";" 627.2535";"   0.0000"
