"secteur","hour","cleduc1","cleduc2","cleduc3","cleduc4"
9505,"9am","16332.300715641","16580.4139703187","13202.7157691495","5436.24185184084"
9506,"9am","15246.8895885633","14169.2523705586","10496.0574036605","4010.38620976763"
9507,"9am","27115.4908405758","14305.8151437535","9038.98467105156","5711.24397520997"
9508,"9am","18069.3660330828","25158.0682048777","20763.0978454395","9818.71662462087"
9509,"9am","10285.9982596362","12723.8062588587","10899.9557128013","3524.06168997651"
9510,"9am","12448.6709601256","21090.8869536776","13368.3386395436","6857.26714320668"
9511,"9am","13724.4912804782","18551.3160750269","11284.8151618087","12662.2258186495"
9512,"9am","12910.0021226443","11648.8643909984","13523.8288575554","8988.80953922614"
9513,"9am","9061.69237709436","10249.0183387318","6486.59522476555","4978.96840518644"
7501,"10am","18992.2034470411","40962.2382050542","48526.0297682867","74749.5843675825"
7502,"10am","19913.869154305","34494.5883117696","64509.3841229049","86490.6930576145"
7503,"10am","27593.9323024259","46240.4453538452","78627.6799390914","92330.629206756"
7504,"10am","9215.7774926654","29800.5772462111","32784.9087171422","38602.0979349958"
7505,"10am","14445.9804150503","18166.0206664763","23179.2043480664","53993.3510819588"
7506,"10am","24212.7964784371","28873.1665485772","44480.5651518348","37197.1419146458"
7507,"10am","23304.7145172565","35768.2847211841","45636.2730983272","59091.4372535895"
7508,"10am","10712.0117620377","17291.476108073","26235.0823476247","47794.3913587361"
7509,"10am","27515.4553160431","25760.1793136967","51741.7297151989","85772.9209674053"
7510,"10am","17357.3233311518","23761.6117742562","43820.7123877621","63726.5786823391"
7511,"10am","20706.0143415563","23903.6639712662","41915.3537925722","53587.5347239148"
7512,"10am","31584.1030758762","24881.5901137918","28892.0625120494","41294.8404464511"
7513,"10am","36592.6338658368","31828.4852704182","24041.2987940731","32064.9489458981"
7514,"10am","35292.8866914398","24951.9095132293","27857.1949455951","32550.8469444756"
7701,"10am","20634.1737249627","44043.7096070538","30748.8844057365","10322.7464641686"
7702,"10am","19566.8123965782","40289.0708123893","26255.4144183618","29281.9464053311"
7703,"10am","16996.4831508158","31261.3432700215","17828.9818055004","9699.64822149582"
7704,"10am","25295.433959545","17507.0132584803","15568.4920231902","6518.71564185568"
7705,"10am","7760.42096045862","15041.4018830994","6322.61310557852","3400.68688913494"
7706,"10am","11611.1203921503","15045.0531282004","6631.43583864674","2118.70076188774"
7707,"10am","17524.1080350662","16688.9841851175","6431.96150305935","3180.69551291951"
7708,"10am","7816.29547980093","21695.1294511833","11687.6710274594","6091.98083346579"
7709,"10am","12488.8205399294","15409.0752252169","11566.0728960103","4000.72795971728"
7710,"10am","7831.76972115191","10118.3383641752","22906.1240664336","5627.51580174212"
7711,"10am","24410.4162564639","20272.9807634084","12599.6403131464","9648.62568828431"
7712,"10am","13076.5176761172","22905.3770536002","8317.82245232442","6597.37645319635"
7713,"10am","10532.6094891445","8635.92641238405","4484.58769254718","974.551822180906"
7714,"10am","13241.6175886539","21437.6310181607","12543.749669284","8717.18548203157"
7715,"10am","10007.5217246392","11573.8435724276","3686.14844544528","1743.35547329836"
7716,"10am","14019.3030330528","26468.6383620524","17442.4522537501","8526.95701639276"
7801,"10am","11302.7384213665","10669.3185864973","8394.84949454241","12379.9597486701"
7802,"10am","6127.48238099012","12024.789999478","12914.7228060987","17828.6826606052"
7803,"10am","8419.56091826709","22515.7015316498","23834.0695423003","12855.5931550341"
7804,"10am","9516.18405917325","7791.35439787394","8927.68808829325","5204.86608308051"
7805,"10am","9039.03704663218","26155.155824171","22976.1735243914","12787.1136638687"
7806,"10am","18517.7001631256","30796.5058243118","14233.981341433","7949.43409368602"
7807,"10am","15952.1932384551","14772.7001276253","8001.6622389322","3265.43770934128"
7808,"10am","13240.0507970522","16129.0456390688","5148.32674234611","3520.31492961003"
7809,"10am","9318.18581111166","16649.7443022542","10399.3225805719","11319.577034813"
7810,"10am","2303.81878094653","5275.85688887404","5783.66967696167","3090.21227314325"
7811,"10am","8678.87518969099","11514.7385448159","16451.2200996938","16451.4217664382"
7812,"10am","11816.6671596871","41281.2959700218","46292.2238957083","52773.8984347989"
7813,"10am","5406.9050199091","8637.17605705377","7681.51142629037","5212.29651707055"
7814,"10am","1639.0907203522","6330.36341557329","5043.6948526286","2631.98621911352"
7815,"10am","5905.9425756015","9385.74142845907","7231.85914011713","3183.2670759363"
7816,"10am","17023.9429612265","31829.4540649123","36024.3907685309","29838.9162333472"
9101,"10am","17553.9012568978","23432.9960403776","21484.6819856978","16077.8992179565"
9102,"10am","8872.53580322292","11720.3024266504","11197.0139441593","5658.33214466587"
9103,"10am","14292.9320342175","14414.7697191645","10685.4379238751","6457.67437089684"
9104,"10am","10228.207673791","11091.9332979278","5274.61478342353","4613.19191386961"
9105,"10am","14678.996332165","23001.2487637096","14767.9607117253","12505.723750536"
9106,"10am","20654.4560090879","23105.5527494881","15251.7041246431","7672.21362877822"
9107,"10am","17428.2219856099","18651.2349643033","11572.3560236928","7551.17196617759"
9108,"10am","9120.10246014409","17729.4738810718","8728.56951624035","6006.00777736677"
9109,"10am","12666.1221050802","15708.3677586419","17734.23173739","8477.47265364768"
9110,"10am","13749.1563476296","14918.0545331923","11959.4603502097","5495.54050407938"
9111,"10am","12045.5283301787","20763.0564179715","18601.6393073256","11562.8959769365"
9112,"10am","7384.30462261539","11415.7922194392","11892.9531992686","6556.42737024484"
9113,"10am","11090.8463354989","19476.1940062017","23022.2301067494","27781.1567150327"
9114,"10am","3037.16249011573","9058.82146710904","13921.2926879038","10155.7833020046"
9201,"10am","24956.7296149889","21064.1832548396","24889.0957387271","18674.1243518531"
9202,"10am","12093.2638930462","20439.9162778203","21546.9540482432","15777.1267587149"
9203,"10am","27183.2479832298","31691.1202936627","45238.233907285","54936.9228883387"
9204,"10am","22652.3752043305","31958.878311922","43968.2751153815","33870.203526365"
9205,"10am","15281.3061194549","37121.9087004408","49165.7904726084","78272.4818474748"
9206,"10am","7802.59323837296","22584.3675082954","28194.6143143055","33147.2502159977"
9207,"10am","5012.14384183842","11951.4970045628","24340.5504117091","29768.342351193"
9208,"10am","10567.0750158098","14839.2175723721","21595.3928580299","32293.3620307017"
9209,"10am","20305.8274984439","23566.7015000913","37471.836196992","40628.2419147425"
9210,"10am","14589.3643236214","25565.651371448","25991.2084122315","40315.2597164431"
9211,"10am","11041.084275143","15875.7607639323","16499.0570317241","19980.5710108165"
9212,"10am","8622.73839587918","14712.7563651204","16498.8375684616","19072.3302070051"
9302,"10am","10228.7088957763","12744.7954895186","4973.93291589815","2883.74788240243"
9303,"10am","26495.2798241048","25224.9875440739","27996.7110185365","19314.2839200785"
9304,"10am","38310.9569654951","34727.1038608325","25743.7305629771","23239.2496847623"
9305,"10am","21980.4783410836","12826.0740270216","13732.0140705179","5586.27442921147"
9306,"10am","23409.7983946675","23961.6918154829","18159.7141190074","5939.60023722634"
9307,"10am","20101.5916260952","17977.6232311761","12353.9522977888","7448.92292315307"
9308,"10am","16849.103719171","14981.9802642997","13634.3253302256","4729.29113666832"
9309,"10am","31864.1138393746","29530.0378660668","21571.6367601451","11577.4655812116"
9310,"10am","24316.157298351","27697.3790994462","20576.167246718","3223.89961509555"
9311,"10am","41158.6530272236","24532.8275952799","17583.2361192725","16191.6874275442"
9312,"10am","50903.3648653893","55105.2544042998","44327.585258124","46710.2135778749"
9402,"10am","20064.1610370586","35661.2898832614","21964.1519333138","17032.882176597"
9403,"10am","27450.7552169977","32804.5173172644","24422.154890976","27866.6686931814"
9404,"10am","19304.8502461331","19199.4180230031","15955.8301016492","7369.91752537047"
9405,"10am","12069.9235784438","17599.7371445898","20386.5154127057","15841.5147161125"
9406,"10am","22369.457627974","30196.4661952025","18564.6399534698","14767.0437183473"
9407,"10am","17162.5887998425","26160.3958542777","20744.9519998503","20725.7594083469"
9408,"10am","11422.3024353878","19829.6284293678","18176.5933879557","13812.6015422213"
9409,"10am","23953.035871837","23975.0969187441","37057.3162159651","31170.1276611458"
9410,"10am","8106.6605845586","10826.2155604728","8614.33234525293","5969.64714895455"
9411,"10am","14653.969026846","13754.9825434867","9413.60425270965","3100.08813604065"
9412,"10am","8034.239451384","6409.23820753811","5589.45539632195","4237.75046840201"
9413,"10am","12716.6744541435","11466.5751888307","10135.8451847148","3475.41974582448"
9414,"10am","7143.6926586559","5998.67811427774","6117.00780833355","3080.75876064859"
9501,"10am","12463.305347923","19946.1803565815","16872.0347368581","11788.7749677851"
9502,"10am","19820.2106719627","22017.1429867524","14098.3998707472","8430.42342924267"
9503,"10am","12163.1051653239","12753.1512627549","9026.60168250078","5111.7941848002"
9504,"10am","12334.8334225041","10578.4472133594","5195.14439654308","4741.98418635461"
9505,"10am","16793.2825440304","15126.5864869281","14058.0268128416","6284.06233256968"
9506,"10am","14332.9968912663","14092.6373201577","10110.9927786016","3971.24709165329"
9507,"10am","27342.2868510903","14360.6805196736","9863.74812623377","6163.08716762551"
9508,"10am","18353.5422226353","25382.6205880423","22432.9110440327","10594.0019401316"
9509,"10am","9079.54648074856","13543.399118307","10162.9707371285","3338.64457515402"
9510,"10am","13157.3222108285","20622.575538668","11252.6157078352","9487.72228425557"
9511,"10am","15856.1870692464","17876.5917848358","11189.998795811","10776.8762520636"
9512,"10am","13119.4504953303","11662.4475973712","11728.6393477379","9100.80501378272"
9513,"10am","9192.60911584447","9456.05344528988","7040.51852919952","5183.56179074376"
7501,"11am","24396.6432982846","43352.2815263548","54282.7920266385","82900.9896826285"
7502,"11am","21279.8436711435","37821.5684348313","74404.8435119882","88425.7277872736"
7503,"11am","26608.4332575541","51159.0383949678","84279.6787703243","95856.8358161067"
7504,"11am","11074.3451841949","29512.4136145794","30171.5096435035","40937.8287617277"
7505,"11am","15373.490757127","19995.2883684567","24904.9039335249","53745.8676777473"
7506,"11am","23205.9953893143","30130.9468926001","43259.9893466811","38012.8028320732"
7507,"11am","23380.375651159","37836.5122822051","50061.8489406241","56648.4769239973"
7508,"11am","11755.5008397586","15459.2508893777","26731.5428644428","48923.9511732373"
7509,"11am","29877.5243173116","29816.5225266852","53158.1009835879","89616.3298201728"
7510,"11am","16168.7641039682","22473.0740006967","42170.0040413433","63814.1829983596"
7511,"11am","21421.9368792705","25176.9859365881","41723.2761397556","55860.8483287707"
7512,"11am","33878.0351359874","24989.8546675482","29212.1247257986","42188.3596340256"
7513,"11am","35905.9609516545","31246.5852093352","26108.0969983664","31412.0713356014"
7514,"11am","33631.5161625296","24201.1617753823","27931.8708423137","31926.2130141773"
7701,"11am","21382.1915904771","44864.1401778151","31245.4486423869","10460.9068537772"
7702,"11am","19171.2789299401","40057.8305288047","26115.0556782059","29108.0097131286"
7703,"11am","19052.8698422606","31758.3775037794","18406.7419373531","10589.6414041246"
7704,"11am","24801.114534292","18157.177553094","15562.7777703172","6518.71564185568"
7705,"11am","8562.91807960612","14747.4861362073","5331.47076463919","3400.68688913494"
7706,"11am","11504.6153430984","14450.7968258531","6775.37086827198","2118.70076188774"
7707,"11am","18017.5866557493","15662.6047951137","6373.72468838633","2964.80724351637"
7708,"11am","9968.35323878928","20287.8883441806","8654.70638040559","6091.98083346579"
7709,"11am","12659.3452734055","15096.2490046377","12322.1627350958","5442.26179172504"
7710,"11am","7458.53262502544","10469.2584536075","23300.6448486601","5627.51580174212"
7711,"11am","24223.4937035503","19096.5533345459","12974.5856377029","7985.70870972068"
7712,"11am","12644.7513285174","23686.7188706308","8589.93669616375","6279.35830847592"
7713,"11am","10742.4759711371","8957.96019839281","4946.88863186287","1584.91575491271"
7714,"11am","13241.6175886539","20133.514376145","12121.4872090196","9494.04905136204"
7715,"11am","10007.5217246392","12160.5626335425","3337.74059517137","1743.35547329836"
7716,"11am","14138.6888972626","25047.3363066618","17800.9986549119","8947.12031763867"
7801,"11am","11079.3415507919","8826.01790427814","9350.38895640453","12846.6894543286"
7802,"11am","5760.75557261235","12024.789999478","9133.11320366348","15905.1568428924"
7803,"11am","8402.78394243887","21760.9271677828","23599.1068456326","14096.1304486521"
7804,"11am","10188.6232431706","8142.69724262302","8790.57873256511","4031.2688450169"
7805,"11am","8484.69359119953","26704.0609201443","20077.4303351806","11383.2789648895"
7806,"11am","18752.8592648408","30676.617574928","13900.0248313066","7949.43409368602"
7807,"11am","15420.5020017355","15757.5693560257","8938.98038525661","2403.59714651534"
7808,"11am","13240.0507970522","14838.1268543693","4674.05820550355","4382.15549243598"
7809,"11am","9067.39917656498","15826.5062057537","12519.4120191814","11413.1653685808"
7810,"11am","2152.10649142935","5222.0735634988","5414.80540658057","2916.12914395187"
7811,"11am","8678.87518969099","12330.5839208347","14453.4725731283","16500.8827439881"
7812,"11am","12355.0452619429","43386.6738121735","47044.2193338445","53716.5655366311"
7813,"11am","5406.9050199091","8897.39598016039","7783.32737964888","6273.22831089317"
7814,"11am","1506.52912889923","5360.19313867608","4509.47725399574","2335.03324450728"
7815,"11am","4797.93872518216","8991.92814838928","7634.12399797794","2638.18569227362"
7816,"11am","17289.8454281685","31183.998035424","36028.9484455201","30248.2097856971"
9101,"11am","17355.1850721229","22879.5376679069","23423.2543991638","15503.5650115911"
9102,"11am","7358.33596624595","12542.0066067508","10002.7690268068","6025.6362648058"
9103,"11am","14900.0107820995","14126.9581924316","12270.2624613805","6604.88759874921"
9104,"11am","9268.57909600513","10953.7318487546","5064.25897505627","5018.03291619108"
9105,"11am","14809.8406647477","21965.3888389471","14984.7648313228","11787.3734052812"
9106,"11am","22359.5640252694","20823.8302680823","15685.1537219747","7505.06618008902"
9107,"11am","16639.1520049616","18662.5260919115","11663.5214346222","7689.38212611213"
9108,"11am","9115.82980246573","17597.1182543561","7437.5973869756","5764.08280587418"
9109,"11am","12085.587898702","15245.6250584463","18435.9416482568","8708.67012188712"
9110,"11am","13323.5823629729","14667.2727715074","12086.1124968939","4977.04286662972"
9111,"11am","11678.2259380895","22774.0868443218","18771.2742266489","11019.4497885946"
9112,"11am","9097.84661030095","11800.2568159854","10441.4160656324","6559.29668898922"
9113,"11am","11622.2082626582","18433.352038536","23122.0251953338","26194.552444281"
9114,"11am","3037.16249011573","9239.50266026012","14751.9094679336","10107.0143889072"
9201,"11am","24814.1815188671","23705.4619704708","25862.900554613","19856.6034200074"
9202,"11am","12605.8350563197","18022.8577195268","24252.5210877954","15269.5392812567"
9203,"11am","26650.0048667313","31718.3291056978","42613.2914228742","52382.8638449532"
9204,"11am","23342.003108922","33348.054845324","44533.4398230689","34752.9567968858"
9205,"11am","16527.284483838","40602.9533809825","55790.6853050476","84404.1603720132"
9206,"11am","7802.59323837296","24602.3318152015","27553.2777058166","35318.7407282095"
9207,"11am","3857.27034073813","11988.0759969182","21822.3157994453","28915.8869950244"
9208,"11am","11205.243309684","14534.3361468561","23139.1877841424","32766.2226322764"
9209,"11am","20572.5329895889","23700.0129531113","37533.5283427895","41762.3094517508"
9210,"11am","13999.8980368261","24806.4262938996","26406.246871671","38392.7315598969"
9211,"11am","11129.7293905306","15263.1345839985","17300.5217996708","19648.3625863818"
9212,"11am","8338.93390757091","15685.60014138","16039.3951727135","19580.514607051"
9302,"11am","11255.5741465356","11165.0382545916","5305.33188189384","2883.74788240243"
9303,"11am","23001.253721238","22634.9413980256","27905.5633547508","18812.3607572326"
9304,"11am","43043.5122870825","35499.5354120081","25099.7158397844","21077.2408851542"
9305,"11am","22427.3587580776","11734.739815702","13292.2464856985","5085.28639838515"
9306,"11am","20350.2597601328","24976.3244399157","16759.0713205737","8504.52453766955"
9307,"11am","21316.1333540533","18001.8359392073","11642.5173712554","4255.72244168668"
9308,"11am","17038.5667133492","13983.2725659069","13266.1026797268","5256.19078414434"
9309,"11am","27537.3997647452","27870.0180496008","20148.2320749655","13068.5860038981"
9310,"11am","24259.0668196876","29824.3446908045","23198.2134289442","2790.40017044126"
9311,"11am","38434.7692078329","25328.2176465785","17935.0452754587","16220.7406936125"
9312,"11am","49980.0255868091","57724.0911525826","45470.0113771621","47288.2398348315"
9402,"11am","19105.5585687299","36330.9674178519","20954.9329799804","17781.7219196805"
9403,"11am","26466.1015924945","28983.8944676689","24888.6439063571","27070.22282234"
9404,"11am","20146.9307839987","19449.3661219181","16672.9518212583","7318.99208229446"
9405,"11am","11950.5055886233","17780.7205459227","21556.0692488302","15459.6985783401"
9406,"11am","20731.2334350317","29962.5547798951","18754.4047270406","15914.7742563852"
9407,"11am","16350.9246319387","26162.7557170419","20925.8814124662","22209.2965156687"
9408,"11am","10393.5796200434","19577.5014970192","18387.9921679614","13810.1733220318"
9409,"11am","24110.6207272477","22794.677010926","34805.6653853514","29113.2834244464"
9410,"11am","8502.36622468358","10662.6367519348","8223.26457704625","5501.81157234529"
9411,"11am","14664.795385458","13300.732245799","10220.2274041689","2691.39145624907"
9412,"11am","7669.95352819414","6059.20131872987","5197.75880095329","3773.60991907839"
9413,"11am","13350.9549966982","12081.7208315565","9621.18167905649","3522.98001525309"
9414,"11am","7642.74655400476","6300.25091096741","5722.49542491232","3050.00664418032"
9501,"11am","12914.8947168395","18405.6384935479","17450.2448188561","11192.5164312009"
9502,"11am","17887.5888095894","23446.9263667451","13156.943451547","8792.4119559084"
9503,"11am","11677.4288953748","13648.4604140043","8659.22119189636","4729.29266829407"
9504,"11am","12168.7498708329","10626.7944769806","4960.6964222824","5804.23302181284"
9505,"11am","17286.4261518666","18123.5518080634","14058.0268128416","8035.16270991814"
9506,"11am","16107.225308632","14489.5608541089","9954.40011693545","4210.58528082612"
9507,"11am","29075.1954400133","11635.0222014412","9992.39503213583","6316.45116247288"
9508,"11am","18342.9770532502","26828.5116386402","22377.6464973713","11347.0559107396"
9509,"11am","10530.6056205267","12747.3333747797","10044.3713235605","3952.02526030231"
9510,"11am","12573.8334732474","19266.5961396551","10899.0145681892","9300.50751127875"
9511,"11am","13350.9605661099","18429.7442230495","12655.5036041254","10734.6254624172"
9512,"11am","13584.5083113912","11860.2258286341","11313.7042965693","8445.97888784752"
9513,"11am","8903.51675393284","8647.6488666294","7543.0483270945","5839.67686589382"
7501,"12am","23606.1204811599","43645.1006495665","57783.554989233","86540.6349795506"
7502,"12am","18872.5727922242","35830.0051369","79731.8355445213","90608.4841397769"
7503,"12am","27224.1884792049","49226.4431291114","84655.6186043007","93111.8666798849"
7504,"12am","13571.7835451816","28127.533502005","32078.62880714","39828.037794242"
7505,"12am","15210.0349176846","20638.1490490876","26538.6019662558","50871.21308308"
7506,"12am","22632.1570813567","29149.0175186153","47852.9995671742","40088.5614895795"
7507,"12am","22866.9958614931","37820.5872790694","46764.6524217129","55763.4235181537"
7508,"12am","12021.5952926958","18116.449820641","30113.5056243347","44778.8453201302"
7509,"12am","32044.061129492","35361.5382612747","53742.6523614388","83959.3956464581"
7510,"12am","16019.6967056064","23246.3063544541","43552.2312341047","61200.0225067128"
7511,"12am","19906.5429769647","25990.3234386714","39505.2344378613","53329.8037930922"
7512,"12am","35376.6079780275","24375.6948834971","27572.200714736","40312.4155658976"
7513,"12am","37561.1077458801","31594.4450248905","25919.1602262472","28441.8001053612"
7514,"12am","29479.4626235879","23632.5948956849","25532.213821907","32111.7661686753"
7701,"12am","21644.9812184508","45042.4588597977","31799.7929187326","11885.8454288682"
7702,"12am","19732.2426973161","38583.6813063503","26323.3103764687","29206.6903041188"
7703,"12am","15599.4752089127","31006.1083390671","17688.0188612191","10314.5894917406"
7704,"12am","24706.4920851309","18213.6929379429","15474.738614309","5954.6900711117"
7705,"12am","8891.79744247145","13092.765351776","5624.20688379724","3108.20940998231"
7706,"12am","11311.21161303","14925.2679607976","6407.0242949036","2118.70076188774"
7707,"12am","17731.6888598246","15549.3451527141","6467.01752552048","3180.69551291951"
7708,"12am","7825.60380296165","19610.8606019015","8751.99043157381","7369.40420220114"
7709,"12am","14194.9622555081","14240.1779779445","10378.2815171379","5952.70563876988"
7710,"12am","7598.19930786467","11832.913278906","22985.8199847822","5326.85252345106"
7711,"12am","24621.4373065622","21323.703856917","13664.7983125494","8589.11198876154"
7712,"12am","11782.9785209636","22149.028562186","8589.93669616375","5176.85527587745"
7713,"12am","10720.3081625087","8096.79055741847","4513.65717485562","1258.04931976091"
7714,"12am","13191.4851203076","20872.1941398451","12253.8713788829","8983.15838960271"
7715,"12am","10516.445334001","12654.4947404778","3477.1788974519","1320.77641749106"
7716,"12am","14562.2240265175","26385.9911127598","17460.5069158894","8216.62223961308"
7801,"12am","13590.3640196714","8547.669190957","8839.301921334","11981.9921316564"
7802,"12am","6127.48238099012","11729.8557798702","9297.34871897091","15609.1544959802"
7803,"12am","8572.3100764453","21149.6625828559","21145.3376920013","15182.3387598029"
7804,"12am","9764.92784678813","8004.68084095195","8912.34471994586","2740.43281015028"
7805,"12am","8529.65624446692","26797.675077327","20145.4130625409","11454.1830152976"
7806,"12am","18326.744832565","28996.3130939668","13705.7743807367","8000.58622396349"
7807,"12am","14443.7531829051","14934.0793230441","8973.53139073162","3265.43770934128"
7808,"12am","14568.7721340889","14299.3302738816","5145.21557665899","3520.31492961003"
7809,"12am","10114.0766039315","14724.3352221857","12496.6971414326","9834.51270405165"
7810,"12am","2523.66026089782","5449.29823421331","4940.72396941574","2813.92735391329"
7811,"12am","8131.24295304266","12064.915899793","15019.0411860282","13798.9659506722"
7812,"12am","12310.6171044352","44092.1034672357","49732.8633021099","53886.4112596407"
7813,"12am","5485.69370881238","9342.28800591348","7716.67532248401","6329.22161868597"
7814,"12am","1373.17185809664","5791.77944470467","3673.51080828484","2390.93995454264"
7815,"12am","5358.73347660489","9576.98601544207","7544.62816597908","2861.43177993114"
7816,"12am","16992.8288890981","31628.4955161845","36167.4795251643","30171.2620671046"
9101,"12am","16876.164686588","23851.2232180477","22133.7515780117","15503.5650115911"
9102,"12am","8191.86313916325","12163.1368113561","9408.82618655022","5665.79399480492"
9103,"12am","15494.7278384379","15036.9756340691","12035.2425750062","6560.70934814043"
9104,"12am","8912.80094511642","9943.79631477163","6817.42951678355","4439.31751474635"
9105,"12am","13439.2786115572","22143.9703531406","13560.6775580051","11787.3734052812"
9106,"12am","21169.5635092136","21241.4380865591","16213.4120587983","6458.43048137001"
9107,"12am","17591.3160188861","17659.9089963207","11367.9571322947","8019.17090182423"
9108,"12am","8727.08348766594","16961.716153841","9097.02079421528","6230.90288679107"
9109,"12am","12400.0122834019","14239.7278528789","18346.4529735217","8631.61581084423"
9110,"12am","13246.1898662676","14833.0811229619","10883.5012638708","5468.1310139895"
9111,"12am","11475.3591346794","22032.6377792315","19062.8983867868","11501.2358401612"
9112,"12am","9079.48621924634","11554.0865995254","10631.419945955","7354.61859708791"
9113,"12am","12029.9162750266","18790.305877672","24892.8122660131","23934.9807369412"
9114,"12am","3037.16249011573","9496.22135978654","13071.6273651587","10831.0583932223"
9201,"12am","27380.4674946598","22960.2865172282","25632.8385545918","18833.5847578013"
9202,"12am","12613.0448954805","17757.1572329322","22316.684621554","15596.2337861355"
9203,"12am","26182.3347333065","32240.5130305918","45461.3016178114","54550.7484150184"
9204,"12am","23884.8761965706","30635.7899605981","44152.6404647336","33130.6196282503"
9205,"12am","16431.0284388418","40638.4175310287","53816.6790788439","83580.2932054782"
9206,"12am","7537.31958120304","24746.597639894","29333.44291996","34005.1608706326"
9207,"12am","4271.3249211667","11346.5013839225","19758.7663226389","30972.5157700437"
9208,"12am","10450.3461072369","15490.9000361554","22734.0952586502","32752.8316717756"
9209,"12am","20108.6140901616","24486.0196325819","36691.5105244325","42241.2505035581"
9210,"12am","14260.6230158322","23761.8358123086","26024.2333485296","39817.222302476"
9211,"12am","11105.3631317662","15568.5586961481","16138.8032058817","20033.4924647935"
9212,"12am","9012.12565071957","15009.3283376853","15964.4577395845","19869.4332587406"
9302,"12am","10043.3506355995","12172.5912716779","4862.66809537652","3073.29422935506"
9303,"12am","24775.0466946067","24546.7780757199","23285.7064036505","19465.3394746621"
9304,"12am","42260.8566552228","34635.892103133","22876.7159699868","22818.1657589615"
9305,"12am","22526.8829845706","12115.8699658687","11666.6823494551","4954.49266895123"
9306,"12am","21743.685750194","24953.3242064326","18479.7833395633","9926.67454614235"
9307,"12am","19468.9253635653","19002.2597525092","11870.4665946256","3436.68213258615"
9308,"12am","16998.3074558974","15136.6116332089","12657.3858093375","4972.87436846757"
9309,"12am","32935.1662602284","26496.9405306256","20019.2572808114","11989.2094410201"
9310,"12am","24605.2982334683","29164.3992518298","21659.8590168448","2901.31345186324"
9311,"12am","38849.2057512644","23449.2041358875","19108.7928139322","17482.0614352815"
9312,"12am","47673.4989213266","56699.5926152048","43129.0639691694","46098.3486127895"
9402,"12am","20334.8409377483","36013.4505954628","22121.2292711324","14559.8465479544"
9403,"12am","26374.3044708376","30600.5594342276","24202.3554333271","27638.873257954"
9404,"12am","19707.1273470541","19093.5262178506","16669.5062929397","7488.90275687132"
9405,"12am","10446.8652468767","18813.5411954685","21992.7774392281","14713.9969485063"
9406,"12am","19592.9702467578","30623.9788348036","19642.4734709761","15689.7947070979"
9407,"12am","17175.7977188927","27731.2986587747","20228.5957319742","21652.2903298539"
9408,"12am","10615.8950104737","20022.679974286","17766.876605845","14290.9105740027"
9409,"12am","25302.4527974963","22325.3367016353","30932.9139607993","29144.1606190539"
9410,"12am","9052.68624282379","10478.8221724424","8059.86754575678","5582.62495574021"
9411,"12am","15905.3334046658","12648.5955833557","9548.9995340106","2848.11577671811"
9412,"12am","7705.62233163541","5276.28822444283","4571.06653100642","4179.38421091451"
9413,"12am","13206.6682021252","12520.8648951752","11053.4626105167","3342.93690695479"
9414,"12am","6986.98735781716","5900.36698722136","5470.69964231379","3228.97162305502"
9501,"12am","12613.1670656801","18052.8548223578","17262.6513290445","11028.4866020536"
9502,"12am","19081.4079895831","24384.5107240667","13056.5416721406","8420.04543555933"
9503,"12am","11975.9487211982","13004.383444853","9172.15604508533","3876.45084144284"
9504,"12am","13777.627189658","9175.8323686294","6242.20070176221","6227.04313887015"
9505,"12am","17187.2122906986","18424.3513665406","13271.9644977823","8223.74291994043"
9506,"12am","15132.1764120761","14698.9912544465","9037.73916162397","4648.61945158261"
9507,"12am","26675.0005701676","12231.5720658665","10441.6535590715","6177.7033471493"
9508,"12am","17789.6656802533","26908.8644033079","21360.821792806","10199.6995500661"
9509,"12am","9845.26766018489","12369.7078753264","10576.0216877853","4632.52510599892"
9510,"12am","11826.3334187065","22113.8678819242","10666.4743899053","8711.81345773338"
9511,"12am","14034.9893349001","17092.1983575096","13608.0719905099","9496.08262995486"
9512,"12am","13138.6244282538","12336.1617686911","11155.4842124934","8225.01686424369"
9513,"12am","9147.06428896104","8737.22908775738","7762.2623922637","5899.37727817909"
7501,"1pm","22397.9607343523","45644.5507810102","60890.8664826611","91476.1611714723"
7502,"1pm","19015.3261742514","36660.2372186592","84281.0892521146","91611.5283715228"
7503,"1pm","26125.0560346076","46977.4333417506","82086.0031054769","97299.2448885889"
7504,"1pm","12245.0223321862","27966.813714572","37440.8954213211","41577.2623985569"
7505,"1pm","14916.1547730152","23302.3571248752","25842.6599867322","52876.183972169"
7506,"1pm","20515.2446062366","29281.2370167039","48410.93925376","37780.1615215452"
7507,"1pm","22650.8101243574","31492.3962719637","44054.8322704912","62156.0226645421"
7508,"1pm","12235.8480703574","20566.101171681","28800.8591293467","45910.5638445273"
7509,"1pm","30177.1228395787","29978.7875727597","54392.586757497","83602.9869098297"
7510,"1pm","17858.8753666025","27687.9486320668","44357.2721152828","62629.2576602685"
7511,"1pm","18877.2057124764","25551.6514832384","41430.2287988975","55270.7647993382"
7512,"1pm","35763.4743962032","25375.6033427122","29529.5934734202","38342.0199768688"
7513,"1pm","38060.3206228355","31451.6345019443","23725.9921126868","26347.1483641677"
7514,"1pm","32590.9417479871","24161.2022644163","24039.3050977582","28886.0956277237"
7701,"1pm","23487.8162007596","42843.6663626028","33340.4348605538","10741.4047918868"
